subject,seed,stage2_hv,stage3_projected_hv,delta_hv_stage3_minus_stage2,stage2_selected_semantic_on_stage3,stage3_selected_f_semantic,delta_selected_f_semantic_stage3_minus_stage2,stage2_selected_solution_id,stage3_selected_solution_id,stage2_selected_is_injected_seed,stage3_selected_is_injected_seed,stage3_selected_seed_name,stage2_selected_ari_vs_leiden,stage2_selected_nmi_vs_leiden,stage2_selected_equals_leiden,stage3_selected_ari_vs_leiden,stage3_selected_nmi_vs_leiden,stage3_selected_equals_leiden,stage2_vs_stage3_selected_ari,stage2_vs_stage3_selected_nmi,stage2_vs_stage3_selected_partition_equal,stage3_front_size,stage3_projected_front_size,stage3_front_f_semantic_min,stage3_front_f_semantic_mean,stage3_front_f_semantic_max,stage3_front_f_semantic_std,reference_status,stage2_coupling,stage3_coupling,delta_coupling_stage3_minus_stage2,stage2_cohesion,stage3_cohesion,delta_cohesion_stage3_minus_stage2,stage2_imbalance,stage3_imbalance,delta_imbalance_stage3_minus_stage2,stage2_weighted_modularity,stage3_weighted_modularity,delta_weighted_modularity_stage3_minus_stage2,stage2_internal_edge_weight_ratio,stage3_internal_edge_weight_ratio,delta_internal_edge_weight_ratio_stage3_minus_stage2,stage2_internal_external_edge_ratio,stage3_internal_external_edge_ratio,delta_internal_external_edge_ratio_stage3_minus_stage2,stage2_cluster_count,stage3_cluster_count,delta_cluster_count_stage3_minus_stage2,stage2_average_cluster_size,stage3_average_cluster_size,delta_average_cluster_size_stage3_minus_stage2,stage2_max_cluster_size,stage3_max_cluster_size,delta_max_cluster_size_stage3_minus_stage2,stage2_min_cluster_size,stage3_min_cluster_size,delta_min_cluster_size_stage3_minus_stage2,stage2_max_cluster_ratio,stage3_max_cluster_ratio,delta_max_cluster_ratio_stage3_minus_stage2,stage2_singleton_ratio,stage3_singleton_ratio,delta_singleton_ratio_stage3_minus_stage2,stage2_cluster_size_cv,stage3_cluster_size_cv,delta_cluster_size_cv_stage3_minus_stage2,stage2_mojofm_vs_reference,stage3_mojofm_vs_reference,delta_mojofm_vs_reference_stage3_minus_stage2,stage2_pairwise_precision,stage3_pairwise_precision,delta_pairwise_precision_stage3_minus_stage2,stage2_pairwise_recall,stage3_pairwise_recall,delta_pairwise_recall_stage3_minus_stage2,stage2_pairwise_f1,stage3_pairwise_f1,delta_pairwise_f1_stage3_minus_stage2,stage2_ari_vs_reference,stage3_ari_vs_reference,delta_ari_vs_reference_stage3_minus_stage2,stage2_nmi_vs_reference,stage3_nmi_vs_reference,delta_nmi_vs_reference_stage3_minus_stage2,stage2_reference_coverage_ratio,stage3_reference_coverage_ratio,delta_reference_coverage_ratio_stage3_minus_stage2
daytrader,13,0.19584894950109110745,0.21195197190032641354,0.016103022399235198542,0.56229782254486126991,0.60267144867585353829,0.040373626130991900618,seed13_solution033,seed13_solution032,False,False,,0.96341737358225476573,0.97672939653336998678,False,0.8002806262839281537,0.87046653622629854841,False,0.82519130826206155138,0.87603624277405822696,False,100,68,0.48181066796358862359,0.69063606798639964879,0.92540954529134078488,0.1242783495177184061,available,0.41789667896678961423,0.4460332103321033026,0.028136531365313601633,7.9497354497354493219,7.5613516113516112682,-0.38838383838383877533,0.74426728012513254651,0.68133849378369004679,-0.062928786341442402574,0.32459676389891201076,0.3010496946528504747,-0.023547069246061300141,0.58210332103321016373,0.55396678966789647536,-0.028136531365313601633,1.3929359823399558582,1.2419855222337126133,-0.15095046010624310617,9,9,0,5.8888888888888892836,5.8888888888888892836,0,13,12,-1,1,2,1,0.24528301886792450159,0.22641509433962250797,-0.018867924528301698722,0.018867924528301698722,0,-0.018867924528301698722,0.74426728012513254651,0.68133849378369004679,-0.062928786341442402574,23.91304347826086385,23.91304347826086385,0,0.16203703703703700723,0.15346534653465340736,-0.0085716905023834003702,0.19444444444444430875,0.17222222222222210997,-0.02222222222222210164,0.17676767676767671245,0.16230366492146600099,-0.014464011846210600432,0.039963413174676401529,0.028028813514490401315,-0.011934599660185800721,0.39837909539312871265,0.39826158807311001775,-0.00011750732001850000628,1,1,0
daytrader,14,0.16782778694430020017,0.18555143757204128896,0.017723650627740998587,0.58557249338859396204,0.56093191610184356399,-0.0246405772867503009,seed14_solution042,seed14_solution029,False,False,,0.89369917296316292443,0.92722688083352844401,False,0.94449032206086724894,0.9685214842838224536,False,0.84371590255806583336,0.89077126421689034608,False,100,77,0.47867988040361070246,0.68860605112752526491,0.94589274873576356661,0.1224065162904919013,available,0.42481549815498137468,0.41789667896678961423,-0.0069188191881918003484,8.089528527028527094,7.6179098679098684599,-0.47161865911865852308,0.63115957296897085005,0.77381496809093874845,0.14265539512196770411,0.31639768657834160814,0.32459676389891201076,0.0081990773205703002674,0.57518450184501834777,0.58210332103321016373,0.006918819188191900095,1.353963083604777129,1.3929359823399558582,0.038972898735178500285,8,9,1,6.625,5.8888888888888892836,-0.73611111111111071637,13,14,1,1,1,0,0.24528301886792450159,0.26415094339622641195,0.018867924528301698722,0.018867924528301698722,0.037735849056603702756,0.018867924528301698722,0.63115957296897085005,0.77381496809093874845,0.14265539512196770411,23.91304347826086385,23.91304347826086385,0,0.15525114155251140691,0.16591928251121060289,0.010668140958699300069,0.18888888888888880069,0.20555555555555540814,0.016666666666666600516,0.1704260651629072032,0.18362282878411900766,0.013196763621211700379,0.031559592510966301415,0.045662177352469301983,0.01410258484150279934,0.36081858099197572365,0.39388345884337522262,0.033064877851399401831,1,1,0
daytrader,15,0.20464573624522930384,0.19323189657653430662,-0.01141383966869500069,0.68753391778259542733,0.54686906915457833556,-0.1406648486280170085,seed15_solution030,seed15_solution029,False,True,raw_leiden_perturb_0.005_4,0.3831223594962208101,0.61176955642344632569,False,0.94588863582816284925,0.96958969495127100835,False,0.42090102319047578705,0.63854243508954344755,False,100,67,0.49401930076575290007,0.69886727967540884787,0.8918791763194389155,0.11088034093280660364,available,0.3920664206642066052,0.40959409594095941287,0.017527675276752700123,6.631035631035631539,6.6752429388793022014,0.044207307843670502756,0.66628088992488965214,0.92317960926226916296,0.25689871933737962184,0.19694082664996401255,0.32176264365272777557,0.12482181700276390179,0.60793357933579317276,0.59040590405904036508,-0.017527675276752800737,1.5505882352941176006,1.4414414414414411514,-0.10914679385267610223,8,11,3,6.625,4.8181818181818183433,-1.8068181818181816567,14,14,0,2,1,-1,0.26415094339622641195,0.26415094339622641195,0,0,0.075471698113207502656,0.075471698113207502656,0.66628088992488965214,0.92317960926226916296,0.25689871933737962184,21.739130434782605761,23.91304347826086385,2.1739130434782580892,0.1233480176211453061,0.1666666666666666019,0.043318649045521101515,0.15555555555555550251,0.19444444444444430875,0.038888888888888702156,0.13759213759213750894,0.17948717948717940462,0.041895041895041902624,-0.0095006324014975992304,0.045169113507427000043,0.054669745908924802236,0.33737848376464041333,0.4284362862962589058,0.091057802531618298181,1,1,0
daytrader,16,0.21511356610811971368,0.21736129371335030647,0.0022477276052306001571,0.68580044535045403542,0.56870880469639772947,-0.11709164065405630595,seed16_solution039,seed16_solution036,False,False,,0.69426217720894867202,0.82206639304012074643,False,0.9971172874888604154,0.99348731543935520083,False,0.69768433656878303672,0.82745534871431536406,False,100,65,0.48977816007107027874,0.67548539881743152602,0.87146872386357254747,0.10222311680406290235,available,0.45710332103321021924,0.41789667896678961423,-0.039206642066420500925,5.4418185980685978009,7.1948551448551452125,1.7530365467865474116,0.60347870157431982019,0.80072057260086582087,0.19724187102654600068,0.2822445270693478836,0.32459676389891201076,0.042352236829563801035,0.54289667896678961423,0.58210332103321016373,0.039206642066420702153,1.1876892028254288913,1.3929359823399558582,0.20524677951452691138,8,10,2,6.625,5.2999999999999998224,-1.3249999999999999556,13,13,0,2,1,-1,0.24528301886792450159,0.24528301886792450159,0,0,0.037735849056603702756,0.037735849056603702756,0.60347870157431982019,0.80072057260086582087,0.19724187102654600068,19.565217391304344119,26.08695652173913615,6.5217391304347920311,0.1361502347417840042,0.17156862745098030998,0.035418392709196201695,0.16111111111111101057,0.19444444444444430875,0.033333333333333201032,0.14758269720101760414,0.1822916666666666019,0.034708969465648699393,0.0069782349625919001118,0.050514359946632801657,0.043536124984040802666,0.35666857014855962715,0.42379714310882832251,0.067128572960268501069,1,1,0
daytrader,17,0.21368858804094920112,0.19186461566851600868,-0.021823972372433001615,0.60424772026177164808,0.53629589846044334323,-0.067951821801328401995,seed17_solution034,seed17_solution027,False,False,,0.88978459543764965023,0.91722865883642501483,False,0.92432113581351804665,0.95431880001717084294,False,0.81710927705381974917,0.8697400983645424688,False,100,74,0.48126666073001450608,0.68328174197588986694,0.9206749910551823568,0.11430432364359280339,available,0.43404059040590392549,0.41881918819188190817,-0.015221402214022100585,6.9718248418248407461,7.2696903096903104924,0.29786546786546880261,0.78726966207641735362,0.86071658324204092239,0.073446921165623305083,0.31109368404569631705,0.32335618472651511679,0.012262500680818600243,0.56595940959409585247,0.58118081180811786979,0.015221402214022100585,1.3039319872476087259,1.3876651982378851446,0.083733210990276404906,10,10,0,5.2999999999999998224,5.2999999999999998224,0,13,14,1,1,1,0,0.24528301886792450159,0.26415094339622641195,0.018867924528301698722,0.037735849056603702756,0.056603773584905502092,0.018867924528301698722,0.78726966207641735362,0.86071658324204092239,0.073446921165623305083,26.08695652173913615,26.08695652173913615,0,0.16915422885572140022,0.16972477064220170551,0.00057054178648040005002,0.18888888888888880069,0.20555555555555540814,0.016666666666666600516,0.17847769028871390828,0.18592964824120600253,0.0074519579524918999613,0.047152596441463502652,0.049986807500148902617,0.002834211058685299784,0.39206890366757551902,0.40346362368593430281,0.01139472001835870052,1,1,0
daytrader,18,0.21055847394987620147,0.18997751692470760121,-0.020580957025168600261,0.56093191610184356399,0.56236981717724643381,0.0014379010754026000721,seed18_solution033,seed18_solution032,False,False,,0.96341737358225476573,0.98298634492070924296,False,0.86693762536594765056,0.92201754603871921567,False,0.83835742651543887494,0.91721545916771785034,False,100,62,0.50030432589065332305,0.68843832593025211519,0.88318547310405803863,0.10129951096352089734,available,0.41789667896678961423,0.43496309963099621942,0.017066420664206601726,7.0977855477855484878,6.5211858848222483687,-0.57659966296330011915,0.8524043017416238488,0.79065384300969665521,-0.061750458731927401757,0.32459676389891201076,0.31295210611238938325,-0.011644657786522400258,0.58210332103321016373,0.56503690036900344751,-0.017066420664206601726,1.3929359823399558582,1.2990455991516436374,-0.093890383188312095952,10,11,1,5.2999999999999998224,4.8181818181818183433,-0.48181818181818142355,14,12,-2,1,1,0,0.26415094339622641195,0.22641509433962250797,-0.037735849056603702756,0.056603773584905502092,0.056603773584905502092,0,0.8524043017416238488,0.79065384300969665521,-0.061750458731927401757,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.1712962962962963076,0.1878453038674033071,0.016549007571106801734,0.20555555555555540814,0.18888888888888880069,-0.016666666666666600516,0.18686868686868671197,0.18836565096952900822,0.0014969641008421000119,0.051743003197072902355,0.066028526618212401988,0.01428552342113930014,0.41585774724674950953,0.45433979120514161876,0.03848204395839210229,1,1,0
daytrader,19,0.17132990543169970832,0.16002328224632020315,-0.011306623185379300472,0.63112782862380600868,0.60613760757314660843,-0.024990221050659400248,seed19_solution029,seed19_solution031,False,False,,0.66886693347737125048,0.78630677502687540414,False,0.93039027080272596049,0.94453729722024204474,False,0.60273258818554942273,0.73003634242444515046,False,100,67,0.47377741359808211996,0.69008703574144503179,0.94598622252258324217,0.11129907969455279937,available,0.43081180811808111875,0.43219557195571950414,0.0013837638376381999981,14.845606245606246532,6.7763558663558667305,-8.0692503792503806892,0.65251382889775755292,0.78726966207641735362,0.13475583317865980071,0.27010404184992031773,0.31246978867390140522,0.042365746823980900138,0.56918819188191882574,0.56780442804428044035,-0.0013837638376381999981,1.3211991434689507319,1.3137673425827107732,-0.0074318008862397999872,9,10,1,5.8888888888888892836,5.2999999999999998224,-0.58888888888888935025,13,13,0,1,1,0,0.24528301886792450159,0.24528301886792450159,0,0.018867924528301698722,0.037735849056603702756,0.018867924528301698722,0.65251382889775755292,0.78726966207641735362,0.13475583317865980071,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.14285714285714271043,0.18407960199004960722,0.041222459132906702495,0.15555555555555550251,0.20555555555555540814,0.049999999999999801548,0.14893617021276581158,0.19422572178477690019,0.045289551572010901259,0.014764236942766200203,0.065418041877090299385,0.050653804934324100917,0.36629989362135401132,0.43380035799700100707,0.067500464375646801463,1,1,0
daytrader,20,0.18922231189202770585,0.18174514375363248764,-0.0074771681383951002497,0.56229782254486126991,0.72120774195686676578,0.1589099194120054126,seed20_solution038,seed20_solution040,False,False,,0.96341737358225476573,0.97672939653336998678,False,0.096638493963297100731,0.46819162917718082362,False,0.095026310757899301596,0.45106051841456351603,False,100,59,0.42443866834350590933,0.68433355076278734597,0.91910983945356961033,0.13513854942947328697,available,0.41789667896678961423,0.51983394833948315394,0.10193726937269370625,7.9497354497354493219,12.972835497835495389,5.0231000481000469549,0.74426728012513254651,0.85261309642981153445,0.10834581630467859936,0.32459676389891201076,0.14590549301480090771,-0.17869127088411090876,0.58210332103321016373,0.48016605166051662401,-0.10193726937269370625,1.3929359823399558582,0.92369121561668143805,-0.46924476672327442017,9,11,2,5.8888888888888892836,4.8181818181818183433,-1.0707070707070707183,13,16,3,1,1,0,0.24528301886792450159,0.30188679245283012165,0.056603773584905502092,0.018867924528301698722,0.056603773584905502092,0.037735849056603702756,0.74426728012513254651,0.85261309642981153445,0.10834581630467859936,26.08695652173913615,19.565217391304344119,-6.5217391304347920311,0.1666666666666666019,0.10824742268041230575,-0.058419243986254101864,0.2000000000000000111,0.11666666666666650198,-0.083333333333333300952,0.18181818181818171221,0.1122994652406417021,-0.069518716577539899082,0.0458532081858745999,-0.026853289999371501157,-0.072706498185246201671,0.41123326024298861858,0.35437829417338451155,-0.056854966069604100098,1,1,0
daytrader,21,0.16807504709681181376,0.18753734333891400321,0.019462296242102099242,0.54295084249335090476,0.60246773793424801546,0.059516895440896999681,seed21_solution030,seed21_solution034,True,False,,0.96341737358225476573,0.98298634492070924296,False,0.83418495614393195492,0.88760110588624885342,False,0.80122257669327290319,0.8687967213213162454,False,100,70,0.47190950008166848706,0.69697946135868094064,0.88801025560715252105,0.11040354282088810089,available,0.41789667896678961423,0.43726937269372678774,0.019372693726937201264,7.0977855477855484878,7.4318015318015309134,0.3340159840159824256,0.8524043017416238488,0.74067118590152924984,-0.1117331158400946961,0.32459676389891201076,0.29887607484239031574,-0.02572068905652160134,0.58210332103321016373,0.56273062730627310124,-0.019372693726937201264,1.3929359823399558582,1.2869198312236287407,-0.10601615111632710364,10,10,0,5.2999999999999998224,5.2999999999999998224,0,14,13,-1,1,1,0,0.26415094339622641195,0.24528301886792450159,-0.018867924528301698722,0.056603773584905502092,0.037735849056603702756,-0.018867924528301698722,0.8524043017416238488,0.74067118590152924984,-0.1117331158400946961,23.91304347826086385,23.91304347826086385,0,0.1712962962962963076,0.16753926701570670543,-0.0037570292805894000762,0.20555555555555540814,0.1777777777777777013,-0.027777777777777599294,0.18686868686868671197,0.17250673854447440281,-0.014361948324212300485,0.051743003197072902355,0.043916307703433701826,-0.0078266954936392005293,0.41585774724674950953,0.41066004650404247522,-0.0051977007427068001172,1,1,0
daytrader,22,0.18942751063024801383,0.21764700627484540041,0.02821949564459709861,0.59866699554001423511,0.77501636233877224669,0.17634936679875801158,seed22_solution037,seed22_solution034,False,False,,0.9497682038262450499,0.95956952011827556515,False,0.082114917723226196755,0.41215975412548777612,False,0.087819947043247900687,0.41510045488484742515,False,100,71,0.48468175473520308527,0.69390460683658650165,0.91398697438823162109,0.11502792014080200078,available,0.43081180811808111875,0.43450184501845001694,0.0036900369003690001134,6.267414403778039933,9.6175396825396823886,3.3501252787616424555,0.8433772316463020724,0.81831126196986536669,-0.025065969676436601621,0.31455468930842411801,0.14013885295679501253,-0.17441583635162910548,0.56918819188191882574,0.56549815498154964999,-0.0036900369003690001134,1.3211991434689507319,1.301486199575371483,-0.01971294389357920035,11,10,-1,4.8181818181818183433,5.2999999999999998224,0.48181818181818142355,12,15,3,1,1,0,0.22641509433962250797,0.28301886792452807251,0.056603773584905502092,0.056603773584905502092,0.018867924528301698722,-0.037735849056603702756,0.8433772316463020724,0.81831126196986536669,-0.025065969676436601621,23.91304347826086385,17.39130434782608603,-6.5217391304347778203,0.1666666666666666019,0.091346153846153702038,-0.075320512820512802721,0.1777777777777777013,0.10555555555555540259,-0.07222222222222220156,0.1720430107526881025,0.097938144329896698048,-0.074104866422791099145,0.043003770045276501488,-0.048970821081203201597,-0.091974591126479904313,0.42832512967876512633,0.28853358666412942668,-0.13979154301463550536,1,1,0
daytrader,23,0.16600325028172560615,0.1687157335677020864,0.0027124832859765002011,0.73363204201409404348,0.54840061217864377596,-0.1852314298354499067,seed23_solution054,seed23_solution029,False,True,raw_leiden_perturb_0.05_2,0.23570332121193168784,0.47437845349645102466,False,0.93578673106768184287,0.95782617140146275592,False,0.21345540465200940616,0.43977633481204697619,False,100,64,0.46304752017502637251,0.67732385433811193032,0.89545651869313525051,0.11277634686243180606,available,0.47785977859778600019,0.42896678966789647536,-0.048892988929889302785,17.739308310736880969,7.1834998334998347858,-10.555808477237048848,0.56854789333280597585,0.86894935393731742579,0.30040146060451111687,0.19502655618115211089,0.30988757131575001003,0.11486101513459780199,0.52214022140221405532,0.5710332103321033026,0.048892988929889101557,1.092664092664092701,1.3311827956989248367,0.238518703034832108,7,10,3,7.5714285714285711748,5.2999999999999998224,-2.2714285714285713524,14,14,0,2,1,-1,0.26415094339622641195,0.26415094339622641195,0,0,0.056603773584905502092,0.056603773584905502092,0.56854789333280597585,0.86894935393731742579,0.30040146060451111687,15.217391304347827941,23.91304347826086385,8.6956521739130359094,0.11297071129707110526,0.16818181818181798803,0.055211106884747000734,0.14999999999999991118,0.20555555555555540814,0.055555555555555399816,0.12887828162291151135,0.18499999999999988676,0.056121718377088201934,-0.023665796939809701643,0.048245762711864301209,0.071911559651674103466,0.28445670666703731788,0.41033492097524931763,0.12587821430821211077,1,1,0
daytrader,24,0.17669227378125271222,0.21349539880499560085,0.036803125023742701283,0.56870880469639772947,0.63637908018089095474,0.067670275484493197515,seed24_solution029,seed24_solution038,True,False,,1,1.000000000000000222,False,0.79952054824266161059,0.86307675258903737703,False,0.79952054824266161059,0.86307675258903737703,False,100,73,0.4860704193555108743,0.68061658707859895578,0.93341263310460276248,0.11813570178078740269,available,0.41789667896678961423,0.43542435424354242191,0.017527675276752700123,6.5407774044137685365,7.1869796869796864769,0.64620228256591794036,0.89299317480748907627,0.81504192703604416703,-0.077951247771444798218,0.32459676389891201076,0.29950519379501922002,-0.025091570103892700538,0.58210332103321016373,0.56457564575645735605,-0.017527675276752800737,1.3929359823399558582,1.2966101694915255216,-0.096325812848430197866,11,11,0,4.8181818181818183433,4.8181818181818183433,0,13,14,1,1,1,0,0.24528301886792450159,0.26415094339622641195,0.018867924528301698722,0.075471698113207502656,0.018867924528301698722,-0.056603773584905502092,0.89299317480748907627,0.81504192703604416703,-0.077951247771444798218,23.91304347826086385,28.260869565217390686,4.3478260869565303892,0.1674876847290640014,0.1666666666666666019,-0.00082101806239720000191,0.18888888888888880069,0.17222222222222210997,-0.016666666666666600516,0.17754569190600510975,0.16939890710382510264,-0.0081467848021800001734,0.045357977013112102393,0.042241671010635702121,-0.0031163060024761001648,0.42103708599805811374,0.4233408152627570753,0.0023037292646990001517,1,1,0
daytrader,25,0.19749996128277480523,0.22098704280933420541,0.023487081526559098338,0.61878704549654994782,0.56052835612303653079,-0.058258689373513500298,seed25_solution046,seed25_solution026,False,False,,0.84651813227838434983,0.89448024236633194572,False,0.94716236342574844365,0.96046124161463519719,False,0.86575876259965411919,0.90983115989588037031,False,100,66,0.49212387731729212437,0.68709839938749484034,0.93432357032728763357,0.11718243347412940492,available,0.42942804428044262233,0.41789667896678961423,-0.011531365313653100038,6.7168424168424163412,8.5934523809523817306,1.8766099641099651674,0.72242225355006195464,0.64455437179391394942,-0.077867881756148102368,0.31432267908933692047,0.32459676389891201076,0.010274084809575000088,0.57057195571955721114,0.58210332103321016373,0.011531365313653100038,1.3286788399570355068,1.3929359823399558582,0.064257142382920198753,9,8,-1,5.8888888888888892836,6.625,0.73611111111111071637,13,13,0,1,1,0,0.24528301886792450159,0.24528301886792450159,0,0.018867924528301698722,0.018867924528301698722,0,0.72242225355006195464,0.64455437179391394942,-0.077867881756148102368,26.08695652173913615,28.260869565217390686,2.1739130434782580892,0.17535545023696680333,0.1891891891891890054,0.013833738952222200333,0.20555555555555540814,0.23333333333333330928,0.027777777777777599294,0.18925831202046031199,0.20895522388059700747,0.019696911860136501193,0.056201089798158201938,0.075589195757284205479,0.019388105959125798844,0.39457021799581581956,0.40702543615287090084,0.012455218157054899139,1,1,0
daytrader,26,0.17819319282940160321,0.19614340396539051148,0.01795021113598880072,0.69512517871377466072,0.57622653800679302094,-0.11889864070698180631,seed26_solution037,seed26_solution038,False,False,,0.047142065860239001918,0.29689481946240398047,False,0.90676628217377197583,0.94287128301764244753,False,0.044961054860930202426,0.27017164060452680818,False,100,72,0.48491007794020701827,0.70008149888570814223,0.9099287419315446046,0.11635597319463270027,available,0.38376383763837640384,0.41974169741697398006,0.035977859778597701124,6.5674603174603172207,5.5936674436674440614,-0.97379287379287315929,0.58612168177392687252,0.73560712036294051419,0.14948543858901330861,0.14385601622390770116,0.32311811096662612641,0.17926209474271828648,0.61623616236162337412,0.58025830258302557585,-0.035977859778597701124,1.6057692307692308376,1.3824175824175823912,-0.22335164835164830754,6,9,3,8.8333333333333339255,5.8888888888888892836,-2.9444444444444446418,16,14,-2,3,1,-2,0.30188679245283012165,0.26415094339622641195,-0.037735849056603702756,0,0.037735849056603702756,0.037735849056603702756,0.58612168177392687252,0.73560712036294051419,0.14948543858901330861,19.565217391304344119,23.91304347826086385,4.3478260869565197311,0.11111111111111110494,0.1635514018691588134,0.052440290758047701514,0.1777777777777777013,0.19444444444444430875,0.016666666666666600516,0.13675213675213671038,0.17766497461928920654,0.040912837867152503091,-0.028616617149276400711,0.04168348029156970086,0.070300097440846101571,0.2487822859306501877,0.39711690317925607552,0.14833461724860580455,1,1,0
daytrader,27,0.17416353563707220875,0.17095612256179490429,-0.0032074130752771001958,0.59406990716586793866,0.61287788121175201805,0.018807974045883898984,seed27_solution030,seed27_solution029,False,False,,0.90218666622128884658,0.92134743717645439798,False,0.92610132294885161297,0.93505457102226885446,False,0.84145885466102887662,0.85774025943576315267,False,100,49,0.47247402058798931845,0.70596108682461644612,0.93376149534893504445,0.11152529680086639696,available,0.43726937269372678774,0.44649446494464928303,0.0092250922509222992723,7.0289577089577077729,7.7857142857142846992,0.75675657675657781454,0.80515427522082505529,0.72242225355006195464,-0.082732021670763100651,0.2697474630996311018,0.30703834540651658846,0.037290882306885500541,0.56273062730627310124,0.55350553505535060594,-0.0092250922509222992723,1.2869198312236287407,1.2396694214876031737,-0.047250409736025303364,10,9,-1,5.2999999999999998224,5.8888888888888892836,0.58888888888888935025,14,13,-1,1,1,0,0.26415094339622641195,0.24528301886792450159,-0.018867924528301698722,0.018867924528301698722,0.018867924528301698722,0,0.80515427522082505529,0.72242225355006195464,-0.082732021670763100651,26.08695652173913615,23.91304347826086385,-2.1739130434782723,0.16097560975609750966,0.1469194312796207047,-0.014056178476476600264,0.18333333333333320936,0.17222222222222210997,-0.011111111111111000513,0.1714285714285714024,0.15856777493606130647,-0.012860796492510000524,0.037545157970792303326,0.020473686257394398819,-0.017071471713397599196,0.4049740794279018119,0.36324309594145332003,-0.041730983486448401665,1,1,0
daytrader,28,0.18932030870649060872,0.20097450376837411312,0.011654195061883200826,0.57758588206777294882,0.7889820692666617008,0.21139618719888850218,seed28_solution040,seed28_solution068,False,False,,0.90098105934119820937,0.93735419026726263247,False,0.33057235263062162423,0.54687167773662914705,False,0.30591311433573148415,0.53099068817130234965,False,100,70,0.47825833250413968267,0.68220999700508011543,0.93365786570032782699,0.12100688865743219891,available,0.42250922509225091739,0.66466789667896675198,0.24215867158671580683,7.5434232434232431075,8.2111291486291495545,0.66770590520590644701,0.77817323121891623927,0.39170829230239040397,-0.38646493891652572428,0.32186604298007920333,0.15772844017646781012,-0.1641376028036110879,0.5774907749077490271,0.33533210332103302598,-0.24215867158671580683,1.3668122270742355528,0.50451075641915332781,-0.86230147065508244708,10,8,-2,5.2999999999999998224,6.625,1.3249999999999999556,13,11,-2,1,4,3,0.24528301886792450159,0.20754716981132070863,-0.037735849056603702756,0.037735849056603702756,0,-0.037735849056603702756,0.77817323121891623927,0.39170829230239040397,-0.38646493891652572428,21.739130434782605761,19.565217391304344119,-2.1739130434782616419,0.16080402010050240391,0.11363636363636360482,-0.047167656464138701944,0.1777777777777777013,0.11111111111111110494,-0.066666666666666499208,0.16886543535620041068,0.11235955056179759703,-0.05650588479440270262,0.036731451194127101578,-0.019288028314076399033,-0.056019479508203601226,0.40338604803159250345,0.30955828572935661924,-0.09382776230223580094,1,1,0
daytrader,29,0.16012616415985320151,0.15266590736225771341,-0.0074602567975952998811,0.57352035119314215272,0.81306785165725137254,0.2395475004641091088,seed29_solution039,seed29_solution051,False,False,,0.89327800626913245186,0.94254404021615678655,False,0.11256593113529950179,0.38916740890711237766,False,0.097225701282135201797,0.37233333935083562372,False,100,76,0.50030432589065332305,0.68841709581508114812,0.89421342547730264805,0.099089160411868701384,available,0.42204797047970471491,0.54658671586715845692,0.12453874538745379752,8.0368520368520375285,14.198721913007627649,6.16186987615559012,0.74855978961801394878,0.54161132431725744762,-0.20694846530075630686,0.32146031763592530783,0.13502494774717110904,-0.18643536988875400451,0.57795202952029522958,0.45341328413284132104,-0.12453874538745379752,1.3693989071038250582,0.82953586497890274831,-0.53986304212492186583,9,7,-2,5.8888888888888892836,7.5714285714285711748,1.6825396825396818912,14,15,1,1,2,1,0.26415094339622641195,0.28301886792452807251,0.018867924528301698722,0.018867924528301698722,0,-0.018867924528301698722,0.74855978961801394878,0.54161132431725744762,-0.20694846530075630686,23.91304347826086385,15.217391304347827941,-8.6956521739130359094,0.15207373271889390587,0.11158798283261800455,-0.040485749886275901321,0.18333333333333320936,0.14444444444444440312,-0.038888888888888702156,0.16624685138539030405,0.125907990314769902,-0.04033886107062040205,0.027354961978564601432,-0.025191969235461499077,-0.052546931214026301737,0.38981004777207362011,0.26611466137438671842,-0.12369538639768690169,1,1,0
xerces,0,0.13092475381773818754,0.13548027988038641167,0.0045555260626481000955,0.39001204476524847786,0.38743299874057818277,-0.0025790460246702001136,seed0_solution018,seed0_solution018,False,False,,0.99799980686939204766,0.99715150984553357905,False,0.99769899936564543363,0.99763705874169084087,False,0.99570192587388861583,0.99478420204214879075,False,100,90,0.38743299874057818277,0.66773810043144854465,0.9623346669625519878,0.15698958153283640304,unavailable,0.21673616103522630461,0.21029475197699490363,-0.0064414090582314001074,8.3246573443489104704,8.3119051885321972861,-0.012752155816713000441,1.2804401397825142528,1.2843238580427818185,0.0038837182602674000589,0.65444706522005136051,0.65975444195277965775,0.0053073767327282000972,0.78326383896477336233,0.7897052480230050131,0.0064414090582314001074,3.6139047366326129129,3.7552304115957881869,0.14132567496317560707,30,30,0,27.13333333333333286,27.13333333333333286,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.01105651105651100051,-0.0012285012285012000648,1.2804401397825142528,1.2843238580427818185,0.0038837182602674000589,,,,,,,,,,,,,,,,,,,,,
