subject,stage,seed,profile,profile_id,selected_solution_id,source_front,Q_best,weighted_modularity,relative_modularity_loss,band_size,band_size_is_one,coupling,cohesion,imbalance,f_semantic,cluster_count,max_cluster_ratio,singleton_ratio,feasible,partition_hash,balance_equals_semantic,balance_equals_coupling,balance_equals_cohesion
easymock,stage2,6,COHESION,P3,seed6_solution026,results/easymock/03_stage2_nsga/robustness/seed_06/pareto_front.csv,0.59098849712586943,0.57087647705675637,0.034031153172901056,5,False,0.26928675400291119,2.2915462315462318,0.69543376242014032,0.46764741289133871,11,0.24761904761904763,0.0095238095238095247,True,2e41bfe980440c93ebd0960d1a888ad8aceee5d503799f69d8c6e477888ebb65,False,False,False
easymock,stage2,6,SEMANTIC,P4,seed6_solution023,results/easymock/03_stage2_nsga/robustness/seed_06/pareto_front.csv,0.59098849712586943,0.59098849712586943,0,5,False,0.24526928675400292,1.9694148444148445,0.81365890662275098,0.42318030767607073,12,0.25714285714285712,0.028571428571428571,True,b8a292836447a23acf0de2e1b00397efe875f460aee4d158587cfa0b8e8ef826,False,False,False
easymock,stage2,7,MODULARITY_ANCHOR,P0,seed7_solution021,results/easymock/03_stage2_nsga/robustness/seed_07/pareto_front.csv,0.59505788515771019,0.59505788515771019,0,6,False,0.24163027656477437,2.0254088663571426,0.84257460962760777,0.41188889045827282,12,0.27619047619047621,0.019047619047619049,True,f3dcff677442268e1a640a04f0874c06333ebc808e3edae30f00919db2ad88dc,False,False,False
easymock,stage2,7,BALANCE,P1,seed7_solution026,results/easymock/03_stage2_nsga/robustness/seed_07/pareto_front.csv,0.59505788515771019,0.56678563634475976,0.047511762331251754,6,False,0.27729257641921395,1.9535614217432398,0.689671123437397,0.44618569894879345,11,0.25714285714285712,0.0095238095238095247,True,4f072e6eac68fc3d0a1bfc21ed9af3382527dd3bade74f14c235d494d8347afb,False,False,False
easymock,stage2,7,COUPLING,P2,seed7_solution021,results/easymock/03_stage2_nsga/robustness/seed_07/pareto_front.csv,0.59505788515771019,0.59505788515771019,0,6,False,0.24163027656477437,2.0254088663571426,0.84257460962760777,0.41188889045827282,12,0.27619047619047621,0.019047619047619049,True,f3dcff677442268e1a640a04f0874c06333ebc808e3edae30f00919db2ad88dc,False,False,False
easymock,stage2,7,COHESION,P3,seed7_solution024,results/easymock/03_stage2_nsga/robustness/seed_07/pareto_front.csv,0.59505788515771019,0.58417343088211215,0.01829142096438784,6,False,0.25691411935953423,2.1942762624580805,0.72768386647211691,0.42619834059051465,11,0.26666666666666666,0.0095238095238095247,True,c15beb01bfecf5a817f9b924ed40432501d1a9f750287f80a2eb44a4cfb9abff,False,False,False
easymock,stage2,7,SEMANTIC,P4,seed7_solution021,results/easymock/03_stage2_nsga/robustness/seed_07/pareto_front.csv,0.59505788515771019,0.59505788515771019,0,6,False,0.24163027656477437,2.0254088663571426,0.84257460962760777,0.41188889045827282,12,0.27619047619047621,0.019047619047619049,True,f3dcff677442268e1a640a04f0874c06333ebc808e3edae30f00919db2ad88dc,False,False,False
easymock,stage2,8,MODULARITY_ANCHOR,P0,seed8_solution023,results/easymock/03_stage2_nsga/robustness/seed_08/pareto_front.csv,0.58280919933300623,0.58280919933300623,0,2,False,0.25181950509461426,2.0600223009313918,0.71802197428460057,0.41817418085454194,11,0.26666666666666666,0,True,2743f1cdac622f9215aa557ba48dd9d748741f74f34e9fb394590bfe76843e65,False,False,False
easymock,stage2,8,BALANCE,P1,seed8_solution024,results/easymock/03_stage2_nsga/robustness/seed_08/pareto_front.csv,0.58280919933300623,0.55536592445690225,0.047087923298930995,2,False,0.28457059679767105,1.9971730289912109,0.7110402459020988,0.42949046249666534,11,0.26666666666666666,0,True,73cd0e0d0ea032ca0d8a5f2dcce285efdf862e866e0bcbc4ad16a6515c857de3,False,False,False
easymock,stage2,8,COUPLING,P2,seed8_solution023,results/easymock/03_stage2_nsga/robustness/seed_08/pareto_front.csv,0.58280919933300623,0.58280919933300623,0,2,False,0.25181950509461426,2.0600223009313918,0.71802197428460057,0.41817418085454194,11,0.26666666666666666,0,True,2743f1cdac622f9215aa557ba48dd9d748741f74f34e9fb394590bfe76843e65,False,False,False
easymock,stage2,8,COHESION,P3,seed8_solution023,results/easymock/03_stage2_nsga/robustness/seed_08/pareto_front.csv,0.58280919933300623,0.58280919933300623,0,2,False,0.25181950509461426,2.0600223009313918,0.71802197428460057,0.41817418085454194,11,0.26666666666666666,0,True,2743f1cdac622f9215aa557ba48dd9d748741f74f34e9fb394590bfe76843e65,False,False,False
easymock,stage2,8,SEMANTIC,P4,seed8_solution023,results/easymock/03_stage2_nsga/robustness/seed_08/pareto_front.csv,0.58280919933300623,0.58280919933300623,0,2,False,0.25181950509461426,2.0600223009313918,0.71802197428460057,0.41817418085454194,11,0.26666666666666666,0,True,2743f1cdac622f9215aa557ba48dd9d748741f74f34e9fb394590bfe76843e65,False,False,False
