source_class_id,rank,target_class_id,weight
org.apache.xerces.dom.ObjectFactory$ConfigurationError,2,org.apache.xerces.parsers.ObjectFactory$ConfigurationError,1
org.apache.xerces.dom.ObjectFactory$ConfigurationError,3,org.apache.xerces.xinclude.ObjectFactory$ConfigurationError,1
org.apache.xerces.dom.PSVIAttrNSImpl,1,org.apache.xerces.impl.xs.AttributePSVImpl,0.87299219875417244
org.apache.xerces.dom.PSVIAttrNSImpl,2,org.apache.xerces.dom.PSVIElementNSImpl,0.83058926046021753
org.apache.xerces.dom.PSVIAttrNSImpl,3,org.apache.xerces.xs.AttributePSVI,0.74682240116559651
org.apache.xerces.dom.PSVIDOMImplementationImpl,1,org.apache.xerces.dom.DOMImplementationImpl,0.84306233210034032
org.apache.xerces.dom.PSVIDOMImplementationImpl,2,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,0.76423106496827997
org.apache.xerces.dom.PSVIDOMImplementationImpl,3,org.apache.xerces.impl.xs.XSImplementationImpl,0.71622362933972761
org.apache.xerces.dom.PSVIDocumentImpl,1,org.apache.xerces.dom.PSVIDOMImplementationImpl,0.69443169360423307
org.apache.xerces.dom.PSVIDocumentImpl,2,org.apache.xerces.dom.PSVIAttrNSImpl,0.65708500458198238
org.apache.xerces.dom.PSVIDocumentImpl,3,org.apache.xerces.dom.PSVIElementNSImpl,0.63905783789836823
org.apache.xerces.dom.PSVIElementNSImpl,1,org.apache.xerces.impl.xs.ElementPSVImpl,0.89673931068584811
org.apache.xerces.dom.PSVIElementNSImpl,2,org.apache.xerces.dom.PSVIAttrNSImpl,0.83058926046021753
org.apache.xerces.dom.PSVIElementNSImpl,3,org.apache.xerces.xs.ElementPSVI,0.80070959441682965
org.apache.xerces.dom.ParentNode,1,org.apache.xerces.dom.ChildNode,0.70623653875736725
org.apache.xerces.dom.ParentNode,2,org.apache.xerces.dom.CoreDocumentImpl,0.66764556459684965
org.apache.xerces.dom.ParentNode,3,org.apache.xerces.dom.NodeImpl,0.6443992487960104
org.apache.xerces.dom.ParentNode$1,1,org.apache.xerces.dom.CharacterDataImpl$1,0.83152712253534555
org.apache.xerces.dom.ParentNode$1,2,org.apache.xerces.dom.NodeListCache,0.67163570234524828
org.apache.xerces.dom.ParentNode$1,3,org.apache.xerces.dom.ParentNode,0.63143376277446894
org.apache.xerces.dom.ParentNode$UserDataRecord,1,org.apache.xerces.dom.ParentNode$1,0.46649270051575942
org.apache.xerces.dom.ParentNode$UserDataRecord,2,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,0.46383100168949393
org.apache.xerces.dom.ParentNode$UserDataRecord,3,org.apache.xerces.impl.xs.traversers.XSDHandler$1,0.4628186939103594
org.apache.xerces.dom.ProcessingInstructionImpl,1,org.apache.xerces.stax.events.ProcessingInstructionImpl,0.80084546972304782
org.apache.xerces.dom.ProcessingInstructionImpl,2,org.apache.xerces.dom.DeferredProcessingInstructionImpl,0.69273050740786457
org.apache.xerces.dom.ProcessingInstructionImpl,3,org.apache.xerces.dom.NotationImpl,0.59162681039246956
org.apache.xerces.dom.RangeExceptionImpl,1,org.apache.xerces.xs.XSException,0.66739774452659562
org.apache.xerces.dom.RangeExceptionImpl,2,org.apache.xerces.dom3.as.DOMASException,0.65143040883071623
org.apache.xerces.dom.RangeExceptionImpl,3,org.apache.xerces.dom.RangeImpl,0.60356844212957894
org.apache.xerces.dom.RangeImpl,1,org.apache.xerces.dom.DocumentImpl,0.6245411289209466
org.apache.xerces.dom.RangeImpl,2,org.apache.xerces.dom.NodeImpl,0.6221448397300362
org.apache.xerces.dom.RangeImpl,3,org.apache.xerces.dom.RangeExceptionImpl,0.60356844212957894
org.apache.xerces.dom.SecuritySupport,1,org.apache.xerces.impl.dv.SecuritySupport,0.999999999999999
org.apache.xerces.dom.SecuritySupport,2,org.apache.xerces.parsers.SecuritySupport,0.999999999999999
org.apache.xerces.dom.SecuritySupport,3,org.apache.xerces.xinclude.SecuritySupport,0.999999999999999
org.apache.xerces.dom.SecuritySupport$1,1,org.apache.xerces.impl.dv.SecuritySupport$1,1
org.apache.xerces.dom.SecuritySupport$1,2,org.apache.xerces.parsers.SecuritySupport$1,1
org.apache.xerces.dom.SecuritySupport$1,3,org.apache.xerces.xinclude.SecuritySupport$1,1
org.apache.xerces.dom.SecuritySupport$2,1,org.apache.xerces.impl.dv.SecuritySupport$2,1
org.apache.xerces.dom.SecuritySupport$2,2,org.apache.xerces.parsers.SecuritySupport$2,1
org.apache.xerces.dom.SecuritySupport$2,3,org.apache.xerces.xinclude.SecuritySupport$2,1
org.apache.xerces.dom.SecuritySupport$3,1,org.apache.xerces.impl.dv.SecuritySupport$3,0.99999999999999789
org.apache.xerces.dom.SecuritySupport$3,2,org.apache.xerces.parsers.SecuritySupport$3,0.99999999999999789
org.apache.xerces.dom.SecuritySupport$3,3,org.apache.xerces.xinclude.SecuritySupport$3,0.99999999999999789
org.apache.xerces.dom.SecuritySupport$4,1,org.apache.xerces.impl.dv.SecuritySupport$4,0.99999999999999878
org.apache.xerces.dom.SecuritySupport$4,2,org.apache.xerces.parsers.SecuritySupport$4,0.99999999999999878
org.apache.xerces.dom.SecuritySupport$4,3,org.apache.xerces.xinclude.SecuritySupport$4,0.99999999999999878
org.apache.xerces.dom.SecuritySupport$5,1,org.apache.xerces.impl.dv.SecuritySupport$5,1
org.apache.xerces.dom.SecuritySupport$5,2,org.apache.xerces.parsers.SecuritySupport$5,1
