subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash
xerces-j,org.apache.xerces.impl.xs.traversers.XSDHandler,XSDHandler,class,false,"public class XSDHandler {
    void addGlobalAttributeDecl(XSAttributeDecl);
    void addGlobalAttributeDecls(SchemaGrammar, SchemaGrammar);
    void addGlobalAttributeGroupDecl(XSAttributeGroupDecl);
    void addGlobalAttributeGroupDecls(SchemaGrammar, SchemaGrammar);
    void addGlobalComponent(XSObject, XSDDescription);
    void addGlobalComponents(Vector, Hashtable);
    void addGlobalElementDecl(XSElementDecl);
    void addGlobalElementDecls(SchemaGrammar, SchemaGrammar);
    void addGlobalGroupDecl(XSGroupDecl);
    void addGlobalGroupDecls(SchemaGrammar, SchemaGrammar);
    void addGlobalNotationDecl(XSNotationDecl);
    void addGlobalNotationDecls(SchemaGrammar, SchemaGrammar);
    void addGlobalTypeDecl(XSTypeDefinition);
    void addGlobalTypeDecls(SchemaGrammar, SchemaGrammar);
    void addGrammarComponents(SchemaGrammar, SchemaGrammar);
    void addGrammars(Vector);
    void addIDConstraintDecl(IdentityConstraint);
    void addImportList(SchemaGrammar, Vector, Vector);
    void addNamespaceDependency(String, String, Vector);
    void addNewGrammarComponents(SchemaGrammar, SchemaGrammar);
    void addNewGrammarLocations(SchemaGrammar, SchemaGrammar);
    void addNewImportedGrammars(SchemaGrammar, SchemaGrammar);
    void addRelatedAttribute(XSAttributeDeclaration, Vector, String, Hashtable);
    void addRelatedElement(XSElementDeclaration, Vector, String, Hashtable);
    void addRelatedType(XSTypeDefinition, Vector, String, Hashtable);
    void buildGlobalNameRegistries();
    boolean canAddComponent(XSObject, XSDDescription);
    boolean canAddComponents(Vector);
    int changeRedefineGroup(String, String, String, Element, XSDocumentInfo);
    void checkForDuplicateNames(String, int, Element);
    void checkForDuplicateNames(String, int, Hashtable, Hashtable, Element, XSDocumentInfo);
    XSDocumentInfo constructTrees(Element, String, XSDDescription, boolean);
    boolean containedImportedGrammar(Vector, SchemaGrammar);
    void createAnnotationValidator();
    SchemaGrammar createGrammarFrom(SchemaGrammar);
    void createTraversers();
    String doc2SystemId(Element);
    SimpleLocator element2Locator(Element);
    boolean element2Locator(Element, SimpleLocator);
    String emptyString2Null(String);
    boolean existingGrammars(Vector);
    Vector expandComponents(XSObject[], Hashtable);
    Vector expandGrammars(SchemaGrammar[]);
    void expandImportList(String, Vector);
    void expandRelatedAttributeComponents(XSAttributeDeclaration, Vector, String, Hashtable);
    void expandRelatedAttributeGroupComponents(XSAttributeGroupDefinition, Vector, String, Hashtable);
    void expandRelatedAttributeUseComponents(XSAttributeUse, Vector, String, Hashtable);
    void expandRelatedAttributeUsesComponents(XSObjectList, Vector, String, Hashtable);
    void expandRelatedComplexTypeComponents(XSComplexTypeDecl, Vector, String, Hashtable);
    void expandRelatedComponents(XSObject, Vector, Hashtable);
    void expandRelatedElementComponents(XSElementDeclaration, Vector, String, Hashtable);
    void expandRelatedModelGroupComponents(XSModelGroup, Vector, String, Hashtable);
    void expandRelatedModelGroupDefinitionComponents(XSModelGroupDefinition, Vector, String, Hashtable);
    void expandRelatedParticleComponents(XSParticle, Vector, String, Hashtable);
    void expandRelatedSimpleTypeComponents(XSSimpleTypeDefinition, Vector, String, Hashtable);
    void expandRelatedTypeComponents(XSTypeDefinition, Vector, String, Hashtable);
    void fillInLocalElemInfo(Element, XSDocumentInfo, int, XSObject, XSParticleDecl);
    Vector findDependentNamespaces(String, Hashtable);
    SchemaGrammar findGrammar(XSDDescription, boolean);
    String findQName(String, XSDocumentInfo);
    XSDocumentInfo findXSDocumentForDecl(XSDocumentInfo, Element, XSDocumentInfo);
    XSAttributeDecl getGlobalAttributeDecl(String);
    XSAttributeGroupDecl getGlobalAttributeGroupDecl(String);
    Object getGlobalDecl(String, int);
    Object getGlobalDecl(XSDocumentInfo, int, QName, Element);
    Object getGlobalDeclFromGrammar(SchemaGrammar, int, String);
    Object getGlobalDeclFromGrammar(SchemaGrammar, int, String, String);
    XSElementDecl getGlobalElementDecl(String);
    XSGroupDecl getGlobalGroupDecl(String);
    XSNotationDecl getGlobalNotationDecl(String);
    XSTypeDefinition getGlobalTypeDecl(String);
    SchemaGrammar getGrammar(String);
    Object getGrpOrAttrGrpRedefinedByRestriction(int, QName, XSDocumentInfo, Element);
    IdentityConstraint getIDConstraintDecl(String);
    Hashtable getIDRegistry();
    Hashtable getIDRegistry_sub();
    Element getSchemaDocument(String, DOMInputSource, boolean, short, Element);
    Element getSchemaDocument(String, SAXInputSource, boolean, short, Element);
    Element getSchemaDocument(String, StAXInputSource, boolean, short, Element);
    Element getSchemaDocument(String, XMLInputSource, boolean, short, Element);
    Element getSchemaDocument(XSInputSource, XSDDescription);
    Element getSchemaDocument0(XSDHandler$XSDKey, String, Element);
    Element getSchemaDocument1(boolean, boolean, XMLInputSource, Element, IOException);
    SchemaGrammar getSchemaGrammar(XSDDescription);
    boolean isExistingGrammar(XSDDescription, boolean);
    boolean needReportTNSError(String);
    boolean nonAnnotationContent(Element);
    String null2EmptyString(String);
    SchemaGrammar parseSchema(XMLInputSource, XSDDescription, Hashtable);
    void prepareForParse();
    void prepareForTraverse();
    boolean removeParticle(XSModelGroupImpl, XSParticleDecl);
    void renameRedefiningComponents(XSDocumentInfo, Element, String, String, String);
    void reportSchemaError(String, Object[], Element);
    void reportSchemaError(String, Object[], Element, Exception);
    void reportSchemaWarning(String, Object[], Element);
    void reportSchemaWarning(String, Object[], Element, Exception);
    void reportSharingError(String, String);
    void reset(XMLComponentManager);
    void resolveKeyRefs();
    Element resolveSchema(XMLInputSource, XSDDescription, boolean, Element);
    Element resolveSchema(XSDDescription, boolean, Element, boolean);
    XMLInputSource resolveSchemaSource(XSDDescription, boolean, Element, boolean);
    String schemaDocument2SystemId(XSDocumentInfo);
    void setDVFactory(SchemaDVFactory);
    void setDeclPool(XSDeclarationPool);
    void setGenerateSyntheticAnnotations(boolean);
    void setSchemasVisible(XSDocumentInfo);
    void storeKeyRef(Element, XSDocumentInfo, XSElementDecl);
    Object traverseGlobalDecl(int, Element, XSDocumentInfo, SchemaGrammar);
    void traverseLocalElements();
    void traverseSchemas(ArrayList);
    void updateImportDependencies(Hashtable);
    void updateImportList(SchemaGrammar, Vector, Vector);
    void updateImportList(Vector, Vector);
    void updateImportListFor(SchemaGrammar);
    void updateImportListWith(SchemaGrammar);
    void validateAnnotations(ArrayList);
}
",118,0,0,0,80fc9a7120ba2d888a15a3ccc5e445c6fa8ee82ef8d4a5dc7b502ec51f08f53f
xerces-j,org.apache.xerces.impl.xs.traversers.XSDHandler$1,XSDHandler$1,class,false,"class XSDHandler$1 {
}
",0,0,0,0,06df206939e31b78275d51cfb1aa5905e762ddf74c8194f4915bf7801ebab1c4
xerces-j,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,XSDHandler$SAX2XNIUtil,class,true,"class XSDHandler$SAX2XNIUtil extends ErrorHandlerWrapper {
    XMLParseException createXMLParseException0(SAXParseException);
    XNIException createXNIException0(SAXException);
}
",2,0,0,0,fbb0b0beaffdca5e6399c0628e8eab919549ffdf2ee7b3bd56210b02517b54f8
xerces-j,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,XSDHandler$XSAnnotationGrammarPool,class,false,"class XSDHandler$XSAnnotationGrammarPool implements XMLGrammarPool {
    void cacheGrammars(String, Grammar[]);
    void clear();
    void lockPool();
    void refreshGrammars(XSGrammarBucket);
    Grammar retrieveGrammar(XMLGrammarDescription);
    Grammar[] retrieveInitialGrammarSet(String);
    void unlockPool();
}
",7,0,1,0,72f001f24ebae927771ce1040fe59919e94370b5b12972b2461ca08e4b93ea7e
xerces-j,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,XSDHandler$XSDKey,class,false,"class XSDHandler$XSDKey {
    boolean equals(Object);
    int hashCode();
}
",2,0,0,0,97612623dfd544889fbea2ef954704ee782d495cd428696d199fdced415d82a9
xerces-j,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,XSDKeyrefTraverser,class,true,"class XSDKeyrefTraverser extends XSDAbstractIDConstraintTraverser {
    void traverse(Element, XSElementDecl, XSDocumentInfo, SchemaGrammar);
}
",1,0,0,0,c70ce1e7477f55130d672ec657a405ecdf432b1a9330771378e48513359d2fe7
xerces-j,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,XSDNotationTraverser,class,true,"class XSDNotationTraverser extends XSDAbstractTraverser {
    XSNotationDecl traverse(Element, XSDocumentInfo, SchemaGrammar);
}
",1,0,0,0,416c2185db8ebdeeeb1971a279844f4e05e7ad4b4ac31746dcecfacb9d608ee2
xerces-j,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,XSDSimpleTypeTraverser,class,true,"class XSDSimpleTypeTraverser extends XSDAbstractTraverser {
    boolean checkBuiltIn(String, String);
    XSSimpleType errorType(String, String, short);
    XSSimpleType findDTValidator(Element, String, QName, short, XSDocumentInfo);
    String genAnonTypeName(Element);
    XSSimpleType getSimpleType(String, Element, Object[], XSDocumentInfo, SchemaGrammar);
    boolean isListDatatype(XSSimpleType);
    XSSimpleType traverseGlobal(Element, XSDocumentInfo, SchemaGrammar);
    XSSimpleType traverseLocal(Element, XSDocumentInfo, SchemaGrammar);
    XSSimpleType traverseSimpleTypeDecl(Element, Object[], XSDocumentInfo, SchemaGrammar);
}
",9,0,0,0,40e12bdfa7b6f78e55a0ab41f0de198a650d3bb1f413dd21706001c8d7e99aed
xerces-j,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,XSDUniqueOrKeyTraverser,class,true,"class XSDUniqueOrKeyTraverser extends XSDAbstractIDConstraintTraverser {
    void traverse(Element, XSElementDecl, XSDocumentInfo, SchemaGrammar);
}
",1,0,0,0,74fe23943dd56cd1aef476ab8dae82124c45e754d85f59c429a9f3613144b39b
xerces-j,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,XSDWildcardTraverser,class,true,"class XSDWildcardTraverser extends XSDAbstractTraverser {
    XSParticleDecl traverseAny(Element, XSDocumentInfo, SchemaGrammar);
    XSWildcardDecl traverseAnyAttribute(Element, XSDocumentInfo, SchemaGrammar);
    XSWildcardDecl traverseWildcardDecl(Element, Object[], XSDocumentInfo, SchemaGrammar);
}
",3,0,0,0,41b35cc50d3bfa30521704d1961268dc439631021d9e3a8aeb497908c13a0915
xerces-j,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,XSDocumentInfo,class,false,"class XSDocumentInfo {
    void addAllowedNS(String);
    void addAnnotation(XSAnnotationInfo);
    void backupNSSupport(SchemaNamespaceSupport);
    XSAnnotationInfo getAnnotations();
    Object[] getSchemaAttrs();
    boolean isAllowedNS(String);
    boolean needReportTNSError(String);
    void removeAnnotations();
    void restoreNSSupport();
    void returnSchemaAttrs();
    String toString();
}
",11,0,0,0,6ca5b606cf32dc77712f0419de7422a093c1b7deb4b1e097f5c39b0ffab37ebd
xerces-j,org.apache.xerces.impl.xs.util.LSInputListImpl,LSInputListImpl,class,true,"public class LSInputListImpl extends AbstractList implements LSInputList {
    Object get(int);
    int getLength();
    LSInput item(int);
    int size();
    Object[] toArray();
    Object[] toArray(Object[]);
    void toArray0(Object[]);
}
",7,0,1,0,d73a6bbef14386328cbf34079e2edaccd26d1a27401e126f829a5233759aac72
xerces-j,org.apache.xerces.impl.xs.util.ObjectListImpl,ObjectListImpl,class,true,"public class ObjectListImpl extends AbstractList implements ObjectList {
    boolean contains(Object);
    Object get(int);
    int getLength();
    Object item(int);
    int size();
    Object[] toArray();
    Object[] toArray(Object[]);
    void toArray0(Object[]);
}
",8,0,1,0,0a76a06869acb848d4bb7822e071c55c84dc24b90d2d4a58a56cce2f78d248a2
xerces-j,org.apache.xerces.impl.xs.util.ShortListImpl,ShortListImpl,class,true,"public class ShortListImpl extends AbstractList implements ShortList {
    boolean contains(short);
    boolean equals(Object);
    Object get(int);
    int getLength();
    short item(int);
    int size();
}
",6,0,1,0,fee6956527013b9feec0a2306dc6d3962465cba2cd5bb90eb6f259fabb889e9e
xerces-j,org.apache.xerces.impl.xs.util.SimpleLocator,SimpleLocator,class,false,"public class SimpleLocator implements XMLLocator {
    String getBaseSystemId();
    int getCharacterOffset();
    int getColumnNumber();
    String getEncoding();
    String getExpandedSystemId();
    int getLineNumber();
    String getLiteralSystemId();
    String getPublicId();
    String getXMLVersion();
    void setBaseSystemId(String);
    void setCharacterOffset(int);
    void setColumnNumber(int);
    void setExpandedSystemId(String);
    void setLineNumber(int);
    void setLiteralSystemId(String);
    void setPublicId(String);
    void setValues(String, String, int, int);
    void setValues(String, String, int, int, int);
}
",18,0,1,0,600d8b6f43576818d219596f41bb4875b93b0d78310c48df74ce4b553fdaaba7
xerces-j,org.apache.xerces.impl.xs.util.StringListImpl,StringListImpl,class,true,"public class StringListImpl extends AbstractList implements StringList {
    boolean contains(String);
    Object get(int);
    int getLength();
    String item(int);
    int size();
    Object[] toArray();
    Object[] toArray(Object[]);
    void toArray0(Object[]);
}
",8,0,1,0,1fd1e8a468cabd4185d1ba3586c98facbfcaf6dbe2f41e9909bd8e610c51edcb
xerces-j,org.apache.xerces.impl.xs.util.XInt,XInt,class,false,"public class XInt {
    boolean equals(XInt);
    int intValue();
    short shortValue();
    String toString();
}
",4,0,0,0,f16eb6c19025915f6d58e3226affcb8ac5cf7739499a1a22cd96d2035ad5f586
xerces-j,org.apache.xerces.impl.xs.util.XIntPool,XIntPool,class,false,"public class XIntPool {
    XInt getXInt(int);
}
",1,0,0,0,96b03bb80f57c7759d88c81d51a4c062fd2ba0915f8df43da370121d24c705a9
xerces-j,org.apache.xerces.impl.xs.util.XS10TypeHelper,XS10TypeHelper,class,false,"public class XS10TypeHelper {
    String getSchemaTypeName(XSTypeDefinition);
}
",1,0,0,0,f415ee68007aa6f189778c71da893cf5effa58637743d9c1225fb43ca2da243f
xerces-j,org.apache.xerces.impl.xs.util.XSGrammarPool,XSGrammarPool,class,true,"public class XSGrammarPool extends XMLGrammarPoolImpl {
    XSModel toXSModel();
    XSModel toXSModel(SchemaGrammar[], short);
    XSModel toXSModel(short);
}
",3,0,0,0,416dad0a3db624faa4fd0cab59278d52794022bedd8cfc51fa219a68af51481a
xerces-j,org.apache.xerces.impl.xs.util.XSInputSource,XSInputSource,class,true,"public class XSInputSource extends XMLInputSource {
    XSObject[] getComponents();
    SchemaGrammar[] getGrammars();
    void setComponents(XSObject[]);
    void setGrammars(SchemaGrammar[]);
}
",4,0,0,0,f415080048046e1084dd34333ba38f557c4e75dab6de23c7c35849de6c5d233d
xerces-j,org.apache.xerces.impl.xs.util.XSNamedMap4Types,XSNamedMap4Types,class,true,"public class XSNamedMap4Types extends XSNamedMapImpl {
    int getLength();
    XSObject item(int);
    XSObject itemByName(String, String);
}
",3,0,0,0,7da9aea795a766b15529314407aed1355ad61d58b5f891501ebdfef78464c4e0
xerces-j,org.apache.xerces.impl.xs.util.XSNamedMapImpl,XSNamedMapImpl,class,true,"public class XSNamedMapImpl extends AbstractMap implements XSNamedMap {
    boolean containsKey(Object);
    Set entrySet();
    Object get(Object);
    int getLength();
    boolean isEqual(String, String);
    XSObject item(int);
    XSObject itemByName(String, String);
    int size();
}
",8,0,1,0,b59d16f4f06650d51377c808970987b1205ce296a7b69d56ed58c0bd09c39a29
xerces-j,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,XSNamedMapImpl$1,class,true,"class XSNamedMapImpl$1 extends AbstractSet {
    Iterator iterator();
    int size();
}
",2,0,0,0,3f3e062c4f27516aaf50ee76a2c4fbb636cd85069a255ccb10ce29c76d0a8e19
xerces-j,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,XSNamedMapImpl$1$1,class,false,"class XSNamedMapImpl$1$1 implements Iterator {
    boolean hasNext();
    Object next();
    void remove();
}
",3,0,1,0,e3f1c29fa01ce9b0efb329c029bcd35d8aed10ff77d9bd40bec8156a5ac59547
xerces-j,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,XSNamedMapImpl$XSNamedMapEntry,class,false,"class XSNamedMapImpl$XSNamedMapEntry implements Map$Entry {
    boolean equals(Object);
    Object getKey();
    Object getValue();
    int hashCode();
    Object setValue(Object);
    String toString();
}
",6,0,1,0,98852a8584ccfff3014dcf023fecf548f181b2a5a3f7a35951d81cadfc131937
xerces-j,org.apache.xerces.impl.xs.util.XSObjectListImpl,XSObjectListImpl,class,true,"public class XSObjectListImpl extends AbstractList implements XSObjectList {
    void addXSObject(XSObject);
    void addXSObject(int, XSObject);
    void clearXSObjectList();
    boolean contains(Object);
    boolean containsNull();
    boolean containsObject(Object);
    Object get(int);
    int getLength();
    XSObject item(int);
    Iterator iterator();
    ListIterator listIterator();
    ListIterator listIterator(int);
    ListIterator listIterator0(int);
    int size();
    Object[] toArray();
    Object[] toArray(Object[]);
    void toArray0(Object[]);
}
",17,0,1,0,4d92c0fc07e4b7b6992c1d703525710544add531608529f864a86e6bd87229d2
