subject,class_id,model_token_count,model_max_sequence_length,tokenizer_truncated,declaration_token_count,body_section_token_count,contract_body_tokens_truncated,declaration_section_affected,body_section_affected
xerces,org.apache.xerces.parsers.SecuritySupport$6,34,32768,false,15,10,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$7,30,32768,false,15,6,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$8,29,32768,false,15,5,0,false,false
xerces,org.apache.xerces.parsers.SoftReferenceSymbolTableConfiguration,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.parsers.StandardParserConfiguration,68,32768,false,28,31,0,false,false
xerces,org.apache.xerces.parsers.XIncludeAwareParserConfiguration,106,32768,false,41,56,0,false,false
xerces,org.apache.xerces.parsers.XIncludeParserConfiguration,85,32768,false,34,42,0,false,false
xerces,org.apache.xerces.parsers.XML11Configurable,20,32768,false,9,3,0,false,false
xerces,org.apache.xerces.parsers.XML11Configuration,446,32768,false,272,165,0,false,false
xerces,org.apache.xerces.parsers.XML11DTDConfiguration,431,32768,false,261,161,0,false,false
xerces,org.apache.xerces.parsers.XML11NonValidatingConfiguration,426,32768,false,263,154,0,false,false
xerces,org.apache.xerces.parsers.XMLDocumentParser,51,32768,false,12,30,0,false,false
xerces,org.apache.xerces.parsers.XMLGrammarCachingConfiguration,136,32768,false,83,44,0,false,false
xerces,org.apache.xerces.parsers.XMLGrammarParser,35,32768,false,11,15,0,false,false
xerces,org.apache.xerces.parsers.XMLGrammarPreparser,225,32768,false,139,77,0,false,false
xerces,org.apache.xerces.parsers.XMLGrammarPreparser$XMLGrammarLoaderContainer,25,32768,false,12,4,0,false,false
xerces,org.apache.xerces.parsers.XMLParser,39,32768,false,18,12,0,false,false
xerces,org.apache.xerces.parsers.XPointerParserConfiguration,87,32768,false,34,44,0,false,false
xerces,org.apache.xerces.stax.DefaultNamespaceContext,79,32768,false,36,34,0,false,false
xerces,org.apache.xerces.stax.DefaultNamespaceContext$1,51,32768,false,22,20,0,false,false
xerces,org.apache.xerces.stax.DefaultNamespaceContext$2,51,32768,false,22,20,0,false,false
xerces,org.apache.xerces.stax.EmptyLocation,68,32768,false,41,18,0,false,false
xerces,org.apache.xerces.stax.ImmutableLocation,61,32768,false,36,16,0,false,false
xerces,org.apache.xerces.stax.XMLEventFactoryImpl,319,32768,false,272,38,0,false,false
xerces,org.apache.xerces.stax.events.AttributeImpl,74,32768,false,42,23,0,false,false
xerces,org.apache.xerces.stax.events.CharactersImpl,74,32768,false,44,21,0,false,false
xerces,org.apache.xerces.stax.events.CommentImpl,49,32768,false,26,14,0,false,false
xerces,org.apache.xerces.stax.events.DTDImpl,84,32768,false,48,27,0,false,false
xerces,org.apache.xerces.stax.events.ElementImpl,55,32768,false,29,17,0,false,false
xerces,org.apache.xerces.stax.events.ElementImpl$NoRemoveIterator,48,32768,false,23,16,0,false,false
xerces,org.apache.xerces.stax.events.EndDocumentImpl,37,32768,false,24,4,0,false,false
xerces,org.apache.xerces.stax.events.EndElementImpl,42,32768,false,22,11,0,false,false
xerces,org.apache.xerces.stax.events.EntityDeclarationImpl,93,32768,false,59,25,0,false,false
xerces,org.apache.xerces.stax.events.EntityReferenceImpl,61,32768,false,34,18,0,false,false
xerces,org.apache.xerces.stax.events.NamespaceImpl,64,32768,false,37,18,0,false,false
xerces,org.apache.xerces.stax.events.NotationDeclarationImpl,68,32768,false,42,17,0,false,false
xerces,org.apache.xerces.stax.events.ProcessingInstructionImpl,59,32768,false,33,17,0,false,false
xerces,org.apache.xerces.stax.events.StartDocumentImpl,91,32768,false,57,25,0,false,false
xerces,org.apache.xerces.stax.events.StartElementImpl,91,32768,false,49,33,0,false,false
xerces,org.apache.xerces.stax.events.StartElementImpl$1,31,32768,false,17,5,0,false,false
xerces,org.apache.xerces.stax.events.XMLEventImpl,139,32768,false,97,33,0,false,false
xerces,org.apache.xerces.util.AttributesProxy,195,32768,false,144,42,0,false,false
xerces,org.apache.xerces.util.AugmentationsImpl,75,32768,false,44,22,0,false,false
xerces,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer,69,32768,false,59,1,0,false,false
xerces,org.apache.xerces.util.AugmentationsImpl$LargeContainer,103,32768,false,70,24,0,false,false
xerces,org.apache.xerces.util.AugmentationsImpl$SmallContainer,108,32768,false,70,29,0,false,false
xerces,org.apache.xerces.util.AugmentationsImpl$SmallContainer$SmallContainerKeyEnumeration,62,32768,false,28,25,0,false,false
xerces,org.apache.xerces.util.DOMEntityResolverWrapper,70,32768,false,48,13,0,false,false
xerces,org.apache.xerces.util.DOMErrorHandlerWrapper,148,32768,false,74,65,0,false,false
xerces,org.apache.xerces.util.DOMErrorHandlerWrapper$DOMErrorTypeMap,117,32768,false,22,86,0,false,false
xerces,org.apache.xerces.util.DOMInputSource,49,32768,false,30,10,0,false,false
xerces,org.apache.xerces.util.DOMUtil,507,32768,false,426,72,0,false,false
xerces,org.apache.xerces.util.DOMUtil$ThrowableMethods,28,32768,false,8,11,0,false,false
xerces,org.apache.xerces.util.DatatypeMessageFormatter,50,32768,false,18,23,0,false,false
xerces,org.apache.xerces.util.DefaultErrorHandler,74,32768,false,50,15,0,false,false
xerces,org.apache.xerces.util.EncodingMap,1222,32768,false,70,1143,34,false,true
xerces,org.apache.xerces.util.EntityResolver2Wrapper,98,32768,false,64,25,0,false,false
xerces,org.apache.xerces.util.EntityResolverWrapper,59,32768,false,37,13,0,false,false
xerces,org.apache.xerces.util.ErrorHandlerProxy,59,32768,false,38,12,0,false,false
xerces,org.apache.xerces.util.ErrorHandlerWrapper,118,32768,false,85,24,0,false,false
xerces,org.apache.xerces.util.ErrorHandlerWrapper$1,95,32768,false,64,22,0,false,false
xerces,org.apache.xerces.util.HTTPInputSource,79,32768,false,50,20,0,false,false
xerces,org.apache.xerces.util.IntStack,79,32768,false,43,27,0,false,false
xerces,org.apache.xerces.util.JAXPNamespaceContextWrapper,160,32768,false,114,37,0,false,false
xerces,org.apache.xerces.util.LocatorProxy,66,32768,false,42,15,0,false,false
xerces,org.apache.xerces.util.MessageFormatter,27,32768,false,16,3,0,false,false
xerces,org.apache.xerces.util.NamespaceSupport,125,32768,false,70,46,0,false,false
xerces,org.apache.xerces.util.NamespaceSupport$Prefixes,62,32768,false,26,27,0,false,false
xerces,org.apache.xerces.util.ParserConfigurationSettings,112,32768,false,66,37,0,false,false
xerces,org.apache.xerces.util.PrimeNumberSequenceGenerator,33,32768,false,13,11,0,false,false
xerces,org.apache.xerces.util.SAXInputSource,107,32768,false,74,24,0,false,false
xerces,org.apache.xerces.util.SAXLocatorWrapper,114,32768,false,76,29,0,false,false
xerces,org.apache.xerces.util.SAXMessageFormatter,49,32768,false,17,23,0,false,false
xerces,org.apache.xerces.util.SecurityManager,61,32768,false,39,13,0,false,false
xerces,org.apache.xerces.util.ShadowedSymbolTable,64,32768,false,41,14,0,false,false
xerces,org.apache.xerces.util.SoftReferenceSymbolTable,186,32768,false,109,68,0,false,false
xerces,org.apache.xerces.util.SoftReferenceSymbolTable$SREntry,52,32768,false,32,11,0,false,false
xerces,org.apache.xerces.util.SoftReferenceSymbolTable$SREntryData,35,32768,false,14,12,0,false,false
xerces,org.apache.xerces.util.StAXInputSource,116,32768,false,65,42,0,false,false
xerces,org.apache.xerces.util.StAXLocationWrapper,108,32768,false,74,25,0,false,false
xerces,org.apache.xerces.util.SymbolHash,147,32768,false,85,53,0,false,false
xerces,org.apache.xerces.util.SymbolHash$Entry,38,32768,false,16,13,0,false,false
xerces,org.apache.xerces.util.SymbolTable,185,32768,false,111,65,0,false,false
xerces,org.apache.xerces.util.SymbolTable$Entry,30,32768,false,8,13,0,false,false
xerces,org.apache.xerces.util.SynchronizedSymbolTable,72,32768,false,43,20,0,false,false
xerces,org.apache.xerces.util.URI,553,32768,false,346,198,0,false,false
xerces,org.apache.xerces.util.URI$MalformedURIException,23,32768,false,12,2,0,false,false
xerces,org.apache.xerces.util.XML11Char,199,32768,false,150,40,0,false,false
xerces,org.apache.xerces.util.XMLAttributesImpl,504,32768,false,374,121,0,false,false
xerces,org.apache.xerces.util.XMLAttributesImpl$Attribute,22,32768,false,8,5,0,false,false
xerces,org.apache.xerces.util.XMLCatalogResolver,241,32768,false,177,55,0,false,false
xerces,org.apache.xerces.util.XMLChar,211,32768,false,156,46,0,false,false
xerces,org.apache.xerces.util.XMLEntityDescriptionImpl,105,32768,false,72,24,0,false,false
xerces,org.apache.xerces.util.XMLErrorCode,44,32768,false,24,11,0,false,false
xerces,org.apache.xerces.util.XMLGrammarPoolImpl,163,32768,false,102,52,0,false,false
xerces,org.apache.xerces.util.XMLGrammarPoolImpl$Entry,35,32768,false,14,12,0,false,false
xerces,org.apache.xerces.util.XMLLocatorWrapper,110,32768,false,77,24,0,false,false
xerces,org.apache.xerces.util.XMLResourceIdentifierImpl,153,32768,false,119,25,0,false,false
xerces,org.apache.xerces.util.XMLStringBuffer,72,32768,false,39,24,0,false,false
xerces,org.apache.xerces.util.XMLSymbols,45,32768,false,6,30,0,false,false
xerces,org.apache.xerces.xinclude.MultipleScopeNamespaceSupport,133,32768,false,87,37,0,false,false
xerces,org.apache.xerces.xinclude.ObjectFactory,139,32768,false,70,60,0,false,false
xerces,org.apache.xerces.xinclude.ObjectFactory$ConfigurationError,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport,94,32768,false,60,25,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$1,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$2,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$3,32,32768,false,15,8,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$4,33,32768,false,15,9,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$5,32,32768,false,16,7,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$6,34,32768,false,15,10,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$7,30,32768,false,15,6,0,false,false
xerces,org.apache.xerces.xinclude.SecuritySupport$8,29,32768,false,15,5,0,false,false
xerces,org.apache.xerces.xinclude.XInclude11TextReader,35,32768,false,20,6,0,false,false
xerces,org.apache.xerces.xinclude.XIncludeHandler,1464,32768,false,1159,296,73,false,true
xerces,org.apache.xerces.xinclude.XIncludeHandler$Notation,50,32768,false,28,13,0,false,false
xerces,org.apache.xerces.xinclude.XIncludeHandler$UnparsedEntity,52,32768,false,29,14,0,false,false
xerces,org.apache.xerces.xinclude.XIncludeMessageFormatter,57,32768,false,21,27,0,false,false
xerces,org.apache.xerces.xinclude.XIncludeNamespaceSupport,69,32768,false,34,26,0,false,false
xerces,org.apache.xerces.xinclude.XIncludeTextReader,240,32768,false,109,122,0,false,false
xerces,org.apache.xerces.xni.Augmentations,46,32768,false,35,3,0,false,false
xerces,org.apache.xerces.xni.NamespaceContext,75,32768,false,61,5,0,false,false
xerces,org.apache.xerces.xni.QName,85,32768,false,48,28,0,false,false
xerces,org.apache.xerces.xni.XMLAttributes,223,32768,false,212,3,0,false,false
xerces,org.apache.xerces.xni.XMLDTDContentModelHandler,136,32768,false,125,3,0,false,false
xerces,org.apache.xerces.xni.XMLDTDHandler,292,32768,false,281,3,0,false,false
xerces,org.apache.xerces.xni.XMLDocumentFragmentHandler,186,32768,false,175,3,0,false,false
xerces,org.apache.xerces.xni.XMLDocumentHandler,231,32768,false,220,3,0,false,false
xerces,org.apache.xerces.xni.XMLLocator,71,32768,false,60,3,0,false,false
xerces,org.apache.xerces.xni.XMLResourceIdentifier,87,32768,false,76,3,0,false,false
xerces,org.apache.xerces.xni.XMLString,70,32768,false,45,16,0,false,false
xerces,org.apache.xerces.xni.XNIException,47,32768,false,25,13,0,false,false
xerces,org.apache.xerces.xni.grammars.Grammar,24,32768,false,13,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XMLDTDDescription,29,32768,false,18,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XMLGrammarDescription,28,32768,false,17,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XMLGrammarLoader,116,32768,false,105,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XMLGrammarPool,58,32768,false,47,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XMLSchemaDescription,60,32768,false,49,3,0,false,false
xerces,org.apache.xerces.xni.grammars.XSGrammar,39,32768,false,28,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLComponent,69,32768,false,58,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLComponentManager,29,32768,false,18,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLConfigurationException,38,32768,false,19,10,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDTDContentModelFilter,32,32768,false,21,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDTDContentModelSource,45,32768,false,34,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDTDFilter,27,32768,false,16,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDTDScanner,56,32768,false,45,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDTDSource,35,32768,false,24,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDocumentFilter,26,32768,false,15,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDocumentScanner,36,32768,false,25,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLDocumentSource,35,32768,false,24,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLEntityResolver,29,32768,false,18,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLErrorHandler,49,32768,false,38,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLInputSource,109,32768,false,86,14,0,false,false
xerces,org.apache.xerces.xni.parser.XMLParseException,94,32768,false,57,28,0,false,false
xerces,org.apache.xerces.xni.parser.XMLParserConfiguration,178,32768,false,167,3,0,false,false
xerces,org.apache.xerces.xni.parser.XMLPullParserConfiguration,39,32768,false,28,3,0,false,false
xerces,org.apache.xerces.xpointer.ElementSchemePointer,184,32768,false,106,69,0,false,false
xerces,org.apache.xerces.xpointer.ElementSchemePointer$1,44,32768,false,26,9,0,false,false
xerces,org.apache.xerces.xpointer.ElementSchemePointer$Scanner,83,32768,false,50,24,0,false,false
xerces,org.apache.xerces.xpointer.ElementSchemePointer$Tokens,117,32768,false,61,47,0,false,false
xerces,org.apache.xerces.xpointer.ShortHandPointer,184,32768,false,127,48,0,false,false
xerces,org.apache.xerces.xpointer.XPointerErrorHandler,74,32768,false,50,15,0,false,false
xerces,org.apache.xerces.xpointer.XPointerHandler,319,32768,false,218,92,0,false,false
xerces,org.apache.xerces.xpointer.XPointerHandler$1,45,32768,false,26,10,0,false,false
xerces,org.apache.xerces.xpointer.XPointerHandler$Scanner,101,32768,false,62,30,0,false,false
xerces,org.apache.xerces.xpointer.XPointerHandler$Tokens,115,32768,false,51,55,0,false,false
xerces,org.apache.xerces.xpointer.XPointerMessageFormatter,56,32768,false,20,27,0,false,false
xerces,org.apache.xerces.xpointer.XPointerPart,81,32768,false,70,3,0,false,false
xerces,org.apache.xerces.xpointer.XPointerProcessor,55,32768,false,44,3,0,false,false
xerces,org.apache.xerces.xs.AttributePSVI,30,32768,false,19,3,0,false,false
xerces,org.apache.xerces.xs.ElementPSVI,51,32768,false,40,3,0,false,false
xerces,org.apache.xerces.xs.ItemPSVI,128,32768,false,117,3,0,false,false
xerces,org.apache.xerces.xs.LSInputList,31,32768,false,20,3,0,false,false
xerces,org.apache.xerces.xs.PSVIProvider,49,32768,false,38,3,0,false,false
xerces,org.apache.xerces.xs.ShortList,34,32768,false,23,3,0,false,false
xerces,org.apache.xerces.xs.StringList,34,32768,false,23,3,0,false,false
xerces,org.apache.xerces.xs.XSAnnotation,34,32768,false,23,3,0,false,false
xerces,org.apache.xerces.xs.XSAttributeDeclaration,97,32768,false,86,3,0,false,false
xerces,org.apache.xerces.xs.XSAttributeGroupDefinition,52,32768,false,41,3,0,false,false
xerces,org.apache.xerces.xs.XSAttributeUse,80,32768,false,69,3,0,false,false
xerces,org.apache.xerces.xs.XSComplexTypeDefinition,98,32768,false,87,3,0,false,false
xerces,org.apache.xerces.xs.XSConstants,17,32768,false,6,3,0,false,false
xerces,org.apache.xerces.xs.XSElementDeclaration,167,32768,false,156,3,0,false,false
xerces,org.apache.xerces.xs.XSException,21,32768,false,8,4,0,false,false
xerces,org.apache.xerces.xs.XSFacet,70,32768,false,59,3,0,false,false
xerces,org.apache.xerces.xs.XSIDCDefinition,55,32768,false,44,3,0,false,false
xerces,org.apache.xerces.xs.XSImplementation,54,32768,false,43,3,0,false,false
xerces,org.apache.xerces.xs.XSLoader,57,32768,false,46,3,0,false,false
xerces,org.apache.xerces.xs.XSModel,156,32768,false,145,3,0,false,false
xerces,org.apache.xerces.xs.XSModelGroup,48,32768,false,37,3,0,false,false
xerces,org.apache.xerces.xs.XSModelGroupDefinition,42,32768,false,31,3,0,false,false
xerces,org.apache.xerces.xs.XSMultiValueFacet,55,32768,false,44,3,0,false,false
xerces,org.apache.xerces.xs.XSNamedMap,40,32768,false,29,3,0,false,false
xerces,org.apache.xerces.xs.XSNamespaceItem,116,32768,false,105,3,0,false,false
xerces,org.apache.xerces.xs.XSNamespaceItemList,34,32768,false,23,3,0,false,false
xerces,org.apache.xerces.xs.XSNotationDeclaration,47,32768,false,36,3,0,false,false
xerces,org.apache.xerces.xs.XSObject,39,32768,false,28,3,0,false,false
xerces,org.apache.xerces.xs.XSObjectList,31,32768,false,20,3,0,false,false
xerces,org.apache.xerces.xs.XSParticle,53,32768,false,42,3,0,false,false
xerces,org.apache.xerces.xs.XSSimpleTypeDefinition,172,32768,false,161,3,0,false,false
xerces,org.apache.xerces.xs.XSTerm,21,32768,false,10,3,0,false,false
xerces,org.apache.xerces.xs.XSTypeDefinition,74,32768,false,63,3,0,false,false
xerces,org.apache.xerces.xs.XSValue,69,32768,false,58,3,0,false,false
xerces,org.apache.xerces.xs.XSWildcard,56,32768,false,45,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.ByteList,40,32768,false,29,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.ObjectList,34,32768,false,23,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.XSDateTime,95,32768,false,84,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.XSDecimal,46,32768,false,35,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.XSDouble,22,32768,false,11,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.XSFloat,21,32768,false,10,3,0,false,false
xerces,org.apache.xerces.xs.datatypes.XSQName,34,32768,false,23,3,0,false,false
xerces,org.apache.xml.serialize.BaseMarkupSerializer,770,32768,false,507,254,0,false,false
xerces,org.apache.xml.serialize.DOMSerializer,33,32768,false,22,3,0,false,false
xerces,org.apache.xml.serialize.DOMSerializerImpl,609,32768,false,164,436,0,false,false
xerces,org.apache.xml.serialize.DOMSerializerImpl$DocumentMethods,32,32768,false,9,14,0,false,false
xerces,org.apache.xml.serialize.ElementState,16,32768,false,6,1,0,false,false
xerces,org.apache.xml.serialize.EncodingInfo,99,32768,false,43,47,0,false,false
xerces,org.apache.xml.serialize.EncodingInfo$CharToByteConverterMethods,35,32768,false,11,15,0,false,false
xerces,org.apache.xml.serialize.EncodingInfo$CharsetMethods,33,32768,false,8,16,0,false,false
xerces,org.apache.xml.serialize.Encodings,56,32768,false,16,31,0,false,false
xerces,org.apache.xml.serialize.HTMLSerializer,220,32768,false,113,98,0,false,false
xerces,org.apache.xml.serialize.HTMLdtd,292,32768,false,123,160,0,false,false
xerces,org.apache.xml.serialize.IndentPrinter,155,32768,false,102,44,0,false,false
xerces,org.apache.xml.serialize.LineSeparator,16,32768,false,6,1,0,false,false
xerces,org.apache.xml.serialize.Method,15,32768,false,5,1,0,false,false
xerces,org.apache.xml.serialize.ObjectFactory,139,32768,false,70,60,0,false,false
xerces,org.apache.xml.serialize.ObjectFactory$ConfigurationError,27,32768,false,15,3,0,false,false
xerces,org.apache.xml.serialize.OutputFormat,439,32768,false,326,104,0,false,false
xerces,org.apache.xml.serialize.OutputFormat$DTD,18,32768,false,8,1,0,false,false
xerces,org.apache.xml.serialize.OutputFormat$Defaults,18,32768,false,8,1,0,false,false
xerces,org.apache.xml.serialize.Printer,157,32768,false,103,45,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport,94,32768,false,60,25,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$1,27,32768,false,15,3,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$2,27,32768,false,15,3,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$3,32,32768,false,15,8,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$4,33,32768,false,15,9,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$5,32,32768,false,16,7,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$6,34,32768,false,15,10,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$7,30,32768,false,15,6,0,false,false
xerces,org.apache.xml.serialize.SecuritySupport$8,29,32768,false,15,5,0,false,false
xerces,org.apache.xml.serialize.Serializer,63,32768,false,52,3,0,false,false
xerces,org.apache.xml.serialize.SerializerFactory,95,32768,false,57,29,0,false,false
xerces,org.apache.xml.serialize.SerializerFactoryImpl,97,32768,false,49,39,0,false,false
xerces,org.apache.xml.serialize.TextSerializer,199,32768,false,131,59,0,false,false
xerces,org.apache.xml.serialize.XHTMLSerializer,43,32768,false,17,17,0,false,false
xerces,org.apache.xml.serialize.XML11Serializer,170,32768,false,82,79,0,false,false
xerces,org.apache.xml.serialize.XMLSerializer,337,32768,false,174,154,0,false,false
