subject,seed,solution_id,mojofm_vs_reference,weighted_modularity,coupling,cohesion,imbalance,cluster_count,singleton_count,max_cluster_size,feasible,is_injected_seed,acceptable_strict,acceptable_lenient
daytrader,14,seed14_solution096,28.26086956521739,0.070975021615991,0.7744464944649446,27.387380952380955,0.316284049325287,10,0,8,True,False,False,False
daytrader,14,seed14_solution097,23.913043478260864,0.0421241625931019,0.8048892988929889,8.36153846153846,0.2798565466828552,13,0,6,True,False,False,False
daytrader,14,seed14_solution098,26.086956521739136,0.043164964052777,0.8053505535055351,8.428205128205127,0.2445562527701079,13,0,6,True,False,False,False
daytrader,14,seed14_solution099,30.434782608695656,0.0297469865265995,0.8196494464944649,8.566666666666666,0.2959318328558136,13,0,6,True,False,False,False
daytrader,15,seed15_solution000,30.434782608695656,0.1005449953023515,0.1743542435424354,3.2353968253968253,1.405122095238556,15,5,21,True,False,False,False
daytrader,15,seed15_solution001,30.434782608695656,0.0992953740077068,0.1771217712177121,4.908058608058608,1.2449971084017828,13,1,21,True,False,False,False
daytrader,15,seed15_solution002,30.434782608695656,0.0899909238368214,0.1872693726937269,4.611721611721611,1.2224900907867973,13,1,21,True,False,False,False
daytrader,15,seed15_solution003,23.913043478260864,0.0750537633951062,0.2006457564575645,1.56991341991342,1.1430287721404495,11,3,21,True,False,False,False
daytrader,15,seed15_solution004,19.565217391304344,0.0731207704143462,0.2038745387453874,5.373809523809523,1.1817708803614786,12,2,21,True,False,False,False
daytrader,15,seed15_solution005,21.73913043478261,0.0731207704143462,0.2038745387453874,4.151587301587301,1.1781504351508802,12,2,21,True,False,False,False
daytrader,15,seed15_solution006,28.26086956521739,0.0731190683678055,0.2043357933579336,2.501587301587301,1.1487761841425486,12,0,21,True,False,False,False
daytrader,15,seed15_solution007,28.26086956521739,0.0836464389782274,0.2154059040590406,2.1837320574162677,1.0275659474860457,11,1,20,True,False,False,False
daytrader,15,seed15_solution008,19.565217391304344,0.0567316578954535,0.2163284132841328,1.1404761904761904,1.0127348604014823,10,0,21,True,False,False,False
daytrader,15,seed15_solution009,30.434782608695656,0.0905961077599706,0.2177121771217712,3.5659356725146196,1.083715507982972,12,0,20,True,False,False,False
daytrader,15,seed15_solution010,19.565217391304344,0.0716562657439305,0.2246309963099631,1.3705012531328322,1.0197410654242762,10,3,20,True,False,False,False
daytrader,15,seed15_solution011,21.73913043478261,0.0687435322231451,0.2306273062730627,2.9382775119617226,1.03515975278077,11,1,20,True,False,False,False
daytrader,15,seed15_solution012,19.565217391304344,0.0752797100733923,0.2375461254612546,3.8934153565732506,1.068664321396701,11,0,20,True,False,False,False
daytrader,15,seed15_solution013,26.086956521739136,0.0811728334649583,0.2453874538745387,3.3116138763197585,1.0646593192200668,13,2,18,True,False,False,False
daytrader,15,seed15_solution014,19.565217391304344,0.0902302741316159,0.2481549815498155,3.8963377943770103,0.7982715396719312,9,0,18,True,False,False,False
daytrader,15,seed15_solution015,15.217391304347828,0.0662713096226903,0.2578413284132841,1.4046176046176049,0.763393521665808,6,1,21,True,False,False,False
daytrader,15,seed15_solution016,17.391304347826086,0.0771672796870957,0.2716789667896679,4.501368806631965,1.1238696310819194,13,2,19,True,False,False,False
daytrader,15,seed15_solution017,19.565217391304344,0.0834924037662886,0.2781365313653136,1.7014005602240898,0.7179734939788848,9,0,17,True,False,False,False
daytrader,15,seed15_solution018,28.26086956521739,0.0667152246361024,0.2873616236162362,2.5968954248366014,0.7654891613245582,9,0,17,True,False,False,False
daytrader,15,seed15_solution019,26.086956521739136,0.0544847437058319,0.2924354243542435,4.194035087719298,0.9950035376177516,10,2,20,True,False,False,False
daytrader,15,seed15_solution020,23.913043478260864,0.0704784495377241,0.2956642066420664,4.715919701213819,1.022878201390928,12,3,18,True,False,False,False
daytrader,15,seed15_solution021,23.913043478260864,0.0589453821775303,0.3081180811808118,5.021475256769374,1.001778411506285,12,1,18,True,False,False,False
