subject,seed,stage2_hv,stage3b_projected_hv,delta_hv_stage3b_minus_stage2,stage2_selected_semantic_on_stage3b,stage3b_selected_f_semantic,delta_selected_f_semantic_stage3b_minus_stage2,stage2_selected_solution_id,stage3b_selected_solution_id,stage2_selected_is_injected_seed,stage3b_selected_is_injected_seed,stage3b_selected_seed_name,stage2_selected_ari_vs_leiden,stage2_selected_nmi_vs_leiden,stage2_selected_equals_leiden,stage3b_selected_ari_vs_leiden,stage3b_selected_nmi_vs_leiden,stage3b_selected_equals_leiden,stage2_vs_stage3b_selected_ari,stage2_vs_stage3b_selected_nmi,stage2_vs_stage3b_selected_partition_equal,stage2_vs_stage3a_selected_ari,stage2_vs_stage3a_selected_nmi,stage3b_front_size,stage3b_projected_front_size,stage3b_front_f_semantic_min,stage3b_front_f_semantic_mean,stage3b_front_f_semantic_max,stage3b_front_f_semantic_std,reference_status,stage2_coupling,stage3b_coupling,delta_coupling_stage3b_minus_stage2,stage2_cohesion,stage3b_cohesion,delta_cohesion_stage3b_minus_stage2,stage2_imbalance,stage3b_imbalance,delta_imbalance_stage3b_minus_stage2,stage2_weighted_modularity,stage3b_weighted_modularity,delta_weighted_modularity_stage3b_minus_stage2,stage2_internal_edge_weight_ratio,stage3b_internal_edge_weight_ratio,delta_internal_edge_weight_ratio_stage3b_minus_stage2,stage2_internal_external_edge_ratio,stage3b_internal_external_edge_ratio,delta_internal_external_edge_ratio_stage3b_minus_stage2,stage2_cluster_count,stage3b_cluster_count,delta_cluster_count_stage3b_minus_stage2,stage2_average_cluster_size,stage3b_average_cluster_size,delta_average_cluster_size_stage3b_minus_stage2,stage2_max_cluster_size,stage3b_max_cluster_size,delta_max_cluster_size_stage3b_minus_stage2,stage2_min_cluster_size,stage3b_min_cluster_size,delta_min_cluster_size_stage3b_minus_stage2,stage2_max_cluster_ratio,stage3b_max_cluster_ratio,delta_max_cluster_ratio_stage3b_minus_stage2,stage2_singleton_ratio,stage3b_singleton_ratio,delta_singleton_ratio_stage3b_minus_stage2,stage2_cluster_size_cv,stage3b_cluster_size_cv,delta_cluster_size_cv_stage3b_minus_stage2,stage2_mojofm_vs_reference,stage3b_mojofm_vs_reference,delta_mojofm_vs_reference_stage3b_minus_stage2,stage2_pairwise_precision,stage3b_pairwise_precision,delta_pairwise_precision_stage3b_minus_stage2,stage2_pairwise_recall,stage3b_pairwise_recall,delta_pairwise_recall_stage3b_minus_stage2,stage2_pairwise_f1,stage3b_pairwise_f1,delta_pairwise_f1_stage3b_minus_stage2,stage2_ari_vs_reference,stage3b_ari_vs_reference,delta_ari_vs_reference_stage3b_minus_stage2,stage2_nmi_vs_reference,stage3b_nmi_vs_reference,delta_nmi_vs_reference_stage3b_minus_stage2,stage2_reference_coverage_ratio,stage3b_reference_coverage_ratio,delta_reference_coverage_ratio_stage3b_minus_stage2
daytrader,15,0.20464573624522947037,0.19323189657653430662,-0.011413839668695163754,0.68753391778259542733,0.54686906915457833556,-0.14066484862801709177,seed15_solution030,seed15_solution029,False,True,raw_leiden_perturb_0.005_4,0.38312235949622086562,0.61176955642344632569,False,0.9458886358281630713,0.96958969495127100835,False,0.42090102319047595358,0.63854243508954355857,False,0.4413040233339654006,0.65344900707877462409,100,67,0.49401930076575295558,0.69886727967540906992,0.8918791763194389155,0.11088034093280660364,available,0.39206642066420666071,0.40959409594095941287,0.017527675276752752165,6.631035631035631539,6.6752429388793022014,0.044207307843670662351,0.66628088992488965214,0.92317960926226927398,0.25689871933737962184,0.19694082664996401255,0.32176264365272799761,0.12482181700276398506,0.6079335793357933948,0.59040590405904058713,-0.017527675276752807676,1.5505882352941176006,1.4414414414414413734,-0.10914679385267622713,8,11,3,6.625,4.8181818181818183433,-1.8068181818181816567,14,14,0,2,1,-1,0.26415094339622641195,0.26415094339622641195,0,0,0.07547169811320754429,0.07547169811320754429,0.66628088992488965214,0.92317960926226927398,0.25689871933737962184,21.739130434782605761,23.91304347826086385,2.1739130434782580892,0.12334801762114537549,0.16666666666666665741,0.043318649045521281926,0.15555555555555555802,0.19444444444444444753,0.038888888888888889506,0.13759213759213756445,0.17948717948717948789,0.041895041895041923441,-0.0095006324014977328041,0.045169113507427124943,0.054669745908924857747,0.33737848376464046884,0.42843628629625896131,0.09105780253161849247,1,1,0
daytrader,16,0.2151135661081198247,0.217361293713350473,0.0022477276052306482956,0.68580044535045403542,0.56870880469639772947,-0.11709164065405630595,seed16_solution039,seed16_solution036,False,False,,0.69426217720894889407,0.82206639304012085745,False,0.99711728748886030438,0.99348731543935531185,False,0.69768433656878303672,0.8274553487143155861,False,0.4469861144554137522,0.62629798085827437237,100,65,0.48977816007107044527,0.67548539881743152602,0.87146872386357265849,0.10222311680406293011,available,0.45710332103321033026,0.41789667896678966974,-0.03920664206642066052,5.4418185980685978009,7.1948551448551452125,1.7530365467865474116,0.60347870157431982019,0.80072057260086582087,0.19724187102654600068,0.28224452706934805013,0.32459676389891201076,0.042352236829563960629,0.54289667896678961423,0.58210332103321038577,0.039206642066420771542,1.1876892028254288913,1.3929359823399558582,0.20524677951452696689,8,10,2,6.625,5.2999999999999998224,-1.3250000000000001776,13,13,0,2,1,-1,0.24528301886792452935,0.24528301886792452935,0,0,0.037735849056603772145,0.037735849056603772145,0.60347870157431982019,0.80072057260086582087,0.19724187102654600068,19.565217391304344119,26.08695652173913615,6.5217391304347920311,0.13615023474178403196,0.17156862745098039325,0.03541839270919636129,0.1611111111111111216,0.19444444444444444753,0.033333333333333325932,0.14758269720101779843,0.18229166666666668517,0.034708969465648886743,0.006978234962592008532,0.050514359946632961251,0.043536124984040955321,0.35666857014855973818,0.42379714310882843353,0.067128572960268695358,1,1,0
daytrader,17,0.21368858804094925663,0.19186461566851614746,-0.021823972372433109168,0.6042477202617717591,0.53629589846044334323,-0.067951821801328415873,seed17_solution034,seed17_solution027,False,False,,0.88978459543764965023,0.91722865883642501483,False,0.9243211358135182687,0.95431880001717084294,False,0.81710927705381974917,0.86974009836454269085,False,0.75945960208981999617,0.83126291036446675609,100,74,0.48126666073001456159,0.68328174197589008898,0.92067499105518257885,0.11430432364359281727,available,0.43404059040590403651,0.41881918819188190817,-0.015221402214022128341,6.9718248418248407461,7.2696903096903096042,0.29786546786546885812,0.78726966207641757567,0.86071658324204092239,0.073446921165623346717,0.31109368404569648359,0.3233561847265151723,0.012262500680818688714,0.56595940959409596349,0.58118081180811809183,0.015221402214022128341,1.3039319872476089479,1.3876651982378853667,0.083733210990276418784,10,10,0,5.2999999999999998224,5.2999999999999998224,0,13,14,1,1,1,0,0.24528301886792452935,0.26415094339622641195,0.018867924528301882603,0.037735849056603772145,0.056603773584905661687,0.018867924528301889542,0.78726966207641757567,0.86071658324204092239,0.073446921165623346717,26.08695652173913615,26.08695652173913615,0,0.16915422885572140022,0.16972477064220184428,0.00057054178648044406863,0.18888888888888888395,0.20555555555555554692,0.016666666666666662966,0.17847769028871390828,0.18592964824120600253,0.0074519579524920942504,0.047152596441463523469,0.049986807500148937311,0.0028342110586854138421,0.39206890366757563005,0.40346362368593435832,0.011394720018358728275,1,1,0
daytrader,18,0.21055847394987628474,0.18997751692470765672,-0.020580957025168628016,0.56093191610184378604,0.56236981717724643381,0.001437901075402647777,seed18_solution033,seed18_solution032,False,False,,0.96341737358225476573,0.982986344920709465,False,0.8669376253659478726,0.92201754603871921567,False,0.83835742651543909698,0.91721545916771785034,False,0.90907216324779982486,0.95199291733720547981,100,62,0.50030432589065332305,0.68843832593025211519,0.88318547310405803863,0.10129951096352100837,available,0.41789667896678966974,0.43496309963099633045,0.017066420664206660707,7.0977855477855484878,6.5211858848222483687,-0.57659966296330011915,0.85240430174162407084,0.79065384300969665521,-0.061750458731927415634,0.32459676389891201076,0.31295210611238954979,-0.011644657786522460974,0.58210332103321038577,0.56503690036900366955,-0.017066420664206716218,1.3929359823399558582,1.2990455991516436374,-0.093890383188312220852,10,11,1,5.2999999999999998224,4.8181818181818183433,-0.48181818181818147906,14,12,-2,1,1,0,0.26415094339622641195,0.22641509433962264675,-0.037735849056603765206,0.056603773584905661687,0.056603773584905661687,0,0.85240430174162407084,0.79065384300969665521,-0.061750458731927415634,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.1712962962962963076,0.1878453038674033071,0.016549007571106999492,0.20555555555555554692,0.18888888888888888395,-0.016666666666666662966,0.1868686868686868785,0.18836565096952911924,0.0014969641008422407413,0.051743003197073048072,0.066028526618212429744,0.014285523421139381672,0.41585774724674950953,0.45433979120514167427,0.03848204395839216474,1,1,0
daytrader,19,0.17132990543169973607,0.16002328224632031417,-0.011306623185379421903,0.63112782862380600868,0.60613760757314660843,-0.024990221050659400248,seed19_solution029,seed19_solution031,False,False,,0.6688669334773713615,0.78630677502687540414,False,0.93039027080272618253,0.94453729722024215576,False,0.60273258818554942273,0.73003634242444526148,False,0.4933009864667247113,0.6600388015204653458,100,67,0.47377741359808223098,0.69008703574144503179,0.94598622252258324217,0.11129907969455291039,available,0.43081180811808117426,0.43219557195571955965,0.0013837638376383853966,14.845606245606246532,6.7763558663558667305,-8.0692503792503806892,0.65251382889775777496,0.78726966207641757567,0.13475583317865980071,0.27010404184992042875,0.31246978867390140522,0.042365746823980976465,0.56918819188191882574,0.56780442804428044035,-0.0013837638376383853966,1.3211991434689507319,1.3137673425827107732,-0.0074318008862399587144,9,10,1,5.8888888888888892836,5.2999999999999998224,-0.58888888888888946127,13,13,0,1,1,0,0.24528301886792452935,0.24528301886792452935,0,0.018867924528301886072,0.037735849056603772145,0.018867924528301886072,0.65251382889775777496,0.78726966207641757567,0.13475583317865980071,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.14285714285714284921,0.184079601990049746,0.041222459132906896784,0.15555555555555555802,0.20555555555555554692,0.049999999999999988898,0.14893617021276597812,0.19422572178477690019,0.045289551572010922076,0.014764236942766231428,0.065418041877090424285,0.050653804934324191123,0.36629989362135406683,0.43380035799700100707,0.06750046437564694024,1,1,0
daytrader,20,0.18922231189202781687,0.18174514375363262642,-0.0074771681383951904554,0.56229782254486149196,0.72120774195686698782,0.15890991941200549586,seed20_solution038,seed20_solution040,False,False,,0.96341737358225476573,0.97672939653336998678,False,0.096638493963297183997,0.46819162917718099015,False,0.095026310757899468129,0.45106051841456351603,False,0.088048303503045016738,0.36569540349832646564,100,59,0.42443866834350596484,0.68433355076278745699,0.91910983945356972136,0.13513854942947348126,available,0.41789667896678966974,0.51983394833948337599,0.10193726937269370625,7.9497354497354502101,12.972835497835497165,5.0231000481000469549,0.74426728012513276855,0.85261309642981153445,0.1083458163046787659,0.32459676389891201076,0.14590549301480107425,-0.17869127088411093651,0.58210332103321038577,0.48016605166051662401,-0.10193726937269376176,1.3929359823399558582,0.92369121561668143805,-0.46924476672327442017,9,11,2,5.8888888888888892836,4.8181818181818183433,-1.0707070707070709403,13,16,3,1,1,0,0.24528301886792452935,0.30188679245283017716,0.056603773584905647809,0.018867924528301886072,0.056603773584905661687,0.037735849056603779084,0.74426728012513276855,0.85261309642981153445,0.1083458163046787659,26.08695652173913615,19.565217391304344119,-6.5217391304347920311,0.16666666666666665741,0.10824742268041237514,-0.058419243986254282275,0.2000000000000000111,0.11666666666666666852,-0.083333333333333342585,0.18181818181818179547,0.11229946524064171598,-0.069518716577540079493,0.045853208185874745617,-0.02685328999937154279,-0.072706498185246284938,0.4112332602429887296,0.35437829417338456706,-0.056854966069604162549,1,1,0
daytrader,21,0.16807504709681192478,0.18753734333891416974,0.019462296242102244959,0.54295084249335090476,0.60246773793424801546,0.059516895440897110703,seed21_solution030,seed21_solution034,True,False,,0.96341737358225476573,0.982986344920709465,False,0.83418495614393217696,0.88760110588624885342,False,0.80122257669327290319,0.8687967213213162454,False,0.92142837481272343858,0.94146940897832165351,100,70,0.47190950008166865359,0.69697946135868094064,0.88801025560715252105,0.11040354282088810089,available,0.41789667896678966974,0.43726937269372695427,0.019372693726937284531,7.0977855477855484878,7.4318015318015309134,0.3340159840159824256,0.85240430174162407084,0.74067118590152924984,-0.111733115840094821,0.32459676389891201076,0.29887607484239037126,-0.025720689056521639504,0.58210332103321038577,0.56273062730627310124,-0.019372693726937284531,1.3929359823399558582,1.2869198312236287407,-0.10601615111632711752,10,10,0,5.2999999999999998224,5.2999999999999998224,0,14,13,-1,1,1,0,0.26415094339622641195,0.24528301886792452935,-0.018867924528301882603,0.056603773584905661687,0.037735849056603772145,-0.018867924528301889542,0.85240430174162407084,0.74067118590152924984,-0.111733115840094821,23.91304347826086385,23.91304347826086385,0,0.1712962962962963076,0.16753926701570681645,-0.0037570292805894911492,0.20555555555555554692,0.17777777777777778456,-0.027777777777777762358,0.1868686868686868785,0.17250673854447440281,-0.014361948324212475692,0.051743003197073048072,0.043916307703433840604,-0.0078266954936392074682,0.41585774724674950953,0.41066004650404269727,-0.0051977007427068122603,1,1,0
daytrader,22,0.18942751063024818037,0.21764700627484545592,0.028219495644597275552,0.59866699554001423511,0.77501636233877224669,0.17634936679875801158,seed22_solution037,seed22_solution034,False,False,,0.9497682038262450499,0.95956952011827578719,False,0.082114917723226335533,0.41215975412548799817,False,0.087819947043248011709,0.41510045488484759169,False,0.82099846634764461761,0.88907939188572737699,100,71,0.4846817547352032518,0.69390460683658650165,0.91398697438823162109,0.11502792014080213956,available,0.43081180811808117426,0.43450184501845018348,0.0036900369003690092207,6.267414403778039933,9.6175396825396823886,3.3501252787616424555,0.84337723164630229444,0.81831126196986558874,-0.025065969676436705704,0.31455468930842428454,0.14013885295679512355,-0.17441583635162916099,0.56918819188191882574,0.56549815498154976101,-0.0036900369003690647318,1.3211991434689507319,1.301486199575371483,-0.019712943893579248922,11,10,-1,4.8181818181818183433,5.2999999999999998224,0.48181818181818147906,12,15,3,1,1,0,0.22641509433962264675,0.28301886792452829456,0.056603773584905647809,0.056603773584905661687,0.018867924528301886072,-0.037735849056603779084,0.84337723164630229444,0.81831126196986558874,-0.025065969676436705704,23.91304347826086385,17.39130434782608603,-6.5217391304347778203,0.16666666666666665741,0.091346153846153840816,-0.075320512820512816599,0.17777777777777778456,0.10555555555555555525,-0.072222222222222229315,0.17204301075268818577,0.097938144329896892337,-0.074104866422791293434,0.04300377004527661251,-0.048970821081203354252,-0.091974591126479959824,0.42832512967876523735,0.28853358666412959321,-0.13979154301463564414,1,1,0
daytrader,23,0.16600325028172571717,0.16871573356770225294,0.0027124832859765357629,0.73363204201409404348,0.54840061217864399801,-0.18523142983545004547,seed23_solution054,seed23_solution029,False,True,raw_leiden_perturb_0.05_2,0.23570332121193182662,0.47437845349645108017,False,0.93578673106768184287,0.95782617140146297796,False,0.21345540465200951719,0.43977633481204719823,False,0.22913403445961064153,0.45961263367938942626,100,64,0.46304752017502659456,0.67732385433811193032,0.89545651869313536153,0.11277634686243181994,available,0.47785977859778600019,0.4289667896678966974,-0.048892988929889302785,17.739308310736880969,7.1834998334998347858,-10.555808477237047072,0.5685478933328061979,0.86894935393731742579,0.30040146060451122789,0.1950265561811521664,0.30988757131575001003,0.11486101513459784362,0.52214022140221405532,0.5710332103321033026,0.048892988929889247274,1.092664092664092701,1.3311827956989248367,0.23851870303483213576,7,10,3,7.5714285714285711748,5.2999999999999998224,-2.2714285714285713524,14,14,0,2,1,-1,0.26415094339622641195,0.26415094339622641195,0,0,0.056603773584905661687,0.056603773584905661687,0.5685478933328061979,0.86894935393731742579,0.30040146060451122789,15.217391304347827941,23.91304347826086385,8.6956521739130359094,0.11297071129707113302,0.16818181818181818232,0.055211106884747049306,0.14999999999999999445,0.20555555555555554692,0.055555555555555552472,0.12887828162291167788,0.18500000000000002554,0.056121718377088347651,-0.023665796939809753685,0.048245762711864405292,0.071911559651674158977,0.28445670666703737339,0.41033492097524948417,0.12587821430821211077,1,1,0
daytrader,24,0.17669227378125285099,0.21349539880499562861,0.036803125023742777611,0.56870880469639772947,0.63637908018089106577,0.067670275484493336293,seed24_solution029,seed24_solution038,True,False,,1,1.000000000000000222,False,0.79952054824266161059,0.86307675258903759907,False,0.79952054824266161059,0.86307675258903759907,False,0.81985432964661453248,0.8948948480544416384,100,73,0.48607041935551109635,0.68061658707859917783,0.93341263310460309555,0.11813570178078755535,available,0.41789667896678966974,0.43542435424354242191,0.017527675276752752165,6.5407774044137685365,7.1869796869796864769,0.64620228256591794036,0.89299317480748929832,0.81504192703604438908,-0.07795124777144490924,0.32459676389891201076,0.29950519379501922002,-0.025091570103892790744,0.58210332103321038577,0.56457564575645757809,-0.017527675276752807676,1.3929359823399558582,1.2966101694915255216,-0.096325812848430336643,11,11,0,4.8181818181818183433,4.8181818181818183433,0,13,14,1,1,1,0,0.24528301886792452935,0.26415094339622641195,0.018867924528301882603,0.07547169811320754429,0.018867924528301886072,-0.056603773584905661687,0.89299317480748929832,0.81504192703604438908,-0.07795124777144490924,23.91304347826086385,28.260869565217394239,4.3478260869565303892,0.16748768472906402915,0.16666666666666665741,-0.00082101806239737173954,0.18888888888888888395,0.17222222222222222099,-0.016666666666666662966,0.17754569190600519302,0.16939890710382513039,-0.0081467848021800626235,0.045357977013112109332,0.042241671010635854777,-0.0031163060024762545552,0.42103708599805811374,0.42334081526275724183,0.0023037292646991280876,1,1,0
daytrader,25,0.19749996128277497176,0.22098704280933423316,0.023487081526559261402,0.61878704549655016987,0.56052835612303653079,-0.058258689373513639076,seed25_solution046,seed25_solution026,False,False,,0.84651813227838434983,0.89448024236633194572,False,0.94716236342574844365,0.96046124161463530822,False,0.86575876259965411919,0.90983115989588059236,False,0.76345168049817091482,0.8361643320669737145,100,66,0.49212387731729212437,0.68709839938749484034,0.93432357032728763357,0.11718243347412940492,available,0.42942804428044278886,0.41789667896678966974,-0.01153136531365311912,6.7168424168424163412,8.5934523809523817306,1.8766099641099653894,0.72242225355006217669,0.64455437179391406044,-0.077867881756148116246,0.31432267908933692047,0.32459676389891201076,0.010274084809575090294,0.57057195571955721114,0.58210332103321038577,0.011531365313653174631,1.3286788399570355068,1.3929359823399558582,0.064257142382920351409,9,8,-1,5.8888888888888892836,6.625,0.73611111111111071637,13,13,0,1,1,0,0.24528301886792452935,0.24528301886792452935,0,0.018867924528301886072,0.018867924528301886072,0,0.72242225355006217669,0.64455437179391406044,-0.077867881756148116246,26.08695652173913615,28.260869565217394239,2.1739130434782580892,0.17535545023696683109,0.18918918918918919969,0.013833738952222368601,0.20555555555555554692,0.23333333333333333703,0.027777777777777790114,0.1892583120204603675,0.20895522388059700747,0.019696911860136639971,0.056201089798158306021,0.075589195757284247112,0.019388105959125941091,0.39457021799581587507,0.40702543615287090084,0.012455218157055025774,1,1,0
daytrader,26,0.17819319282940174198,0.19614340396539056699,0.017950211135988825006,0.69512517871377488277,0.57622653800679302094,-0.11889864070698186183,seed26_solution037,seed26_solution038,False,False,,0.047142065860239078245,0.296894819462404147,False,0.90676628217377219787,0.94287128301764255855,False,0.044961054860930306509,0.27017164060452680818,False,0.04767640589967986342,0.28861624409950153991,100,72,0.48491007794020712929,0.70008149888570814223,0.9099287419315446046,0.11635597319463276966,available,0.38376383763837640384,0.41974169741697414659,0.035977859778597742757,6.5674603174603172207,5.5936674436674440614,-0.97379287379287315929,0.58612168177392709456,0.73560712036294051419,0.14948543858901341963,0.14385601622390770116,0.32311811096662618192,0.17926209474271848077,0.61623616236162359616,0.58025830258302579789,-0.035977859778597798268,1.6057692307692308376,1.3824175824175823912,-0.22335164835164844632,6,9,3,8.8333333333333339255,5.8888888888888892836,-2.9444444444444446418,16,14,-2,3,1,-2,0.30188679245283017716,0.26415094339622641195,-0.037735849056603765206,0,0.037735849056603772145,0.037735849056603772145,0.58612168177392709456,0.73560712036294051419,0.14948543858901341963,19.565217391304344119,23.91304347826086385,4.3478260869565197311,0.11111111111111110494,0.16355140186915886891,0.052440290758047763964,0.17777777777777778456,0.19444444444444444753,0.016666666666666662966,0.1367521367521367659,0.17766497461928934531,0.040912837867152579419,-0.028616617149276463161,0.041683480291569714737,0.07030009744084617096,0.24878228593065035423,0.39711690317925629756,0.14833461724860594333,1,1,0
daytrader,27,0.17416353563707223651,0.17095612256179501531,-0.0032074130752772211927,0.59406990716586793866,0.61287788121175201805,0.018807974045884079395,seed27_solution030,seed27_solution029,False,False,,0.90218666622128873556,0.92134743717645439798,False,0.92610132294885172399,0.93505457102226896549,False,0.84145885466102909866,0.85774025943576315267,False,0.71920237872455439199,0.83690335122643577659,100,49,0.47247402058798948499,0.70596108682461666817,0.93376149534893504445,0.11152529680086653574,available,0.43726937269372695427,0.44649446494464944957,0.0092250922509224952961,7.0289577089577077729,7.7857142857142855874,0.75675657675657781454,0.80515427522082527734,0.72242225355006217669,-0.082732021670763100651,0.2697474630996311018,0.307038345406516755,0.037290882306885653197,0.56273062730627310124,0.55350553505535060594,-0.0092250922509224952961,1.2869198312236287407,1.2396694214876033957,-0.047250409736025344998,10,9,-1,5.2999999999999998224,5.8888888888888892836,0.58888888888888946127,14,13,-1,1,1,0,0.26415094339622641195,0.24528301886792452935,-0.018867924528301882603,0.018867924528301886072,0.018867924528301886072,0,0.80515427522082527734,0.72242225355006217669,-0.082732021670763100651,26.08695652173913615,23.91304347826086385,-2.1739130434782723,0.16097560975609756517,0.14691943127962084348,-0.014056178476476721695,0.18333333333333332038,0.17222222222222222099,-0.011111111111111099392,0.17142857142857143016,0.15856777493606136198,-0.012860796492510068179,0.037545157970792365776,0.020473686257394589638,-0.017071471713397776138,0.4049740794279018119,0.36324309594145332003,-0.04173098348644849187,1,1,0
daytrader,28,0.18932030870649077525,0.20097450376837416863,0.011654195061883393381,0.57758588206777317087,0.7889820692666617008,0.21139618719888852993,seed28_solution040,seed28_solution068,False,False,,0.90098105934119820937,0.93735419026726263247,False,0.33057235263062162423,0.54687167773662925807,False,0.30591311433573165068,0.53099068817130246067,False,0.68440132442819689995,0.80310696068285858384,100,70,0.47825833250413984921,0.68220999700508011543,0.93365786570032782699,0.12100688865743237932,available,0.42250922509225091739,0.66466789667896675198,0.24215867158671583459,7.5434232434232431075,8.2111291486291495545,0.66770590520590644701,0.77817323121891623927,0.39170829230239045948,-0.38646493891652577979,0.32186604298007920333,0.15772844017646792114,-0.16413760280361128219,0.5774907749077490271,0.33533210332103319251,-0.24215867158671583459,1.3668122270742357749,0.50451075641915332781,-0.86230147065508244708,10,8,-2,5.2999999999999998224,6.625,1.3250000000000001776,13,11,-2,1,4,3,0.24528301886792452935,0.20754716981132076414,-0.037735849056603765206,0.037735849056603772145,0,-0.037735849056603772145,0.77817323121891623927,0.39170829230239045948,-0.38646493891652577979,21.739130434782605761,19.565217391304344119,-2.1739130434782616419,0.16080402010050251493,0.11363636363636363258,-0.047167656464138882355,0.17777777777777778456,0.11111111111111110494,-0.066666666666666679619,0.16886543535620054945,0.11235955056179773581,-0.056505884794402813642,0.036731451194127226478,-0.019288028314076520464,-0.056019479508203746942,0.40338604803159250345,0.30955828572935667475,-0.093827762302235828695,1,1,0
daytrader,29,0.16012616415985325702,0.15266590736225782443,-0.0074602567975954325874,0.57352035119314237477,0.81306785165725159459,0.23954750046410921982,seed29_solution039,seed29_solution051,False,False,,0.89327800626913245186,0.94254404021615678655,False,0.1125659311352995573,0.38916740890711254419,False,0.097225701282135285064,0.37233333935083579025,False,0.40245168767428018963,0.62343089946832941362,100,76,0.50030432589065332305,0.68841709581508125915,0.89421342547730264805,0.099089160411868895673,available,0.42204797047970477042,0.54658671586715867896,0.12453874538745390854,8.0368520368520375285,14.198721913007627649,6.16186987615559012,0.74855978961801394878,0.54161132431725755865,-0.20694846530075639013,0.32146031763592536334,0.13502494774717127557,-0.18643536988875408777,0.57795202952029522958,0.45341328413284132104,-0.12453874538745390854,1.3693989071038250582,0.82953586497890297036,-0.53986304212492208787,9,7,-2,5.8888888888888892836,7.5714285714285711748,1.6825396825396818912,14,15,1,1,2,1,0.26415094339622641195,0.28301886792452829456,0.018867924528301882603,0.018867924528301886072,0,-0.018867924528301886072,0.74855978961801394878,0.54161132431725755865,-0.20694846530075639013,23.91304347826086385,15.217391304347827941,-8.6956521739130359094,0.15207373271889401689,0.1115879828326180323,-0.040485749886275984588,0.18333333333333332038,0.14444444444444443088,-0.038888888888888889506,0.16624685138539041507,0.12590799031476998526,-0.040338861070620429805,0.027354961978564688169,-0.025191969235461658672,-0.052546931214026343371,0.38981004777207373113,0.26611466137438671842,-0.12369538639768701271,1,1,0
xerces,0,0.13092475381773832632,0.13548027988038655045,0.0045555260626482241282,0.3900120447652486444,0.38743299874057834931,-0.0025790460246702950897,seed0_solution018,seed0_solution018,False,False,,0.99799980686939215868,0.99715150984553357905,False,0.99769899936564543363,0.99763705874169106291,False,0.99570192587388861583,0.99478420204214879075,False,0.99459582311336969251,0.99269236944577787796,100,90,0.38743299874057834931,0.66773810043144865567,0.9623346669625519878,0.1569895815328364308,unavailable,0.21673616103522644338,0.21029475197699495914,-0.0064414090582314842415,8.3246573443489104704,8.3119051885321972861,-0.012752155816713184322,1.2804401397825142528,1.2843238580427818185,0.003883718260267565725,0.65444706522005158256,0.6597544419527798798,0.0053073767327282972417,0.78326383896477358437,0.7897052480230050131,0.0064414090582314287303,3.6139047366326124688,3.7552304115957881869,0.14132567496317571809,30,30,0,27.13333333333333286,27.13333333333333286,0,118,118,0,1,1,0,0.14496314496314496867,0.14496314496314496867,0,0.012285012285012284275,0.011056511056511056021,-0.001228501228501228254,1.2804401397825142528,1.2843238580427818185,0.003883718260267565725,,,,,,,,,,,,,,,,,,,,,
xerces,1,0.1290988993607804225,0.12436855970177679298,-0.0047303396590036295155,0.38751061880264836557,0.38751061880264836557,0,seed1_solution017,seed1_solution017,True,True,raw_leiden_perturb_0.005_1,0.99775650722417730254,0.99866863665278038376,False,0.99775650722417730254,0.99866863665278038376,False,1,0.99999999999999933387,False,1,0.99999999999999933387,100,83,0.38751061880264836557,0.69017801048029614464,0.98288393077806113229,0.16644480346612577915,unavailable,0.20879942487419123065,0.20879942487419123065,0,8.3371805937386049834,8.3371805937386049834,0,1.2847820672188998703,1.2847820672188998703,0,0.66151914293439006975,0.66151914293439006975,0,0.79120057512580876935,0.79120057512580876935,0,3.7892852224211539536,3.7892852224211539536,0,30,30,0,27.13333333333333286,27.13333333333333286,0,119,119,0,1,1,0,0.14619164619164617958,0.14619164619164617958,0,0.012285012285012284275,0.012285012285012284275,0,1.2847820672188998703,1.2847820672188998703,0,,,,,,,,,,,,,,,,,,,,,
xerces,2,0.14115277382402338646,0.15144221188335083017,0.010289438059327443709,0.38958419879977645994,0.38445925714281514729,-0.0051249416569613126526,seed2_solution017,seed2_solution014,False,True,raw_leiden_perturb_0.02_1,0.9945008594654137779,0.99541967278004994668,False,0.99154056647526644941,0.99276288132959900068,False,0.98603194174638320035,0.98818595922402341358,False,0.98307147814610784664,0.98469698797660343281,100,86,0.38445925714281514729,0.67880504306062650066,0.98172255999113600122,0.15917899473443736236,unavailable,0.20825305535585908467,0.20960460100647015924,0.0013515456506110745671,8.064845770211084286,8.0710642040951743326,0.0062184338840900466039,1.3090336331184897478,1.319038513858470818,0.010004880739981070192,0.66264036537649373404,0.66051159611368237545,-0.0021287692628113585869,0.79174694464414085981,0.79039539899352984076,-0.001351545650611019056,3.8018503175918256787,3.7708876389079435398,-0.030962678683882138841,31,31,0,26.258064516129032029,26.258064516129032029,0,118,119,1,1,1,0,0.14496314496314496867,0.14619164619164617958,0.0012285012285012109068,0.013513513513513514264,0.013513513513513514264,0,1.3090336331184897478,1.319038513858470818,0.010004880739981070192,,,,,,,,,,,,,,,,,,,,,
