subject,class_id,stage3a_input_hash,stage3b_input_hash,stage3a_stage3b_cosine_similarity,cosine_distance,euclidean_distance,body_empty,body_token_count,declaration_token_count,total_token_count,body_tokens_truncated,generated_code_status,stage3a_collision_group,stage3b_collision_group,effectively_unchanged,materially_shifted
xerces,org.apache.xerces.impl.dtd.DTDGrammarBucket,7219b3dde4c192975752ca2512ea91a7c64dd95fa60a084ea3b5ad0fe0525d1c,9aa53716e6d2b795e49b03ce5c7d1e165031afc407b7b1c9d1f49c7c59abe0c8,0.836853904087,0.163146095913,0.571237774669,false,13,59,83,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XML11DTDProcessor,62e31e2aead87f3ca990c06da85cab3d34b7c5da4c8b1ee91715ccd9231e0948,efd0b2dd0c5f49d9397c8fd3da488b3afd69fde15812e5f41fffaca4bf18b890,0.898356575985,0.101643424015,0.450948752763,false,13,54,83,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XML11DTDValidator,9079c3e7bbd09c35fb9335d8b47aaef62667fbcea7b4455411ed811570199f87,f9db95079b7359fb8602f6518a902a3e7d4c7306efc42d2a593cdcc3ee28fe70,0.82205197938,0.17794802062,0.596482789761,false,26,24,67,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XML11NSDTDValidator,2268fd8a56c6a9a2bb26b75715ad6b9c57c40c7acf8c170d2ffb42a131652b6a,6d52dbced8712c3318c1e170fa3da149104e9799cb8468f60583a553072af0c4,0.828529782753,0.171470217247,0.585629151491,false,45,45,101,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLAttributeDecl,49a3a780708fe9f98da1b4bf404dcc07d54afbdc30233e2434d9a24abd77072d,26de34fd864f2d00e8cb6e82c3114198db85bd14910752a1b3d808cfe2b8f69d,0.870595208076,0.129404791924,0.508703322547,false,13,24,46,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLContentSpec,338cec77bdc8695a5e88565a95b4e7e3aa2eeab8e2d34f70d483a62ac30d08c9,e46b72b79bdf0a8dbaaaa577179a70794775cfb0fc5d577a63c48ffc49c5da5f,0.774476337267,0.225523662733,0.671671714592,false,22,50,85,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLContentSpec$Provider,066e9dd7aebb19a97a4b65f46a8b6dba2805e3a4b154db6058cd4e80fab5b915,754f7afc848366f1f6030af1ccf8cd47f448f9a5cb8cc9727bc7c3b446f7cafb,0.889711859274,0.110288140726,0.469615301688,true,0,19,30,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLDTDDescription,d11e6073e377ce45bd52771af57606533c9f2d35163298734fa848c10c3e3d20,7a6ed39e7832000c65b078dd597f44af7db4683643012ae460336b0077c9c450,0.857523524294,0.142476475706,0.533731240839,false,27,62,98,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLDTDLoader,47a1113ceb3047d8fc71f50590b0e1da7fbdd40ff693da58aa6589c0cc276ea3,68c14e3e5a1ac8330054bf6b9ea35e17d8f0629280b065fb6078e0d2cb952dfe,0.858758656826,0.141241343174,0.531427675352,false,91,163,274,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLDTDProcessor,efe405001cabb18abcd08e9a71f51d072a1773d210ae46af844e4b1a30062b92,d39422e67eb7134348aa15fd8aca3bb090efc0c1e6a49bafbccf5e784b44968a,0.905886210787,0.094113789213,0.433853314444,false,169,581,795,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLDTDValidator,11a1308311ad9d3b8a208675c9e98895382dd35fa38b017ba2508e41741ff400,a7fb5d13ac558ce3c6a554d4bfd95869f96d7089d47fc43852c0aa404c693743,0.898323129844,0.101676870156,0.450914298509,false,243,513,811,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLDTDValidatorFilter,52b6dba239557d6c90b98b07655d2680824c092424aeff198b9bbe99f4103fd7,c89e764926d39bc56f6afbd1afe676e038b83e900f7c9fe62c8a953b4ad42712,0.910901496163,0.0890985038367,0.422082947779,true,0,21,32,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLElementDecl,c6aed52a53a79bc5c85a83ad8ac5bb3dbd4203f61e0bf5afb085c78655ab690b,40b6ab7271f87daa0203b3ca15d25685270d928cae3f29d5b4f0d4c311817ab7,0.768932030776,0.231067969224,0.679830105464,false,22,30,64,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLEntityDecl,fa2e0ff1041a0b7ef548845ec404a371b0c1efb0ec780b1a6657bdf03082a1e4,54e3b26e23901db3eb1b43a8521890196de96380f4ba3e1820782f1b068bf284,0.824024711002,0.175975288998,0.593099764407,false,21,50,80,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLNSDTDValidator,4457cb4d860bbf19d39eacbb6d7a72f9bcab8829955c4c291c84defd3b0f043f,73a1b16134d42e60c8c1d73f9a1f1153b45fadf806ad319fd4df7222d01f9f87,0.809688870942,0.190311129058,0.616935749172,false,47,41,99,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLNotationDecl,469ca686a6a5fd02c74c2eeb5289cb979ac64241d97c2244f90391d9047ffa87,5821448dc4a6f862261ec9da57225bb3d1229af26d356e0ba4fa6a591e5ff339,0.814520956567,0.185479043433,0.609142691136,false,11,24,44,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.XMLSimpleType,cbb577f05beee866f9f3d3346a4110c886695fe150f23dcfecb146107e5a19ba,f0217050ca0fb50b069b69225e585f90bc62a480ba5042585a081231b3a118d3,0.73037671308,0.26962328692,0.734305125016,false,39,41,97,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMAny,94c36326e8337872228e07e131402dfbd7b124de9e3148533ec0df4e0cb75320,06f253cca1989ea8d8099265617611c13d1de57df9a4f1ae996fb25885a6c521,0.838668685932,0.161331314068,0.568099829888,false,23,56,88,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMBinOp,1201a687bba690006aa2ed44b98580eb6ca8e993e42d3a16d680e93ff8d43751,bebe400a695df3012b2f481087530b6e337e44f7ef0152396242d5ccca389ffd,0.8667442137,0.1332557863,0.516230746164,false,33,48,90,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMLeaf,45ecab40c01e6b5d7d8e5a471a0d1f159894c9513f5706f700787afce9aee93d,94c2c7179c88e6de2b77be27fedcd32e644a2a9a0904d19b4f4d51f06d8e90e1,0.818759231496,0.181240768504,0.601987811234,false,26,51,87,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMNode,80abe0b220d912db310d00ec983fc1ceee6c0d54f4fe8b53a4aa7eee7d3b2cb6,5b5913d0d9812a5f8de9bff34af4e8bd276e520b023f57d1c1a65e5294daab84,0.842906006588,0.157093993412,0.560486205884,false,30,85,128,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMStateSet,6407b81005592f7c0c9179dcbb7ddd286708fe498d2e091817fe594a53c88043,a26e19b79af674b73efcfefcf93958c1108a70ea8f74d24345626d3ffe15dbb9,0.817629589763,0.182370410237,0.603897592164,false,44,76,135,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.CMUniOp,798f6b9811fe7b65c92c6927cebe7e3f0876d44bbc628f16e9e68ed700661876,8393a8eda3d5e0446367260a90493c709fd0872304b80e1bbe8c468f45061126,0.833362782364,0.166637217636,0.577330955163,false,22,40,71,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.ContentModelValidator,28400fcffb9c4d1a2a8dd158eeab3ca94c363b159c595a765eeb59cfb12a1e43,ed0e4df3401d503a378231a9076d3d035eba9e51b914a5fff6610976f083e3ca,0.892193336405,0.107806663595,0.464352444097,true,0,17,28,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.DFAContentModel,d2513f267d128cb0ed52895222328d162b37985d7b013f63a2222880c6927669,20ed1bee494571b0551118d3b8a737099cf2caef4d5bb7c97ca7d2b52d68c76a,0.862196688377,0.137803311623,0.525072965328,false,92,69,180,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.MixedContentModel,c492cee27cf3bc32b5d7934e56e782c43de614e93220d35b0885d2d27cb1de6d,6f3d405435c215a98e1d6713efae6a21d2c57788758b2518faf8f5b4c697423c,0.760660257781,0.239339742219,0.691850185446,false,18,21,50,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dtd.models.SimpleContentModel,e929786964ebb5d10e3a856fe13412644b12edf00152698703a77a99c7d74fc4,3b6c18d0ea46cba8f851f5547503073b8813c943ec3cbbf97a70c8f3832389f6,0.679222369684,0.320777630316,0.801052367224,false,24,21,56,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.DTDDVFactory,89519ccade53b133ced67399e413f4edbb66922944eb440b4534f2c1e2c12767,d1bebc44afcc1d11946913a6d92b80f8852dfdead016e3095f8f1921078d2f5c,0.835679062872,0.164320937128,0.5732277595,false,21,41,79,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.DVFactoryException,0575bd745fdf9c08566ffb6387fc011c735732c7d4310017bcdc02ae8b495607,687868ad64acb275f335f2b7f3ac3ab8a10e41e2238191fa4113752bd84e4685,0.729887278688,0.270112721312,0.734891096669,false,2,9,20,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.DatatypeException,68195d22b0b7cba73cdb7061a285f9354c9510f8cccd230a89b589a130b780ca,acd7d26891b68f469b89a61b9bb0c383fd36319a66d1f070a2a8221ee125988e,0.75105704942,0.24894295058,0.705480466578,false,27,23,61,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.DatatypeValidator,2fb6568ca2760d165b9cb376df54f8167532c8e1aa46543b565597cf84148736,a55e1547fc59e57fd91f0efcddeabbb1067f389721e058987ed446488fef328f,0.849775835866,0.150224164134,0.548138461277,true,0,15,26,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.InvalidDatatypeFacetException,221d48f850c68662fb1830ed0d50e1c23e11f75a051df6584bc0ffeed6ae7511,69724a53657aaa06cf40ca5d6f8ade5c284d72a4d7f1215d2628b517329b8a77,0.793036325551,0.206963674449,0.643405072178,false,1,14,24,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.InvalidDatatypeValueException,7582e1cb513d92bd50d52f5de2aaf8f6f61ae1cae094ad7714d2de7f8a55cc7e,b9db882500f43fda8a4c3be65c4f3702769a7370a0cc722859beba1607cb0a9b,0.780453553525,0.219546446475,0.662675649578,false,1,13,23,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.ObjectFactory,49d1e77c8fa6215bec51a06cbcabbb4d099d74647e64a04d6494e5a59133a34a,c8a06958a9895235ba26e221d9ec10ac182508d559df82d41849a00fc2e412ae,0.717626614384,0.282373385616,0.751542889318,false,54,70,139,0,not_detected,stage3a_001,stage3b_001,false,true
xerces,org.apache.xerces.impl.dv.ObjectFactory$ConfigurationError,c0a57e73698c8de56d69b20887c969d80b4b3746e029eb7120d15b6e6056ef3e,c662b9268c9234e681496f21b9ccf5bb8def43078e31d8e7e8603ad845e48cc4,0.797944651881,0.202055348119,0.635721100932,false,3,15,27,0,not_detected,stage3a_002,stage3b_002,false,true
xerces,org.apache.xerces.impl.dv.SchemaDVFactory,8cd65039893a3d17151c5a73db8b84ea22d0a281b28d8093102876363452bf8b,f871699c35ff9a8ab9e241e310a42e3a6c629dd42513247f00b434b079b6c298,0.847285722911,0.152714277089,0.552735246631,false,20,103,134,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport,d1104d3c86bd262db5f9c4221b4ffa629dc2aeb3fb8a3e8516aebe3ea404fe5f,f6393f8504fc98ca4155f5c526bcb8cab0eb27f2a6ba94f98b9384b34f390959,0.81686155545,0.18313844455,0.605194410131,false,25,60,94,0,not_detected,stage3a_003,stage3b_003,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$1,98d3409121602417f75407e38f07caea05966fb746d4119733f29c4ca624eab7,458dba71e23e6fea78635777fddacf9876c47827179061096fc3d25973c9846d,0.740808968994,0.259191031006,0.71982772811,false,3,15,27,0,not_detected,stage3a_004,stage3b_004,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$2,6af59348663710d36475a07859dfaf00b11370bbdb8225118603d678d529184e,c00ea0d51804f8e0888dfdc3209bb29df207beb5281482f2d5ef44008aa426e4,0.745417752082,0.254582247918,0.713566057287,false,3,15,27,0,not_detected,stage3a_005,stage3b_005,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$3,4fca8db224a9024ef00ffcdfd6d5856875d3a490da46338d7c9e28d1c10d9acd,8af9c2dc032cdaeb80ccbe1c2545e010e555a42a9998fc586c52b1227c5e7e36,0.723697657125,0.276302342875,0.743387905856,false,8,15,32,0,not_detected,stage3a_006,stage3b_006,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$4,9fc60181c994bf6466552898914e871526e3f9118f5c555c76d2abc645d03db1,d7f02abfd8f8f6c4cceb48a42ff33f93d8b4ce6a01691c9279c706ba8247caef,0.729607381609,0.270392618391,0.735355986932,false,9,15,33,0,not_detected,stage3a_007,stage3b_007,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$5,aeef6608bf43e6e58ab7fb2053b0830edb89d0212b9abda34204c37cf6fc8f6c,f6e902249758352ac3713e9ce7218d1d933d3ab3ecbb581b0d3df7ef80dd5457,0.708750497333,0.291249502667,0.763094911429,false,7,16,32,0,not_detected,stage3a_008,stage3b_008,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$6,ac6f2adf67ceeeb5aba35428a01e51f7a2706280647196db3db720e62c3120f1,3f4cadf240e8fca3bf0c74d81829b14c635a81f105172578f16f6837a719ddfd,0.729208200033,0.270791799967,0.735922301225,false,10,15,34,0,not_detected,stage3a_009,stage3b_009,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$7,3ae36f6f14cea8ebbd4bf828cab530eb868c1f884d3bb1dbf5b049de6045c285,d0d28ec3df44f7e041c39724d023a1a9dfa185c7bdeb967f570a0c07d98f6f4b,0.718877327314,0.281122672686,0.749741903448,false,6,15,30,0,not_detected,stage3a_010,stage3b_010,false,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$8,3fb44aac69d888d2755eca62a1e593fa088043d6451fd19b3a90cfbc8a92ff23,86511c70db0dc36cdd481c8014f06736d24332bfcad652e4fd2d1743fc26db67,0.752563426739,0.247436573261,0.703439267061,false,5,15,29,0,not_detected,stage3a_011,stage3b_011,false,true
xerces,org.apache.xerces.impl.dv.ValidatedInfo,aa0be00f0f5b2ef69d77da860f5dab49ebb849d7e97a8074b9638875baa878e1,a6c6f6068fa6ff335b88685319b94648b477e0e42dadf4288744245db001bcad,0.833423713069,0.166576286931,0.577220518079,false,48,99,167,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.ValidationContext,6f737788cf7fd17cf985e896b6dd8fd365f61c25ac99269a6231e70016fd525c,4971dfd0fe39e217a41f8e8afffd3bacd369af50c24ec049e0b39fdb9d96fe01,0.867437788398,0.132562211602,0.514907307917,true,0,83,94,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.XSFacets,5750e391c2174b0d78bd2bc2b631baeb336ce4e99268383d0110f40d92a62f7e,819014e0ae890cb2904c8664e2043f562d0d1b1f1c0fefeff7b2cb9e39a640f5,0.740230729261,0.259769270739,0.720724403748,false,15,12,36,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.XSSimpleType,3cad5624d6442dad2efdb08ea46daad33619a3ca5f9658329206b70b9bcbe733,881d38feed8c100b991f5b53133e069bad53429d7217d6ff310f6946ed863716,0.904039852016,0.0959601479843,0.438200897025,true,0,88,99,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,0225d51d69f317070203ccac3ff7926c47657d72593a333f70e95b5fcc161840,832e536fc5f7056a6cb25460535b43ccaa1ae6773def741128d2a2b59b9e7b21,0.86495755807,0.13504244193,0.519702791594,false,20,38,73,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,c442b7a849f38fbb91bc582372835a282af448eaacb6bff2900419d1bf5fed11,a605ad9e4979e860ec3d95317abc53fda21724d80b791fc3adb78033552eaa64,0.790558447205,0.209441552795,0.647158889981,false,13,20,43,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,a674d745baa13e418d3d1adae8e468b99525cc912323d286c312edab3669fd30,d671b0e3013d37dcab9ce1f337d5d8da01f7bfed34bc672db5c6bf007328db47,0.799120414879,0.200879585121,0.633959628242,false,15,20,44,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,d9b57cee9da6489c876a5b9388c1aa1255e91ac13629424fd95ce861810ef8a7,56d88087cf5abb7108efaab7833c98681f12f609c1f9445a04aab0ddd9174e9a,0.827261109861,0.172738890139,0.587735518375,false,14,21,45,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,c61873fad115a1fd8d522f7b5996b0ae4471f6c59c866f514822b28db4c87668,d72752f869f1f0fc0081241c39b2dc14cb46a4fb2923c562799e586b8b04cc74,0.764219496117,0.235780503883,0.686612656366,false,19,20,48,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator,4844260b6101b028fe9b767aa8a3813a1eb8ba7823d8e4f328c081d6c960a96d,a8e129d84beade55c457bb1f7b5eacdf5bbc2097b3b8d7754f16376b3eeb81d6,0.773848287265,0.226151712735,0.672462141806,false,11,22,44,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator,934712c8919b9355de231509d0496c0b77e1b9445f80e4f11d41ee6a3fa5685b,ad1644ed5ad043cbb9d1fa14f6072fe1026a2f8a21d303de9611a13bfb0a983e,0.856167089765,0.143832910235,0.536341378269,false,2,21,32,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,67ef040b7dd397c464efa4b6710abc0f85a2a7fe85fac5badeb7fa0b704442f8,7a36d6933e011275760f3a4f5e0757eeb899909e395f6cef0fea3f195a56a381,0.84742296716,0.15257703284,0.552368631771,false,2,20,31,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,a97527c3b647b39274c0f4c88b28e8ef1970a7fd6fb63f59553f930697bbeea3,60d6c9984ffb9a0718a55a39164752e9c12dbc74f0e75bb878115da92fe9bd75,0.830212182498,0.169787817502,0.582651116861,false,22,35,76,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,797295179bbafd4dd58fe9c5a7ba6cc5aafa66c3304c2c4723f60ccd83f01ffc,378e016a95ef4ce007c4fc10a642754ed89eb4922dfa76d8d80465053b7dcfad,0.829244912184,0.170755087816,0.584509389269,false,15,23,47,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,aface291ddb6dab4b28bd9e31f6fbdfa838526f2a72c62e3cd31c395bfe1b604,5610fd9ddd3fba16731cda46c98f8a58ca48cdc260dd9e06c83e6c8639c4112d,0.869093476275,0.130906523725,0.511712678695,false,14,26,50,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,0c4d98db7e1f5710dbb0fb667660d21196660e11bb16c255f9a594fb7512ff77,24c62e5d66abdfd5016822010b2ccf8ee9d7c005f37f44aa8762c3b96f9f0f5e,0.822102755088,0.177897244912,0.596374283331,false,11,28,50,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.util.Base64,99b54c8ec3181a4a48574d688996112af776010cf0b8a4aaf0536e93aaf1d652,e06081a9a79fb1382be5b0618216b9ef47585635fb9be6e45eecb83587693542,0.773357210859,0.226642789141,0.673396609807,false,28,50,92,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.util.ByteListImpl,a2decad09d602657762bd056981be74adef8ac1985504b84219d488aeb417269,1609c82a5261ec5d6533ab4a289924831e3cb9436bcad132d326594cac92f896,0.814816978227,0.185183021773,0.608621347693,false,25,43,78,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.util.HexBin,b8be3d61984098d31cb4ed4e29e9c26fc520f12e87075086695e946814907811,20a6fb6cdc8c6ac251a82959713c7308acb93b7bce2e82c8954a35a391077dc8,0.779568291986,0.220431708014,0.663986402354,false,23,17,49,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,51213beacb95024d1c27bfe27fedeca0b99edf86589f01db7798eb7aa73d9e79,4065887d50c7af02cb5428a79ff11c6912fd5d252a602957b7716e7a7eee6a72,0.919581413021,0.0804185869789,0.401033993489,false,142,429,613,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData,2dbeffbaa806f56fd9a5cd75e346317936961bf5836d21ff060ccc663f498cec,ef934a790d594e77b40dea50ab68f9d7d3e8e4f40d2453a30c66867916e7c2ee,0.846287459004,0.153712540996,0.554345078889,false,66,103,181,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.AnyAtomicDV,0cf9c7930e3c4e89edbbd885c010581f3eca4a85485d526e8c3596bb2cc393b3,f6f4cf3a379b5bf2869bca84db460a125677e4c2716ee04c684b518ce8c6d2c6,0.839640297772,0.160359702228,0.566363354793,false,5,26,40,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.AnySimpleDV,57b7650f87f1b5ea942a4120a2a6dbf1a613dacc989e6d0c059ed60a2083a9b4,f85c09ddcdf4201bf4f44a9fc8159c4dc7be0757e039056f8af76d0c114fa50c,0.850361986954,0.149638013046,0.547090603594,false,5,27,41,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.AnyURIDV,2ef73c978038006e0234328b67deaa2d499a86654113bdd56767c943d5536217,17659b3c810914b9974f0868e541ba45e5feb4ce2d4eae9edbcd1b2f9ea2742f,0.797029153857,0.202970846143,0.637165548366,false,41,33,90,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV,41a940a8f446ccf8e7de2b07b57c74cadfa086b84072577e505c6cd38509e9bb,2dc90af87b5fd9d90523e231144fdc2614cf2d09bbd2daba75af7df8a91b1687,0.810529796328,0.189470203672,0.61557793754,false,18,35,65,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV$XBase64,9f3cb1b8e63c450505f1dc0a49c664f9daf1bd5bb93cf0bcb7e376f570b33647,684a8c61ce59b24afc4959ca52076cb12e84f7d5cc5ae25d95067c17696595f0,0.803712548778,0.196287451222,0.626646809066,false,17,30,58,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.BaseDVFactory,971788d612c7ade315bf94fbff28abe110c868e78143ae80564de18a8c2eebc3,005dfa8474f56a0d154145aba6a15e518b43362d3474787b22b0db758ac1c6e9,0.876563357745,0.123436642255,0.496959992756,false,42,102,158,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory,ed1a1dfc923153af290e7eef5711641071f19c2b45f05837e4896ad0b05ec1c5,7f06ecc4f659f277ccba199ab0c8ed9c6dbf543d9d388f10f3eeddb18a5be227,0.901615099956,0.0983849000443,0.443634215432,false,65,112,197,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.BooleanDV,676a953ac62da49576f031af92f9f6182437d69d9b860362c00d495a56852377,6854c3e06bdf85d728f60c12cc2be7c19bea66480bf7bec6ab0ab3c6ddd8d910,0.795434389825,0.204565610175,0.639744132377,false,14,26,50,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DateDV,05eaf876df7193445f09227379cf508df78b84ff84974c5f8d9e229331ff3c9f,1d19aa56767783afbcd054a295be4719d3bd2e90535bf66cc11ec1019ebecbf4,0.71327472032,0.28672527968,0.757239837416,false,38,55,105,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DateTimeDV,fe9d541a36c7050552d3c0cb0afa8badea2905525acea5cbe3d91da59e4fd13c,e69cc1aad60896b3b8ff21bb3cd752bd1ee02baf85f1e0573818dba0fddcbf91,0.739775180542,0.260224819458,0.721506871584,false,39,45,97,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DayDV,5bfb55e9f9de8b7c51ece840b529c85e5dbb4513340b784b4bc2d90496d7ac4c,1ecbb10a8927b541e1b49311645d8a13c328818c3d8516550e80fd594a9f8bda,0.732933751741,0.267066248259,0.730818261394,false,42,56,110,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DayTimeDurationDV,cd528f92feab5847d67bc9ea0df844ba1757c86f789e0cf9c090a9d2a3a9256d,3c2d0bdc42ddbc9c921c64643f919635d68726bc4f4fe2a6ce22f0e8b4ae6dda,0.758157431432,0.241842568568,0.695365862415,false,25,31,68,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DecimalDV,dcbd4185807eae284494bcfeea108925e71aa9cc4acf2c0ad66805632cddcbd3,8b4ba76efe162655c6090f1cb129481b4637cf535c8199505ffc20726c41206e,0.832346219899,0.167653780101,0.579079866688,false,19,46,75,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,982882cd75b45aedd891441a55d02b3700153ce7a2db8186342a405e9fe19cc5,bf08f609e820050cfbcca9c07ac21f31b1db8472047e294bdb992d45c5e33d22,0.828135605904,0.171864394096,0.586288297248,false,48,87,150,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DoubleDV,216f617376ae268592dcccf714e424591ebbecd6cacc3b2d8db033c3d3cc1b0e,bc79f4ae07c7820b61e36d358badfc8ea20fa13d7e44570fd616615004e39dcb,0.843233785994,0.156766214006,0.559901962316,false,21,49,80,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DoubleDV$XDouble,a88062310f11b0e89bbaa7af05a3087ba69ada3064f52dc72554d542a6449728,da877e44bf8aed807320f3c2bcb03ee9a2cee0f32bd8d0ecd702d9746f481b2f,0.820598170235,0.179401829765,0.599069927913,false,29,49,91,0,compiler_synthetic_evidence,,,false,true
xerces,org.apache.xerces.impl.dv.xs.DurationDV,a8a968be6b0a88fcc587cfdcd67720ccc42838e816565412d1a371df48a62cb4,e2c0f6411c67af8e8d41097cb149a2ead570c26b904f6c87cced47358d11781e,0.770592550813,0.229407449187,0.677241992711,false,68,124,219,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.EntityDV,955756d3594f5876583b330a8a5645429bc38106facd52f77a7858da6d455ed4,c208c4c58301af061e4994f8d52d40890011c1a4c2f16ff7b57ed39987d86818,0.825977197802,0.174022802198,0.589856399076,false,28,36,75,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl,ddd491faa15938866b15af88b96f78c2096dfb555b392a987e21290de3db2339,608208270896cb05015f5a6f30e900d1500473a577018b0caabc4f83e83ac0ca,0.794038241888,0.205961758112,0.641819105398,false,20,39,68,0,not_detected,,,false,true
xerces,org.apache.xerces.impl.dv.xs.FloatDV,c7220106da5bd177c71e8243c556c3f690669e7679c7fbf24f486ac8122bf4d4,1cd85cc601972d3d25b51497b7206c0e56b240843ce6c9a246bfb4b4870f297b,0.810524850318,0.189475149682,0.615471725751,false,17,42,69,0,not_detected,,,false,true
