subject,class_id,stage3a_source_path,stage3a_text_hash,stage3b_declaration_hash,exact_match
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,data/semantic_inputs/xerces-j_class_declarations.csv,a7bb3a6a08bb909fe94d4fad3645be6bbb7046aab5accfda8a204cb23e960d3b,a7bb3a6a08bb909fe94d4fad3645be6bbb7046aab5accfda8a204cb23e960d3b,true
xerces,org.apache.xerces.impl.xs.XMLSchemaException,data/semantic_inputs/xerces-j_class_declarations.csv,f2af0498b6ef239d3268952e2cfa57014fecaed256e3e15af4fbcbb1a7db86e0,f2af0498b6ef239d3268952e2cfa57014fecaed256e3e15af4fbcbb1a7db86e0,true
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader,data/semantic_inputs/xerces-j_class_declarations.csv,38157ac06c6490d51ba4b4f88313ab1d8738e0ba77d5fa9ff9fe1c22dd217041,38157ac06c6490d51ba4b4f88313ab1d8738e0ba77d5fa9ff9fe1c22dd217041,true
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,data/semantic_inputs/xerces-j_class_declarations.csv,f922c790d9560ea79d421918cccb39d11253fc26f6c7d9207e62ab8da10695c4,f922c790d9560ea79d421918cccb39d11253fc26f6c7d9207e62ab8da10695c4,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator,data/semantic_inputs/xerces-j_class_declarations.csv,7fdc6d12c18fbc639de9516a4a02b1473cd0f6c80327bfb936dfdfd87fdc33b1,7fdc6d12c18fbc639de9516a4a02b1473cd0f6c80327bfb936dfdfd87fdc33b1,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,data/semantic_inputs/xerces-j_class_declarations.csv,a65a0a626123334cf95de7e59b3eda52cf77db0f6814cc456b8c589f98e72f9e,a65a0a626123334cf95de7e59b3eda52cf77db0f6814cc456b8c589f98e72f9e,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyValueStore,data/semantic_inputs/xerces-j_class_declarations.csv,e9a59fa3ad1179d865a4324ea46c2e3ae23ce90338dcdb8098762cdd09490699,e9a59fa3ad1179d865a4324ea46c2e3ae23ce90338dcdb8098762cdd09490699,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,data/semantic_inputs/xerces-j_class_declarations.csv,18423020cbbfc503743debe2aeee00e24cb498a20dd3fe29ee3199d3f6e39e77,18423020cbbfc503743debe2aeee00e24cb498a20dd3fe29ee3199d3f6e39e77,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,data/semantic_inputs/xerces-j_class_declarations.csv,f434afff4171cec3a2d1179df4e44b03ded2cc849d4ba2b15fb66e0fcb43cd46,f434afff4171cec3a2d1179df4e44b03ded2cc849d4ba2b15fb66e0fcb43cd46,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$UniqueValueStore,data/semantic_inputs/xerces-j_class_declarations.csv,37798ee976f209fa45651b3b503be7f1f0c12d811d4181c419efaa95cb2acd96,37798ee976f209fa45651b3b503be7f1f0c12d811d4181c419efaa95cb2acd96,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreBase,data/semantic_inputs/xerces-j_class_declarations.csv,8f40eb941a4a5ae78b3a734b7907532adcc1f682e0143574977209f0f59e5d37,8f40eb941a4a5ae78b3a734b7907532adcc1f682e0143574977209f0f59e5d37,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreCache,data/semantic_inputs/xerces-j_class_declarations.csv,eb85ef0c07b32e5eb990bad7a032da84a277e59556294ab6fa9d57e90f02e9d3,eb85ef0c07b32e5eb990bad7a032da84a277e59556294ab6fa9d57e90f02e9d3,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XPathMatcherStack,data/semantic_inputs/xerces-j_class_declarations.csv,297ed6864183c7fb37fe8cae3a95664ca358b38909c2c23dd70b8e4eafc957b4,297ed6864183c7fb37fe8cae3a95664ca358b38909c2c23dd70b8e4eafc957b4,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter,data/semantic_inputs/xerces-j_class_declarations.csv,ba99042a7146f27361b44a274c2c8b662fc859a92370abfbf0bc3b6693ba989d,ba99042a7146f27361b44a274c2c8b662fc859a92370abfbf0bc3b6693ba989d,true
xerces,org.apache.xerces.impl.xs.XSAnnotationImpl,data/semantic_inputs/xerces-j_class_declarations.csv,0a7a3b400b114f9d5f33e704ac4321653fd85721bb5830cada436585c60db68c,0a7a3b400b114f9d5f33e704ac4321653fd85721bb5830cada436585c60db68c,true
xerces,org.apache.xerces.impl.xs.XSAttributeDecl,data/semantic_inputs/xerces-j_class_declarations.csv,09322144fd2772f70c9698c23beeead336d662a3277058587f51875b4efbb34b,09322144fd2772f70c9698c23beeead336d662a3277058587f51875b4efbb34b,true
xerces,org.apache.xerces.impl.xs.XSAttributeGroupDecl,data/semantic_inputs/xerces-j_class_declarations.csv,0731cfd55cc5a172dad0ab057e7fc6db86a8ac0ead0138f8bfa178bcd99f69fe,0731cfd55cc5a172dad0ab057e7fc6db86a8ac0ead0138f8bfa178bcd99f69fe,true
xerces,org.apache.xerces.impl.xs.XSAttributeUseImpl,data/semantic_inputs/xerces-j_class_declarations.csv,4b94739e5d0da2f50f7b7fd6068bc1b14d839569f9735ba1c0222f00a3f9d053,4b94739e5d0da2f50f7b7fd6068bc1b14d839569f9735ba1c0222f00a3f9d053,true
xerces,org.apache.xerces.impl.xs.XSComplexTypeDecl,data/semantic_inputs/xerces-j_class_declarations.csv,80cb0bcbeec2cd27b604dc32ef6ea280f46965071b3f0558b457359254f3a4ef,80cb0bcbeec2cd27b604dc32ef6ea280f46965071b3f0558b457359254f3a4ef,true
xerces,org.apache.xerces.impl.xs.XSConstraints,data/semantic_inputs/xerces-j_class_declarations.csv,cac3006ba06cfb4fb4a4382a7b0f63de7e8d10a05cb10ec36dbd896a9403e82e,cac3006ba06cfb4fb4a4382a7b0f63de7e8d10a05cb10ec36dbd896a9403e82e,true
xerces,org.apache.xerces.impl.xs.XSConstraints$1,data/semantic_inputs/xerces-j_class_declarations.csv,ec4234e56a173bc94dc29dcad29bebe6e4dbde6bc94de6b67d0325f3b32c6272,ec4234e56a173bc94dc29dcad29bebe6e4dbde6bc94de6b67d0325f3b32c6272,true
xerces,org.apache.xerces.impl.xs.XSDDescription,data/semantic_inputs/xerces-j_class_declarations.csv,b3a65c361451b60c59ff0da0f894bf787f8f89f90204a0062a2adad9f618dd34,b3a65c361451b60c59ff0da0f894bf787f8f89f90204a0062a2adad9f618dd34,true
xerces,org.apache.xerces.impl.xs.XSDeclarationPool,data/semantic_inputs/xerces-j_class_declarations.csv,0714ebbdd5e3ee8a60bad3dbeebc9417e6b5aeb32f9a1d93603120fd3556063f,0714ebbdd5e3ee8a60bad3dbeebc9417e6b5aeb32f9a1d93603120fd3556063f,true
xerces,org.apache.xerces.impl.xs.XSElementDecl,data/semantic_inputs/xerces-j_class_declarations.csv,cfb97b5dbc15f8a08ee4b3aa77603036e2bce6f1c5bf8447ce9936c875986616,cfb97b5dbc15f8a08ee4b3aa77603036e2bce6f1c5bf8447ce9936c875986616,true
xerces,org.apache.xerces.impl.xs.XSElementDeclHelper,data/semantic_inputs/xerces-j_class_declarations.csv,9a69ad8b38911f1e5e4fa609f66d142393b363a5a54bcdc7af2203b553680539,9a69ad8b38911f1e5e4fa609f66d142393b363a5a54bcdc7af2203b553680539,true
xerces,org.apache.xerces.impl.xs.XSGrammarBucket,data/semantic_inputs/xerces-j_class_declarations.csv,1d2bad27d44904dfd8594451a241f8c3013d57103a5ed6dbbf20b1347f395a85,1d2bad27d44904dfd8594451a241f8c3013d57103a5ed6dbbf20b1347f395a85,true
xerces,org.apache.xerces.impl.xs.XSGroupDecl,data/semantic_inputs/xerces-j_class_declarations.csv,6ba94601fedad70a12fa462a55a58c34d7e0f02346ac759526d59f3e0628cf57,6ba94601fedad70a12fa462a55a58c34d7e0f02346ac759526d59f3e0628cf57,true
xerces,org.apache.xerces.impl.xs.XSImplementationImpl,data/semantic_inputs/xerces-j_class_declarations.csv,283cb00cdc514e81ccc30a1264f133c674eb9f1c364d10c4b9932d583a66cb00,283cb00cdc514e81ccc30a1264f133c674eb9f1c364d10c4b9932d583a66cb00,true
xerces,org.apache.xerces.impl.xs.XSLoaderImpl,data/semantic_inputs/xerces-j_class_declarations.csv,c8bf7eac41e642be7d11328cac0ed69a181ce729b87e688b041cb320e65f8696,c8bf7eac41e642be7d11328cac0ed69a181ce729b87e688b041cb320e65f8696,true
xerces,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,data/semantic_inputs/xerces-j_class_declarations.csv,5c192d4f0c44b99d2e4972544d20a49438afe430129f29c5bfa05c22fb128c5c,5c192d4f0c44b99d2e4972544d20a49438afe430129f29c5bfa05c22fb128c5c,true
xerces,org.apache.xerces.impl.xs.XSMessageFormatter,data/semantic_inputs/xerces-j_class_declarations.csv,8b2f6a10554de1ad77edd29d260790a7372f582f55298aeff2f693b7ac86dd88,8b2f6a10554de1ad77edd29d260790a7372f582f55298aeff2f693b7ac86dd88,true
xerces,org.apache.xerces.impl.xs.XSModelGroupImpl,data/semantic_inputs/xerces-j_class_declarations.csv,614860a23d280ec7d4e7fae6156fc04b0110e808587542d41c75d566bd8d100f,614860a23d280ec7d4e7fae6156fc04b0110e808587542d41c75d566bd8d100f,true
xerces,org.apache.xerces.impl.xs.XSModelImpl,data/semantic_inputs/xerces-j_class_declarations.csv,53f678f82eeaa92b4bda2e931bdda11ddda61c7e2d72e23c294ddf23a767f4eb,53f678f82eeaa92b4bda2e931bdda11ddda61c7e2d72e23c294ddf23a767f4eb,true
xerces,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,data/semantic_inputs/xerces-j_class_declarations.csv,1a309bdc82c2936cf0525fbcebccb1fc7c525cd9795e9a3a96a884fcbe648ea6,1a309bdc82c2936cf0525fbcebccb1fc7c525cd9795e9a3a96a884fcbe648ea6,true
xerces,org.apache.xerces.impl.xs.XSNotationDecl,data/semantic_inputs/xerces-j_class_declarations.csv,107dbf697edcd5cbefe3ff2458eb91de1abf9cb29b56f99976235063fd9909c9,107dbf697edcd5cbefe3ff2458eb91de1abf9cb29b56f99976235063fd9909c9,true
xerces,org.apache.xerces.impl.xs.XSParticleDecl,data/semantic_inputs/xerces-j_class_declarations.csv,a1d07b0b1d6995e8ba842949e78bd2e1e64dcc6332924139c7d4740b68008643,a1d07b0b1d6995e8ba842949e78bd2e1e64dcc6332924139c7d4740b68008643,true
xerces,org.apache.xerces.impl.xs.XSWildcardDecl,data/semantic_inputs/xerces-j_class_declarations.csv,ca91865a1a1b0d2c701e9e3e996d4ddbd1b159147db2f654309494d30443c8e3,ca91865a1a1b0d2c701e9e3e996d4ddbd1b159147db2f654309494d30443c8e3,true
xerces,org.apache.xerces.impl.xs.identity.Field,data/semantic_inputs/xerces-j_class_declarations.csv,08ffce9b97fc19c02bc892c4d3fff7b03281ac53456440a21c2cf49cd4d65a99,08ffce9b97fc19c02bc892c4d3fff7b03281ac53456440a21c2cf49cd4d65a99,true
xerces,org.apache.xerces.impl.xs.identity.Field$Matcher,data/semantic_inputs/xerces-j_class_declarations.csv,50c0f60ae73059ced0e8489328bccba0b7319fd112cc695dc363c50ee6432f77,50c0f60ae73059ced0e8489328bccba0b7319fd112cc695dc363c50ee6432f77,true
xerces,org.apache.xerces.impl.xs.identity.Field$XPath,data/semantic_inputs/xerces-j_class_declarations.csv,76f584494c2a2c5a372d6ab32f4613009cc63e077ac73c95732eb98331af7728,76f584494c2a2c5a372d6ab32f4613009cc63e077ac73c95732eb98331af7728,true
xerces,org.apache.xerces.impl.xs.identity.FieldActivator,data/semantic_inputs/xerces-j_class_declarations.csv,18aa2be551cb9ff50fd019423759c445690b15688643bea3eac2a2246ad3f5c8,18aa2be551cb9ff50fd019423759c445690b15688643bea3eac2a2246ad3f5c8,true
xerces,org.apache.xerces.impl.xs.identity.IdentityConstraint,data/semantic_inputs/xerces-j_class_declarations.csv,e9fb4bd30b29f6c95dc9f6100bc693703df8df57d981e9f0a155ad9359ba05f8,e9fb4bd30b29f6c95dc9f6100bc693703df8df57d981e9f0a155ad9359ba05f8,true
xerces,org.apache.xerces.impl.xs.identity.KeyRef,data/semantic_inputs/xerces-j_class_declarations.csv,5703fbf3ab30cb4dbec08305c6433466f39c24c698fee5d7b5a9451bba6e5c30,5703fbf3ab30cb4dbec08305c6433466f39c24c698fee5d7b5a9451bba6e5c30,true
xerces,org.apache.xerces.impl.xs.identity.Selector,data/semantic_inputs/xerces-j_class_declarations.csv,dd1530e6377cb5e52c68afd7cb0074e121b0535375a47fd282bc6a5a75b96689,dd1530e6377cb5e52c68afd7cb0074e121b0535375a47fd282bc6a5a75b96689,true
xerces,org.apache.xerces.impl.xs.identity.Selector$Matcher,data/semantic_inputs/xerces-j_class_declarations.csv,b08c5e5c3536b85f4bb826b7d82c18656d29a505a5dde6cb394ca396f86d4c91,b08c5e5c3536b85f4bb826b7d82c18656d29a505a5dde6cb394ca396f86d4c91,true
xerces,org.apache.xerces.impl.xs.identity.Selector$XPath,data/semantic_inputs/xerces-j_class_declarations.csv,ee80439b04b7a897482c2316f35686fea9fded9637fb03a1fa6b97c797306621,ee80439b04b7a897482c2316f35686fea9fded9637fb03a1fa6b97c797306621,true
xerces,org.apache.xerces.impl.xs.identity.UniqueOrKey,data/semantic_inputs/xerces-j_class_declarations.csv,07e658a5e381278014416709d53399d1710b8e4eb42db56caad74df605fe9633,07e658a5e381278014416709d53399d1710b8e4eb42db56caad74df605fe9633,true
xerces,org.apache.xerces.impl.xs.identity.ValueStore,data/semantic_inputs/xerces-j_class_declarations.csv,7f05a7ef78cc1325e98c49853411f82ead9cd81f14751558b4616b2539b586a9,7f05a7ef78cc1325e98c49853411f82ead9cd81f14751558b4616b2539b586a9,true
xerces,org.apache.xerces.impl.xs.identity.XPathMatcher,data/semantic_inputs/xerces-j_class_declarations.csv,11f6f3ba522a5c8e3bcaceb02cde403a0d1443df98d73bef1dfd3f4a3c5074ae,11f6f3ba522a5c8e3bcaceb02cde403a0d1443df98d73bef1dfd3f4a3c5074ae,true
xerces,org.apache.xerces.impl.xs.models.CMBuilder,data/semantic_inputs/xerces-j_class_declarations.csv,e1a27b20bdb4e10814a16ab8bfc6d11f8dd30633e405fde0acd1d5eb8065bc70,e1a27b20bdb4e10814a16ab8bfc6d11f8dd30633e405fde0acd1d5eb8065bc70,true
xerces,org.apache.xerces.impl.xs.models.CMNodeFactory,data/semantic_inputs/xerces-j_class_declarations.csv,717b3d4734f1e5581bea7df88d4ccee9daaf264484ace067adfc07c2c22ff7ca,717b3d4734f1e5581bea7df88d4ccee9daaf264484ace067adfc07c2c22ff7ca,true
xerces,org.apache.xerces.impl.xs.models.XSAllCM,data/semantic_inputs/xerces-j_class_declarations.csv,59695f9cd316064ba0e4c94013af1967e0b0847c3bd93248e0974abd976340b6,59695f9cd316064ba0e4c94013af1967e0b0847c3bd93248e0974abd976340b6,true
xerces,org.apache.xerces.impl.xs.models.XSCMBinOp,data/semantic_inputs/xerces-j_class_declarations.csv,b2777fbf395dff36b93c38fbc9ae95f908f688420f0e9924cfa197be30083c75,b2777fbf395dff36b93c38fbc9ae95f908f688420f0e9924cfa197be30083c75,true
xerces,org.apache.xerces.impl.xs.models.XSCMLeaf,data/semantic_inputs/xerces-j_class_declarations.csv,e37dda4c13b14449bc2459c55f249970c25f1233d1b23e4da0660772a7ecb4fd,e37dda4c13b14449bc2459c55f249970c25f1233d1b23e4da0660772a7ecb4fd,true
xerces,org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,data/semantic_inputs/xerces-j_class_declarations.csv,71b7012b6e59ad6a202f4403cad4dcff0d5e3426bf563b3a40f872b586565b65,71b7012b6e59ad6a202f4403cad4dcff0d5e3426bf563b3a40f872b586565b65,true
xerces,org.apache.xerces.impl.xs.models.XSCMUniOp,data/semantic_inputs/xerces-j_class_declarations.csv,c6fb1986ef2dafc526c17b34cb40edd7221d071d37fd90d4b82edf9870217ee7,c6fb1986ef2dafc526c17b34cb40edd7221d071d37fd90d4b82edf9870217ee7,true
xerces,org.apache.xerces.impl.xs.models.XSCMValidator,data/semantic_inputs/xerces-j_class_declarations.csv,fcc7711828fa6f2e46c13d457043819b0751d8542b5b553470533d08a3721b27,fcc7711828fa6f2e46c13d457043819b0751d8542b5b553470533d08a3721b27,true
xerces,org.apache.xerces.impl.xs.models.XSDFACM,data/semantic_inputs/xerces-j_class_declarations.csv,5d09ac426d7399b5d7aa4bfc9e70bdd74715bb443bca062c699b72b7442f5c2f,5d09ac426d7399b5d7aa4bfc9e70bdd74715bb443bca062c699b72b7442f5c2f,true
xerces,org.apache.xerces.impl.xs.models.XSDFACM$Occurence,data/semantic_inputs/xerces-j_class_declarations.csv,dd5a909751a4def813827eb45423267c33599b2290a97c8fabc38a73bf5dc477,dd5a909751a4def813827eb45423267c33599b2290a97c8fabc38a73bf5dc477,true
xerces,org.apache.xerces.impl.xs.models.XSEmptyCM,data/semantic_inputs/xerces-j_class_declarations.csv,c9053666fd353b89837edc6f7115a25c578ec6070391b4d8ee6958d2ecbc5dae,c9053666fd353b89837edc6f7115a25c578ec6070391b4d8ee6958d2ecbc5dae,true
xerces,org.apache.xerces.impl.xs.opti.AttrImpl,data/semantic_inputs/xerces-j_class_declarations.csv,3c6529b0286787d16b0111ec316074519cf95ff93438aa5fa8db53e0c56bc085,3c6529b0286787d16b0111ec316074519cf95ff93438aa5fa8db53e0c56bc085,true
xerces,org.apache.xerces.impl.xs.opti.DefaultDocument,data/semantic_inputs/xerces-j_class_declarations.csv,54db11d077a3c977169e4063cdd79a0a4a10d0bd7fa0208e7af8fa2ccd700591,54db11d077a3c977169e4063cdd79a0a4a10d0bd7fa0208e7af8fa2ccd700591,true
xerces,org.apache.xerces.impl.xs.opti.DefaultElement,data/semantic_inputs/xerces-j_class_declarations.csv,5ffdba4f90abc235e2cc3655865a06c28ac0e8bf39319e1b580a751a7167a033,5ffdba4f90abc235e2cc3655865a06c28ac0e8bf39319e1b580a751a7167a033,true
xerces,org.apache.xerces.impl.xs.opti.DefaultNode,data/semantic_inputs/xerces-j_class_declarations.csv,1df1a7f9fc3b7af22ec4b13f9701873dd5b521a61a51edf7957c1af12d60be50,1df1a7f9fc3b7af22ec4b13f9701873dd5b521a61a51edf7957c1af12d60be50,true
xerces,org.apache.xerces.impl.xs.opti.DefaultText,data/semantic_inputs/xerces-j_class_declarations.csv,454fbd25d0512796b4efe88e8e372321fb00506f9322bac6e078e49dab32199b,454fbd25d0512796b4efe88e8e372321fb00506f9322bac6e078e49dab32199b,true
xerces,org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,data/semantic_inputs/xerces-j_class_declarations.csv,4558f52c859a843b4353f49043e9bfdd281f43dacfa769e421642770d17a1459,4558f52c859a843b4353f49043e9bfdd281f43dacfa769e421642770d17a1459,true
xerces,org.apache.xerces.impl.xs.opti.ElementImpl,data/semantic_inputs/xerces-j_class_declarations.csv,03bae274019867ee652c2d70ad62013341a3d260717c0553f4ce551e59380746,03bae274019867ee652c2d70ad62013341a3d260717c0553f4ce551e59380746,true
xerces,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,data/semantic_inputs/xerces-j_class_declarations.csv,2d7b32d52ee56b117119f9b9acbf33c70f26b834fc5b591c3668f5f8fdae5151,2d7b32d52ee56b117119f9b9acbf33c70f26b834fc5b591c3668f5f8fdae5151,true
xerces,org.apache.xerces.impl.xs.opti.NodeImpl,data/semantic_inputs/xerces-j_class_declarations.csv,e7b11d6c03075cbdb9b40fd814e2727d8055f9ae890729960acc371fb259aedb,e7b11d6c03075cbdb9b40fd814e2727d8055f9ae890729960acc371fb259aedb,true
xerces,org.apache.xerces.impl.xs.opti.SchemaDOM,data/semantic_inputs/xerces-j_class_declarations.csv,f7e7eca3a5985ff33fcbde0f020bdd7d775097cdcd26063365bcfedcd2478625,f7e7eca3a5985ff33fcbde0f020bdd7d775097cdcd26063365bcfedcd2478625,true
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,data/semantic_inputs/xerces-j_class_declarations.csv,c8ae79715ce44244397972dfcac548fbf71a452eaeafc4f4a2dcb8e8f0bc6efe,c8ae79715ce44244397972dfcac548fbf71a452eaeafc4f4a2dcb8e8f0bc6efe,true
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser,data/semantic_inputs/xerces-j_class_declarations.csv,7e7c146725175f58b1ea8976b211d813bdb22981f0767371b1fdc2e1b8f6c453,7e7c146725175f58b1ea8976b211d813bdb22981f0767371b1fdc2e1b8f6c453,true
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser$BooleanStack,data/semantic_inputs/xerces-j_class_declarations.csv,1a4c46a951ff41145281f47ba0b1909f344381900e969d6b70448de8f7d2f4d2,1a4c46a951ff41145281f47ba0b1909f344381900e969d6b70448de8f7d2f4d2,true
xerces,org.apache.xerces.impl.xs.opti.SchemaParsingConfig,data/semantic_inputs/xerces-j_class_declarations.csv,2769bee26eb9505d1ec134e03ffb9db5e07a5cd181042e770ea4f13079eb653b,2769bee26eb9505d1ec134e03ffb9db5e07a5cd181042e770ea4f13079eb653b,true
xerces,org.apache.xerces.impl.xs.opti.TextImpl,data/semantic_inputs/xerces-j_class_declarations.csv,3337a482bc1d62516686d0a5e3969de498d40979615eace24d533d9ce959e49c,3337a482bc1d62516686d0a5e3969de498d40979615eace24d533d9ce959e49c,true
xerces,org.apache.xerces.impl.xs.traversers.Container,data/semantic_inputs/xerces-j_class_declarations.csv,2c087c2ead1b713e1a5e5e782e61e16f2070c1caf3012bec0c4449d47ddc6742,2c087c2ead1b713e1a5e5e782e61e16f2070c1caf3012bec0c4449d47ddc6742,true
xerces,org.apache.xerces.impl.xs.traversers.LargeContainer,data/semantic_inputs/xerces-j_class_declarations.csv,59ba71834190596101ce404257186384a05de1ea4122e9f90bdf04fb83692cfc,59ba71834190596101ce404257186384a05de1ea4122e9f90bdf04fb83692cfc,true
xerces,org.apache.xerces.impl.xs.traversers.OneAttr,data/semantic_inputs/xerces-j_class_declarations.csv,fd6be871c891630111111002ea2bf7af902bad3aa28e5a6b926d5e18c8d234e4,fd6be871c891630111111002ea2bf7af902bad3aa28e5a6b926d5e18c8d234e4,true
xerces,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,data/semantic_inputs/xerces-j_class_declarations.csv,e42c23f5924508bd8832417ac121c34c7338818f85e85fb13d56900b89544bd7,e42c23f5924508bd8832417ac121c34c7338818f85e85fb13d56900b89544bd7,true
xerces,org.apache.xerces.impl.xs.traversers.SmallContainer,data/semantic_inputs/xerces-j_class_declarations.csv,b4f85ec4114786d64fecaaac34522cd043b2d9efc568b59c0ceef4b73cd2b612,b4f85ec4114786d64fecaaac34522cd043b2d9efc568b59c0ceef4b73cd2b612,true
xerces,org.apache.xerces.impl.xs.traversers.StAXSchemaParser,data/semantic_inputs/xerces-j_class_declarations.csv,3045719382885facb4687acde4b1c5a0fab2b0b4d5442112bac53877e8666b08,3045719382885facb4687acde4b1c5a0fab2b0b4d5442112bac53877e8666b08,true
xerces,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,data/semantic_inputs/xerces-j_class_declarations.csv,45924899881975ef6b3cbe9028e42c0f43b163c4788c9da95212eb98eff87abe,45924899881975ef6b3cbe9028e42c0f43b163c4788c9da95212eb98eff87abe,true
xerces,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,data/semantic_inputs/xerces-j_class_declarations.csv,de2e3ccd96b881ce9d35cdf2899b77a2c8a093c552d5ef04fb6adca297563d07,de2e3ccd96b881ce9d35cdf2899b77a2c8a093c552d5ef04fb6adca297563d07,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,2593802b0218a1bc92be5bab83b28a408b531690d51692597713f7b5f2619bab,2593802b0218a1bc92be5bab83b28a408b531690d51692597713f7b5f2619bab,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,7ca055e5024706cb1b1305d149fbfe8c487728877ef8105662852044572fdc50,7ca055e5024706cb1b1305d149fbfe8c487728877ef8105662852044572fdc50,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,data/semantic_inputs/xerces-j_class_declarations.csv,3463ffcab241827635c271fa166f922671801909849cfffcfe68dc5c820903b3,3463ffcab241827635c271fa166f922671801909849cfffcfe68dc5c820903b3,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,264421b483c449fec742c86ee531052ff55ff8dc7b1fc7f0a343715b3456404c,264421b483c449fec742c86ee531052ff55ff8dc7b1fc7f0a343715b3456404c,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,data/semantic_inputs/xerces-j_class_declarations.csv,370d8e01b7570dbb5755b7c6dbc7b232570ad27e94f83c8af1b530b96b1d834d,370d8e01b7570dbb5755b7c6dbc7b232570ad27e94f83c8af1b530b96b1d834d,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,9990a37f91db3bd986d4ad4aea72a2612e823f201569d10f74db7f032aa450b0,9990a37f91db3bd986d4ad4aea72a2612e823f201569d10f74db7f032aa450b0,true
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,b90628b677b793c0f365bb5b538dcff7ecd1ab45f008ce0a9d1ea321505143a3,b90628b677b793c0f365bb5b538dcff7ecd1ab45f008ce0a9d1ea321505143a3,true
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,0136663a451fc3c52085e2b12c6ae3f4092eaf5e2e2c277c74965a296d54d02c,0136663a451fc3c52085e2b12c6ae3f4092eaf5e2e2c277c74965a296d54d02c,true
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,data/semantic_inputs/xerces-j_class_declarations.csv,89bd7323bd75c721106e2ca2ee3f6ec9a4a9c19ab72ecba0237f11bc1506de56,89bd7323bd75c721106e2ca2ee3f6ec9a4a9c19ab72ecba0237f11bc1506de56,true
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,a75d814696d70cce0c15080206681c818d14b1e674d1cb3e05aa84ff8feb3567,a75d814696d70cce0c15080206681c818d14b1e674d1cb3e05aa84ff8feb3567,true
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,data/semantic_inputs/xerces-j_class_declarations.csv,cfc2752edf82e1c7b929cfb6b24246cbf5b07c1303bcf1c76de8f293f1c1dfd9,cfc2752edf82e1c7b929cfb6b24246cbf5b07c1303bcf1c76de8f293f1c1dfd9,true
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,data/semantic_inputs/xerces-j_class_declarations.csv,80fc9a7120ba2d888a15a3ccc5e445c6fa8ee82ef8d4a5dc7b502ec51f08f53f,80fc9a7120ba2d888a15a3ccc5e445c6fa8ee82ef8d4a5dc7b502ec51f08f53f,true
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,data/semantic_inputs/xerces-j_class_declarations.csv,06df206939e31b78275d51cfb1aa5905e762ddf74c8194f4915bf7801ebab1c4,06df206939e31b78275d51cfb1aa5905e762ddf74c8194f4915bf7801ebab1c4,true
