subject,class_id,body_token_count,invoked_method_token_count,field_token_count,local_token_count,exception_token_count,string_token_count,operation_token_count,invoked_method_proportion,field_proportion,string_proportion,embedding_shift_cosine_distance,neighbour_retention,stage3b_degree,neighbour_change,incident_stage3b_edge_count,incident_structural_overlap_count,incident_structural_overlap_ratio
xerces,org.apache.xerces.impl.dv.ObjectFactory$ConfigurationError,3,1,2,0,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.20205534811899994,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SchemaDVFactory,20,3,0,0,6,18,12,0.15,0.0,0.9,0.15271427708899998,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.dv.SecuritySupport,25,25,0,0,0,0,28,1.0,0.0,0.0,0.18313844454999995,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$1,3,1,0,0,0,0,4,0.3333333333333333,0.0,0.0,0.25919103100600005,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$2,3,1,0,0,0,0,3,0.3333333333333333,0.0,0.0,0.254582247918,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$3,8,1,6,0,0,0,6,0.125,0.75,0.0,0.276302342875,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$4,9,1,6,0,0,0,2,0.1111111111111111,0.6666666666666666,0.0,0.27039261839100004,1.0,5,0.0,5,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$5,7,0,4,0,0,0,3,0.0,0.5714285714285714,0.0,0.291249502667,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$6,10,1,14,0,0,0,6,0.1,1.4,0.0,0.270791799967,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$7,6,1,2,0,0,0,5,0.16666666666666666,0.3333333333333333,0.0,0.281122672686,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.SecuritySupport$8,5,0,2,0,0,0,4,0.0,0.4,0.0,0.247436573261,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.ValidatedInfo,48,30,133,47,0,0,95,0.625,2.7708333333333335,0.0,0.16657628693100002,0.3333333333333333,3,0.6666666666666667,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.dv.ValidationContext,0,0,0,0,0,0,0,0.0,0.0,0.0,0.132562211602,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.dv.XSFacets,15,1,32,0,0,0,1,0.06666666666666667,2.1333333333333333,0.0,0.259769270739,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.XSSimpleType,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09596014798399999,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,20,12,24,0,0,9,35,0.6,1.2,0.45,0.13504244193000003,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,13,1,0,0,8,3,7,0.07692307692307693,0.0,0.23076923076923078,0.20944155279499999,0.6666666666666666,8,0.33333333333333337,8,1,0.125
xerces,org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,15,3,0,0,24,8,27,0.2,0.0,0.5333333333333333,0.20087958512100001,0.6666666666666666,6,0.33333333333333337,6,1,0.16666666666666666
xerces,org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,14,4,0,0,16,2,20,0.2857142857142857,0.0,0.14285714285714285,0.172738890139,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,19,4,4,0,8,2,16,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.23578050388299998,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator,11,1,0,0,8,2,7,0.09090909090909091,0.0,0.18181818181818182,0.226151712735,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator,2,1,0,0,0,0,1,0.5,0.0,0.0,0.143832910235,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,2,1,0,0,0,0,1,0.5,0.0,0.0,0.15257703284000002,0.3333333333333333,4,0.6666666666666667,4,1,0.25
xerces,org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,22,7,33,0,0,10,35,0.3181818181818182,1.5,0.45454545454545453,0.169787817502,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,15,3,0,0,24,8,27,0.2,0.0,0.5333333333333333,0.17075508781600002,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,14,4,0,0,16,2,20,0.2857142857142857,0.0,0.14285714285714285,0.130906523725,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,11,1,0,0,8,2,7,0.09090909090909091,0.0,0.18181818181818182,0.17789724491199999,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.util.Base64,28,15,106,2,0,0,147,0.5357142857142857,3.7857142857142856,0.0,0.226642789141,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.dv.util.ByteListImpl,25,8,12,0,32,0,32,0.32,0.48,0.0,0.18518302177299995,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.util.HexBin,23,4,41,0,0,0,53,0.17391304347826086,1.7826086956521738,0.0,0.22043170801400003,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,142,90,261,57,202,113,560,0.6338028169014085,1.8380281690140845,0.795774647887324,0.08041858697899995,0.6666666666666666,3,0.33333333333333337,3,3,1.0
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData,66,40,159,2,0,0,51,0.6060606060606061,2.409090909090909,0.0,0.15371254099599996,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.dv.xs.AnyAtomicDV,5,4,0,0,0,0,1,0.8,0.0,0.0,0.160359702228,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.dv.xs.AnySimpleDV,5,4,0,0,0,0,1,0.8,0.0,0.0,0.149638013046,0.6666666666666666,6,0.33333333333333337,6,0,0.0
xerces,org.apache.xerces.impl.dv.xs.AnyURIDV,41,7,60,3,8,6,69,0.17073170731707318,1.4634146341463414,0.14634146341463414,0.20297084614299998,0.3333333333333333,4,0.6666666666666667,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV,18,7,0,0,8,5,11,0.3888888888888889,0.0,0.2777777777777778,0.18947020367199996,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV$XBase64,17,6,10,4,0,0,19,0.35294117647058826,0.5882352941176471,0.0,0.19628745122199998,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.dv.xs.BaseDVFactory,42,22,43,6,0,67,108,0.5238095238095238,1.0238095238095237,1.5952380952380953,0.12343664225499995,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory,65,19,70,9,0,105,189,0.2923076923076923,1.0769230769230769,1.6153846153846154,0.09838490004400002,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.dv.xs.BooleanDV,14,4,0,0,16,3,17,0.2857142857142857,0.0,0.21428571428571427,0.20456561017499997,1.0,7,0.0,7,0,0.0
xerces,org.apache.xerces.impl.dv.xs.DateDV,38,13,21,0,8,4,31,0.34210526315789475,0.5526315789473685,0.10526315789473684,0.28672527967999994,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.dv.xs.DateTimeDV,39,10,29,1,12,5,38,0.2564102564102564,0.7435897435897436,0.1282051282051282,0.260224819458,1.0,8,0.0,8,3,0.375
xerces,org.apache.xerces.impl.dv.xs.DayDV,42,13,20,0,40,10,52,0.30952380952380953,0.47619047619047616,0.23809523809523808,0.26706624825900005,1.0,5,0.0,5,0,0.0
xerces,org.apache.xerces.impl.dv.xs.DayTimeDurationDV,25,4,14,2,8,6,32,0.16,0.56,0.24,0.24184256856800002,0.3333333333333333,4,0.6666666666666667,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.DecimalDV,19,10,4,0,8,4,7,0.5263157894736842,0.21052631578947367,0.21052631578947367,0.16765378010099996,1.0,5,0.0,5,2,0.4
xerces,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,48,21,153,10,72,0,269,0.4375,3.1875,0.0,0.17186439409599996,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.DoubleDV,21,11,0,0,8,3,29,0.5238095238095238,0.0,0.14285714285714285,0.156766214006,1.0,6,0.0,6,2,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.DoubleDV$XDouble,29,9,60,20,12,9,97,0.3103448275862069,2.0689655172413794,0.3103448275862069,0.17940182976499996,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.DurationDV,68,19,93,58,112,13,291,0.27941176470588236,1.3676470588235294,0.19117647058823528,0.22940744918699996,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.dv.xs.EntityDV,28,7,0,0,16,7,13,0.25,0.0,0.25,0.17402280219800004,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl,20,13,22,0,0,16,15,0.65,1.1,0.8,0.20596175811200002,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.FloatDV,17,8,0,0,8,3,10,0.47058823529411764,0.0,0.17647058823529413,0.18947514968199997,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.FloatDV$XFloat,27,9,60,19,12,9,98,0.3333333333333333,2.2222222222222223,0.3333333333333333,0.16941842754900005,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.FullDVFactory,39,13,30,0,0,39,79,0.3333333333333333,0.7692307692307693,1.0,0.143189412713,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV,18,7,0,0,8,5,11,0.3888888888888889,0.0,0.2777777777777778,0.187947673965,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV$XHex,17,6,10,4,0,0,19,0.35294117647058826,0.5882352941176471,0.0,0.202148055728,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.dv.xs.IDDV,29,9,0,0,16,7,15,0.3103448275862069,0.0,0.2413793103448276,0.16973675269900002,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.IDREFDV,22,10,0,0,8,5,8,0.45454545454545453,0.0,0.22727272727272727,0.14648500334400005,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.IntegerDV,11,2,0,0,8,4,6,0.18181818181818182,0.0,0.36363636363636365,0.19305808470200003,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.ListDV,8,7,0,0,0,0,2,0.875,0.0,0.0,0.14697098228899996,0.6666666666666666,6,0.33333333333333337,6,0,0.0
xerces,org.apache.xerces.impl.dv.xs.ListDV$ListData,25,12,20,0,24,0,57,0.48,0.8,0.0,0.23937114554600003,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.dv.xs.MonthDV,43,13,19,0,32,8,64,0.3023255813953488,0.4418604651162791,0.18604651162790697,0.24143798038700004,0.6666666666666666,5,0.33333333333333337,5,0,0.0
xerces,org.apache.xerces.impl.dv.xs.MonthDayDV,44,13,23,0,40,13,72,0.29545454545454547,0.5227272727272727,0.29545454545454547,0.250535635607,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV,23,12,4,0,8,5,12,0.5217391304347826,0.17391304347826086,0.21739130434782608,0.17657329762399998,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV$XPrecisionDecimal,50,26,131,3,24,15,269,0.52,2.62,0.3,0.09721350014399999,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.QNameDV,25,8,7,0,24,10,32,0.32,0.28,0.4,0.24424407507699997,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.QNameDV$XQName,17,7,8,0,0,0,11,0.4117647058823529,0.47058823529411764,0.0,0.23815826370100002,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,14,15,11,0,0,0,7,1.0714285714285714,0.7857142857142857,0.0,0.17181387911799995,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.SchemaDateTimeException,2,0,0,0,0,0,2,0.0,0.0,0.0,0.257985031675,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.dv.xs.StringDV,5,4,0,0,0,0,1,0.8,0.0,0.0,0.164915248191,0.6666666666666666,5,0.33333333333333337,5,0,0.0
xerces,org.apache.xerces.impl.dv.xs.TimeDV,43,13,31,1,8,4,34,0.3023255813953488,0.7209302325581395,0.09302325581395349,0.27227606950899996,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.TypeValidator,31,22,12,0,0,0,35,0.7096774193548387,0.3870967741935484,0.0,0.17958209646900003,0.3333333333333333,4,0.6666666666666667,4,3,0.75
xerces,org.apache.xerces.impl.dv.xs.TypeValidator$1,16,1,0,0,0,12,5,0.0625,0.0,0.75,0.350986950683,0.0,3,1.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.UnionDV,5,4,0,0,0,0,1,0.8,0.0,0.0,0.161931416584,0.6666666666666666,5,0.33333333333333337,5,0,0.0
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,256,221,3219,1565,132,278,2041,0.86328125,12.57421875,1.0859375,0.14164873757899998,1.0,7,0.0,7,5,0.7142857142857143
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$1,25,25,0,0,0,0,3,1.0,0.0,0.0,0.11601562410900002,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$2,11,7,0,0,0,0,22,0.6363636363636364,0.0,0.0,0.184174854431,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$3,15,6,6,0,0,0,21,0.4,0.4,0.0,0.15456640322000004,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$4,25,25,0,0,0,0,3,1.0,0.0,0.0,0.09923915472800005,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$AbstractObjectList,11,2,0,0,24,0,14,0.18181818181818182,0.0,0.0,0.26473197588499997,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$ValidationContextImpl,32,48,20,0,0,0,15,1.5,0.625,0.0,0.13431916321600001,1.0,5,0.0,5,1,0.2
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSFacetImpl,39,23,28,6,0,0,14,0.5897435897435898,0.717948717948718,0.0,0.18703393927699996,1.0,5,0.0,5,2,0.4
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSMVFacetImpl,26,14,12,4,0,0,4,0.5384615384615384,0.46153846153846156,0.0,0.141377383403,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDelegate,60,122,43,36,4,0,45,2.033333333333333,0.7166666666666667,0.0,0.10925904353799998,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.dv.xs.YearDV,41,13,21,1,16,8,48,0.3170731707317073,0.5121951219512195,0.1951219512195122,0.258022779218,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.dv.xs.YearMonthDV,37,13,21,0,8,5,29,0.35135135135135137,0.5675675675675675,0.13513513513513514,0.25650924721400004,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.dv.xs.YearMonthDurationDV,20,4,8,0,8,6,20,0.2,0.4,0.3,0.19162894224299998,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.io.ASCIIReader,39,16,27,4,12,4,27,0.41025641025641024,0.6923076923076923,0.10256410256410256,0.222758236386,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.io.Latin1Reader,23,17,21,4,0,0,17,0.7391304347826086,0.9130434782608695,0.0,0.229489653231,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.io.MalformedByteSequenceException,16,6,18,0,0,0,4,0.375,1.125,0.0,0.18039775088499999,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.io.UCSReader,46,17,60,46,0,0,62,0.3695652173913043,1.3043478260869565,0.0,0.201327536727,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.io.UTF16Reader,60,24,42,17,10,5,55,0.4,0.7,0.08333333333333333,0.16140146692299995,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.io.UTF8Reader,52,17,149,34,22,9,232,0.3269230769230769,2.8653846153846154,0.17307692307692307,0.18405750848900004,1.0,5,0.0,5,1,0.2
xerces,org.apache.xerces.impl.msg.XMLMessageFormatter,26,3,17,1,6,12,36,0.11538461538461539,0.6538461538461539,0.46153846153846156,0.32323669365100005,0.6666666666666666,8,0.33333333333333337,8,1,0.125
xerces,org.apache.xerces.impl.validation.ConfigurableValidationState,23,30,30,0,0,0,23,1.3043478260869565,1.3043478260869565,0.0,0.15566578586400004,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.validation.EntityState,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14053451180499998,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.validation.ValidationManager,22,17,21,0,0,0,10,0.7727272727272727,0.9545454545454546,0.0,0.209028318988,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.validation.ValidationState,62,60,90,1,0,0,49,0.967741935483871,1.4516129032258065,0.0,0.159304502503,0.6666666666666666,6,0.33333333333333337,6,3,0.5
xerces,org.apache.xerces.impl.xpath.XPath,44,21,38,4,140,19,303,0.4772727272727273,0.8636363636363636,0.4318181818181818,0.191956079878,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xpath.XPath$1,11,2,0,0,8,2,37,0.18181818181818182,0.0,0.18181818181818182,0.22340704793900001,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xpath.XPath$Axis,14,3,4,6,0,8,9,0.21428571428571427,0.2857142857142857,0.5714285714285714,0.22758316415500002,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.XPath$LocationPath,18,4,17,4,0,0,27,0.2222222222222222,0.9444444444444444,0.0,0.24570206412200002,0.6666666666666666,6,0.33333333333333337,6,2,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.XPath$NodeTest,19,6,43,6,0,0,62,0.3157894736842105,2.263157894736842,0.0,0.23703748270699998,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xpath.XPath$Scanner,69,16,149,31,20,29,559,0.2318840579710145,2.1594202898550723,0.42028985507246375,0.16401130423599997,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xpath.XPath$Step,21,4,26,10,0,0,28,0.19047619047619047,1.2380952380952381,0.0,0.231644663184,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xpath.XPath$Tokens,114,24,315,0,12,153,443,0.21052631578947367,2.763157894736842,1.3421052631578947,0.22391580662099997,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xpath.XPathException,6,1,3,0,0,2,2,0.16666666666666666,0.5,0.3333333333333333,0.20626260284599995,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.BMPattern,19,16,84,18,0,0,159,0.8421052631578947,4.421052631578948,0.0,0.183555263864,0.3333333333333333,5,0.6666666666666667,5,1,0.2
xerces,org.apache.xerces.impl.xpath.regex.CaseInsensitiveMap,43,19,44,0,0,0,81,0.4418604651162791,1.0232558139534884,0.0,0.21970211461300004,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Match,55,17,76,3,60,22,90,0.3090909090909091,1.3818181818181818,0.4,0.24516383147999998,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xpath.regex.Op,42,42,14,0,24,6,79,1.0,0.3333333333333333,0.14285714285714285,0.175139791085,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xpath.regex.Op$CharOp,3,1,2,0,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.21307090992,0.6666666666666666,6,0.33333333333333337,6,1,0.16666666666666666
xerces,org.apache.xerces.impl.xpath.regex.Op$ChildOp,3,2,2,0,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.21093729512799997,0.6666666666666666,7,0.33333333333333337,7,2,0.2857142857142857
xerces,org.apache.xerces.impl.xpath.regex.Op$ConditionOp,6,0,5,0,0,0,1,0.0,0.8333333333333334,0.0,0.335580188478,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Op$ModifierOp,7,2,4,0,0,0,1,0.2857142857142857,0.5714285714285714,0.0,0.217524690129,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.Op$RangeOp,4,1,2,0,0,0,1,0.25,0.5,0.0,0.211025394139,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.Op$StringOp,3,1,2,0,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.24739603855900005,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Op$UnionOp,9,8,4,0,0,0,6,0.8888888888888888,0.4444444444444444,0.0,0.20365901754000004,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.ParseException,3,1,2,0,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.22860894953099997,0.3333333333333333,4,0.6666666666666667,4,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,89,121,74,10,8,104,386,1.3595505617977528,0.8314606741573034,1.1685393258426966,0.105789625346,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.REUtil,62,36,42,178,4,18,396,0.5806451612903226,0.6774193548387096,0.2903225806451613,0.162739975995,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xpath.regex.RangeToken,64,43,302,17,30,4,572,0.671875,4.71875,0.0625,0.193713394325,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xpath.regex.RegexParser,142,149,497,20,24,179,1295,1.0492957746478873,3.5,1.2605633802816902,0.12007363614099997,0.6666666666666666,5,0.33333333333333337,5,5,1.0
xerces,org.apache.xerces.impl.xpath.regex.RegexParser$ReferencePosition,4,0,3,0,0,0,1,0.0,0.75,0.0,0.22835950228900004,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression,112,77,600,46,84,17,1251,0.6875,5.357142857142857,0.15178571428571427,0.140311807643,0.6666666666666666,7,0.33333333333333337,7,7,1.0
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharArrayTarget,15,22,9,4,0,0,57,1.4666666666666666,0.6,0.0,0.15514555162300003,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharacterIteratorTarget,16,23,9,4,0,0,64,1.4375,0.5625,0.0,0.15313077348299997,1.0,5,0.0,5,2,0.4
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ClosureContext,23,11,22,0,0,0,13,0.4782608695652174,0.9565217391304348,0.0,0.17851529860899995,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$Context,30,13,71,0,0,0,39,0.43333333333333335,2.3666666666666667,0.0,0.21335123468499995,0.6666666666666666,5,0.33333333333333337,5,4,0.8
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,1,0,0,0,0,0,1,0.0,0.0,0.0,0.21853839495500005,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$StringTarget,13,8,11,2,0,0,16,0.6153846153846154,0.8461538461538461,0.0,0.14505983147900003,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.Token,256,107,237,10,204,332,809,0.41796875,0.92578125,1.296875,0.21306376094,0.6666666666666666,6,0.33333333333333337,6,6,1.0
xerces,org.apache.xerces.impl.xpath.regex.Token$CharToken,21,3,21,0,8,2,92,0.14285714285714285,1.0,0.09523809523809523,0.213437243176,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.Token$ClosureToken,18,9,15,0,24,2,152,0.5,0.8333333333333334,0.1111111111111111,0.16853827272300004,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xpath.regex.Token$ConcatToken,14,5,19,0,0,0,37,0.35714285714285715,1.3571428571428572,0.0,0.18193885316500003,0.6666666666666666,5,0.33333333333333337,5,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Token$ConditionToken,25,5,21,1,8,1,57,0.2,0.84,0.04,0.22049349567800003,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Token$FixedStringContainer,3,0,2,0,0,0,1,0.0,0.6666666666666666,0.0,0.274823546408,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Token$ModifierToken,15,7,13,0,0,0,19,0.4666666666666667,0.8666666666666667,0.0,0.22871864704199996,0.6666666666666666,5,0.33333333333333337,5,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Token$ParenToken,14,6,14,0,0,0,84,0.42857142857142855,1.0,0.0,0.174553607406,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xpath.regex.Token$StringToken,15,6,11,0,0,0,9,0.4,0.7333333333333333,0.0,0.246168270475,0.0,4,1.0,4,0,0.0
