subject,class_id,stage3a_declaration_hash,stage3b_full_text_hash,declaration_exact_match,only_section_markers_and_empty_marker_added,stage3a_stage3b_embedding_cosine,cosine_distance,stage3a_neighbours,stage3b_neighbours,retained_neighbour_count,neighbour_retention,stage3a_degree,stage3b_degree,degree_change,body_lexical_content_contributed,diagnostic_note,body_empty
xerces,org.apache.xerces.dom3.as.ASObject,1657bd0dd07c554b23f1f30b9134ba1bf175a5bcea21ad18866617a49d6db074,ae6a96c9b1c7c0ddb0dec2522c0915ef49d164bbfa617b73d7416713b9fc34ef,true,true,0.8956019249974555,0.1043980750025445,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom.ASModelImpl|org.apache.xerces.dom3.as.DocumentAS,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom3.as.DocumentAS|org.apache.xerces.dom3.as.ASAttributeDeclaration,2,0.66666666666666663,4,5,1,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASObjectList,817e6c5ed4fd9bbd207be1179a80a1edc904be3b0cf7b0ff1ab962965782004c,e55d0ad33eba23814e14c83f5f4b6db9774b8857fefe608f740a96f7421e56ee,true,true,0.88394023208567563,0.11605976791432437,org.apache.xerces.xs.datatypes.ObjectList|org.apache.xerces.xs.XSObjectList|org.apache.xerces.dom3.as.ASNamedObjectMap,org.apache.xerces.xs.XSObjectList|org.apache.xerces.xs.datatypes.ObjectList|org.apache.xerces.dom3.as.ASNamedObjectMap,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.CharacterDataEditAS,ee5f3b81440b85dfee5daaa0df9adcc6f4ce5c0b295a97d937300aaf919aa8b3,59aee26ea1828964a0647f6cfc847c151135f6c6a599477a67948fbd4e56355f,true,true,0.89201722600792632,0.10798277399207368,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom3.as.DocumentEditAS,2,0.66666666666666663,4,4,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.DOMASBuilder,f0b7161760ccd438da2ef92b771dd1a29c82e41795eea63a82a424b98db730d3,1fa7f1eec8e0ec6caa001118850988f1ba0e37dc494ccb27d35fedd8acc8f397,true,true,0.91944371942520831,0.080556280574791694,org.apache.xerces.parsers.DOMASBuilderImpl|org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xerces.dom3.as.DOMASWriter,org.apache.xerces.parsers.DOMASBuilderImpl|org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xerces.dom3.as.DOMASWriter,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.DOMASWriter,3f051b86630f06e169294639dfd7815724c5c9d78308856bf1e38c1e0577b91f,20e6f52fce5813a430d79ceeccc5ec9cc859233863ec88b1a0f7bba7dc9a3601,true,true,0.91654212379772559,0.083457876202274406,org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xerces.dom3.as.DOMASBuilder|org.apache.xml.serialize.DOMSerializer,org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xml.serialize.DOMSerializer|org.apache.xerces.dom3.as.DOMASBuilder,3,1,4,4,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.DOMImplementationAS,f013c5d7e4a21d8abe7461ac4d8dd9b470c65b6d8046f4873862189fd8134193,87bfcd039f1c91199eab4a110bcd6406dc9896ebe97f861b68f3c341c9019a32,true,true,0.88412130503104536,0.11587869496895464,org.apache.xerces.dom.ASDOMImplementationImpl|org.apache.xerces.dom3.as.DOMASBuilder|org.apache.xerces.dom3.as.DocumentAS,org.apache.xerces.dom.ASDOMImplementationImpl|org.apache.xerces.dom3.as.DocumentAS|org.apache.xerces.dom3.as.DOMASBuilder,3,1,5,5,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.DocumentAS,33ada529ce2e548f0e53ca8c97dc0ceaa44533ffe5eabe20595ba935b5208812,b45b50b0c20774a353257fccc8fb989914710caf18658ec3d1a444ce6043fda0,true,true,0.89612237587695076,0.10387762412304924,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xerces.dom.ASModelImpl,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom3.as.DOMImplementationAS|org.apache.xerces.dom3.as.ASObject,2,0.66666666666666663,5,5,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.DocumentEditAS,e9b96677892261bc7b294b0fca0ec8aeb22a35a022c58acf09c07d1146b56d45,f6ade9bbfcaddba00912efede87676d0668c20ad916ea7b82caa8f3ba86eefd1,true,true,0.88222486735640082,0.11777513264359918,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom3.as.CharacterDataEditAS,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom3.as.CharacterDataEditAS,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ElementEditAS,857446f29200894e66419793400b1ee8113f4d258f68ae1071c60487496d9d41,7e0832d6534488240b6864f21dc99a99e5933a84672498c834115d873eb2226e,true,true,0.90332649008590249,0.096673509914097511,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.CharacterDataEditAS|org.apache.xerces.dom3.as.DocumentEditAS,org.apache.xerces.dom3.as.NodeEditAS|org.apache.xerces.dom3.as.ASElementDeclaration|org.apache.xerces.dom3.as.CharacterDataEditAS,2,0.66666666666666663,4,4,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.NodeEditAS,638b38e2bc5caf60c08c3d074d1d335c89a9a24107e7ce3a3b9ab2e5ec423439,3c0083a297a203dd4aed23f83b3c44e9dc77b1e5c2df4780d747eac5589209f4,true,true,0.89013962975054461,0.10986037024945539,org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom3.as.DocumentEditAS|org.apache.xerces.dom3.as.CharacterDataEditAS,org.apache.xerces.dom3.as.ElementEditAS|org.apache.xerces.dom3.as.DocumentEditAS|org.apache.xerces.dom3.as.CharacterDataEditAS,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
