subject,seed,stage3a_projected_hv,stage3b_projected_hv,delta_hv_stage3b_minus_stage3a,stage3a_selected_f_semantic_on_stage3a,stage3a_selected_f_semantic_on_stage3b,stage3b_selected_f_semantic_on_stage3a,stage3b_selected_f_semantic_on_stage3b,delta_selected_f_semantic_stage3b_minus_stage3a_on_stage3b,delta_selected_f_semantic_stage3b_minus_stage3a_on_stage3a,stage3a_selected_solution_id,stage3b_selected_solution_id,stage3a_selected_ari_vs_leiden,stage3a_selected_nmi_vs_leiden,stage3a_selected_equals_leiden,stage3b_selected_ari_vs_leiden,stage3b_selected_nmi_vs_leiden,stage3b_selected_equals_leiden,stage3a_vs_stage3b_selected_ari,stage3a_vs_stage3b_selected_nmi,stage3a_vs_stage3b_selected_partition_equal,stage3a_front_size,stage3b_front_size,stage3a_projected_front_size,stage3b_projected_front_size,reference_status
xerces,8,0.13247439041827732686,0.14402940123942814532,0.011555010821150818456,0.3801027133979906214,0.38483979808975687931,0.38191599886389704377,0.3861278771163607626,0.0012880790266038832925,0.0018132854659064223668,seed8_solution014,seed8_solution016,0.99699363983701716485,0.9965629129693613919,False,0.99760056132943009111,0.99763006619058980373,False,0.99459752102621146186,0.99418982579152648249,False,100,100,81,80,unavailable
xerces,9,0.14017001472347959123,0.12543478822262582595,-0.014735226500853765286,0.38286370802897540244,0.38800994498144647515,0.38447486111901796324,0.38708202181436035527,-0.00092792316708611988219,0.0016111530900425607982,seed9_solution016,seed9_solution013,0.99243439123162024984,0.99312368475663792555,False,0.99368760166240477361,0.99569110283380546367,False,0.98614859295853141141,0.98880970131194512174,False,100,100,77,84,unavailable
xerces,10,0.15072980927344947766,0.14073404256967206316,-0.0099957667037774144969,0.38253369330165509776,0.38724960941420849547,0.38253369330165509776,0.38724960941420849547,0,0,seed10_solution013,seed10_solution018,0.99186331992044751704,0.9928411392413096781,False,0.99186331992044751704,0.9928411392413096781,False,1,0.99999999999999955591,False,100,100,83,91,unavailable
xerces,11,0.12853267961342093595,0.12829620840265384962,-0.00023647121076708632614,0.38307445711251519871,0.38865224573923295992,0.3839798991466711886,0.38873194738704031082,7.9701647807350894936e-05,0.00090544203415598989437,seed11_solution013,seed11_solution013,0.98123201155060058021,0.9840751740908646461,False,1,0.99999999999999933387,False,0.98123201155060058021,0.9840751740908646461,False,100,100,81,83,unavailable
xerces,12,0.14085239195795670741,0.12508768337718678687,-0.015764708580769920543,0.3839798991466711886,0.38873194738704031082,0.38530965873029243696,0.38916781974038427983,0.0004358723533439690101,0.0013297595836212483533,seed12_solution010,seed12_solution013,0.99893425356477483223,0.9988394947825152137,False,0.99660711371379429035,0.99672883235802811619,False,0.99767658841540785009,0.99788688529487190593,False,100,100,83,88,unavailable
xerces,13,0.13915298938192577349,0.13820418827356797942,-0.0009488011083577940763,0.3839798991466711886,0.38873194738704031082,0.3839798991466711886,0.38873194738704031082,0,0,seed13_solution015,seed13_solution015,0.99847807944418953685,0.99783652635570918576,False,0.99847807944418953685,0.99783652635570918576,False,1,0.99999999999999944489,False,100,100,72,85,unavailable
xerces,14,0.13137799670978406175,0.12827730636067141701,-0.0031006903491126447392,0.3801027133979906214,0.38429275957241437744,0.38136454957561349843,0.38600427115074054107,0.0017115115783261636295,0.001261836177622877031,seed14_solution015,seed14_solution014,0.99661116993354903482,0.99438224827307541975,False,0.99569489016494927558,0.99536369585107997704,False,0.99615400708699575194,0.9942854953695825504,False,100,100,89,86,unavailable
xerces,15,0.13544507457920149096,0.14866383927137857834,0.013218764692177087383,0.3839798991466711886,0.38873194738704031082,0.3868700031237735093,0.39320302008217400402,0.0044710726951336932089,0.0028901039771023206981,seed15_solution013,seed15_solution015,1,0.99999999999999933387,False,0.98738273538723708711,0.98884868142402548852,False,0.98738273538723708711,0.98884868142402548852,False,100,100,82,85,unavailable
xerces,16,0.15484191684705986281,0.13196245561857788964,-0.022879461228481973167,0.38208867748169339507,0.38688829539739977292,0.3821977031812144876,0.38699130386354529954,0.00010300846614552661151,0.00010902569952109253393,seed16_solution011,seed16_solution015,0.99493865947244664039,0.99623179892596591678,False,0.99701262046703531539,0.99757106466445921722,False,0.99195979174477888485,0.99379894898889742372,False,100,100,82,86,unavailable
xerces,17,0.15491662894500882186,0.12822577686164521316,-0.026690852083363608704,0.38283370111090730958,0.38769483368770107923,0.3839798991466711886,0.38873194738704031082,0.0010371136993392315873,0.0011461980357638790196,seed17_solution015,seed17_solution010,0.99761964194679064732,0.99763424590274263348,False,1,0.99999999999999933387,False,0.99761964194679064732,0.99763424590274263348,False,100,100,80,88,unavailable
xerces,18,0.12632520203412747617,0.13080719437895957369,0.004481992344832097519,0.38397464076002918443,0.3899447253898645771,0.38178315716675226277,0.38627660470144475902,-0.0036681206884198180873,-0.0021914835932769216598,seed18_solution015,seed18_solution011,0.99594935093202674459,0.99568233301663500168,False,0.99200061244909631952,0.99103330469390760182,False,0.98800132019565534147,0.98672296113584923027,False,100,100,85,82,unavailable
xerces,19,0.13192417910269418901,0.14173818775476831888,0.0098140086520741298681,0.38269572992198441774,0.38743539623369405156,0.38062198049542483869,0.38528412233155417965,-0.0021512739021398719075,-0.0020737494265595790566,seed19_solution014,seed19_solution012,0.99689170936524629241,0.99755706661194809559,False,0.99392322277462963331,0.99513312933725184273,False,0.99698681820371315432,0.99756710532289638582,False,100,100,85,86,unavailable
xerces,20,0.14830309787509404762,0.12275716389604258982,-0.025545933979051457796,0.39362104698160516048,0.39916955099002704443,0.38278559191056371613,0.38583617237821676849,-0.013333378611810275949,-0.010835455071041444342,seed20_solution012,seed20_solution013,0.97803761763462970791,0.9716037621334006058,False,0.99759942818868652115,0.9976294557217787462,False,0.97561748499466593998,0.96924409026950730794,False,100,100,81,86,unavailable
xerces,21,0.13188061161718395153,0.13981654948518038029,0.0079359378679964287517,0.3891218500753202969,0.39314284447133318601,0.3844246015059926691,0.38821765888878678741,-0.0049251855825463985994,-0.0046972485693276277985,seed21_solution011,seed21_solution016,0.99584086818696959664,0.99463799844038180975,False,0.9935700877887050364,0.99345318680896987917,False,0.98940601017497953329,0.98809418881071819918,False,100,100,90,82,unavailable
xerces,22,0.13458140701902776559,0.13098169961611993983,-0.0035997074029078257595,0.37999959760293788857,0.38689140997178039783,0.38162182097721231155,0.38699671449371630949,0.00010530452193591166576,0.0016222233742744229801,seed22_solution014,seed22_solution015,0.99461645989716251925,0.99520050671611437476,False,0.99760056132943009111,0.99763006619058980373,False,0.99701412218951501742,0.99757078105892915687,False,100,100,82,83,unavailable
xerces,23,0.12546439608223020068,0.12977440839700882247,0.0043100123147786217892,0.38226861864497041488,0.38716071304265275987,0.3829943019411966576,0.38697156881210825752,-0.00018914423054450235639,0.00072568329622624272446,seed23_solution017,seed23_solution013,0.99300202538047199763,0.99494556533116162989,False,0.99457669472244103481,0.99618390374656684561,False,0.98761897492946915111,0.99110802094111871696,False,100,100,77,87,unavailable
xerces,24,0.12731280735011563099,0.12502956790555391775,-0.0022832394445617132384,0.38206401077088503193,0.38692913788909810702,0.38154758975990599179,0.38632029909276310864,-0.0006088387963349983778,-0.0005164210109790401404,seed24_solution018,seed24_solution012,0.9934096135047251197,0.99501390108783149824,False,0.99339067016111648467,0.99469286953066371471,False,0.99998095353942118013,0.99968056520505954587,False,100,100,83,79,unavailable
xerces,25,0.1403191803800425963,0.14866073826277825809,0.0083415578827356617886,0.38207701695576734569,0.3857879551290717135,0.3839798991466711886,0.38873194738704031082,0.0029439922579685973147,0.0019028821909038429183,seed25_solution016,seed25_solution013,0.99541023637945247327,0.99530832164415217189,False,1,0.99999999999999933387,False,0.99541023637945247327,0.99530832164415217189,False,100,100,89,83,unavailable
xerces,26,0.12272416948041764417,0.12633587329927364884,0.0036117038188560046663,0.3803591870127731589,0.38658410685214894542,0.38158044996490525502,0.38721113787416883145,0.00062703102201988603071,0.0012212629521320961246,seed26_solution014,seed26_solution017,0.9921635872563532299,0.99225458589372417251,False,0.99353488629229835816,0.99503864133671438008,False,0.99863289155210754888,0.99721765947285700982,False,100,100,87,86,unavailable
xerces,27,0.13993408634723125683,0.13789276820331380913,-0.0020413181439174477028,0.3839798991466711886,0.38873194738704031082,0.38264308208432928904,0.38744239582804995692,-0.0012895515589903538967,-0.0013368170623418995646,seed27_solution002,seed27_solution020,1,0.99999999999999933387,False,0.99670153639040426352,0.99751207744555225876,False,0.99670153639040426352,0.99751207744555225876,False,100,100,85,81,unavailable
xerces,28,0.12538292703752243473,0.13018828807058849262,0.0048053610330660578853,0.38140158947494207098,0.38700182860987097921,0.3828915254020931469,0.38657629115931035901,-0.00042553745056062020069,0.0014899359271510759228,seed28_solution013,seed28_solution013,0.99511075336289112059,0.99530569079261344001,False,0.96315901324009267626,0.97161622943320413714,False,0.95839377347406384811,0.96693687926948046485,False,100,100,89,85,unavailable
xerces,29,0.13182926997707064554,0.12689945076717226713,-0.0049298192098983784071,0.3839798991466711886,0.38873194738704031082,0.38264603770448712972,0.38763324490143935552,-0.001098702485600955292,-0.0013338614421840588875,seed29_solution011,seed29_solution010,0.99787038240170677916,0.99868062357914688665,False,0.99684092241634025822,0.99752956696454520014,False,0.99471879325668965954,0.99620648579223491925,False,100,100,84,87,unavailable
