subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,declaration_exact_match,declaration_truncated,body_empty,body_tokens_truncated,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
jfreechart,org.jfree.chart.renderer.category.CategoryItemRendererState,CategoryItemRendererState,class,true,"[DECLARATION]
public class CategoryItemRendererState extends RendererState {
    double getBarWidth();
    CategoryCrosshairState getCrosshairState();
    double getSeriesRunningTotal();
    int[] getVisibleSeriesArray();
    int getVisibleSeriesCount();
    int getVisibleSeriesIndex(int);
    void setBarWidth(double);
    void setCrosshairState(CategoryCrosshairState);
    void setSeriesRunningTotal(double);
    void setVisibleSeriesArray(int[]);
}
[METHOD_BODY]
invoke bar width series running total bar width crosshair state series running total visible array arraycopy branch jump measure create invoke visible count branch jump measure index crosshair state array
",10,0,0,0,7a362fef4d5ded3b6f92f30ffcb57f1c76790a81e9398501fa8a500be18cfad3,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,84,30,30,11,11,0,28,43,0,0,19,0,0,223,6fd731d0d5a76b120c5cc114b4ddff1fe7d71a159dd407ac4ff9095a22d1effc
jfreechart,org.jfree.chart.renderer.category.CategoryStepRenderer,CategoryStepRenderer,class,true,"[DECLARATION]
public class CategoryStepRenderer extends AbstractCategoryItemRenderer implements Cloneable, PublicCloneable, Serializable {
    CategoryItemRendererState createState(PlotRenderingInfo);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    void drawLine(Graphics2D, CategoryStepRenderer$State, PlotOrientation, double, double, double, double);
    boolean equals(Object);
    LegendItem getLegendItem(int, int);
    boolean getStagger();
    void setStagger(boolean);
}
[METHOD_BODY]
invoke base legend shape invoke create stagger create state draw item add entity branch jump vertical cmpl cmpg draw line branch jump vertical horizontal stagger legend item dataset index fire change event
",7,0,3,0,8da0dd58a711078d3d435932af5fcbf82e66fb07453002032aeee31cb4852605,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,217,32,32,9,9,0,22,14,2,0,127,0,0,681,5dfc47b7f9f84ae85b4445d18a2974caa40c5cae35285a2e312f4fe2e2f4bd80
jfreechart,org.jfree.chart.renderer.category.CategoryStepRenderer$State,CategoryStepRenderer$State,class,true,"[DECLARATION]
public class CategoryStepRenderer$State extends CategoryItemRendererState {
}
[METHOD_BODY]
invoke create line
",0,0,0,0,dfcb23417034dfd8b37b298794c500fc3a02840565818f6709180c13c524a732,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,5,3,3,1,1,0,0,1,0,0,3,0,0,12,06ed939d60bdd25cc4c6e71c15cb0486d5a6c650ee13e19e65fa4d710910c16b
jfreechart,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,DefaultCategoryItemRenderer,class,true,"[DECLARATION]
public class DefaultCategoryItemRenderer extends LineAndShapeRenderer implements Serializable {
}
[METHOD_BODY]
invoke
",0,0,1,0,fd6fa38bec549db11ed10ab587dc3867547f7977443c9639688e27b27282e5a8,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,2,1,1,1,1,0,0,0,0,0,1,0,0,4,e77f5b9f691679ef6fa67d3ec953199b1696cf6a0e77741c035f11aadfd9bf73
jfreechart,org.jfree.chart.renderer.category.GanttRenderer,GanttRenderer,class,true,"[DECLARATION]
public class GanttRenderer extends IntervalBarRenderer implements Serializable {
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    void drawTask(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, GanttCategoryDataset, int, int);
    void drawTasks(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, GanttCategoryDataset, int, int);
    boolean equals(Object);
    Paint getCompletePaint();
    double getEndPercent();
    Paint getIncompletePaint();
    double getItemMiddle(Comparable, Comparable, CategoryDataset, CategoryAxis, Rectangle2D, RectangleEdge);
    double getStartPercent();
    void readObject(ObjectInputStream);
    void setCompletePaint(Paint);
    void setEndPercent(double);
    void setIncompletePaint(Paint);
    void setStartPercent(double);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
include base range invoke green complete paint red incomplete start percent end draw item branch jump invoke draw task add item entity branch jump create horizontal vertical left bottom cmpg cmpl tasks create horizontal left vertical bottom cmpg cmpl complete paint incomplete start percent end middle category series read object fire change event fire change event write object
",15,0,1,0,44f1c9e72f859016f96313b1c884f7cd61c1039af47ea31d56876548c516bf05,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,539,58,58,16,16,0,56,70,8,0,256,2,2,1635,8d8ce142ae780f66c1d9942ac2b6f2147491835cc482d51f67dc57ff68e4a64e
jfreechart,org.jfree.chart.renderer.category.GradientBarPainter,GradientBarPainter,class,false,"[DECLARATION]
public class GradientBarPainter implements BarPainter, Serializable {
    Rectangle2D createShadow(RectangularShape, double, double, RectangleEdge, boolean);
    boolean equals(Object);
    int hashCode();
    void paintBar(Graphics2D, BarRenderer, int, int, RectangularShape, RectangleEdge);
    void paintBarShadow(Graphics2D, BarRenderer, int, int, RectangularShape, RectangleEdge, boolean);
    Rectangle2D[] splitHorizontalBar(RectangularShape, double, double, double);
    Rectangle2D[] splitVerticalBar(RectangularShape, double, double, double);
}
[METHOD_BODY]
invoke invoke g1 g2 g3 create shadow branch jump top bottom left right branch jump g1 g2 g3 cmpl hash code paint bar draw create blue top bottom left white right paint bar shadow fill split horizontal split vertical
",7,0,2,0,3ccc21f476dc7a540503294f5dd68f086501fa07c4571595e31535e02f7207f5,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,380,39,39,9,9,0,19,42,3,0,193,0,0,1231,1e7f3846d32a5aca26609a0bf9478b7ffc4ef6e033713decb597f567a0cac24c
jfreechart,org.jfree.chart.renderer.category.GroupedStackedBarRenderer,GroupedStackedBarRenderer,class,true,"[DECLARATION]
public class GroupedStackedBarRenderer extends StackedBarRenderer implements Cloneable, PublicCloneable, Serializable {
    double calculateBarW0(CategoryPlot, PlotOrientation, Rectangle2D, CategoryAxis, CategoryItemRendererState, int, int);
    void calculateBarWidth(CategoryPlot, Rectangle2D, int, CategoryItemRendererState);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
    void setSeriesToGroupMap(KeyToGroupMap);
}
[METHOD_BODY]
invoke create series group map calculate bar w0 branch jump invoke horizontal series group map calculate bar width branch jump horizontal vertical draw item add entity create right left bottom top cmpl cmpg find range bounds stacked fire change event
",6,0,3,0,d334c939eb38a57be56e99f9792d260a921cdc1a07ab56d249c1b1940ad70af8,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,341,40,40,7,7,0,26,52,7,0,149,1,1,887,0c2d3a1a5b1de79a4acde6e16eb827994e0d6953b950cc803261cf1664f578ac
jfreechart,org.jfree.chart.renderer.category.IntervalBarRenderer,IntervalBarRenderer,class,true,"[DECLARATION]
public class IntervalBarRenderer extends BarRenderer {
    void drawInterval(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, IntervalCategoryDataset, int, int);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
}
[METHOD_BODY]
invoke draw interval add item entity invoke branch jump create left horizontal vertical bottom cmpg draw item branch jump find range bounds
",4,0,0,0,2d2733119e0f10ad679c9cd1d34b912f2d612708eaee112b4508d520698424ea,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,144,22,22,5,5,0,15,6,1,0,70,0,0,418,957727d3bcd041a8e886df31b21525e6e1fae468aeb00a94006ae5f4da627227
jfreechart,org.jfree.chart.renderer.category.LayeredBarRenderer,LayeredBarRenderer,class,true,"[DECLARATION]
public class LayeredBarRenderer extends BarRenderer implements Serializable {
    void calculateBarWidth(CategoryPlot, Rectangle2D, int, CategoryItemRendererState);
    void drawHorizontalItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    void drawVerticalItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int);
    double getSeriesBarWidth(int);
    void setSeriesBarWidth(int, double);
}
[METHOD_BODY]
invoke create series bar width list calculate bar width invoke branch jump horizontal vertical draw horizontal item add entity branch jump cmpg cmpl draw item vertical add entity cmpg cmpl series list create
",6,0,1,0,c158190fa54d92e623faac65aff26ecb8b07939f34f770b6c7a000c2d9128230,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,385,33,33,7,7,0,28,18,20,0,193,0,0,1164,7b2d2c873f60175f159db6b73d2f5d046234c79ac74f86819fe29b7ec48b5735
jfreechart,org.jfree.chart.renderer.category.LevelRenderer,LevelRenderer,class,true,"[DECLARATION]
public class LevelRenderer extends AbstractCategoryItemRenderer implements Cloneable, PublicCloneable, Serializable {
    double calculateBarW0(CategoryPlot, PlotOrientation, Rectangle2D, CategoryAxis, CategoryItemRendererState, int, int);
    void calculateItemWidth(CategoryPlot, Rectangle2D, int, CategoryItemRendererState);
    double calculateSeriesWidth(double, CategoryAxis, int, int);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    double getItemMargin();
    double getItemMiddle(Comparable, Comparable, CategoryDataset, CategoryAxis, Rectangle2D, RectangleEdge);
    double getMaxItemWidth();
    double getMaximumItemWidth();
    int hashCode();
    CategoryItemRendererState initialise(Graphics2D, Rectangle2D, CategoryPlot, int, PlotRenderingInfo);
    void setItemMargin(double);
    void setMaxItemWidth(double);
    void setMaximumItemWidth(double);
}
[METHOD_BODY]
base outline paint invoke create item margin max width calculate bar w0 branch jump invoke horizontal calculate item width branch jump horizontal vertical series draw add entity create cmpg margin max cmpl middle category series maximum hash code initialise fire change event fire change event maximum
",14,0,3,0,c10bcd7317cf2fa2240ee8e5b3c7222e48b3c4f734fe1cb69e5ca6549e4dcf2e,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,301,46,46,15,15,0,61,40,3,0,133,0,0,963,11075d128a1bd056449cd288b4cfb22fecea958eebc5ad2b38c031b5131a76d4
jfreechart,org.jfree.chart.renderer.category.LineAndShapeRenderer,LineAndShapeRenderer,class,true,"[DECLARATION]
public class LineAndShapeRenderer extends AbstractCategoryItemRenderer implements Cloneable, PublicCloneable, Serializable {
    Object clone();
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    boolean getBaseLinesVisible();
    boolean getBaseShapesFilled();
    boolean getBaseShapesVisible();
    boolean getDrawOutlines();
    boolean getItemLineVisible(int, int);
    double getItemMargin();
    boolean getItemShapeFilled(int, int);
    boolean getItemShapeVisible(int, int);
    LegendItem getLegendItem(int, int);
    Boolean getLinesVisible();
    int getPassCount();
    Boolean getSeriesLinesVisible(int);
    boolean getSeriesShapesFilled(int);
    Boolean getSeriesShapesVisible(int);
    Boolean getShapesFilled();
    Boolean getShapesVisible();
    boolean getUseFillPaint();
    boolean getUseOutlinePaint();
    boolean getUseSeriesOffset();
    void setBaseLinesVisible(boolean);
    void setBaseShapesFilled(boolean);
    void setBaseShapesVisible(boolean);
    void setDrawOutlines(boolean);
    void setItemMargin(double);
    void setLinesVisible(Boolean);
    void setLinesVisible(boolean);
    void setSeriesLinesVisible(int, Boolean);
    void setSeriesLinesVisible(int, boolean);
    void setSeriesShapesFilled(int, Boolean);
    void setSeriesShapesFilled(int, boolean);
    void setSeriesShapesVisible(int, Boolean);
    void setSeriesShapesVisible(int, boolean);
    void setShapesFilled(Boolean);
    void setShapesFilled(boolean);
    void setShapesVisible(Boolean);
    void setShapesVisible(boolean);
    void setUseFillPaint(boolean);
    void setUseOutlinePaint(boolean);
    void setUseSeriesOffset(boolean);
}
[METHOD_BODY]
invoke invoke create lines visible series base shapes filled use fill paint draw outlines outline offset item margin clone series lines visible shapes filled draw item branch jump create use offset margin horizontal vertical outlines fill paint outline cmpg branch jump base cmpl line value shape shape value legend index pass count fire change event fire change event illegal argument exception requires cmpg
",42,0,3,0,64f5f517e46e48d1253d41a3eabed1ba1f72a59d8431a7340c32128a2b5c4818,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,705,63,63,44,44,0,172,290,4,12,298,2,1,2137,48d62025d637330759a2c6cb2d5a191f36f42cdcdf49aa5b335a0076e040dff7
jfreechart,org.jfree.chart.renderer.category.LineRenderer3D,LineRenderer3D,class,true,"[DECLARATION]
public class LineRenderer3D extends LineAndShapeRenderer implements Effect3D, Serializable {
    void drawBackground(Graphics2D, CategoryPlot, Rectangle2D);
    void drawDomainGridline(Graphics2D, CategoryPlot, Rectangle2D, double);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    void drawOutline(Graphics2D, CategoryPlot, Rectangle2D);
    void drawRangeGridline(Graphics2D, CategoryPlot, ValueAxis, Rectangle2D, double);
    void drawRangeMarker(Graphics2D, CategoryPlot, ValueAxis, Marker, Rectangle2D);
    boolean equals(Object);
    Paint getWallPaint();
    double getXOffset();
    double getYOffset();
    void readObject(ObjectInputStream);
    void setWallPaint(Paint);
    void setXOffset(double);
    void setYOffset(double);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
create invoke wall paint invoke offset wall paint draw background composite create branch jump offset light gray draw domain gridline branch jump horizontal vertical item add entity horizontal vertical cmpg outline range gridline range marker cmpl read object fire change event fire change event write object
",15,0,2,0,c005eb5204b8182d94da776f07785f97ba7761481bc2fd0da049e171fa2727fe,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,563,46,46,17,17,0,48,63,8,0,356,1,1,1966,23bd38587810626a541b13c754f97b88f5ac80a4bce0754ac9f30b33f1bb6718
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,MinMaxCategoryRenderer,class,true,"[DECLARATION]
public class MinMaxCategoryRenderer extends AbstractCategoryItemRenderer {
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Paint getGroupPaint();
    Stroke getGroupStroke();
    Icon getIcon(Shape, Paint, Paint);
    Icon getIcon(Shape, boolean, boolean);
    Icon getMaxIcon();
    Icon getMinIcon();
    Icon getObjectIcon();
    boolean isDrawLines();
    void readObject(ObjectInputStream);
    void setDrawLines(boolean);
    void setGroupPaint(Paint);
    void setGroupStroke(Stroke);
    void setMaxIcon(Icon);
    void setMinIcon(Icon);
    void setObjectIcon(Icon);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
icon invoke create plot lines black group paint stroke min max object last category draw item invoke branch jump create vertical object icon last category min max plot lines group paint stroke cmpl cmpg branch jump width height width height draw read black fire change event fire change event write
",18,0,0,0,67032a51a51ca5f7a336de746ae66309f07b04db2376d55a24d6442be4e66c11,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,305,50,50,19,19,0,55,123,3,0,153,5,5,1050,8fa680c16f5a043a72d6fc73b84958be5e80b75bd7802ad28ba13fae33ff1a51
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$1,MinMaxCategoryRenderer$1,class,false,"[DECLARATION]
class MinMaxCategoryRenderer$1 implements Icon {
    int getIconHeight();
    int getIconWidth();
    void paintIcon(Component, Graphics, int, int);
}
[METHOD_BODY]
invoke val path fill paint outline width height icon height val icon width paint transform invoke branch jump path fill outline neg
",3,0,1,0,99d12cf44566c79b53308140aeaa83b0607a65678c47ac3a4aa56def9d9affd8,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,41,22,22,4,4,0,7,41,2,0,13,0,0,157,9ee3e1a08eacd43b7389d144f50f23e6349f36d760fea912f71b55d31e78ed4f
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$2,MinMaxCategoryRenderer$2,class,false,"[DECLARATION]
class MinMaxCategoryRenderer$2 implements Icon {
    int getIconHeight();
    int getIconWidth();
    void paintIcon(Component, Graphics, int, int);
}
[METHOD_BODY]
invoke val path fill outline width height icon height val icon width paint transform invoke branch jump path fill outline neg
",3,0,1,0,5337b819745649242120cf53c2ac7f4b865893bb47662853ed0bdc8f3b8d40b3,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,37,21,21,4,4,0,7,30,2,0,11,0,0,137,6370fb8f49878e5d20198cd396977b0756ac0fac65c2b1a460e4ef9827573b9e
jfreechart,org.jfree.chart.renderer.category.ScatterRenderer,ScatterRenderer,class,true,"[DECLARATION]
public class ScatterRenderer extends AbstractCategoryItemRenderer implements Cloneable, PublicCloneable, Serializable {
    Object clone();
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
    boolean getBaseShapesFilled();
    boolean getDrawOutlines();
    double getItemMargin();
    boolean getItemShapeFilled(int, int);
    LegendItem getLegendItem(int, int);
    boolean getSeriesShapesFilled(int);
    boolean getUseFillPaint();
    boolean getUseOutlinePaint();
    boolean getUseSeriesOffset();
    void readObject(ObjectInputStream);
    void setBaseShapesFilled(boolean);
    void setDrawOutlines(boolean);
    void setItemMargin(double);
    void setSeriesShapesFilled(int, Boolean);
    void setSeriesShapesFilled(int, boolean);
    void setUseFillPaint(boolean);
    void setUseOutlinePaint(boolean);
    void setUseSeriesOffset(boolean);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
invoke create series shapes filled base use fill paint draw outlines outline offset item margin clone invoke series shapes filled draw item branch jump use offset margin horizontal vertical outlines fill paint outline branch jump base cmpl find range bounds shape legend index create value read object fire change event fire change event illegal argument exception requires cmpg write object
",23,0,3,0,0d82680d84b2ce367eed8043fadbe4ee51b18752c7925524957ac58fefee4988,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,381,60,60,24,24,0,95,154,2,12,168,2,1,1110,ae07c60fde6d61e6374f636afe29c9d8cda4917ba6ce69feb07541586eac4c2a
jfreechart,org.jfree.chart.renderer.category.StackedAreaRenderer,StackedAreaRenderer,class,true,"[DECLARATION]
public class StackedAreaRenderer extends AreaRenderer implements Cloneable, PublicCloneable, Serializable {
    double[] adjustedStackValues(double[], double[]);
    double[] averageStackValues(double[], double[]);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
    int getPassCount();
    double getPreviousHeight(CategoryDataset, int, int);
    boolean getRenderAsPercentages();
    double[] getStackValues(CategoryDataset, int, int, int[]);
    void setRenderAsPercentages(boolean);
}
[METHOD_BODY]
invoke invoke render percentages adjusted values create branch jump cmpl average values create draw item branch jump render percentages cmpl cmpg find range bounds stacked pass count previous height fire change event
",10,0,3,0,0373327ec77e8d93a1fff3cca32c4afc08b6c8183bdbac554e8bc3990dd4b6fd,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,426,32,32,12,12,0,28,28,14,0,198,0,0,1321,14e22bbf786c42ed215de3e9d2365c157ba703e0718b326bd90af9d368c8f201
jfreechart,org.jfree.chart.renderer.category.StackedBarRenderer,StackedBarRenderer,class,true,"[DECLARATION]
public class StackedBarRenderer extends BarRenderer implements Cloneable, PublicCloneable, Serializable {
    void calculateBarWidth(CategoryPlot, Rectangle2D, int, CategoryItemRendererState);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
    int getPassCount();
    boolean getRenderAsPercentages();
    void setRenderAsPercentages(boolean);
}
[METHOD_BODY]
invoke negative item label position fallback invoke create render percentages center calculate bar width branch jump horizontal vertical draw item branch jump create render percentages horizontal right left bottom top cmpl cmpg find range bounds stacked pass count fire change event
",7,0,3,0,65fbafd8b243c7f102d50299934ae48762ce906d2af44289e19ced53d30a970f,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,385,41,41,9,9,0,28,35,12,0,164,0,0,902,b16d1d7297fde5c5da07bf894346bee666b24c9066da8b9b0f8fbde90ce21a5e
jfreechart,org.jfree.chart.renderer.category.StackedBarRenderer3D,StackedBarRenderer3D,class,true,"[DECLARATION]
public class StackedBarRenderer3D extends BarRenderer3D implements Cloneable, PublicCloneable, Serializable {
    void calculateBarWidth(CategoryPlot, Rectangle2D, int, CategoryItemRendererState);
    Shape[] createHorizontalBlock(double, double, double, double, boolean);
    List createStackedValueList(CategoryDataset, Comparable, double, boolean);
    List createStackedValueList(CategoryDataset, Comparable, int[], double, boolean);
    Shape[] createVerticalBlock(double, double, double, double, boolean);
    void drawItem(Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset, int, int, int);
    void drawStackHorizontal(List, Comparable, Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset);
    void drawStackVertical(List, Comparable, Graphics2D, CategoryItemRendererState, Rectangle2D, CategoryPlot, CategoryAxis, ValueAxis, CategoryDataset);
    boolean equals(Object);
    Range findRangeBounds(CategoryDataset);
    boolean getIgnoreZeroValues();
    boolean getRenderAsPercentages();
    int hashCode();
    void setIgnoreZeroValues(boolean);
    void setRenderAsPercentages(boolean);
}
[METHOD_BODY]
invoke invoke render percentages render percentages calculate bar width branch jump horizontal vertical create horizontal block close path branch jump create stacked value list measure stacked value list measure ignore zero values cmpl cmpg neg vertical block close path draw item draw neg cmpg ignore zero values find range bounds hash code notify listeners fire change event
",15,0,3,0,c233b81f4f2d673e301db99e366f9b2e138e067f2ecc323209ba8ba998aac62d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,961,57,57,19,19,0,63,43,12,0,555,0,0,3046,ecbc8437fe9bb182d193beba85d9213b75867f2fe8f78986ac62ba10a0b25f07
