subject,seed,run_type,calibration_status,bounds_source,class_count,max_raw_edge_weight,imbalance_upper_bound,imbalance_bound_method,calibration_bound_violation,hypervolume,hv_leiden_only,hv_gain_over_leiden,n_solutions,n_non_leiden_partitions,n_injected_seed_solutions,n_non_injected_solutions,exact_leiden_present_in_front,leiden_dominated_by_front,n_solutions_dominating_leiden,runtime_sec,front_source,final_population_size,result_opt_size,feasible_population_size,constraint_violating_population_size,recomputed_nondominated_size,n_unique_objective_vectors,n_unique_canonical_partitions,front_validation_passed,has_feasible_solution,used_infeasible_fallback,solution_id,coupling,cohesion,imbalance,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,maximum_cluster_size,minimum_cluster_size,max_cluster_ratio,singleton_ratio,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio
jpetstore,10,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38388203743335425,0.19238440920017333,0.19149762823318092,100,100,0,100,False,False,0,5.51249779202044,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed10_solution001,0.2518518518518518,4.816666666666666,0.11785113019775793,0.44063709800335327,0.7481481481481481,2.9705882352941178,4,6.0,7,5,0.2916666666666667,0.0,False,False,,,,,,,,
jpetstore,11,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3762413332298713,0.19238440920017333,0.18385692402969797,87,86,2,85,True,False,0,5.50067354098428,recomputed_nondominated_front,100,87,100,0,87,83,87,True,True,False,seed11_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,12,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3834197430880662,0.19238440920017333,0.19103533388789287,98,97,2,96,True,False,0,5.52548900002148,recomputed_nondominated_front,100,98,100,0,98,97,98,True,True,False,seed12_solution004,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,13,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38907447037844706,0.19238440920017333,0.19669006117827373,100,99,1,99,True,False,0,5.489960875012912,recomputed_nondominated_front,100,100,100,0,100,99,100,True,True,False,seed13_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,14,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3817847435553307,0.19238440920017333,0.18940033435515738,100,99,4,96,True,False,0,5.496165583026595,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed14_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,15,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3868694011145956,0.19238440920017333,0.19448499191442228,100,99,3,97,True,False,0,5.446333916974254,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed15_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,16,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3844762448482794,0.19238440920017333,0.19209183564810609,91,90,2,89,True,False,0,5.4237104170024395,recomputed_nondominated_front,100,91,100,0,91,89,91,True,True,False,seed16_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,17,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38155472517162786,0.19238440920017333,0.18917031597145453,100,99,3,97,True,False,0,5.460568207956385,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed17_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,18,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3925200406439627,0.19238440920017333,0.20013563144378935,100,99,2,98,True,False,0,5.457229917054065,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed18_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,19,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38729037723317344,0.19238440920017333,0.19490596803300012,97,96,1,96,True,False,0,5.383512374944985,recomputed_nondominated_front,100,97,100,0,97,97,97,True,True,False,seed19_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,20,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38059399132377814,0.19238440920017333,0.1882095821236048,86,85,1,85,True,False,0,5.390203625021968,recomputed_nondominated_front,100,86,100,0,86,85,86,True,True,False,seed20_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,21,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.37926174694537235,0.19238440920017333,0.18687733774519902,100,99,3,97,True,False,0,5.451072958006989,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed21_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,22,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.39088728963293234,0.19238440920017333,0.19850288043275902,100,99,3,97,True,False,0,5.447134665970225,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed22_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,23,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3851949507028874,0.19238440920017333,0.19281054150271407,100,99,2,98,True,False,0,5.457433125004172,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed23_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,24,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3814147980629807,0.19238440920017333,0.18903038886280735,95,94,1,94,True,False,0,5.417457333009224,recomputed_nondominated_front,100,95,100,0,95,94,95,True,True,False,seed24_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,25,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3895072683497004,0.19238440920017333,0.19712285914952707,85,84,1,84,True,False,0,5.369888583023567,recomputed_nondominated_front,100,85,100,0,85,85,85,True,True,False,seed25_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,26,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38976232858893767,0.19238440920017333,0.19737791938876434,100,99,2,98,True,False,0,5.454235167009756,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed26_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,27,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.3768078385495275,0.19238440920017333,0.18442342934935416,82,81,1,81,True,False,0,5.420524541055784,recomputed_nondominated_front,100,82,100,0,82,79,82,True,True,False,seed27_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,28,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.38470751269902614,0.19238440920017333,0.19232310349885282,100,99,3,97,True,False,0,5.462969290965702,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed28_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
jpetstore,29,formal,not_required,theoretical,24,35.0,0.9464847243000458,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.37737593278932835,0.19238440920017333,0.18499152358915502,100,99,1,99,True,False,0,5.472478542011231,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed29_solution000,0.2518518518518518,5.477380952380952,0.20412414523193148,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,True,True,raw_leiden,,,,,,,
