source,target,type_weight,call_weight,raw_weight
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,16.0,16.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2Many,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,16.0,16.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.0,12.0,12.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,16.0,16.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.prims.PingJDBCRead,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.prims.PingJDBCWrite,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Entity,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2Entity,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2TwoPhase,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.CompleteOrderThread,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.0,10.0,10.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.0,8.0,8.0
com.ibm.websphere.samples.daytrader.util.KeyBlock,com.ibm.websphere.samples.daytrader.util.KeyBlock$KeyBlockIterator,2.0,22.0,24.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,30.0,30.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.0,6.0,6.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TestServlet,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeBuildDB,0.0,20.0,20.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeConfigServlet,0.0,32.0,32.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeScenarioServlet,0.0,8.0,8.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,22.0,22.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.0,12.0,12.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.0,16.0,16.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ExplicitGC,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingJDBCRead,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingJDBCRead2JSP,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingJDBCWrite,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingJSONP,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingManagedThread,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2DB,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2Include,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2JNDI,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2Jsp,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2PDF,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2Servlet,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServlet2ServletRcv,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServletSetContentLength,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingServletWriter,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingSession1,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingSession2,0.0,6.0,6.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingSession3,0.0,6.0,6.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingUpgradeServlet,0.0,12.0,12.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingUpgradeServlet$Handler,0.0,8.0,8.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.PingUpgradeServlet$Listener,0.0,12.0,12.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Entity,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2MDBQueue,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2MDBTopic,0.0,4.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2Many,0.0,2.0,2.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2One,0.0,2.0,2.0
