subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
jpetstore,1,seed1_solution047,raw_reference_leiden,0.7133956386292835,0.826282953978481,18,0.75
jpetstore,1,seed1_solution048,raw_reference_leiden,0.5825965565379246,0.7104671591794491,24,1.0
jpetstore,1,seed1_solution049,raw_reference_leiden,0.5896817743490839,0.7490976576017542,24,1.0
jpetstore,1,seed1_solution050,raw_reference_leiden,0.5869676757311442,0.7647305070641187,20,0.8333333333333334
jpetstore,1,seed1_solution051,raw_reference_leiden,0.5972986493246624,0.7622940684887702,20,0.8333333333333334
jpetstore,1,seed1_solution052,raw_reference_leiden,0.7221243392902088,0.8388708410538249,14,0.5833333333333334
jpetstore,1,seed1_solution053,raw_reference_leiden,0.593420083476553,0.7264231543961004,24,1.0
jpetstore,1,seed1_solution054,raw_reference_leiden,0.6876061120543294,0.821577422281064,20,0.8333333333333334
jpetstore,1,seed1_solution055,raw_reference_leiden,0.5795454545454546,0.7515771537296423,24,1.0
jpetstore,1,seed1_solution056,raw_reference_leiden,0.5011618900077459,0.701885213503563,20,0.8333333333333334
jpetstore,1,seed1_solution057,raw_reference_leiden,0.4989868287740628,0.6955175207422775,24,1.0
jpetstore,1,seed1_solution058,raw_reference_leiden,0.7545476594712588,0.858510683847795,14,0.5833333333333334
jpetstore,1,seed1_solution059,raw_reference_leiden,0.5453230472516876,0.6961052558212876,24,1.0
jpetstore,1,seed1_solution060,raw_reference_leiden,0.6526554241127611,0.7776578805659107,18,0.75
jpetstore,1,seed1_solution061,raw_reference_leiden,0.4989868287740628,0.6955175207422775,24,1.0
jpetstore,1,seed1_solution062,raw_reference_leiden,0.6482283966352281,0.8109333851507915,14,0.5833333333333334
jpetstore,1,seed1_solution063,raw_reference_leiden,0.5105250983113578,0.7088446506265911,24,1.0
jpetstore,1,seed1_solution064,raw_reference_leiden,0.5544226357379556,0.7432159499346946,20,0.8333333333333334
jpetstore,1,seed1_solution065,raw_reference_leiden,0.819297814878468,0.9014017213077729,7,0.2916666666666667
jpetstore,1,seed1_solution066,raw_reference_leiden,0.7027094208302263,0.828720610298074,18,0.75
jpetstore,1,seed1_solution067,raw_reference_leiden,0.7133956386292835,0.826282953978481,18,0.75
jpetstore,1,seed1_solution068,raw_reference_leiden,0.62477695641091,0.7734130638358759,20,0.8333333333333334
jpetstore,1,seed1_solution069,raw_reference_leiden,0.5896817743490839,0.7490976576017542,24,1.0
jpetstore,1,seed1_solution070,raw_reference_leiden,0.44650797802772696,0.652713251648991,20,0.8333333333333334
jpetstore,1,seed1_solution071,raw_reference_leiden,0.7123561780890445,0.8330620285166408,14,0.5833333333333334
jpetstore,1,seed1_solution072,raw_reference_leiden,0.40298507462686567,0.577614863192283,24,1.0
jpetstore,1,seed1_solution073,raw_reference_leiden,0.6206645646374,0.7590549575551869,18,0.75
jpetstore,1,seed1_solution074,raw_reference_leiden,0.6169326856349757,0.7507743166368394,18,0.75
jpetstore,1,seed1_solution075,raw_reference_leiden,0.46740498363956706,0.6737263096690572,24,1.0
jpetstore,1,seed1_solution076,raw_reference_leiden,0.41424116424116425,0.6387659472007756,24,1.0
jpetstore,1,seed1_solution077,raw_reference_leiden,0.5047975661128012,0.6749143735170764,24,1.0
jpetstore,1,seed1_solution078,raw_reference_leiden,0.5576923076923077,0.7521265702086597,20,0.8333333333333334
jpetstore,1,seed1_solution079,raw_reference_leiden,0.6160078566167444,0.7604106610583858,24,1.0
jpetstore,1,seed1_solution080,raw_reference_leiden,0.5370237239396118,0.6896356044141877,24,1.0
jpetstore,1,seed1_solution081,raw_reference_leiden,0.5047975661128012,0.6755612451120043,24,1.0
jpetstore,1,seed1_solution082,raw_reference_leiden,0.4186754036976363,0.641520992976674,24,1.0
jpetstore,1,seed1_solution083,raw_reference_leiden,0.44535659312467935,0.6738736396090784,20,0.8333333333333334
jpetstore,1,seed1_solution084,raw_reference_leiden,0.3743133664661261,0.5925841845332851,24,1.0
jpetstore,1,seed1_solution085,raw_reference_leiden,0.5263281067165925,0.7139330557879338,24,1.0
jpetstore,1,seed1_solution086,raw_reference_leiden,0.6063428139944625,0.7628157531361347,20,0.8333333333333334
jpetstore,1,seed1_solution087,raw_reference_leiden,0.6603144354454502,0.7842867811400168,20,0.8333333333333334
jpetstore,1,seed1_solution088,raw_reference_leiden,0.4511558538404176,0.6623771429110605,24,1.0
jpetstore,1,seed1_solution089,raw_reference_leiden,0.5397639815289892,0.7414281842005985,20,0.8333333333333334
jpetstore,1,seed1_solution090,raw_reference_leiden,0.4421537715255882,0.6216608009927287,24,1.0
jpetstore,1,seed1_solution091,raw_reference_leiden,0.4383902328736152,0.6357905258245807,24,1.0
jpetstore,1,seed1_solution092,raw_reference_leiden,0.3186070686070686,0.564429473018933,24,1.0
jpetstore,1,seed1_solution093,raw_reference_leiden,0.4247385175079582,0.5987152594954935,24,1.0
jpetstore,1,seed1_solution094,raw_reference_leiden,0.4536534985799122,0.6786528276679142,20,0.8333333333333334
jpetstore,1,seed1_solution095,raw_reference_leiden,0.35916919959473154,0.6041644083052614,24,1.0
jpetstore,1,seed1_solution096,raw_reference_leiden,0.3668111139434107,0.6091699677573201,24,1.0
jpetstore,1,seed1_solution097,raw_reference_leiden,0.22992414334292444,0.5026299017481395,24,1.0
jpetstore,1,seed1_solution098,raw_reference_leiden,0.22547584187408493,0.4953742317477186,24,1.0
jpetstore,1,seed1_solution099,raw_reference_leiden,0.3358662613981763,0.5871825173868591,24,1.0
jpetstore,2,seed2_solution000,raw_reference_leiden,1.0,1.0,0,0.0
jpetstore,2,seed2_solution001,raw_reference_leiden,0.9069244604316546,0.920739805493473,10,0.4166666666666667
jpetstore,2,seed2_solution002,raw_reference_leiden,0.899409577957577,0.9187178055896645,11,0.4583333333333333
jpetstore,2,seed2_solution003,raw_reference_leiden,0.7875989445910291,0.8325425987506686,17,0.7083333333333334
jpetstore,2,seed2_solution004,raw_reference_leiden,0.8959981912728917,0.9184081788437434,11,0.4583333333333333
jpetstore,2,seed2_solution005,raw_reference_leiden,0.8779571081140836,0.9122628240160634,13,0.5416666666666666
jpetstore,2,seed2_solution006,raw_reference_leiden,0.7723752151462995,0.8273331193512012,17,0.7083333333333334
jpetstore,2,seed2_solution007,raw_reference_leiden,0.8959981912728917,0.9184081788437436,11,0.4583333333333333
jpetstore,2,seed2_solution008,raw_reference_leiden,0.7803547066848567,0.8341785511714336,18,0.75
jpetstore,2,seed2_solution009,raw_reference_leiden,0.8056914184081814,0.8410513541164452,18,0.75
jpetstore,2,seed2_solution010,raw_reference_leiden,0.6914822266934944,0.7558877637614285,24,1.0
jpetstore,2,seed2_solution011,raw_reference_leiden,0.8670520231213873,0.9099163148222206,14,0.5833333333333334
jpetstore,2,seed2_solution012,raw_reference_leiden,0.7611940298507462,0.8251452317951341,18,0.75
jpetstore,2,seed2_solution013,raw_reference_leiden,0.8424994650117698,0.8862542885239058,10,0.4166666666666667
jpetstore,2,seed2_solution014,raw_reference_leiden,0.7787010715066696,0.8299758781092966,24,1.0
jpetstore,2,seed2_solution015,raw_reference_leiden,0.7046864968970683,0.7526354054615921,17,0.7083333333333334
jpetstore,2,seed2_solution016,raw_reference_leiden,0.822811898138241,0.8427423366321881,17,0.7083333333333334
jpetstore,2,seed2_solution017,raw_reference_leiden,0.8127967442912051,0.8783983095090449,11,0.4583333333333333
jpetstore,2,seed2_solution018,raw_reference_leiden,0.7414568345323741,0.8070251132948786,17,0.7083333333333334
jpetstore,2,seed2_solution019,raw_reference_leiden,0.8910726971347384,0.9415821300359203,7,0.2916666666666667
jpetstore,2,seed2_solution020,raw_reference_leiden,0.7918056217246308,0.8672528810022584,17,0.7083333333333334
jpetstore,2,seed2_solution021,raw_reference_leiden,0.7871848253527642,0.8638770275241322,18,0.75
jpetstore,2,seed2_solution022,raw_reference_leiden,0.6682177757096324,0.783048300790981,24,1.0
jpetstore,2,seed2_solution023,raw_reference_leiden,0.6542118063232367,0.7785776991204161,20,0.8333333333333334
jpetstore,2,seed2_solution024,raw_reference_leiden,0.7991753577492117,0.875334842846301,14,0.5833333333333334
jpetstore,2,seed2_solution025,raw_reference_leiden,0.7631640533582963,0.858503819410511,20,0.8333333333333334
jpetstore,2,seed2_solution026,raw_reference_leiden,0.803930854842529,0.8696144144008858,11,0.4583333333333333
jpetstore,2,seed2_solution027,raw_reference_leiden,0.8114754098360656,0.8772757671611452,13,0.5416666666666666
jpetstore,2,seed2_solution028,raw_reference_leiden,0.5909197285279663,0.7153118194269074,24,1.0
jpetstore,2,seed2_solution029,raw_reference_leiden,0.6555113503393399,0.7803372752964982,20,0.8333333333333334
jpetstore,2,seed2_solution030,raw_reference_leiden,0.728946722317702,0.8457741471916177,14,0.5833333333333334
jpetstore,2,seed2_solution031,raw_reference_leiden,0.6671942120732535,0.7795251169078877,18,0.75
jpetstore,2,seed2_solution032,raw_reference_leiden,0.638595629756936,0.7751473151131136,20,0.8333333333333334
jpetstore,2,seed2_solution033,raw_reference_leiden,0.7120500782472613,0.8271068432177923,18,0.75
jpetstore,2,seed2_solution034,raw_reference_leiden,0.558198033386691,0.7005696514090656,24,1.0
jpetstore,2,seed2_solution035,raw_reference_leiden,0.6118611378977821,0.731558072312071,24,1.0
jpetstore,2,seed2_solution036,raw_reference_leiden,0.8677210639827462,0.934117431498295,7,0.2916666666666667
jpetstore,2,seed2_solution037,raw_reference_leiden,0.638595629756936,0.7751473151131136,18,0.75
jpetstore,2,seed2_solution038,raw_reference_leiden,0.7416335127545051,0.8368916249977371,11,0.4583333333333333
jpetstore,2,seed2_solution039,raw_reference_leiden,0.5869676757311442,0.7647305070641187,20,0.8333333333333334
jpetstore,2,seed2_solution040,raw_reference_leiden,0.5340909090909091,0.702677631882573,20,0.8333333333333334
jpetstore,2,seed2_solution041,raw_reference_leiden,0.7087949355640968,0.7910179416812066,24,1.0
jpetstore,2,seed2_solution042,raw_reference_leiden,0.7642752562225475,0.8628131776848487,14,0.5833333333333334
jpetstore,2,seed2_solution043,raw_reference_leiden,0.6682177757096324,0.7687107197420416,17,0.7083333333333334
jpetstore,2,seed2_solution044,raw_reference_leiden,0.46446762066456465,0.6336707592140884,24,1.0
jpetstore,2,seed2_solution045,raw_reference_leiden,0.5622254758418741,0.7068536386508285,24,1.0
jpetstore,2,seed2_solution046,raw_reference_leiden,0.5931903603802785,0.7049391247733375,24,1.0
jpetstore,2,seed2_solution047,raw_reference_leiden,0.49256028732683427,0.6971759624725985,24,1.0
jpetstore,2,seed2_solution048,raw_reference_leiden,0.7684369494085075,0.8923353447664965,14,0.5833333333333334
jpetstore,2,seed2_solution049,raw_reference_leiden,0.4431818181818182,0.6322355421103537,24,1.0
jpetstore,2,seed2_solution050,raw_reference_leiden,0.4784348599377501,0.6575775824566454,24,1.0
jpetstore,2,seed2_solution051,raw_reference_leiden,0.4858037111558238,0.6601013454865358,24,1.0
jpetstore,2,seed2_solution052,raw_reference_leiden,0.7099199611933059,0.8330665372579547,13,0.5416666666666666
jpetstore,2,seed2_solution053,raw_reference_leiden,0.819297814878468,0.9014017213077729,7,0.2916666666666667
jpetstore,2,seed2_solution054,raw_reference_leiden,0.5482445371961698,0.7136068832485458,20,0.8333333333333334
jpetstore,2,seed2_solution055,raw_reference_leiden,0.5931903603802785,0.7049391247733375,24,1.0
jpetstore,2,seed2_solution056,raw_reference_leiden,0.5675024108003858,0.7146966082530573,24,1.0
jpetstore,2,seed2_solution057,raw_reference_leiden,0.5896817743490839,0.7490976576017542,24,1.0
jpetstore,2,seed2_solution058,raw_reference_leiden,0.5760368663594471,0.7178703164228637,24,1.0
jpetstore,2,seed2_solution059,raw_reference_leiden,0.7416335127545051,0.8368916249977371,11,0.4583333333333333
jpetstore,2,seed2_solution060,raw_reference_leiden,0.7603599336964243,0.8590062142191158,20,0.8333333333333334
jpetstore,2,seed2_solution061,raw_reference_leiden,0.6105695228322217,0.7710806699709233,20,0.8333333333333334
jpetstore,2,seed2_solution062,raw_reference_leiden,0.4427860696517413,0.6350268492500094,24,1.0
jpetstore,2,seed2_solution063,raw_reference_leiden,0.6594957205644228,0.7804323483614181,24,1.0
jpetstore,2,seed2_solution064,raw_reference_leiden,0.654843110504775,0.7612724013780934,18,0.75
jpetstore,2,seed2_solution065,raw_reference_leiden,0.796649604467194,0.866328062927599,17,0.7083333333333334
jpetstore,2,seed2_solution066,raw_reference_leiden,0.6951312770838644,0.8342918956468135,14,0.5833333333333334
jpetstore,2,seed2_solution067,raw_reference_leiden,0.4989868287740628,0.6955175207422776,24,1.0
jpetstore,2,seed2_solution068,raw_reference_leiden,0.5075197552893194,0.7002459134694387,24,1.0
jpetstore,2,seed2_solution069,raw_reference_leiden,0.5011618900077459,0.701885213503563,24,1.0
jpetstore,2,seed2_solution070,raw_reference_leiden,0.5288232491662697,0.6877131957987455,24,1.0
