subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,190,52190,111,0.072072072072072071,0.22522522522522523,0.12612612612612611
daytrader,191,52191,111,0.090090090090090086,0.11711711711711711,0.17117117117117117
daytrader,192,52192,111,0.10810810810810811,0.15315315315315314,0.1891891891891892
daytrader,193,52193,111,0.10810810810810811,0.14414414414414414,0.15315315315315314
daytrader,194,52194,111,0.10810810810810811,0.14414414414414414,0.10810810810810811
daytrader,195,52195,111,0.063063063063063057,0.10810810810810811,0.10810810810810811
daytrader,196,52196,111,0.081081081081081086,0.063063063063063057,0.12612612612612611
daytrader,197,52197,111,0.10810810810810811,0.13513513513513514,0.18018018018018017
daytrader,198,52198,111,0.072072072072072071,0.12612612612612611,0.12612612612612611
daytrader,199,52199,111,0.1981981981981982,0.17117117117117117,0.16216216216216217
daytrader,200,52200,111,0.14414414414414414,0.0990990990990991,0.13513513513513514
daytrader,201,52201,111,0.11711711711711711,0.0990990990990991,0.16216216216216217
daytrader,202,52202,111,0.14414414414414414,0.12612612612612611,0.14414414414414414
daytrader,203,52203,111,0.15315315315315314,0.10810810810810811,0.11711711711711711
daytrader,204,52204,111,0.11711711711711711,0.16216216216216217,0.12612612612612611
daytrader,205,52205,111,0.18018018018018017,0.0990990990990991,0.1891891891891892
daytrader,206,52206,111,0.090090090090090086,0.16216216216216217,0.18018018018018017
daytrader,207,52207,111,0.14414414414414414,0.16216216216216217,0.17117117117117117
daytrader,208,52208,111,0.15315315315315314,0.2072072072072072,0.15315315315315314
daytrader,209,52209,111,0.072072072072072071,0.14414414414414414,0.10810810810810811
daytrader,210,52210,111,0.15315315315315314,0.14414414414414414,0.2072072072072072
daytrader,211,52211,111,0.054054054054054057,0.14414414414414414,0.090090090090090086
daytrader,212,52212,111,0.12612612612612611,0.0990990990990991,0.14414414414414414
daytrader,213,52213,111,0.11711711711711711,0.11711711711711711,0.18018018018018017
daytrader,214,52214,111,0.11711711711711711,0.18018018018018017,0.17117117117117117
daytrader,215,52215,111,0.0990990990990991,0.16216216216216217,0.15315315315315314
daytrader,216,52216,111,0.13513513513513514,0.10810810810810811,0.0990990990990991
daytrader,217,52217,111,0.11711711711711711,0.17117117117117117,0.18018018018018017
daytrader,218,52218,111,0.16216216216216217,0.14414414414414414,0.18018018018018017
daytrader,219,52219,111,0.090090090090090086,0.090090090090090086,0.0990990990990991
daytrader,220,52220,111,0.072072072072072071,0.13513513513513514,0.15315315315315314
daytrader,221,52221,111,0.10810810810810811,0.13513513513513514,0.2072072072072072
daytrader,222,52222,111,0.13513513513513514,0.13513513513513514,0.16216216216216217
daytrader,223,52223,111,0.090090090090090086,0.13513513513513514,0.0990990990990991
daytrader,224,52224,111,0.14414414414414414,0.14414414414414414,0.13513513513513514
daytrader,225,52225,111,0.13513513513513514,0.14414414414414414,0.2072072072072072
daytrader,226,52226,111,0.0990990990990991,0.16216216216216217,0.090090090090090086
daytrader,227,52227,111,0.13513513513513514,0.14414414414414414,0.14414414414414414
daytrader,228,52228,111,0.081081081081081086,0.17117117117117117,0.081081081081081086
daytrader,229,52229,111,0.0990990990990991,0.14414414414414414,0.12612612612612611
daytrader,230,52230,111,0.10810810810810811,0.11711711711711711,0.0990990990990991
daytrader,231,52231,111,0.090090090090090086,0.12612612612612611,0.18018018018018017
daytrader,232,52232,111,0.10810810810810811,0.17117117117117117,0.14414414414414414
daytrader,233,52233,111,0.0990990990990991,0.16216216216216217,0.13513513513513514
daytrader,234,52234,111,0.14414414414414414,0.11711711711711711,0.16216216216216217
daytrader,235,52235,111,0.13513513513513514,0.081081081081081086,0.0990990990990991
daytrader,236,52236,111,0.090090090090090086,0.11711711711711711,0.10810810810810811
daytrader,237,52237,111,0.12612612612612611,0.1891891891891892,0.14414414414414414
daytrader,238,52238,111,0.11711711711711711,0.10810810810810811,0.1891891891891892
daytrader,239,52239,111,0.045045045045045043,0.18018018018018017,0.1891891891891892
daytrader,240,52240,111,0.072072072072072071,0.054054054054054057,0.14414414414414414
daytrader,241,52241,111,0.12612612612612611,0.13513513513513514,0.12612612612612611
daytrader,242,52242,111,0.15315315315315314,0.13513513513513514,0.15315315315315314
daytrader,243,52243,111,0.13513513513513514,0.0990990990990991,0.17117117117117117
daytrader,244,52244,111,0.11711711711711711,0.15315315315315314,0.13513513513513514
daytrader,245,52245,111,0.081081081081081086,0.10810810810810811,0.14414414414414414
daytrader,246,52246,111,0.0990990990990991,0.10810810810810811,0.10810810810810811
daytrader,247,52247,111,0.11711711711711711,0.0990990990990991,0.1891891891891892
daytrader,248,52248,111,0.14414414414414414,0.2072072072072072,0.14414414414414414
daytrader,249,52249,111,0.12612612612612611,0.17117117117117117,0.12612612612612611
daytrader,250,52250,111,0.0990990990990991,0.12612612612612611,0.15315315315315314
daytrader,251,52251,111,0.0990990990990991,0.090090090090090086,0.12612612612612611
daytrader,252,52252,111,0.11711711711711711,0.10810810810810811,0.090090090090090086
daytrader,253,52253,111,0.13513513513513514,0.10810810810810811,0.15315315315315314
daytrader,254,52254,111,0.10810810810810811,0.13513513513513514,0.1981981981981982
daytrader,255,52255,111,0.14414414414414414,0.12612612612612611,0.15315315315315314
daytrader,256,52256,111,0.13513513513513514,0.13513513513513514,0.14414414414414414
daytrader,257,52257,111,0.063063063063063057,0.15315315315315314,0.14414414414414414
daytrader,258,52258,111,0.11711711711711711,0.10810810810810811,0.14414414414414414
daytrader,259,52259,111,0.18018018018018017,0.11711711711711711,0.17117117117117117
daytrader,260,52260,111,0.13513513513513514,0.15315315315315314,0.21621621621621623
daytrader,261,52261,111,0.13513513513513514,0.081081081081081086,0.17117117117117117
daytrader,262,52262,111,0.13513513513513514,0.090090090090090086,0.14414414414414414
daytrader,263,52263,111,0.13513513513513514,0.13513513513513514,0.090090090090090086
daytrader,264,52264,111,0.14414414414414414,0.0990990990990991,0.14414414414414414
daytrader,265,52265,111,0.11711711711711711,0.13513513513513514,0.10810810810810811
daytrader,266,52266,111,0.15315315315315314,0.13513513513513514,0.11711711711711711
daytrader,267,52267,111,0.11711711711711711,0.12612612612612611,0.1891891891891892
daytrader,268,52268,111,0.090090090090090086,0.14414414414414414,0.1891891891891892
daytrader,269,52269,111,0.11711711711711711,0.0990990990990991,0.11711711711711711
daytrader,270,52270,111,0.13513513513513514,0.0990990990990991,0.13513513513513514
daytrader,271,52271,111,0.11711711711711711,0.12612612612612611,0.14414414414414414
daytrader,272,52272,111,0.15315315315315314,0.13513513513513514,0.17117117117117117
daytrader,273,52273,111,0.11711711711711711,0.11711711711711711,0.17117117117117117
daytrader,274,52274,111,0.12612612612612611,0.11711711711711711,0.13513513513513514
daytrader,275,52275,111,0.0990990990990991,0.11711711711711711,0.13513513513513514
daytrader,276,52276,111,0.15315315315315314,0.15315315315315314,0.1981981981981982
daytrader,277,52277,111,0.10810810810810811,0.15315315315315314,0.11711711711711711
daytrader,278,52278,111,0.18018018018018017,0.18018018018018017,0.14414414414414414
daytrader,279,52279,111,0.15315315315315314,0.11711711711711711,0.10810810810810811
daytrader,280,52280,111,0.13513513513513514,0.0990990990990991,0.13513513513513514
daytrader,281,52281,111,0.11711711711711711,0.12612612612612611,0.11711711711711711
daytrader,282,52282,111,0.12612612612612611,0.090090090090090086,0.15315315315315314
daytrader,283,52283,111,0.081081081081081086,0.15315315315315314,0.14414414414414414
daytrader,284,52284,111,0.13513513513513514,0.17117117117117117,0.16216216216216217
daytrader,285,52285,111,0.15315315315315314,0.090090090090090086,0.17117117117117117
daytrader,286,52286,111,0.12612612612612611,0.12612612612612611,0.15315315315315314
daytrader,287,52287,111,0.10810810810810811,0.17117117117117117,0.11711711711711711
daytrader,288,52288,111,0.17117117117117117,0.14414414414414414,0.12612612612612611
daytrader,289,52289,111,0.12612612612612611,0.16216216216216217,0.12612612612612611
daytrader,290,52290,111,0.11711711711711711,0.10810810810810811,0.17117117117117117
daytrader,291,52291,111,0.21621621621621623,0.12612612612612611,0.15315315315315314
daytrader,292,52292,111,0.11711711711711711,0.13513513513513514,0.0990990990990991
daytrader,293,52293,111,0.12612612612612611,0.17117117117117117,0.1891891891891892
daytrader,294,52294,111,0.081081081081081086,0.0990990990990991,0.090090090090090086
daytrader,295,52295,111,0.10810810810810811,0.15315315315315314,0.11711711711711711
daytrader,296,52296,111,0.10810810810810811,0.072072072072072071,0.12612612612612611
daytrader,297,52297,111,0.15315315315315314,0.14414414414414414,0.12612612612612611
daytrader,298,52298,111,0.16216216216216217,0.12612612612612611,0.16216216216216217
daytrader,299,52299,111,0.0990990990990991,0.17117117117117117,0.23423423423423423
daytrader,300,52300,111,0.15315315315315314,0.15315315315315314,0.12612612612612611
daytrader,301,52301,111,0.11711711711711711,0.10810810810810811,0.1981981981981982
daytrader,302,52302,111,0.12612612612612611,0.12612612612612611,0.15315315315315314
daytrader,303,52303,111,0.13513513513513514,0.17117117117117117,0.2072072072072072
daytrader,304,52304,111,0.13513513513513514,0.14414414414414414,0.18018018018018017
