subject,class_id,model_token_count,model_max_sequence_length,tokenizer_truncated,declaration_token_count,body_section_token_count,contract_body_tokens_truncated,declaration_section_affected,body_section_affected
jfreechart,org.jfree.chart.renderer.AreaRendererEndType,55,32768,false,24,22,0,false,false
jfreechart,org.jfree.chart.renderer.DefaultPolarItemRenderer,483,32768,false,383,91,0,false,false
jfreechart,org.jfree.chart.renderer.GrayPaintScale,89,32768,false,52,28,0,false,false
jfreechart,org.jfree.chart.renderer.LookupPaintScale,126,32768,false,76,41,0,false,false
jfreechart,org.jfree.chart.renderer.LookupPaintScale$PaintItem,66,32768,false,37,20,0,false,false
jfreechart,org.jfree.chart.renderer.NotOutlierException,20,32768,false,10,1,0,false,false
jfreechart,org.jfree.chart.renderer.Outlier,95,32768,false,63,23,0,false,false
jfreechart,org.jfree.chart.renderer.OutlierList,105,32768,false,70,26,0,false,false
jfreechart,org.jfree.chart.renderer.OutlierListCollection,95,32768,false,63,23,0,false,false
jfreechart,org.jfree.chart.renderer.PaintScale,35,32768,false,24,3,0,false,false
jfreechart,org.jfree.chart.renderer.PolarItemRenderer,193,32768,false,182,3,0,false,false
jfreechart,org.jfree.chart.renderer.RendererState,36,32768,false,19,8,0,false,false
jfreechart,org.jfree.chart.renderer.RendererUtilities,113,32768,false,56,48,0,false,false
jfreechart,org.jfree.chart.renderer.WaferMapRenderer,156,32768,false,104,43,0,false,false
jfreechart,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,899,32768,false,762,128,0,false,false
jfreechart,org.jfree.chart.renderer.category.AreaRenderer,137,32768,false,94,34,0,false,false
jfreechart,org.jfree.chart.renderer.category.BarPainter,64,32768,false,53,3,0,false,false
jfreechart,org.jfree.chart.renderer.category.BarRenderer,723,32768,false,514,200,0,false,false
jfreechart,org.jfree.chart.renderer.category.BarRenderer3D,318,32768,false,241,68,0,false,false
jfreechart,org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,478,32768,false,369,100,0,false,false
jfreechart,org.jfree.chart.renderer.category.CategoryItemRenderer,1388,32768,false,1377,3,0,false,false
jfreechart,org.jfree.chart.renderer.category.CategoryItemRendererState,132,32768,false,90,33,0,false,false
jfreechart,org.jfree.chart.renderer.category.CategoryStepRenderer,163,32768,false,120,34,0,false,false
jfreechart,org.jfree.chart.renderer.category.CategoryStepRenderer$State,26,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,25,32768,false,15,1,0,false,false
jfreechart,org.jfree.chart.renderer.category.GanttRenderer,282,32768,false,211,62,0,false,false
jfreechart,org.jfree.chart.renderer.category.GradientBarPainter,178,32768,false,123,46,0,false,false
jfreechart,org.jfree.chart.renderer.category.GroupedStackedBarRenderer,183,32768,false,131,43,0,false,false
jfreechart,org.jfree.chart.renderer.category.IntervalBarRenderer,124,32768,false,92,23,0,false,false
jfreechart,org.jfree.chart.renderer.category.LayeredBarRenderer,199,32768,false,153,37,0,false,false
jfreechart,org.jfree.chart.renderer.category.LevelRenderer,269,32768,false,211,49,0,false,false
jfreechart,org.jfree.chart.renderer.category.LineAndShapeRenderer,445,32768,false,370,66,0,false,false
jfreechart,org.jfree.chart.renderer.category.LineRenderer3D,261,32768,false,202,50,0,false,false
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,229,32768,false,168,52,0,false,false
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$1,66,32768,false,35,22,0,false,false
jfreechart,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$2,65,32768,false,35,21,0,false,false
jfreechart,org.jfree.chart.renderer.category.ScatterRenderer,291,32768,false,220,62,0,false,false
jfreechart,org.jfree.chart.renderer.category.StackedAreaRenderer,182,32768,false,138,35,0,false,false
jfreechart,org.jfree.chart.renderer.category.StackedBarRenderer,162,32768,false,110,43,0,false,false
jfreechart,org.jfree.chart.renderer.category.StackedBarRenderer3D,330,32768,false,261,60,0,false,false
jfreechart,org.jfree.chart.renderer.category.StandardBarPainter,117,32768,false,87,21,0,false,false
jfreechart,org.jfree.chart.renderer.category.StatisticalBarRenderer,254,32768,false,188,57,0,false,false
jfreechart,org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer,167,32768,false,118,40,0,false,false
jfreechart,org.jfree.chart.renderer.category.WaterfallBarRenderer,191,32768,false,132,50,0,false,false
jfreechart,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,973,32768,false,822,142,0,false,false
jfreechart,org.jfree.chart.renderer.xy.CandlestickRenderer,353,32768,false,273,71,0,false,false
jfreechart,org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,153,32768,false,101,43,0,false,false
jfreechart,org.jfree.chart.renderer.xy.CyclicXYItemRenderer,84,32768,false,59,16,0,false,false
jfreechart,org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet,149,32768,false,107,33,0,false,false
jfreechart,org.jfree.chart.renderer.xy.DefaultXYItemRenderer,26,32768,false,16,1,0,false,false
jfreechart,org.jfree.chart.renderer.xy.DeviationRenderer,192,32768,false,135,48,0,false,false
jfreechart,org.jfree.chart.renderer.xy.DeviationRenderer$State,31,32768,false,17,5,0,false,false
jfreechart,org.jfree.chart.renderer.xy.GradientXYBarPainter,183,32768,false,127,47,0,false,false
jfreechart,org.jfree.chart.renderer.xy.HighLowRenderer,224,32768,false,172,43,0,false,false
jfreechart,org.jfree.chart.renderer.xy.SamplingXYLineRenderer,193,32768,false,136,48,0,false,false
jfreechart,org.jfree.chart.renderer.xy.SamplingXYLineRenderer$State,57,32768,false,34,14,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StackedXYAreaRenderer,219,32768,false,167,43,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StackedXYAreaRenderer$StackedXYAreaRendererState,91,32768,false,68,14,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,183,32768,false,140,34,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StackedXYBarRenderer,183,32768,false,121,53,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StandardXYBarPainter,122,32768,false,91,22,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StandardXYItemRenderer,422,32768,false,339,74,0,false,false
jfreechart,org.jfree.chart.renderer.xy.StandardXYItemRenderer$State,63,32768,false,43,11,0,false,false
jfreechart,org.jfree.chart.renderer.xy.VectorRenderer,139,32768,false,94,36,0,false,false
jfreechart,org.jfree.chart.renderer.xy.WindItemRenderer,89,32768,false,72,8,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYAreaRenderer,270,32768,false,200,61,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYAreaRenderer$XYAreaRendererState,29,32768,false,16,4,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYAreaRenderer2,174,32768,false,128,37,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBarPainter,67,32768,false,56,3,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBarRenderer,639,32768,false,445,185,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBarRenderer$XYBarRendererState,48,32768,false,32,7,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBlockRenderer,229,32768,false,157,63,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,386,32768,false,306,71,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYBubbleRenderer,126,32768,false,88,29,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYDifferenceRenderer,408,32768,false,320,79,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYDotRenderer,191,32768,false,136,46,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYErrorRenderer,209,32768,false,161,39,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYItemRenderer,1437,32768,false,1426,3,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYItemRendererState,114,32768,false,79,26,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYLine3DRenderer,166,32768,false,122,35,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,652,32768,false,567,76,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer$State,74,32768,false,50,15,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYShapeRenderer,309,32768,false,238,62,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYSplineRenderer,220,32768,false,154,57,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYSplineRenderer$FillType,55,32768,false,34,12,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYSplineRenderer$XYSplineState,35,32768,false,21,5,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYStepAreaRenderer,267,32768,false,194,64,0,false,false
jfreechart,org.jfree.chart.renderer.xy.XYStepRenderer,164,32768,false,115,40,0,false,false
jfreechart,org.jfree.chart.renderer.xy.YIntervalRenderer,176,32768,false,134,33,0,false,false
jfreechart,org.jfree.chart.resources.JFreeChartResources,42,32768,false,18,15,0,false,false
jfreechart,org.jfree.chart.servlet.ChartDeleter,79,32768,false,46,24,0,false,false
jfreechart,org.jfree.chart.servlet.DisplayChart,52,32768,false,19,24,0,false,false
jfreechart,org.jfree.chart.servlet.ServletUtilities,256,32768,false,168,79,0,false,false
jfreechart,org.jfree.chart.title.CompositeTitle,130,32768,false,93,28,0,false,false
jfreechart,org.jfree.chart.title.DateTitle,41,32768,false,19,13,0,false,false
jfreechart,org.jfree.chart.title.ImageTitle,139,32768,false,86,44,0,false,false
jfreechart,org.jfree.chart.title.LegendGraphic,355,32768,false,285,61,0,false,false
jfreechart,org.jfree.chart.title.LegendItemBlockContainer,106,32768,false,73,24,0,false,false
jfreechart,org.jfree.chart.title.LegendTitle,365,32768,false,281,75,0,false,false
jfreechart,org.jfree.chart.title.PaintScaleLegend,330,32768,false,234,87,0,false,false
jfreechart,org.jfree.chart.title.ShortTextTitle,134,32768,false,83,42,0,false,false
jfreechart,org.jfree.chart.title.TextTitle,386,32768,false,267,110,0,false,false
jfreechart,org.jfree.chart.title.Title,191,32768,false,140,42,0,false,false
jfreechart,org.jfree.chart.urls.CategoryURLGenerator,29,32768,false,18,3,0,false,false
jfreechart,org.jfree.chart.urls.CustomCategoryURLGenerator,96,32768,false,68,19,0,false,false
jfreechart,org.jfree.chart.urls.CustomPieURLGenerator,102,32768,false,70,23,0,false,false
jfreechart,org.jfree.chart.urls.CustomXYURLGenerator,97,32768,false,69,19,0,false,false
jfreechart,org.jfree.chart.urls.PieURLGenerator,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.urls.StandardCategoryURLGenerator,82,32768,false,41,32,0,false,false
jfreechart,org.jfree.chart.urls.StandardPieURLGenerator,69,32768,false,31,29,0,false,false
jfreechart,org.jfree.chart.urls.StandardXYURLGenerator,63,32768,false,31,23,0,false,false
jfreechart,org.jfree.chart.urls.StandardXYZURLGenerator,42,32768,false,29,4,0,false,false
jfreechart,org.jfree.chart.urls.TimeSeriesURLGenerator,94,32768,false,54,31,0,false,false
jfreechart,org.jfree.chart.urls.URLUtilities,32,32768,false,13,10,0,false,false
jfreechart,org.jfree.chart.urls.XYURLGenerator,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.urls.XYZURLGenerator,34,32768,false,23,3,0,false,false
jfreechart,org.jfree.chart.util.AttrStringUtils,272,32768,false,215,48,0,false,false
jfreechart,org.jfree.chart.util.CloneUtils,51,32768,false,19,23,0,false,false
jfreechart,org.jfree.chart.util.DefaultShadowGenerator,122,32768,false,76,37,0,false,false
jfreechart,org.jfree.chart.util.DirectionalGradientPaintTransformer,40,32768,false,23,8,0,false,false
jfreechart,org.jfree.chart.util.ExportUtils,172,32768,false,84,79,0,false,false
jfreechart,org.jfree.chart.util.HMSNumberFormat,57,32768,false,38,10,0,false,false
jfreechart,org.jfree.chart.util.HexNumberFormat,75,32768,false,51,15,0,false,false
jfreechart,org.jfree.chart.util.LineUtilities,52,32768,false,32,11,0,false,false
jfreechart,org.jfree.chart.util.LogFormat,112,32768,false,69,34,0,false,false
jfreechart,org.jfree.chart.util.PaintAlpha,106,32768,false,71,26,0,false,false
jfreechart,org.jfree.chart.util.ParamChecks,53,32768,false,25,19,0,false,false
jfreechart,org.jfree.chart.util.RelativeDateFormat,236,32768,false,177,50,0,false,false
jfreechart,org.jfree.chart.util.ResourceBundleWrapper,70,32768,false,41,20,0,false,false
jfreechart,org.jfree.chart.util.ShadowGenerator,37,32768,false,26,3,0,false,false
jfreechart,org.jfree.chart.util.TextUtils,149,32768,false,111,29,0,false,false
jfreechart,org.jfree.chart.util.XYCoordinateType,53,32768,false,23,21,0,false,false
jfreechart,org.jfree.data.ComparableObjectItem,73,32768,false,46,18,0,false,false
jfreechart,org.jfree.data.ComparableObjectSeries,202,32768,false,139,54,0,false,false
jfreechart,org.jfree.data.DataUtilities,146,32768,false,107,30,0,false,false
jfreechart,org.jfree.data.DefaultKeyedValue,77,32768,false,51,17,0,false,false
jfreechart,org.jfree.data.DefaultKeyedValues,218,32768,false,157,52,0,false,false
jfreechart,org.jfree.data.DefaultKeyedValues2D,219,32768,false,159,51,0,false,false
jfreechart,org.jfree.data.DomainInfo,40,32768,false,29,3,0,false,false
jfreechart,org.jfree.data.DomainOrder,57,32768,false,26,22,0,false,false
jfreechart,org.jfree.data.KeyToGroupMap,117,32768,false,80,28,0,false,false
jfreechart,org.jfree.data.KeyedObject,59,32768,false,38,12,0,false,false
jfreechart,org.jfree.data.KeyedObjects,158,32768,false,103,46,0,false,false
jfreechart,org.jfree.data.KeyedObjects2D,205,32768,false,146,50,0,false,false
jfreechart,org.jfree.data.KeyedValue,24,32768,false,13,3,0,false,false
jfreechart,org.jfree.data.KeyedValueComparator,66,32768,false,32,25,0,false,false
jfreechart,org.jfree.data.KeyedValueComparatorType,48,32768,false,24,15,0,false,false
jfreechart,org.jfree.data.KeyedValues,42,32768,false,31,3,0,false,false
jfreechart,org.jfree.data.KeyedValues2D,70,32768,false,59,3,0,false,false
jfreechart,org.jfree.data.Range,232,32768,false,161,62,0,false,false
jfreechart,org.jfree.data.RangeInfo,40,32768,false,29,3,0,false,false
jfreechart,org.jfree.data.RangeType,57,32768,false,26,22,0,false,false
jfreechart,org.jfree.data.UnknownKeyException,19,32768,false,9,1,0,false,false
jfreechart,org.jfree.data.Value,20,32768,false,9,3,0,false,false
jfreechart,org.jfree.data.Values,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.data.Values2D,35,32768,false,24,3,0,false,false
jfreechart,org.jfree.data.category.CategoryDataset,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.data.category.CategoryRangeInfo,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.data.category.CategoryToPieDataset,133,32768,false,82,42,0,false,false
jfreechart,org.jfree.data.category.DefaultCategoryDataset,230,32768,false,182,39,0,false,false
jfreechart,org.jfree.data.category.DefaultIntervalCategoryDataset,347,32768,false,236,102,0,false,false
jfreechart,org.jfree.data.category.IntervalCategoryDataset,59,32768,false,48,3,0,false,false
jfreechart,org.jfree.data.category.SlidingCategoryDataset,192,32768,false,130,53,0,false,false
jfreechart,org.jfree.data.contour.ContourDataset,83,32768,false,72,3,0,false,false
jfreechart,org.jfree.data.contour.DefaultContourDataset,269,32768,false,192,68,0,false,false
jfreechart,org.jfree.data.contour.NonGridContourDataset,60,32768,false,35,16,0,false,false
jfreechart,org.jfree.data.function.Function2D,23,32768,false,12,3,0,false,false
jfreechart,org.jfree.data.function.LineFunction2D,59,32768,false,39,11,0,false,false
jfreechart,org.jfree.data.function.NormalDistributionFunction2D,81,32768,false,41,31,0,false,false
jfreechart,org.jfree.data.function.PolynomialFunction2D,65,32768,false,39,17,0,false,false
jfreechart,org.jfree.data.function.PowerFunction2D,57,32768,false,38,10,0,false,false
jfreechart,org.jfree.data.gantt.GanttCategoryDataset,132,32768,false,121,3,0,false,false
jfreechart,org.jfree.data.gantt.SlidingGanttCategoryDataset,358,32768,false,283,66,0,false,false
jfreechart,org.jfree.data.gantt.Task,132,32768,false,93,30,0,false,false
jfreechart,org.jfree.data.gantt.TaskSeries,87,32768,false,50,28,0,false,false
jfreechart,org.jfree.data.gantt.TaskSeriesCollection,382,32768,false,306,67,0,false,false
jfreechart,org.jfree.data.gantt.XYTaskDataset,301,32768,false,241,51,0,false,false
jfreechart,org.jfree.data.general.AbstractDataset,153,32768,false,103,41,0,false,false
jfreechart,org.jfree.data.general.AbstractSeriesDataset,64,32768,false,46,9,0,false,false
jfreechart,org.jfree.data.general.CombinationDataset,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.data.general.CombinedDataset,309,32768,false,248,52,0,false,false
jfreechart,org.jfree.data.general.CombinedDataset$DatasetInfo,20,32768,false,8,3,0,false,false
jfreechart,org.jfree.data.general.Dataset,46,32768,false,35,3,0,false,false
jfreechart,org.jfree.data.general.DatasetChangeEvent,26,32768,false,14,3,0,false,false
jfreechart,org.jfree.data.general.DatasetChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.data.general.DatasetGroup,45,32768,false,25,11,0,false,false
jfreechart,org.jfree.data.general.DatasetUtilities,807,32768,false,705,93,0,false,false
jfreechart,org.jfree.data.general.DefaultHeatMapDataset,176,32768,false,127,40,0,false,false
jfreechart,org.jfree.data.general.DefaultKeyedValueDataset,85,32768,false,54,22,0,false,false
jfreechart,org.jfree.data.general.DefaultKeyedValues2DDataset,34,32768,false,24,1,0,false,false
jfreechart,org.jfree.data.general.DefaultKeyedValuesDataset,28,32768,false,18,1,0,false,false
jfreechart,org.jfree.data.general.DefaultPieDataset,175,32768,false,128,38,0,false,false
jfreechart,org.jfree.data.general.DefaultValueDataset,63,32768,false,39,15,0,false,false
jfreechart,org.jfree.data.general.HeatMapDataset,88,32768,false,77,3,0,false,false
jfreechart,org.jfree.data.general.HeatMapUtilities,88,32768,false,58,21,0,false,false
jfreechart,org.jfree.data.general.KeyedValueDataset,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.data.general.KeyedValues2DDataset,24,32768,false,13,3,0,false,false
jfreechart,org.jfree.data.general.KeyedValuesDataset,22,32768,false,11,3,0,false,false
jfreechart,org.jfree.data.general.PieDataset,23,32768,false,12,3,0,false,false
jfreechart,org.jfree.data.general.Series,213,32768,false,157,47,0,false,false
jfreechart,org.jfree.data.general.SeriesChangeEvent,21,32768,false,11,1,0,false,false
jfreechart,org.jfree.data.general.SeriesChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.data.general.SeriesDataset,38,32768,false,27,3,0,false,false
jfreechart,org.jfree.data.general.SeriesException,20,32768,false,10,1,0,false,false
jfreechart,org.jfree.data.general.SubSeriesDataset,232,32768,false,188,35,0,false,false
jfreechart,org.jfree.data.general.ValueDataset,21,32768,false,10,3,0,false,false
jfreechart,org.jfree.data.general.WaferMapDataset,178,32768,false,138,31,0,false,false
jfreechart,org.jfree.data.io.CSV,84,32768,false,44,31,0,false,false
jfreechart,org.jfree.data.jdbc.JDBCCategoryDataset,70,32768,false,38,23,0,false,false
jfreechart,org.jfree.data.jdbc.JDBCPieDataset,81,32768,false,31,41,0,false,false
jfreechart,org.jfree.data.jdbc.JDBCXYDataset,209,32768,false,124,76,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources,34,32768,false,17,8,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources_de,40,32768,false,18,13,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources_es,34,32768,false,18,7,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources_fr,34,32768,false,18,7,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources_pl,37,32768,false,18,10,0,false,false
jfreechart,org.jfree.data.resources.DataPackageResources_ru,34,32768,false,18,7,0,false,false
jfreechart,org.jfree.data.statistics.BoxAndWhiskerCalculator,95,32768,false,59,27,0,false,false
jfreechart,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,204,32768,false,193,3,0,false,false
jfreechart,org.jfree.data.statistics.BoxAndWhiskerItem,121,32768,false,75,37,0,false,false
jfreechart,org.jfree.data.statistics.BoxAndWhiskerXYDataset,124,32768,false,113,3,0,false,false
jfreechart,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,473,32768,false,382,82,0,false,false
jfreechart,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,319,32768,false,238,72,0,false,false
jfreechart,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,208,32768,false,145,54,0,false,false
jfreechart,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,299,32768,false,223,67,0,false,false
jfreechart,org.jfree.data.statistics.HistogramBin,82,32768,false,47,26,0,false,false
jfreechart,org.jfree.data.statistics.HistogramDataset,252,32768,false,169,74,0,false,false
jfreechart,org.jfree.data.statistics.HistogramType,57,32768,false,26,22,0,false,false
jfreechart,org.jfree.data.statistics.MeanAndStandardDeviation,73,32768,false,46,18,0,false,false
jfreechart,org.jfree.data.statistics.MultiValueCategoryDataset,39,32768,false,28,3,0,false,false
jfreechart,org.jfree.data.statistics.Regression,124,32768,false,72,43,0,false,false
jfreechart,org.jfree.data.statistics.SimpleHistogramBin,114,32768,false,68,37,0,false,false
jfreechart,org.jfree.data.statistics.SimpleHistogramDataset,295,32768,false,225,61,0,false,false
jfreechart,org.jfree.data.statistics.StatisticalCategoryDataset,61,32768,false,50,3,0,false,false
jfreechart,org.jfree.data.statistics.Statistics,185,32768,false,116,60,0,false,false
jfreechart,org.jfree.data.time.DateRange,61,32768,false,38,14,0,false,false
jfreechart,org.jfree.data.time.Day,168,32768,false,109,50,0,false,false
jfreechart,org.jfree.data.time.DynamicTimeSeriesCollection,433,32768,false,307,117,0,false,false
jfreechart,org.jfree.data.time.DynamicTimeSeriesCollection$ValueSequence,43,32768,false,24,10,0,false,false
jfreechart,org.jfree.data.time.FixedMillisecond,136,32768,false,97,30,0,false,false
jfreechart,org.jfree.data.time.Hour,161,32768,false,112,40,0,false,false
jfreechart,org.jfree.data.time.Millisecond,133,32768,false,88,36,0,false,false
jfreechart,org.jfree.data.time.Minute,151,32768,false,103,39,0,false,false
jfreechart,org.jfree.data.time.Month,178,32768,false,115,54,0,false,false
jfreechart,org.jfree.data.time.MovingAverage,152,32768,false,103,40,0,false,false
jfreechart,org.jfree.data.time.Quarter,187,32768,false,102,76,0,false,false
jfreechart,org.jfree.data.time.RegularTimePeriod,197,32768,false,151,37,0,false,false
jfreechart,org.jfree.data.time.Second,138,32768,false,92,37,0,false,false
jfreechart,org.jfree.data.time.SimpleTimePeriod,83,32768,false,50,24,0,false,false
jfreechart,org.jfree.data.time.TimePeriod,29,32768,false,18,3,0,false,false
jfreechart,org.jfree.data.time.TimePeriodAnchor,59,32768,false,27,23,0,false,false
jfreechart,org.jfree.data.time.TimePeriodFormatException,19,32768,false,9,1,0,false,false
jfreechart,org.jfree.data.time.TimePeriodValue,74,32768,false,44,21,0,false,false
jfreechart,org.jfree.data.time.TimePeriodValues,249,32768,false,175,65,0,false,false
jfreechart,org.jfree.data.time.TimePeriodValuesCollection,262,32768,false,189,64,0,false,false
jfreechart,org.jfree.data.time.TimeSeries,656,32768,false,494,153,0,false,false
jfreechart,org.jfree.data.time.TimeSeriesCollection,412,32768,false,305,98,0,false,false
jfreechart,org.jfree.data.time.TimeSeriesDataItem,76,32768,false,49,18,0,false,false
jfreechart,org.jfree.data.time.TimeSeriesTableModel,117,32768,false,70,38,0,false,false
jfreechart,org.jfree.data.time.TimeTableXYDataset,332,32768,false,256,67,0,false,false
jfreechart,org.jfree.data.time.Week,222,32768,false,122,91,0,false,false
jfreechart,org.jfree.data.time.Year,155,32768,false,91,55,0,false,false
jfreechart,org.jfree.data.time.ohlc.OHLC,62,32768,false,37,16,0,false,false
jfreechart,org.jfree.data.time.ohlc.OHLCItem,72,32768,false,47,16,0,false,false
jfreechart,org.jfree.data.time.ohlc.OHLCSeries,88,32768,false,59,20,0,false,false
jfreechart,org.jfree.data.time.ohlc.OHLCSeriesCollection,288,32768,false,220,59,0,false,false
jfreechart,org.jfree.data.xml.CategoryDatasetHandler,81,32768,false,51,21,0,false,false
jfreechart,org.jfree.data.xml.CategorySeriesHandler,93,32768,false,51,33,0,false,false
jfreechart,org.jfree.data.xml.DatasetReader,73,32768,false,46,18,0,false,false
jfreechart,org.jfree.data.xml.DatasetTags,17,32768,false,6,3,0,false,false
jfreechart,org.jfree.data.xml.ItemHandler,90,32768,false,54,27,0,false,false
jfreechart,org.jfree.data.xml.KeyHandler,99,32768,false,54,36,0,false,false
jfreechart,org.jfree.data.xml.PieDatasetHandler,76,32768,false,49,18,0,false,false
jfreechart,org.jfree.data.xml.RootHandler,74,32768,false,48,17,0,false,false
jfreechart,org.jfree.data.xml.ValueHandler,99,32768,false,54,36,0,false,false
jfreechart,org.jfree.data.xy.AbstractIntervalXYDataset,78,32768,false,57,12,0,false,false
jfreechart,org.jfree.data.xy.AbstractXYDataset,58,32768,false,38,11,0,false,false
jfreechart,org.jfree.data.xy.AbstractXYZDataset,38,32768,false,24,5,0,false,false
jfreechart,org.jfree.data.xy.CategoryTableXYDataset,281,32768,false,211,61,0,false,false
jfreechart,org.jfree.data.xy.DefaultHighLowDataset,203,32768,false,159,35,0,false,false
jfreechart,org.jfree.data.xy.DefaultIntervalXYDataset,227,32768,false,164,54,0,false,false
jfreechart,org.jfree.data.xy.DefaultOHLCDataset,209,32768,false,163,37,0,false,false
jfreechart,org.jfree.data.xy.DefaultTableXYDataset,359,32768,false,259,91,0,false,false
jfreechart,org.jfree.data.xy.DefaultWindDataset,138,32768,false,84,45,0,false,false
jfreechart,org.jfree.data.xy.DefaultXYDataset,174,32768,false,109,56,0,false,false
jfreechart,org.jfree.data.xy.DefaultXYZDataset,193,32768,false,126,58,0,false,false
jfreechart,org.jfree.data.xy.IntervalXYDataset,97,32768,false,86,3,0,false,false
jfreechart,org.jfree.data.xy.IntervalXYDelegate,239,32768,false,166,64,0,false,false
jfreechart,org.jfree.data.xy.IntervalXYZDataset,81,32768,false,70,3,0,false,false
jfreechart,org.jfree.data.xy.MatrixSeries,111,32768,false,68,34,0,false,false
jfreechart,org.jfree.data.xy.MatrixSeriesCollection,164,32768,false,105,50,0,false,false
jfreechart,org.jfree.data.xy.NormalizedMatrixSeries,67,32768,false,43,15,0,false,false
jfreechart,org.jfree.data.xy.OHLCDataItem,87,32768,false,51,27,0,false,false
jfreechart,org.jfree.data.xy.OHLCDataset,107,32768,false,96,3,0,false,false
jfreechart,org.jfree.data.xy.TableXYDataset,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.data.xy.Vector,57,32768,false,34,14,0,false,false
jfreechart,org.jfree.data.xy.VectorDataItem,59,32768,false,38,12,0,false,false
jfreechart,org.jfree.data.xy.VectorSeries,98,32768,false,73,16,0,false,false
jfreechart,org.jfree.data.xy.VectorSeriesCollection,188,32768,false,138,41,0,false,false
jfreechart,org.jfree.data.xy.VectorXYDataset,49,32768,false,38,3,0,false,false
jfreechart,org.jfree.data.xy.WindDataItem,66,32768,false,36,21,0,false,false
jfreechart,org.jfree.data.xy.WindDataset,38,32768,false,27,3,0,false,false
jfreechart,org.jfree.data.xy.XIntervalDataItem,54,32768,false,33,12,0,false,false
jfreechart,org.jfree.data.xy.XIntervalSeries,85,32768,false,65,11,0,false,false
jfreechart,org.jfree.data.xy.XIntervalSeriesCollection,222,32768,false,163,50,0,false,false
jfreechart,org.jfree.data.xy.XYBarDataset,233,32768,false,185,39,0,false,false
jfreechart,org.jfree.data.xy.XYCoordinate,70,32768,false,36,25,0,false,false
jfreechart,org.jfree.data.xy.XYDataItem,95,32768,false,66,20,0,false,false
jfreechart,org.jfree.data.xy.XYDataset,62,32768,false,51,3,0,false,false
