source,target,flow_type,weight,evidence_method,evidence_statement
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r25 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r24 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r24 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r20 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r20 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r19 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r19 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r18 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r18 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r14 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r14 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r13 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r13 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r12 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r12 = virtualinvoke r9.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r10, r11, r0)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.Block,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D)>","r9 = interfaceinvoke r10.<org.jfree.chart.block.Block: org.jfree.ui.Size2D arrange(java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r5, $r8)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D)>","$r6 = virtualinvoke r3.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r0, r5, $r4)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D)>","$r6 = virtualinvoke r3.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r0, r5, $r4)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedHeight(double)>(d2)
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedHeight(double)>(d2)
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedWidth(double)>(d2)
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedWidth(double)>(d2)
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedWidth(double)>(d2)
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedWidth(double)>(d2)
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRN(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedHeight(double)>(d2)
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r5 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r1)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>",r8 = virtualinvoke r0.<org.jfree.chart.block.RectangleConstraint: org.jfree.chart.block.RectangleConstraint toFixedHeight(double)>(d2)
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeNR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r9 = virtualinvoke r2.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r3, r4, r8)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","specialinvoke $r17.<org.jfree.chart.block.RectangleConstraint: void <init>(double,double)>($d8, d9)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","specialinvoke $r13.<org.jfree.chart.block.RectangleConstraint: void <init>(double,double)>(d10, $d5)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,return_value_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","specialinvoke $r10.<org.jfree.chart.block.RectangleConstraint: void <init>(double,double)>(d11, d12)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r4 = virtualinvoke r0.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r1, r2, $r3)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","r4 = virtualinvoke r0.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrange(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r1, r2, $r3)"
org.jfree.data.Range,org.jfree.chart.block.RectangleConstraint,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","specialinvoke $r17.<org.jfree.chart.block.RectangleConstraint: void <init>(double,double)>($d8, d9)"
org.jfree.chart.block.BlockContainer,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r18 = virtualinvoke r0.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r1, r2, $r17)"
org.jfree.chart.block.RectangleConstraint,org.jfree.chart.block.GridArrangement,argument_passing_flow,3,"<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>","$r18 = virtualinvoke r0.<org.jfree.chart.block.GridArrangement: org.jfree.ui.Size2D arrangeFF(org.jfree.chart.block.BlockContainer,java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint)>(r1, r2, $r17)"
