class_id_a,class_id_b,weight,selected_by
org.jfree.chart.axis.Axis,org.jfree.chart.entity.AxisEntity,0.73323952962059724,a
org.jfree.chart.axis.Axis,org.jfree.chart.plot.Plot,0.70531234051284342,b
org.jfree.chart.axis.AxisCollection,org.jfree.chart.axis.AxisSpace,0.62751821907300687,a
org.jfree.chart.axis.AxisCollection,org.jfree.chart.axis.AxisState,0.56671293293372005,a
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.axis.AxisLocation,0.82969554373777366,both
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.axis.PeriodAxisLabelInfo,0.59097767247141919,b
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.labels.ItemLabelAnchor,0.63860897148184637,a
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.plot.PieLabelLinkStyle,0.60273074224768197,b
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.plot.PlotOrientation,0.60455216992348459,b
org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.plot.PolarAxisLocation,0.74858295936910813,both
org.jfree.chart.axis.AxisLocation,org.jfree.chart.axis.AxisSpace,0.68280182288545999,both
org.jfree.chart.axis.AxisLocation,org.jfree.chart.plot.PlotOrientation,0.61000696907850693,b
org.jfree.chart.axis.AxisLocation,org.jfree.chart.plot.PolarAxisLocation,0.8017769293394762,both
org.jfree.chart.axis.AxisSpace,org.jfree.chart.axis.AxisState,0.62183196738427138,b
org.jfree.chart.axis.AxisSpace,org.jfree.chart.entity.AxisEntity,0.66007311442280525,a
org.jfree.chart.axis.AxisState,org.jfree.chart.entity.AxisEntity,0.61075118165321718,a
org.jfree.chart.axis.AxisState,org.jfree.chart.plot.PlotState,0.59436704418969666,b
org.jfree.chart.axis.CategoryAnchor,org.jfree.chart.axis.CategoryLabelPosition,0.66670630157127653,a
org.jfree.chart.axis.CategoryAnchor,org.jfree.chart.axis.CategoryLabelWidthType,0.59476281551389321,b
org.jfree.chart.axis.CategoryAnchor,org.jfree.chart.axis.CategoryTick,0.65295665156811677,b
org.jfree.chart.axis.CategoryAnchor,org.jfree.chart.labels.ItemLabelAnchor,0.695827213594022,both
org.jfree.chart.axis.CategoryAnchor,org.jfree.data.time.TimePeriodAnchor,0.69854679875049397,both
org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.CategoryAxis3D,0.75472040422574582,both
org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.CategoryLabelPositions,0.60109551165694508,b
org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.ExtendedCategoryAxis,0.7804803211978999,both
org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.SubCategoryAxis,0.75811294495356552,both
org.jfree.chart.axis.CategoryAxis,org.jfree.chart.plot.CategoryPlot,0.73352108183165554,b
org.jfree.chart.axis.CategoryAxis3D,org.jfree.chart.axis.ExtendedCategoryAxis,0.64735317994621666,b
org.jfree.chart.axis.CategoryAxis3D,org.jfree.chart.axis.NumberAxis3D,0.74086757130472625,both
org.jfree.chart.axis.CategoryAxis3D,org.jfree.chart.axis.SubCategoryAxis,0.65299994072241085,both
org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.axis.CategoryLabelPositions,0.7853729917531691,both
org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.axis.CategoryLabelWidthType,0.64030032200644615,b
