subject,seed,budget,source_stage,evaluation_graph,solution_id,f_semantic,semantic_improvement_vs_same_graph_leiden,evaluation_policy
xerces,25,0.01,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,25,0.025000000000000001,stage3a,stage3a,seed25_solution016,0.38207701695576712,0.0049556817821262778,post-hoc matched partition; no reselection
xerces,25,0.025000000000000001,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,25,0.050000000000000003,stage3a,stage3a,seed25_solution016,0.38207701695576712,0.0049556817821262778,post-hoc matched partition; no reselection
xerces,25,0.050000000000000003,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,25,0.10000000000000001,stage3a,stage3a,seed25_solution016,0.38207701695576712,0.0049556817821262778,post-hoc matched partition; no reselection
xerces,25,0.10000000000000001,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,25,0.14999999999999999,stage3a,stage3a,seed25_solution016,0.38207701695576712,0.0049556817821262778,post-hoc matched partition; no reselection
xerces,25,0.14999999999999999,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,25,0.20000000000000001,stage3a,stage3a,seed25_solution016,0.38207701695576712,0.0049556817821262778,post-hoc matched partition; no reselection
xerces,25,0.20000000000000001,stage3a,stage3b,seed25_solution016,0.38578795512907171,0.0075733221253292474,post-hoc matched partition; no reselection
xerces,26,0.0050000000000000001,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.0050000000000000001,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.01,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.01,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.025000000000000001,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.025000000000000001,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.050000000000000003,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.050000000000000003,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.10000000000000001,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.10000000000000001,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.14999999999999999,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.14999999999999999,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,26,0.20000000000000001,stage3a,stage3a,seed26_solution014,0.38035918701277294,0.0094294314414489853,post-hoc matched partition; no reselection
xerces,26,0.20000000000000001,stage3a,stage3b,seed26_solution014,0.38658410685214895,0.0055252483088375328,post-hoc matched partition; no reselection
xerces,27,0,stage3a,stage3a,seed27_solution002,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,27,0,stage3a,stage3b,seed27_solution002,0.38873194738704031,0,post-hoc matched partition; no reselection
xerces,27,0.0050000000000000001,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.0050000000000000001,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.01,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.01,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.025000000000000001,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.025000000000000001,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.050000000000000003,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.050000000000000003,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.10000000000000001,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.10000000000000001,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.14999999999999999,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.14999999999999999,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,27,0.20000000000000001,stage3a,stage3a,seed27_solution003,0.380106552512958,0.010087368225057652,post-hoc matched partition; no reselection
xerces,27,0.20000000000000001,stage3a,stage3b,seed27_solution003,0.38789137100621296,0.0021623547703693955,post-hoc matched partition; no reselection
xerces,28,0.0050000000000000001,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.0050000000000000001,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.01,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.01,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.025000000000000001,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.025000000000000001,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.050000000000000003,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.050000000000000003,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.10000000000000001,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.10000000000000001,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.14999999999999999,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.14999999999999999,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,28,0.20000000000000001,stage3a,stage3a,seed28_solution013,0.38140158947494185,0.0067146995909394365,post-hoc matched partition; no reselection
xerces,28,0.20000000000000001,stage3a,stage3b,seed28_solution013,0.38700182860987098,0.0044506729863566935,post-hoc matched partition; no reselection
xerces,29,0,stage3a,stage3a,seed29_solution011,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,29,0,stage3a,stage3b,seed29_solution011,0.38873194738704031,0,post-hoc matched partition; no reselection
xerces,29,0.0050000000000000001,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.0050000000000000001,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.01,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.01,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.025000000000000001,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.025000000000000001,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.050000000000000003,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.050000000000000003,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.10000000000000001,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.10000000000000001,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.14999999999999999,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.14999999999999999,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
xerces,29,0.20000000000000001,stage3a,stage3a,seed29_solution012,0.38264603770448691,0.003473779344044664,post-hoc matched partition; no reselection
xerces,29,0.20000000000000001,stage3a,stage3b,seed29_solution012,0.38763324490143936,0.0028263755860205488,post-hoc matched partition; no reselection
jpetstore,0,0,stage3b,stage3a,seed0_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,0,0,stage3b,stage3b,seed0_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,0,0.0050000000000000001,stage3b,stage3a,seed0_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,0,0.0050000000000000001,stage3b,stage3b,seed0_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,0,0.01,stage3b,stage3a,seed0_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,0,0.01,stage3b,stage3b,seed0_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,0,0.025000000000000001,stage3b,stage3a,seed0_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,0,0.025000000000000001,stage3b,stage3b,seed0_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,0,0.050000000000000003,stage3b,stage3a,seed0_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,0,0.050000000000000003,stage3b,stage3b,seed0_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,0,0.10000000000000001,stage3b,stage3a,seed0_solution015,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,0,0.10000000000000001,stage3b,stage3b,seed0_solution015,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,0,0.14999999999999999,stage3b,stage3a,seed0_solution015,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,0,0.14999999999999999,stage3b,stage3b,seed0_solution015,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,0,0.20000000000000001,stage3b,stage3a,seed0_solution023,0.40515903496189076,0.32336547684972577,post-hoc matched partition; no reselection
jpetstore,0,0.20000000000000001,stage3b,stage3b,seed0_solution023,0.35693216733158295,0.30322078714702538,post-hoc matched partition; no reselection
jpetstore,1,0,stage3b,stage3a,seed1_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,1,0,stage3b,stage3b,seed1_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,1,0.0050000000000000001,stage3b,stage3a,seed1_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,1,0.0050000000000000001,stage3b,stage3b,seed1_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,1,0.01,stage3b,stage3a,seed1_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,1,0.01,stage3b,stage3b,seed1_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,1,0.025000000000000001,stage3b,stage3a,seed1_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,1,0.025000000000000001,stage3b,stage3b,seed1_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,1,0.050000000000000003,stage3b,stage3a,seed1_solution003,0.58118722373038345,0.029390175078215987,post-hoc matched partition; no reselection
jpetstore,1,0.050000000000000003,stage3b,stage3b,seed1_solution003,0.49213196186936792,0.039292749726941412,post-hoc matched partition; no reselection
jpetstore,1,0.10000000000000001,stage3b,stage3a,seed1_solution011,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,1,0.10000000000000001,stage3b,stage3b,seed1_solution011,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,1,0.14999999999999999,stage3b,stage3a,seed1_solution011,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,1,0.14999999999999999,stage3b,stage3b,seed1_solution011,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,1,0.20000000000000001,stage3b,stage3a,seed1_solution011,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,1,0.20000000000000001,stage3b,stage3b,seed1_solution011,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,2,0,stage3b,stage3a,seed2_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,2,0,stage3b,stage3b,seed2_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,2,0.0050000000000000001,stage3b,stage3a,seed2_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,2,0.0050000000000000001,stage3b,stage3b,seed2_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,2,0.01,stage3b,stage3a,seed2_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,2,0.01,stage3b,stage3b,seed2_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,2,0.025000000000000001,stage3b,stage3a,seed2_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,2,0.025000000000000001,stage3b,stage3b,seed2_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,2,0.050000000000000003,stage3b,stage3a,seed2_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,2,0.050000000000000003,stage3b,stage3b,seed2_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,2,0.10000000000000001,stage3b,stage3a,seed2_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,2,0.10000000000000001,stage3b,stage3b,seed2_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,2,0.14999999999999999,stage3b,stage3a,seed2_solution006,0.50636768481138916,0.15434230170063948,post-hoc matched partition; no reselection
jpetstore,2,0.14999999999999999,stage3b,stage3b,seed2_solution006,0.42309248995903359,0.17406701020646539,post-hoc matched partition; no reselection
jpetstore,2,0.20000000000000001,stage3b,stage3a,seed2_solution006,0.50636768481138916,0.15434230170063948,post-hoc matched partition; no reselection
jpetstore,2,0.20000000000000001,stage3b,stage3b,seed2_solution006,0.42309248995903359,0.17406701020646539,post-hoc matched partition; no reselection
jpetstore,3,0,stage3b,stage3a,seed3_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,3,0,stage3b,stage3b,seed3_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,3,0.0050000000000000001,stage3b,stage3a,seed3_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,3,0.0050000000000000001,stage3b,stage3b,seed3_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,3,0.01,stage3b,stage3a,seed3_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,3,0.01,stage3b,stage3b,seed3_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,3,0.025000000000000001,stage3b,stage3a,seed3_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,3,0.025000000000000001,stage3b,stage3b,seed3_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,3,0.050000000000000003,stage3b,stage3a,seed3_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,3,0.050000000000000003,stage3b,stage3b,seed3_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,3,0.10000000000000001,stage3b,stage3a,seed3_solution013,0.49940972770400971,0.16596241524418812,post-hoc matched partition; no reselection
jpetstore,3,0.10000000000000001,stage3b,stage3b,seed3_solution013,0.44595340188334565,0.12943946000607789,post-hoc matched partition; no reselection
jpetstore,3,0.14999999999999999,stage3b,stage3a,seed3_solution017,0.47814583480699746,0.20147411013220096,post-hoc matched partition; no reselection
jpetstore,3,0.14999999999999999,stage3b,stage3b,seed3_solution017,0.42611798326863948,0.16816084360198352,post-hoc matched partition; no reselection
jpetstore,3,0.20000000000000001,stage3b,stage3a,seed3_solution021,0.40515903496189076,0.32336547684972577,post-hoc matched partition; no reselection
jpetstore,3,0.20000000000000001,stage3b,stage3b,seed3_solution021,0.35693216733158295,0.30322078714702538,post-hoc matched partition; no reselection
jpetstore,4,0,stage3b,stage3a,seed4_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,4,0,stage3b,stage3b,seed4_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,4,0.0050000000000000001,stage3b,stage3a,seed4_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,4,0.0050000000000000001,stage3b,stage3b,seed4_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,4,0.01,stage3b,stage3a,seed4_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,4,0.01,stage3b,stage3b,seed4_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,4,0.025000000000000001,stage3b,stage3a,seed4_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,4,0.025000000000000001,stage3b,stage3b,seed4_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,4,0.050000000000000003,stage3b,stage3a,seed4_solution016,0.53793257937593641,0.10162745261926572,post-hoc matched partition; no reselection
jpetstore,4,0.050000000000000003,stage3b,stage3b,seed4_solution016,0.5084044994501189,0.0075265852722174549,post-hoc matched partition; no reselection
jpetstore,4,0.10000000000000001,stage3b,stage3a,seed4_solution017,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,4,0.10000000000000001,stage3b,stage3b,seed4_solution017,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,4,0.14999999999999999,stage3b,stage3a,seed4_solution017,0.45101376398053805,0.24678593640670973,post-hoc matched partition; no reselection
jpetstore,4,0.14999999999999999,stage3b,stage3b,seed4_solution017,0.39950873770827022,0.2201056411661145,post-hoc matched partition; no reselection
jpetstore,4,0.20000000000000001,stage3b,stage3a,seed4_solution022,0.40515903496189076,0.32336547684972577,post-hoc matched partition; no reselection
jpetstore,4,0.20000000000000001,stage3b,stage3b,seed4_solution022,0.35693216733158295,0.30322078714702538,post-hoc matched partition; no reselection
jpetstore,5,0,stage3b,stage3a,seed5_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,5,0,stage3b,stage3b,seed5_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,5,0.0050000000000000001,stage3b,stage3a,seed5_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,5,0.0050000000000000001,stage3b,stage3b,seed5_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,5,0.01,stage3b,stage3a,seed5_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,5,0.01,stage3b,stage3b,seed5_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,5,0.025000000000000001,stage3b,stage3a,seed5_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,5,0.025000000000000001,stage3b,stage3b,seed5_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,5,0.050000000000000003,stage3b,stage3a,seed5_solution012,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,5,0.050000000000000003,stage3b,stage3b,seed5_solution012,0.48394775749914676,0.055269408601771784,post-hoc matched partition; no reselection
jpetstore,5,0.10000000000000001,stage3b,stage3a,seed5_solution012,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,5,0.10000000000000001,stage3b,stage3b,seed5_solution012,0.48394775749914676,0.055269408601771784,post-hoc matched partition; no reselection
jpetstore,5,0.14999999999999999,stage3b,stage3a,seed5_solution014,0.49545086379992065,0.17257390297816422,post-hoc matched partition; no reselection
jpetstore,5,0.14999999999999999,stage3b,stage3b,seed5_solution014,0.42524412318369209,0.16986673507902608,post-hoc matched partition; no reselection
jpetstore,5,0.20000000000000001,stage3b,stage3a,seed5_solution010,0.46835947060437055,0.21781779570801987,post-hoc matched partition; no reselection
jpetstore,5,0.20000000000000001,stage3b,stage3b,seed5_solution010,0.41974984593005749,0.18059229732970189,post-hoc matched partition; no reselection
jpetstore,6,0,stage3b,stage3a,seed6_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,6,0,stage3b,stage3b,seed6_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,6,0.0050000000000000001,stage3b,stage3a,seed6_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,6,0.0050000000000000001,stage3b,stage3b,seed6_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,6,0.01,stage3b,stage3a,seed6_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,6,0.01,stage3b,stage3b,seed6_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,6,0.025000000000000001,stage3b,stage3a,seed6_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,6,0.025000000000000001,stage3b,stage3b,seed6_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,6,0.050000000000000003,stage3b,stage3a,seed6_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,6,0.050000000000000003,stage3b,stage3b,seed6_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,6,0.10000000000000001,stage3b,stage3a,seed6_solution001,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,6,0.10000000000000001,stage3b,stage3b,seed6_solution001,0.46566906033572097,0.090951864225554277,post-hoc matched partition; no reselection
jpetstore,6,0.14999999999999999,stage3b,stage3a,seed6_solution009,0.5079498432573839,0.15170002315499501,post-hoc matched partition; no reselection
jpetstore,6,0.14999999999999999,stage3b,stage3b,seed6_solution009,0.4207522687414349,0.17863543425770939,post-hoc matched partition; no reselection
jpetstore,6,0.20000000000000001,stage3b,stage3a,seed6_solution010,0.4869365309882645,0.18679323668375361,post-hoc matched partition; no reselection
jpetstore,6,0.20000000000000001,stage3b,stage3b,seed6_solution010,0.40311072731760522,0.21307407686788893,post-hoc matched partition; no reselection
jpetstore,7,0,stage3b,stage3a,seed7_solution000,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,7,0,stage3b,stage3b,seed7_solution000,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,7,0.0050000000000000001,stage3b,stage3a,seed7_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,7,0.0050000000000000001,stage3b,stage3b,seed7_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,7,0.01,stage3b,stage3a,seed7_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,7,0.01,stage3b,stage3b,seed7_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,7,0.025000000000000001,stage3b,stage3a,seed7_solution001,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,7,0.025000000000000001,stage3b,stage3b,seed7_solution001,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,7,0.050000000000000003,stage3b,stage3a,seed7_solution003,0.61722444254445041,-0.030793664510136893,post-hoc matched partition; no reselection
jpetstore,7,0.050000000000000003,stage3b,stage3b,seed7_solution003,0.51142504955833856,0.0016300684563680114,post-hoc matched partition; no reselection
jpetstore,7,0.10000000000000001,stage3b,stage3a,seed7_solution016,0.49757698863012223,0.16902317514908663,post-hoc matched partition; no reselection
jpetstore,7,0.10000000000000001,stage3b,stage3b,seed7_solution016,0.44609974591006785,0.12915377694055999,post-hoc matched partition; no reselection
jpetstore,7,0.14999999999999999,stage3b,stage3a,seed7_solution031,0.47068452678741757,0.21393484322280235,post-hoc matched partition; no reselection
jpetstore,7,0.14999999999999999,stage3b,stage3b,seed7_solution031,0.40012747521022995,0.21889778300975615,post-hoc matched partition; no reselection
jpetstore,7,0.20000000000000001,stage3b,stage3a,seed7_solution031,0.47068452678741757,0.21393484322280235,post-hoc matched partition; no reselection
jpetstore,7,0.20000000000000001,stage3b,stage3b,seed7_solution031,0.40012747521022995,0.21889778300975615,post-hoc matched partition; no reselection
jpetstore,8,0,stage3b,stage3a,seed8_solution001,0.59878563847962085,0,post-hoc matched partition; no reselection
jpetstore,8,0,stage3b,stage3b,seed8_solution001,0.51226006853751849,0,post-hoc matched partition; no reselection
jpetstore,8,0.0050000000000000001,stage3b,stage3a,seed8_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,8,0.0050000000000000001,stage3b,stage3b,seed8_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,8,0.01,stage3b,stage3a,seed8_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,8,0.01,stage3b,stage3b,seed8_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,8,0.025000000000000001,stage3b,stage3a,seed8_solution002,0.60061837755350822,-0.003060759904898327,post-hoc matched partition; no reselection
jpetstore,8,0.025000000000000001,stage3b,stage3b,seed8_solution002,0.51211372451079618,0.00028568306551810235,post-hoc matched partition; no reselection
jpetstore,8,0.050000000000000003,stage3b,stage3a,seed8_solution017,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,8,0.050000000000000003,stage3b,stage3b,seed8_solution017,0.48394775749914676,0.055269408601771784,post-hoc matched partition; no reselection
jpetstore,8,0.10000000000000001,stage3b,stage3a,seed8_solution017,0.55222241383003645,0.077762761257623478,post-hoc matched partition; no reselection
jpetstore,8,0.10000000000000001,stage3b,stage3b,seed8_solution017,0.48394775749914676,0.055269408601771784,post-hoc matched partition; no reselection
jpetstore,8,0.14999999999999999,stage3b,stage3a,seed8_solution007,0.50636768481138916,0.15434230170063948,post-hoc matched partition; no reselection
jpetstore,8,0.14999999999999999,stage3b,stage3b,seed8_solution007,0.42309248995903359,0.17406701020646539,post-hoc matched partition; no reselection
