subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,6,seed6_solution066,raw_reference_leiden,0.0011202146648029115,0.07680832427934246,812,0.9975429975429976
xerces-j,6,seed6_solution067,raw_reference_leiden,0.3261832951068943,0.4719919867679646,814,1.0
xerces-j,6,seed6_solution068,raw_reference_leiden,0.3083708899207009,0.4532085578066957,812,0.9975429975429976
xerces-j,6,seed6_solution069,raw_reference_leiden,0.3684735660952331,0.45232048435632677,812,0.9975429975429976
xerces-j,6,seed6_solution070,raw_reference_leiden,0.0013272393024395899,0.07979749275342392,812,0.9975429975429976
xerces-j,6,seed6_solution071,raw_reference_leiden,0.11695926169693178,0.29149140463220785,812,0.9975429975429976
xerces-j,6,seed6_solution072,raw_reference_leiden,0.29506987845536,0.42779517022439745,814,1.0
xerces-j,6,seed6_solution073,raw_reference_leiden,0.2428274779930657,0.38183918469403716,812,0.9975429975429976
xerces-j,6,seed6_solution074,raw_reference_leiden,0.003187267752388132,0.09028413300640219,812,0.9975429975429976
xerces-j,6,seed6_solution075,raw_reference_leiden,0.02561711522939867,0.1545953822723599,812,0.9975429975429976
xerces-j,6,seed6_solution076,raw_reference_leiden,0.02956558763153691,0.14345583231516892,812,0.9975429975429976
xerces-j,6,seed6_solution077,raw_reference_leiden,0.06005076236242236,0.1847520423874911,812,0.9975429975429976
xerces-j,6,seed6_solution078,raw_reference_leiden,0.2884101575157158,0.42185094877675733,814,1.0
xerces-j,6,seed6_solution079,raw_reference_leiden,0.0975314473300561,0.2371625712742665,812,0.9975429975429976
xerces-j,6,seed6_solution080,raw_reference_leiden,0.20020429723109745,0.33466879272231903,812,0.9975429975429976
xerces-j,6,seed6_solution081,raw_reference_leiden,0.08226185378609188,0.22059001560140762,812,0.9975429975429976
xerces-j,6,seed6_solution082,raw_reference_leiden,0.09796721568048115,0.23786025156529836,812,0.9975429975429976
xerces-j,6,seed6_solution083,raw_reference_leiden,-0.000795930951274624,0.08013365912639346,812,0.9975429975429976
xerces-j,6,seed6_solution084,raw_reference_leiden,0.0012780960217323582,0.0798145621045133,812,0.9975429975429976
xerces-j,6,seed6_solution085,raw_reference_leiden,0.000736676666674649,0.08662907227212975,812,0.9975429975429976
xerces-j,6,seed6_solution086,raw_reference_leiden,0.0014330942978085794,0.0792220564898819,812,0.9975429975429976
