subject,seed,solution_id,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_distribution
xerces-j,1,seed1_solution072,0.1870803461298101,0.24908698777857657,0.33171217401294373,29,28.06896551724138,80,2,0.09828009828009827,0.0,"{""10"": 1, ""12"": 1, ""13"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""18"": 2, ""2"": 2, ""20"": 1, ""21"": 1, ""24"": 1, ""27"": 1, ""28"": 1, ""32"": 2, ""34"": 1, ""39"": 1, ""40"": 1, ""41"": 1, ""42"": 1, ""43"": 1, ""45"": 1, ""5"": 2, ""58"": 1, ""75"": 1, ""80"": 1}"
xerces-j,1,seed1_solution073,-0.02030497875580251,0.23206326383896478,0.3021906010110466,7,116.28571428571429,208,1,0.25552825552825553,0.0012285012285012285,"{""1"": 1, ""195"": 1, ""198"": 1, ""2"": 2, ""208"": 2}"
xerces-j,1,seed1_solution074,-0.027408104167650712,0.22852624011502518,0.2962203667809751,4,203.5,213,197,0.2616707616707617,0.0,"{""197"": 1, ""201"": 1, ""203"": 1, ""213"": 1}"
xerces-j,1,seed1_solution075,0.15783434908916627,0.22588066139468008,0.29179049034175336,28,29.071428571428573,93,1,0.11425061425061425,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""13"": 1, ""16"": 1, ""17"": 1, ""18"": 1, ""19"": 1, ""2"": 1, ""20"": 2, ""24"": 2, ""26"": 1, ""28"": 1, ""29"": 1, ""30"": 1, ""32"": 1, ""33"": 1, ""35"": 1, ""37"": 1, ""43"": 1, ""48"": 1, ""52"": 1, ""54"": 1, ""7"": 1, ""75"": 1, ""8"": 1, ""93"": 1}"
xerces-j,1,seed1_solution076,0.15260578774611624,0.21265276779295472,0.2700876552227904,27,30.14814814814815,81,2,0.09950859950859951,0.0,"{""13"": 1, ""15"": 3, ""16"": 1, ""18"": 1, ""2"": 1, ""20"": 1, ""21"": 2, ""24"": 1, ""27"": 1, ""29"": 1, ""3"": 1, ""30"": 2, ""32"": 2, ""37"": 1, ""39"": 1, ""42"": 1, ""43"": 1, ""45"": 2, ""47"": 1, ""72"": 1, ""81"": 1}"
xerces-j,1,seed1_solution077,0.14162577894971162,0.20362329259525522,0.25568715245179463,27,30.14814814814815,70,2,0.085995085995086,0.0,"{""16"": 2, ""19"": 3, ""2"": 1, ""21"": 2, ""22"": 1, ""23"": 1, ""25"": 1, ""26"": 1, ""27"": 2, ""29"": 2, ""30"": 2, ""35"": 1, ""36"": 1, ""4"": 1, ""44"": 1, ""49"": 1, ""56"": 1, ""58"": 1, ""61"": 1, ""70"": 1}"
xerces-j,1,seed1_solution078,0.136796999505394,0.19652048885693746,0.24458680791668158,28,29.071428571428573,71,3,0.08722358722358722,0.0,"{""11"": 1, ""14"": 1, ""15"": 1, ""19"": 2, ""20"": 1, ""21"": 2, ""24"": 1, ""28"": 2, ""29"": 2, ""3"": 1, ""31"": 1, ""32"": 1, ""35"": 1, ""38"": 1, ""4"": 2, ""40"": 3, ""43"": 2, ""50"": 1, ""62"": 1, ""71"": 1}"
xerces-j,1,seed1_solution079,0.1280655287844548,0.19025161754133718,0.2349515252672325,28,29.071428571428573,82,2,0.10073710073710074,0.0,"{""11"": 1, ""14"": 3, ""15"": 2, ""16"": 1, ""18"": 1, ""2"": 2, ""21"": 1, ""23"": 2, ""24"": 1, ""30"": 1, ""33"": 1, ""37"": 1, ""39"": 1, ""41"": 1, ""42"": 2, ""44"": 1, ""45"": 1, ""49"": 1, ""54"": 1, ""58"": 1, ""6"": 1, ""82"": 1}"
xerces-j,1,seed1_solution080,0.1265874323020356,0.18378145219266714,0.2251620631341601,29,28.06896551724138,69,2,0.08476658476658476,0.0,"{""10"": 1, ""11"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""19"": 1, ""2"": 3, ""24"": 1, ""25"": 3, ""27"": 1, ""29"": 1, ""3"": 1, ""31"": 1, ""32"": 2, ""33"": 1, ""37"": 1, ""39"": 1, ""40"": 1, ""44"": 2, ""47"": 1, ""48"": 1, ""66"": 1, ""69"": 1}"
xerces-j,1,seed1_solution081,0.11957801932004675,0.178921639108555,0.21791055230623751,29,28.06896551724138,73,1,0.08968058968058969,0.002457002457002457,"{""1"": 2, ""16"": 1, ""18"": 2, ""2"": 1, ""20"": 2, ""22"": 1, ""23"": 1, ""25"": 2, ""26"": 1, ""28"": 2, ""29"": 1, ""3"": 1, ""31"": 2, ""32"": 1, ""33"": 1, ""34"": 1, ""35"": 1, ""36"": 1, ""37"": 1, ""53"": 1, ""55"": 1, ""59"": 1, ""73"": 1}"
xerces-j,1,seed1_solution082,0.10215913185358468,0.17734004313443566,0.21556907158836688,25,32.56,95,2,0.1167076167076167,0.0,"{""15"": 2, ""17"": 1, ""2"": 3, ""20"": 1, ""22"": 1, ""3"": 1, ""30"": 1, ""42"": 1, ""44"": 2, ""45"": 2, ""46"": 1, ""57"": 2, ""58"": 1, ""59"": 1, ""6"": 1, ""7"": 1, ""73"": 1, ""8"": 1, ""95"": 1}"
xerces-j,1,seed1_solution083,0.12466725509216998,0.17687994248741912,0.21488960313024036,29,28.06896551724138,68,2,0.08353808353808354,0.0,"{""14"": 1, ""15"": 1, ""16"": 1, ""19"": 1, ""2"": 3, ""20"": 2, ""22"": 1, ""23"": 1, ""26"": 1, ""28"": 2, ""31"": 2, ""32"": 1, ""35"": 2, ""37"": 1, ""38"": 1, ""39"": 1, ""41"": 1, ""42"": 1, ""45"": 1, ""46"": 1, ""5"": 1, ""52"": 1, ""68"": 1}"
xerces-j,1,seed1_solution084,0.10802665011439794,0.16270309130122215,0.19431946972558986,27,30.14814814814815,76,2,0.09336609336609336,0.0,"{""11"": 1, ""18"": 1, ""2"": 1, ""20"": 1, ""21"": 2, ""24"": 1, ""25"": 2, ""26"": 3, ""28"": 1, ""29"": 2, ""3"": 1, ""31"": 1, ""33"": 2, ""35"": 1, ""36"": 2, ""41"": 1, ""46"": 1, ""48"": 1, ""65"": 1, ""76"": 1}"
xerces-j,1,seed1_solution085,0.1034797253164383,0.15804457225017973,0.18771132893882989,28,29.071428571428573,64,1,0.07862407862407862,0.0012285012285012285,"{""1"": 1, ""17"": 1, ""2"": 2, ""20"": 2, ""22"": 2, ""25"": 3, ""26"": 1, ""27"": 2, ""28"": 2, ""31"": 1, ""35"": 3, ""36"": 1, ""37"": 1, ""39"": 1, ""40"": 1, ""43"": 2, ""59"": 1, ""64"": 1}"
xerces-j,1,seed1_solution086,0.09787786142920336,0.1495902228612509,0.17590369593886315,27,30.14814814814815,70,2,0.085995085995086,0.0,"{""17"": 1, ""18"": 2, ""2"": 1, ""22"": 2, ""24"": 1, ""25"": 1, ""26"": 3, ""27"": 1, ""28"": 1, ""3"": 1, ""31"": 2, ""32"": 2, ""33"": 2, ""35"": 2, ""39"": 1, ""40"": 1, ""55"": 1, ""64"": 1, ""70"": 1}"
xerces-j,1,seed1_solution087,0.07951130803392839,0.13173256649892165,0.15171888454659865,26,31.307692307692307,62,2,0.07616707616707617,0.0,"{""18"": 1, ""2"": 1, ""21"": 2, ""22"": 3, ""23"": 1, ""24"": 2, ""26"": 1, ""29"": 1, ""30"": 2, ""31"": 1, ""32"": 1, ""33"": 1, ""36"": 1, ""37"": 2, ""38"": 1, ""45"": 1, ""47"": 1, ""48"": 1, ""54"": 1, ""62"": 1}"
xerces-j,1,seed1_solution088,0.07570129470494505,0.13141624730409776,0.1512994537328257,27,30.14814814814815,57,3,0.07002457002457002,0.0,"{""13"": 1, ""15"": 1, ""20"": 3, ""23"": 2, ""24"": 1, ""25"": 1, ""26"": 2, ""3"": 1, ""30"": 1, ""31"": 1, ""32"": 2, ""33"": 1, ""34"": 1, ""37"": 1, ""39"": 1, ""42"": 1, ""47"": 2, ""54"": 1, ""55"": 1, ""57"": 1, ""6"": 1}"
xerces-j,1,seed1_solution089,0.07645844969277005,0.1250898634076204,0.142974527526705,26,31.307692307692307,62,3,0.07616707616707617,0.0,"{""20"": 1, ""21"": 1, ""22"": 2, ""23"": 1, ""24"": 1, ""25"": 1, ""26"": 2, ""27"": 2, ""29"": 2, ""3"": 1, ""30"": 1, ""32"": 2, ""33"": 1, ""34"": 1, ""35"": 1, ""38"": 1, ""40"": 1, ""48"": 1, ""49"": 1, ""57"": 1, ""62"": 1}"
xerces-j,1,seed1_solution090,0.05164234782397311,0.1098490294751977,0.12340494265869811,27,30.14814814814815,83,2,0.10196560196560196,0.0,"{""14"": 1, ""16"": 1, ""2"": 1, ""21"": 2, ""22"": 2, ""24"": 1, ""25"": 2, ""26"": 1, ""28"": 1, ""29"": 1, ""30"": 1, ""31"": 1, ""32"": 2, ""36"": 4, ""37"": 1, ""4"": 1, ""41"": 1, ""48"": 1, ""57"": 1, ""83"": 1}"
xerces-j,1,seed1_solution091,0.05635675661707166,0.10590941768511862,0.11845490801492345,27,30.14814814814815,56,2,0.0687960687960688,0.0,"{""18"": 1, ""2"": 1, ""20"": 1, ""22"": 1, ""23"": 1, ""25"": 2, ""26"": 2, ""29"": 1, ""3"": 1, ""30"": 1, ""31"": 2, ""32"": 2, ""33"": 1, ""34"": 2, ""35"": 1, ""37"": 1, ""38"": 1, ""40"": 3, ""52"": 1, ""56"": 1}"
xerces-j,1,seed1_solution092,0.03742228819239954,0.08632638389647736,0.09448273691499072,26,31.307692307692307,60,3,0.07371007371007371,0.0,"{""19"": 1, ""24"": 2, ""25"": 1, ""26"": 4, ""27"": 2, ""28"": 2, ""3"": 1, ""30"": 1, ""31"": 2, ""33"": 2, ""34"": 1, ""38"": 2, ""39"": 1, ""40"": 1, ""46"": 1, ""52"": 1, ""60"": 1}"
xerces-j,1,seed1_solution093,0.03314498535051995,0.08011502516175413,0.08709243802557129,26,31.307692307692307,49,4,0.060196560196560195,0.0,"{""22"": 1, ""23"": 3, ""24"": 2, ""25"": 2, ""27"": 1, ""28"": 1, ""30"": 1, ""31"": 4, ""33"": 1, ""37"": 1, ""38"": 1, ""39"": 1, ""4"": 1, ""40"": 2, ""43"": 1, ""45"": 1, ""48"": 1, ""49"": 1}"
xerces-j,1,seed1_solution094,0.02681418939976046,0.07168943206326384,0.07722569853168948,25,32.56,55,21,0.06756756756756757,0.0,"{""21"": 1, ""24"": 2, ""25"": 1, ""26"": 2, ""27"": 3, ""28"": 1, ""29"": 1, ""30"": 1, ""31"": 1, ""32"": 3, ""34"": 2, ""36"": 1, ""38"": 1, ""40"": 1, ""44"": 1, ""46"": 2, ""55"": 1}"
xerces-j,1,seed1_solution095,0.012574078095758901,0.05903666427030913,0.06274066377360797,25,32.56,45,18,0.05528255528255528,0.0,"{""18"": 1, ""23"": 1, ""26"": 1, ""27"": 1, ""29"": 4, ""30"": 2, ""31"": 2, ""32"": 3, ""33"": 1, ""34"": 1, ""36"": 2, ""39"": 1, ""40"": 2, ""41"": 1, ""42"": 1, ""45"": 1}"
xerces-j,1,seed1_solution096,0.0025654452134266205,0.04810927390366643,0.05054075282460274,25,32.56,45,24,0.05528255528255528,0.0,"{""24"": 1, ""25"": 1, ""26"": 1, ""27"": 1, ""28"": 1, ""29"": 4, ""31"": 1, ""32"": 3, ""33"": 3, ""34"": 3, ""37"": 1, ""39"": 2, ""40"": 2, ""45"": 1}"
xerces-j,1,seed1_solution097,0.008446961234308619,0.03928109273903666,0.04088718608758119,43,18.930232558139537,29,10,0.03562653562653563,0.0,"{""10"": 2, ""12"": 2, ""13"": 1, ""15"": 3, ""16"": 2, ""17"": 2, ""18"": 5, ""19"": 8, ""20"": 6, ""21"": 2, ""22"": 3, ""23"": 1, ""24"": 2, ""25"": 2, ""26"": 1, ""29"": 1}"
xerces-j,1,seed1_solution098,-0.0016356334058787074,0.02222861250898634,0.022733956826069053,55,14.8,24,6,0.029484029484029485,0.0,"{""10"": 3, ""11"": 2, ""12"": 5, ""13"": 5, ""14"": 5, ""15"": 3, ""16"": 9, ""17"": 2, ""18"": 3, ""19"": 5, ""20"": 4, ""22"": 2, ""24"": 1, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 2}"
xerces-j,1,seed1_solution099,-0.0016346076063592535,0.02222861250898634,0.022733956826069053,55,14.8,24,6,0.029484029484029485,0.0,"{""10"": 3, ""11"": 2, ""12"": 5, ""13"": 5, ""14"": 5, ""15"": 3, ""16"": 8, ""17"": 3, ""18"": 3, ""19"": 5, ""20"": 4, ""21"": 1, ""22"": 1, ""24"": 1, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 2}"
xerces-j,2,seed2_solution000,0.10794916235158244,0.8712005751258087,6.764009823621344,155,5.251612903225807,325,1,0.39926289926289926,0.14496314496314497,"{""1"": 118, ""10"": 1, ""11"": 2, ""12"": 1, ""15"": 1, ""180"": 1, ""2"": 17, ""23"": 1, ""24"": 1, ""3"": 3, ""325"": 1, ""4"": 2, ""5"": 3, ""6"": 2, ""7"": 1}"
xerces-j,2,seed2_solution001,0.10742196755252223,0.8673759884974839,6.540112749349523,155,5.251612903225807,323,1,0.3968058968058968,0.14004914004914004,"{""1"": 114, ""10"": 1, ""11"": 2, ""12"": 1, ""15"": 1, ""178"": 1, ""2"": 21, ""23"": 1, ""24"": 1, ""3"": 3, ""323"": 1, ""4"": 2, ""5"": 3, ""6"": 2, ""7"": 1}"
xerces-j,2,seed2_solution002,0.10460099737399482,0.8577426312005751,6.02951283606226,156,5.217948717948718,321,1,0.39434889434889436,0.1375921375921376,"{""1"": 112, ""10"": 2, ""11"": 1, ""12"": 1, ""15"": 1, ""175"": 1, ""2"": 23, ""23"": 1, ""24"": 1, ""3"": 4, ""321"": 1, ""4"": 2, ""5"": 2, ""6"": 3, ""7"": 1}"
xerces-j,2,seed2_solution003,0.09346211451763266,0.8552408339324227,5.908025427095749,135,6.029629629629629,323,1,0.3968058968058968,0.08108108108108109,"{""1"": 66, ""10"": 2, ""11"": 1, ""15"": 1, ""16"": 1, ""178"": 1, ""2"": 42, ""3"": 6, ""323"": 1, ""4"": 5, ""5"": 3, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 3}"
xerces-j,2,seed2_solution004,0.10246447238873671,0.8546944644140906,5.882050267168019,155,5.251612903225807,320,1,0.3931203931203931,0.13022113022113022,"{""1"": 106, ""11"": 1, ""12"": 1, ""14"": 1, ""173"": 1, ""2"": 26, ""21"": 1, ""24"": 1, ""3"": 5, ""320"": 1, ""4"": 3, ""5"": 2, ""6"": 3, ""8"": 1, ""9"": 2}"
xerces-j,2,seed2_solution005,0.0938872118750415,0.8542056074766355,5.858974358974359,130,6.2615384615384615,322,1,0.3955773955773956,0.07125307125307126,"{""1"": 58, ""10"": 1, ""12"": 1, ""15"": 2, ""17"": 1, ""178"": 1, ""2"": 41, ""3"": 10, ""322"": 1, ""4"": 5, ""5"": 4, ""6"": 3, ""8"": 1, ""9"": 1}"
xerces-j,2,seed2_solution006,0.08532107018467439,0.8477354421279655,5.567516525023607,129,6.310077519379845,324,1,0.39803439803439805,0.06142506142506143,"{""1"": 50, ""11"": 1, ""12"": 1, ""16"": 1, ""176"": 1, ""2"": 38, ""3"": 18, ""324"": 1, ""4"": 8, ""5"": 5, ""6"": 1, ""7"": 2, ""9"": 2}"
xerces-j,2,seed2_solution007,0.08640249069580619,0.8458375269590223,5.4866629360194,118,6.898305084745763,321,1,0.39434889434889436,0.04176904176904177,"{""1"": 34, ""10"": 1, ""11"": 1, ""176"": 1, ""2"": 33, ""3"": 23, ""321"": 1, ""4"": 9, ""5"": 8, ""6"": 2, ""7"": 3, ""9"": 2}"
xerces-j,2,seed2_solution008,0.08135088824583755,0.8438245866283249,5.403056527343031,119,6.840336134453781,324,1,0.39803439803439805,0.0343980343980344,"{""1"": 28, ""10"": 1, ""178"": 1, ""2"": 43, ""3"": 22, ""324"": 1, ""4"": 8, ""5"": 8, ""6"": 3, ""7"": 1, ""8"": 2, ""9"": 1}"
xerces-j,2,seed2_solution009,0.07792666277667469,0.8399712437095614,5.2488769092542675,112,7.267857142857143,323,1,0.3968058968058968,0.03931203931203931,"{""1"": 32, ""10"": 2, ""178"": 1, ""2"": 23, ""3"": 24, ""323"": 1, ""4"": 14, ""5"": 8, ""6"": 3, ""7"": 3, ""8"": 1}"
xerces-j,2,seed2_solution010,0.08355837242703537,0.8352264557872034,5.068935427574171,127,6.409448818897638,321,1,0.39434889434889436,0.05405405405405406,"{""1"": 44, ""10"": 2, ""17"": 1, ""176"": 1, ""2"": 41, ""3"": 17, ""321"": 1, ""4"": 11, ""5"": 2, ""6"": 3, ""7"": 2, ""8"": 1, ""9"": 1}"
xerces-j,2,seed2_solution011,0.0831768200731703,0.8347951114306255,5.053089643167972,127,6.409448818897638,321,1,0.39434889434889436,0.056511056511056514,"{""1"": 46, ""10"": 2, ""17"": 1, ""175"": 1, ""2"": 39, ""3"": 16, ""321"": 1, ""4"": 11, ""5"": 3, ""6"": 2, ""7"": 3, ""8"": 1, ""9"": 1}"
xerces-j,2,seed2_solution012,0.07231325006550512,0.8309705248023005,4.916127934671657,106,7.679245283018868,322,1,0.3955773955773956,0.029484029484029485,"{""1"": 24, ""178"": 1, ""2"": 23, ""3"": 21, ""322"": 1, ""4"": 19, ""5"": 5, ""6"": 7, ""7"": 2, ""8"": 3}"
xerces-j,2,seed2_solution013,0.06972160169023052,0.8249317038102085,4.712056504599212,101,8.05940594059406,323,1,0.3968058968058968,0.020884520884520884,"{""1"": 17, ""10"": 2, ""175"": 1, ""2"": 23, ""3"": 25, ""323"": 1, ""4"": 17, ""5"": 7, ""6"": 4, ""7"": 2, ""8"": 1, ""9"": 1}"
xerces-j,2,seed2_solution014,0.07457748192265823,0.8199281092739037,4.5533375918236985,105,7.752380952380952,319,1,0.3918918918918919,0.02702702702702703,"{""1"": 22, ""10"": 1, ""175"": 1, ""2"": 23, ""3"": 21, ""319"": 1, ""4"": 18, ""5"": 8, ""6"": 6, ""7"": 2, ""8"": 1, ""9"": 1}"
xerces-j,2,seed2_solution015,0.07990517163587649,0.8187491013659238,4.517214025067428,111,7.333333333333333,319,1,0.3918918918918919,0.030712530712530713,"{""1"": 25, ""10"": 1, ""12"": 1, ""177"": 1, ""2"": 29, ""3"": 21, ""319"": 1, ""4"": 15, ""5"": 14, ""6"": 2, ""8"": 1}"
xerces-j,2,seed2_solution016,0.06996351300157211,0.8152983465132998,4.414136696247859,101,8.05940594059406,319,1,0.3918918918918919,0.01597051597051597,"{""1"": 13, ""10"": 2, ""175"": 1, ""2"": 26, ""3"": 28, ""319"": 1, ""4"": 14, ""5"": 7, ""6"": 5, ""7"": 2, ""8"": 2}"
xerces-j,2,seed2_solution017,0.07390320252252938,0.7976994967649174,3.9431414356787493,102,7.980392156862745,318,1,0.3906633906633907,0.0171990171990172,"{""1"": 14, ""10"": 3, ""175"": 1, ""2"": 27, ""3"": 33, ""318"": 1, ""4"": 8, ""5"": 4, ""6"": 5, ""7"": 6}"
xerces-j,2,seed2_solution018,0.0734480435747698,0.793098490294752,3.833217512161223,102,7.980392156862745,316,1,0.3882063882063882,0.0171990171990172,"{""1"": 14, ""10"": 3, ""173"": 1, ""2"": 27, ""3"": 32, ""316"": 1, ""4"": 9, ""5"": 4, ""6"": 3, ""7"": 7, ""8"": 1}"
xerces-j,2,seed2_solution019,0.6541680725584883,0.784529115744069,3.6409982650473776,29,28.06896551724138,118,1,0.14496314496314497,0.006142506142506142,"{""1"": 5, ""100"": 1, ""11"": 2, ""113"": 1, ""118"": 1, ""16"": 1, ""2"": 3, ""23"": 1, ""34"": 1, ""4"": 2, ""45"": 1, ""46"": 1, ""54"": 1, ""56"": 1, ""6"": 2, ""62"": 1, ""7"": 2, ""71"": 1, ""9"": 1}"
xerces-j,2,seed2_solution020,0.646626780665085,0.7755283968368081,3.4549064821931847,29,28.06896551724138,117,1,0.14373464373464373,0.006142506142506142,"{""1"": 5, ""10"": 2, ""100"": 1, ""11"": 1, ""113"": 1, ""117"": 1, ""12"": 1, ""16"": 1, ""2"": 2, ""23"": 1, ""3"": 1, ""34"": 1, ""4"": 2, ""45"": 1, ""46"": 1, ""5"": 1, ""53"": 1, ""56"": 1, ""6"": 2, ""62"": 1, ""69"": 1}"
xerces-j,2,seed2_solution021,0.6362461414423145,0.7627030913012222,3.214129907901115,29,28.06896551724138,116,1,0.14250614250614252,0.006142506142506142,"{""1"": 5, ""10"": 2, ""11"": 1, ""113"": 1, ""116"": 1, ""12"": 1, ""17"": 1, ""2"": 2, ""23"": 1, ""3"": 1, ""34"": 1, ""4"": 1, ""45"": 1, ""46"": 1, ""5"": 2, ""53"": 1, ""56"": 1, ""6"": 2, ""62"": 1, ""69"": 1, ""99"": 1}"
xerces-j,2,seed2_solution022,0.6207677028199803,0.746628324946082,2.946771081602542,29,28.06896551724138,114,1,0.14004914004914004,0.0036855036855036856,"{""1"": 3, ""100"": 1, ""11"": 2, ""112"": 1, ""114"": 1, ""16"": 1, ""2"": 3, ""21"": 1, ""3"": 1, ""31"": 1, ""4"": 2, ""40"": 1, ""42"": 1, ""44"": 2, ""5"": 2, ""52"": 1, ""54"": 1, ""6"": 1, ""7"": 2, ""72"": 1}"
xerces-j,2,seed2_solution023,0.6102231233859005,0.736822429906542,2.799715909090909,29,28.06896551724138,113,1,0.13882063882063883,0.0036855036855036856,"{""1"": 3, ""101"": 1, ""11"": 1, ""111"": 1, ""113"": 1, ""13"": 1, ""15"": 2, ""2"": 4, ""22"": 1, ""3"": 2, ""35"": 2, ""39"": 1, ""4"": 1, ""44"": 1, ""45"": 1, ""5"": 1, ""52"": 1, ""55"": 1, ""6"": 1, ""69"": 1, ""7"": 1}"
xerces-j,2,seed2_solution024,0.5973092815527316,0.7225017972681524,2.6036269430051813,29,28.06896551724138,114,1,0.14004914004914004,0.0036855036855036856,"{""1"": 3, ""110"": 1, ""114"": 1, ""12"": 1, ""15"": 1, ""16"": 1, ""18"": 1, ""2"": 2, ""24"": 1, ""29"": 1, ""33"": 1, ""4"": 4, ""45"": 1, ""47"": 1, ""55"": 1, ""6"": 2, ""66"": 1, ""7"": 1, ""71"": 1, ""9"": 2, ""99"": 1}"
xerces-j,2,seed2_solution025,0.5824856594281654,0.7024586628324946,2.360877549048033,28,29.071428571428573,112,1,0.1375921375921376,0.002457002457002457,"{""1"": 2, ""10"": 1, ""101"": 1, ""104"": 1, ""112"": 1, ""16"": 2, ""19"": 2, ""2"": 2, ""26"": 1, ""3"": 1, ""41"": 1, ""47"": 2, ""5"": 2, ""55"": 1, ""6"": 3, ""69"": 1, ""7"": 1, ""70"": 1, ""9"": 2}"
xerces-j,2,seed2_solution026,0.5770061059052354,0.6992667145938174,2.3252055842417287,29,28.06896551724138,114,1,0.14004914004914004,0.0012285012285012285,"{""1"": 1, ""101"": 1, ""104"": 1, ""114"": 1, ""12"": 1, ""14"": 1, ""15"": 1, ""18"": 1, ""2"": 1, ""24"": 1, ""25"": 1, ""3"": 2, ""31"": 1, ""34"": 1, ""4"": 1, ""44"": 1, ""47"": 2, ""5"": 4, ""55"": 1, ""6"": 2, ""69"": 1, ""7"": 1, ""8"": 1}"
xerces-j,2,seed2_solution027,0.5646690441427771,0.6798274622573688,2.1233159691036465,29,28.06896551724138,114,1,0.14004914004914004,0.002457002457002457,"{""1"": 2, ""101"": 1, ""114"": 1, ""14"": 1, ""15"": 1, ""16"": 2, ""17"": 2, ""18"": 1, ""2"": 3, ""20"": 1, ""37"": 1, ""4"": 2, ""46"": 2, ""53"": 1, ""6"": 2, ""68"": 2, ""8"": 3, ""96"": 1}"
xerces-j,2,seed2_solution028,0.5404686051493662,0.6557009345794392,1.9044516829533116,28,29.071428571428573,113,2,0.13882063882063883,0.0,"{""10"": 1, ""101"": 2, ""113"": 1, ""14"": 1, ""16"": 3, ""17"": 1, ""18"": 1, ""2"": 1, ""26"": 1, ""3"": 1, ""31"": 1, ""4"": 1, ""45"": 3, ""5"": 2, ""6"": 2, ""67"": 1, ""69"": 1, ""7"": 1, ""8"": 1, ""9"": 2}"
xerces-j,2,seed2_solution029,0.5373707030044811,0.648195542774982,1.8424881477848618,29,28.06896551724138,112,1,0.1375921375921376,0.002457002457002457,"{""1"": 2, ""100"": 1, ""112"": 1, ""14"": 1, ""16"": 1, ""17"": 1, ""18"": 1, ""2"": 2, ""21"": 1, ""25"": 1, ""27"": 1, ""3"": 1, ""38"": 1, ""4"": 2, ""44"": 1, ""46"": 1, ""5"": 2, ""50"": 1, ""59"": 1, ""6"": 1, ""7"": 1, ""71"": 1, ""8"": 1, ""9"": 1, ""99"": 1}"
xerces-j,2,seed2_solution030,0.5298083749853386,0.6396836808051761,1.775339185953711,29,28.06896551724138,112,1,0.1375921375921376,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""101"": 1, ""11"": 2, ""112"": 1, ""13"": 1, ""16"": 2, ""18"": 1, ""2"": 3, ""22"": 1, ""23"": 1, ""25"": 1, ""30"": 1, ""36"": 1, ""45"": 1, ""47"": 1, ""5"": 1, ""6"": 3, ""65"": 1, ""68"": 1, ""7"": 1, ""9"": 1, ""99"": 1}"
xerces-j,2,seed2_solution031,0.5202721047961159,0.6261682242990654,1.675,28,29.071428571428573,112,1,0.1375921375921376,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""101"": 1, ""112"": 1, ""13"": 1, ""16"": 1, ""19"": 1, ""26"": 1, ""27"": 1, ""3"": 1, ""30"": 1, ""31"": 1, ""4"": 4, ""45"": 1, ""46"": 1, ""5"": 1, ""50"": 1, ""56"": 1, ""6"": 1, ""69"": 1, ""7"": 1, ""8"": 1, ""9"": 2, ""99"": 1}"
xerces-j,2,seed2_solution032,0.5119344559174471,0.6200718907260964,1.6320768997880715,29,28.06896551724138,110,1,0.13513513513513514,0.0012285012285012285,"{""1"": 1, ""101"": 1, ""11"": 2, ""110"": 1, ""15"": 1, ""17"": 1, ""2"": 1, ""21"": 2, ""22"": 1, ""3"": 1, ""32"": 1, ""33"": 1, ""4"": 2, ""46"": 2, ""48"": 1, ""5"": 1, ""54"": 1, ""6"": 1, ""68"": 1, ""7"": 3, ""8"": 1, ""9"": 1, ""95"": 1}"
xerces-j,2,seed2_solution033,0.5038508770306854,0.6099209202012941,1.5635827497235533,29,28.06896551724138,112,2,0.1375921375921376,0.0,"{""10"": 1, ""100"": 1, ""11"": 1, ""112"": 1, ""14"": 1, ""15"": 1, ""2"": 3, ""21"": 1, ""22"": 3, ""27"": 1, ""28"": 1, ""3"": 1, ""34"": 1, ""4"": 1, ""45"": 1, ""47"": 1, ""5"": 1, ""6"": 1, ""63"": 1, ""68"": 1, ""7"": 2, ""8"": 2, ""99"": 1}"
xerces-j,2,seed2_solution034,0.49935575076710426,0.6041409058231488,1.526151387476391,29,28.06896551724138,111,1,0.13636363636363635,0.0012285012285012285,"{""1"": 1, ""101"": 1, ""11"": 1, ""111"": 1, ""13"": 2, ""14"": 1, ""18"": 1, ""19"": 1, ""20"": 1, ""22"": 1, ""26"": 1, ""29"": 1, ""3"": 2, ""44"": 1, ""45"": 1, ""46"": 1, ""5"": 1, ""54"": 1, ""6"": 4, ""67"": 1, ""8"": 1, ""9"": 2, ""99"": 1}"
xerces-j,2,seed2_solution035,0.48250186176824467,0.5918332135154565,1.449978864308863,28,29.071428571428573,115,1,0.14127764127764128,0.0012285012285012285,"{""1"": 1, ""101"": 1, ""11"": 1, ""115"": 1, ""15"": 1, ""16"": 1, ""19"": 2, ""2"": 1, ""20"": 1, ""21"": 1, ""22"": 1, ""4"": 1, ""42"": 1, ""45"": 1, ""46"": 1, ""5"": 2, ""53"": 1, ""6"": 2, ""62"": 1, ""68"": 1, ""7"": 1, ""79"": 1, ""8"": 3}"
