subject,stage,seed,source_kind,front_path,label_path,front_sha256,label_sha256,front_rows,label_rows,class_count,class_mapping_path,class_mapping_sha256,provenance_status
jpetstore,stage3,11,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_11/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_11/partition_labels.csv,743a6ab48c638e166c17821ffb4302e40ce85563240721f3dcde843225115d63,7d4082491763a6ddd82ba44e7a6587893c22eb30540a970a4110e42d7f078ef5,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,12,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_12/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_12/partition_labels.csv,1beb94bd55b12fc46527dee049d1563e50f8ee70e9a42795bad7f5d232bff650,3294863fdfad28e84f55d93b5ccb5941af96d33a35095b9a223fa684d3933851,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,13,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_13/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_13/partition_labels.csv,4736fa8170198746f9456a6c98fe981da63db210d95bdff66b68b2fdfb23cbca,aaf3ca37cc312e48db5618723024bb7a4a6ce28a878810a6440ea9af12d642d2,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,14,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_14/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_14/partition_labels.csv,e1b04873364291847acbbc9834d7369b46f27db1fc20867469dc17b8cbfafbc1,669a8668c9b25f4c3ad50922a93dcb96fd48a050016a73e053305a286111cf92,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,15,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_15/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_15/partition_labels.csv,159dd0d9ffda769fe0912a1cce635b865d1206b7f226ed35f5e7ff413e7cf5b9,eee214bab56d499778d743e30f8de0223b82b2a82de9fd1f305250c98780f2e6,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,16,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_16/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_16/partition_labels.csv,7a706d97d1bdd8f6596c150b23ca92641585845447f2b8c4a355f87e32c7d191,81a97a0032a8002ed9513a84ff14f0ebea44082d5c0668443532c2e203531ff3,99,2376,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,17,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_17/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_17/partition_labels.csv,7bb4b90cb87c95e74f8fb959de58a879914e97312ae3b54d7f6595b330b5e906,371d2dbf8714929807bf3a9d04772939dbc5678ecb52942156e94ba57d0b344f,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,18,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_18/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_18/partition_labels.csv,3cc112abc33916352e610dabe3054cf7bb0fa957a28bd66e81b310756b97806c,801b7e03d91aa391e8aa624be013bfd0cdd79b5d38c2a68ae8264928b5c86583,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,19,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_19/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_19/partition_labels.csv,e7318bf206c84b4f129035a455e57621ad435424a607f40d25cb13e4b9c2fac1,a69db262557d7e1f99285a427990b01f29584d2562ce102888f25faa44ee2c86,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,20,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_20/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_20/partition_labels.csv,770a75f2fe84148db8275371065b4b85fbd81fa076632ac93946353aa71f8999,1adaafe9a43be9bbdf2906ab99044f6c67da094b679af143c2321a11e1f5ad18,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
