subject,class_id,stage3_declaration_hash,exact_match
xerces,org.apache.xerces.impl.Constants,5878513d8803bce90e35f611d87f677994d0f55ac97f9c6a6afc29863a553e00,True
xerces,org.apache.xerces.impl.Constants$ArrayEnumeration,971b71aa8a72540fd115e6747181fb5e5d20824bc3da12ff1afbce2aff577a6d,True
xerces,org.apache.xerces.impl.ExternalSubsetResolver,c97a266d16aa4fe5c286b08f9ff50cc2a8c5f2a60cc54c1fdb2dbcafae76df2d,True
xerces,org.apache.xerces.impl.RevalidationHandler,be2c799675ac4e5695615c1c373976c81eae3acac94eb3c2926274ece11df3e5,True
xerces,org.apache.xerces.impl.Version,7f574d512e519adb76574ab9d80153a53ee1d943b6c0d38f9733126c36afd0b9,True
xerces,org.apache.xerces.impl.XML11DTDScannerImpl,e8f7881f5a9917b8231540a7d4bfbbeafa874624d692d48b2e82a90fe4c6cb54,True
xerces,org.apache.xerces.impl.XML11DocumentScannerImpl,13add061dd7bc503262fdc8ff276dccd02d93cbac3845791a52a8ab5f0261c69,True
xerces,org.apache.xerces.impl.XML11EntityScanner,245da6b2234afd33ef89c1c72b0e168c2aab71e698547bc30cd7e57cac78353d,True
xerces,org.apache.xerces.impl.XML11NSDocumentScannerImpl,b0db3a5fa07e534de8f19ecd303276ab5561b642e1b9d9e73fdc39e7fe4f3e45,True
xerces,org.apache.xerces.impl.XML11NSDocumentScannerImpl$NS11ContentDispatcher,ffe69f7eca6340e2123f2e51ba1e34098c8aafbbf6db789c77b4e0c7ec7e2d24,True
xerces,org.apache.xerces.impl.XML11NamespaceBinder,d574928342facdeffe7ea447288958c34fec4088f0a840f69ff2f1fc0df44ace,True
xerces,org.apache.xerces.impl.XMLDTDScannerImpl,bd0f86746970f1dc3ffb0f5b3ab3fc8d2c31dee6b3902061987ad21e91a94c0a,True
xerces,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,e2ebd3a255c2424d5a974a1648803394dc4056d42ac8dc400730433e199707b6,True
xerces,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$Dispatcher,df249ebabd134d4e04d954bfa4d1af72dce564e4fde6bc92b55586a3c371fa6b,True
xerces,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack,67dcaf3d56ba4c26e80541bb9d8145d6f9d284e82d63b017a0e64fa893f5aac3,True
xerces,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher,93e4819a7bb19f9367497601aedb2c727b19133ce978275b336c28c5f9d74880,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl,8f4ef82d9f3dcb6e3f5d7cbcf56cd759be01bb70e9f3b9c270b5ca5dfb66cae6,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher,a2e0b1da4f231ff596c22a837af633ccd7787a3b5d1b42f45b15351dad2e8677,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher,3a171e6eb1a06d141511cda98efc631def396f8024e4f5eb15f09bd3351b7384,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher,155b4135ac7b6e4e928a038fdf5966c3910d47c48aa50d887d6cfd85a4ec38de,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl$TrailingMiscDispatcher,9b6b1f61e2a75657ca79253df6af426d049db019b63a227ac9e1bd854b95113b,True
xerces,org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher,63ab5997aedf970b40b9b2715dc2fb65820ffbb655862d119e6d6760d7fed77d,True
xerces,org.apache.xerces.impl.XMLEntityDescription,ef57563c066190f1b24df4e576d05ea7888374d1f3a8395ddd6feb1d604ed7a0,True
xerces,org.apache.xerces.impl.XMLEntityHandler,e28b05cae27bdb917f1337e42bd84cb724eb31740214f758dbf567d81e00400b,True
xerces,org.apache.xerces.impl.XMLEntityManager,afc354b4a60c5a1acd83df33fffe1234eae1cb24ea08833f999dfcf84f96e128,True
xerces,org.apache.xerces.impl.XMLEntityManager$1,6e0e80686ae868e990695a6fb1e874af34954b5cca6c4189776c22be9a20b916,True
xerces,org.apache.xerces.impl.XMLEntityManager$ByteBufferPool,583d0949e2be6847e77d06660d3945d76facd841b9ddefe3f2921ed5119a5294,True
xerces,org.apache.xerces.impl.XMLEntityManager$CharacterBuffer,249a00830b65d104b60849450f681fb24fbb8dbbe66f718230438a88dd4a2f97,True
xerces,org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool,1530bcf714aa734e0c409b4122922af493fd02919c5ff89dd14041d81818bcd1,True
xerces,org.apache.xerces.impl.XMLEntityManager$EncodingInfo,0d6c04add0bd64b5f8c1a257eb775f56626e802bdb7de92a109f6ad8ea20c8ff,True
xerces,org.apache.xerces.impl.XMLEntityManager$Entity,f13620f7e9dfe9a132c987d5a6d6961fe075c409fbfcd2fd1df2face6aa953d4,True
xerces,org.apache.xerces.impl.XMLEntityManager$ExternalEntity,c794e58387a68bd2f76a2a2bc84cc7ff37cfadc5244b76bc6dd075eb835632ae,True
xerces,org.apache.xerces.impl.XMLEntityManager$InternalEntity,266d4ad4e96abfd9fd8e84ee53dca540e14d433f845c6d330c00cec21bc7bfef,True
xerces,org.apache.xerces.impl.XMLEntityManager$RewindableInputStream,37bf94f2b788e569ee7987130af39d22bf13dde027c8a9b9511450b5603bba2f,True
xerces,org.apache.xerces.impl.XMLEntityManager$ScannedEntity,52070b85c225809a8a8ae03abc29278327957758b1cf2479242cdddf69cdb236,True
xerces,org.apache.xerces.impl.XMLEntityScanner,bc114c2b89585b1e3ee038ba2abd14427abb37f733d1ba0ab3fea733b6b195ae,True
xerces,org.apache.xerces.impl.XMLEntityScanner$1,a27ee9083c0ab4e79d8559fd05b3884a4cdae5614df00c6dfbf08e781f34423c,True
xerces,org.apache.xerces.impl.XMLErrorReporter,4fd569982aba544eada06ab0abb00cf6dab2d9984222465349e7c13126bb00cf,True
xerces,org.apache.xerces.impl.XMLErrorReporter$1,e3337665b21dddb51967203bdcae367d4541b3ba04a104d58ed5f6cbb512cf07,True
xerces,org.apache.xerces.impl.XMLNSDocumentScannerImpl,b5f1569686e9f74fc9b12c4da4366ef7c92b1c447c4e16558e1ea94cd21b43da,True
xerces,org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher,52c01ac635bdcc92a82de8485e8b9d2922d251ce15dd3c648ab90ddf8e9ef9f3,True
xerces,org.apache.xerces.impl.XMLNamespaceBinder,1caedf13c4e2e708b3503897c665fc60ee82dd7b845017d8ff04e2ef9a8c100c,True
xerces,org.apache.xerces.impl.XMLScanner,81a4c4d478735403d8f0aebae8793311a9b3865dd9457d180910bd989232b35e,True
xerces,org.apache.xerces.impl.XMLVersionDetector,0d46e6ce7dcc46f9520bc77f6aa1747ddfe517b44d5b5a0de39cf13407067ec0,True
xerces,org.apache.xerces.impl.dtd.BalancedDTDGrammar,0448b346ac16c6cffff91402378f945f81d80cce413a52e33582ecc2df9c7b18,True
xerces,org.apache.xerces.impl.dtd.DTDGrammar,b8a40edd360a454171426386c28a08527a6e0e7214ef954df3e90eb787e7eaf0,True
xerces,org.apache.xerces.impl.dtd.DTDGrammar$ChildrenList,4b57838e46a3a09964ad9f8a8e63c14e7be5555f965994c9c0d9380c046a2c38,True
xerces,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable,80a23d08060a7309c7fec1345deadfc8550871426f6dac2090e0e22fe3907fa5,True
xerces,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable$PrimeNumberSequenceGenerator,289be1acd4a3c691308e917a9d4a6c3272e123d5f92ab7f7e0fbba5d9b16d033,True
xerces,org.apache.xerces.impl.dtd.DTDGrammarBucket,7219b3dde4c192975752ca2512ea91a7c64dd95fa60a084ea3b5ad0fe0525d1c,True
xerces,org.apache.xerces.impl.dtd.XML11DTDProcessor,62e31e2aead87f3ca990c06da85cab3d34b7c5da4c8b1ee91715ccd9231e0948,True
xerces,org.apache.xerces.impl.dtd.XML11DTDValidator,9079c3e7bbd09c35fb9335d8b47aaef62667fbcea7b4455411ed811570199f87,True
xerces,org.apache.xerces.impl.dtd.XML11NSDTDValidator,2268fd8a56c6a9a2bb26b75715ad6b9c57c40c7acf8c170d2ffb42a131652b6a,True
xerces,org.apache.xerces.impl.dtd.XMLAttributeDecl,49a3a780708fe9f98da1b4bf404dcc07d54afbdc30233e2434d9a24abd77072d,True
xerces,org.apache.xerces.impl.dtd.XMLContentSpec,338cec77bdc8695a5e88565a95b4e7e3aa2eeab8e2d34f70d483a62ac30d08c9,True
xerces,org.apache.xerces.impl.dtd.XMLContentSpec$Provider,066e9dd7aebb19a97a4b65f46a8b6dba2805e3a4b154db6058cd4e80fab5b915,True
xerces,org.apache.xerces.impl.dtd.XMLDTDDescription,d11e6073e377ce45bd52771af57606533c9f2d35163298734fa848c10c3e3d20,True
xerces,org.apache.xerces.impl.dtd.XMLDTDLoader,47a1113ceb3047d8fc71f50590b0e1da7fbdd40ff693da58aa6589c0cc276ea3,True
xerces,org.apache.xerces.impl.dtd.XMLDTDProcessor,efe405001cabb18abcd08e9a71f51d072a1773d210ae46af844e4b1a30062b92,True
xerces,org.apache.xerces.impl.dtd.XMLDTDValidator,11a1308311ad9d3b8a208675c9e98895382dd35fa38b017ba2508e41741ff400,True
xerces,org.apache.xerces.impl.dtd.XMLDTDValidatorFilter,52b6dba239557d6c90b98b07655d2680824c092424aeff198b9bbe99f4103fd7,True
xerces,org.apache.xerces.impl.dtd.XMLElementDecl,c6aed52a53a79bc5c85a83ad8ac5bb3dbd4203f61e0bf5afb085c78655ab690b,True
xerces,org.apache.xerces.impl.dtd.XMLEntityDecl,fa2e0ff1041a0b7ef548845ec404a371b0c1efb0ec780b1a6657bdf03082a1e4,True
xerces,org.apache.xerces.impl.dtd.XMLNSDTDValidator,4457cb4d860bbf19d39eacbb6d7a72f9bcab8829955c4c291c84defd3b0f043f,True
xerces,org.apache.xerces.impl.dtd.XMLNotationDecl,469ca686a6a5fd02c74c2eeb5289cb979ac64241d97c2244f90391d9047ffa87,True
xerces,org.apache.xerces.impl.dtd.XMLSimpleType,cbb577f05beee866f9f3d3346a4110c886695fe150f23dcfecb146107e5a19ba,True
xerces,org.apache.xerces.impl.dtd.models.CMAny,94c36326e8337872228e07e131402dfbd7b124de9e3148533ec0df4e0cb75320,True
xerces,org.apache.xerces.impl.dtd.models.CMBinOp,1201a687bba690006aa2ed44b98580eb6ca8e993e42d3a16d680e93ff8d43751,True
xerces,org.apache.xerces.impl.dtd.models.CMLeaf,45ecab40c01e6b5d7d8e5a471a0d1f159894c9513f5706f700787afce9aee93d,True
xerces,org.apache.xerces.impl.dtd.models.CMNode,80abe0b220d912db310d00ec983fc1ceee6c0d54f4fe8b53a4aa7eee7d3b2cb6,True
xerces,org.apache.xerces.impl.dtd.models.CMStateSet,6407b81005592f7c0c9179dcbb7ddd286708fe498d2e091817fe594a53c88043,True
xerces,org.apache.xerces.impl.dtd.models.CMUniOp,798f6b9811fe7b65c92c6927cebe7e3f0876d44bbc628f16e9e68ed700661876,True
xerces,org.apache.xerces.impl.dtd.models.ContentModelValidator,28400fcffb9c4d1a2a8dd158eeab3ca94c363b159c595a765eeb59cfb12a1e43,True
xerces,org.apache.xerces.impl.dtd.models.DFAContentModel,d2513f267d128cb0ed52895222328d162b37985d7b013f63a2222880c6927669,True
xerces,org.apache.xerces.impl.dtd.models.MixedContentModel,c492cee27cf3bc32b5d7934e56e782c43de614e93220d35b0885d2d27cb1de6d,True
xerces,org.apache.xerces.impl.dtd.models.SimpleContentModel,e929786964ebb5d10e3a856fe13412644b12edf00152698703a77a99c7d74fc4,True
xerces,org.apache.xerces.impl.dv.DTDDVFactory,89519ccade53b133ced67399e413f4edbb66922944eb440b4534f2c1e2c12767,True
xerces,org.apache.xerces.impl.dv.DVFactoryException,0575bd745fdf9c08566ffb6387fc011c735732c7d4310017bcdc02ae8b495607,True
xerces,org.apache.xerces.impl.dv.DatatypeException,68195d22b0b7cba73cdb7061a285f9354c9510f8cccd230a89b589a130b780ca,True
xerces,org.apache.xerces.impl.dv.DatatypeValidator,2fb6568ca2760d165b9cb376df54f8167532c8e1aa46543b565597cf84148736,True
xerces,org.apache.xerces.impl.dv.InvalidDatatypeFacetException,221d48f850c68662fb1830ed0d50e1c23e11f75a051df6584bc0ffeed6ae7511,True
xerces,org.apache.xerces.impl.dv.InvalidDatatypeValueException,7582e1cb513d92bd50d52f5de2aaf8f6f61ae1cae094ad7714d2de7f8a55cc7e,True
xerces,org.apache.xerces.impl.dv.ObjectFactory,49d1e77c8fa6215bec51a06cbcabbb4d099d74647e64a04d6494e5a59133a34a,True
xerces,org.apache.xerces.impl.dv.ObjectFactory$ConfigurationError,c0a57e73698c8de56d69b20887c969d80b4b3746e029eb7120d15b6e6056ef3e,True
xerces,org.apache.xerces.impl.dv.SchemaDVFactory,8cd65039893a3d17151c5a73db8b84ea22d0a281b28d8093102876363452bf8b,True
xerces,org.apache.xerces.impl.dv.SecuritySupport,d1104d3c86bd262db5f9c4221b4ffa629dc2aeb3fb8a3e8516aebe3ea404fe5f,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$1,98d3409121602417f75407e38f07caea05966fb746d4119733f29c4ca624eab7,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$2,6af59348663710d36475a07859dfaf00b11370bbdb8225118603d678d529184e,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$3,4fca8db224a9024ef00ffcdfd6d5856875d3a490da46338d7c9e28d1c10d9acd,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$4,9fc60181c994bf6466552898914e871526e3f9118f5c555c76d2abc645d03db1,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$5,aeef6608bf43e6e58ab7fb2053b0830edb89d0212b9abda34204c37cf6fc8f6c,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$6,ac6f2adf67ceeeb5aba35428a01e51f7a2706280647196db3db720e62c3120f1,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$7,3ae36f6f14cea8ebbd4bf828cab530eb868c1f884d3bb1dbf5b049de6045c285,True
xerces,org.apache.xerces.impl.dv.SecuritySupport$8,3fb44aac69d888d2755eca62a1e593fa088043d6451fd19b3a90cfbc8a92ff23,True
xerces,org.apache.xerces.impl.dv.ValidatedInfo,aa0be00f0f5b2ef69d77da860f5dab49ebb849d7e97a8074b9638875baa878e1,True
xerces,org.apache.xerces.impl.dv.ValidationContext,6f737788cf7fd17cf985e896b6dd8fd365f61c25ac99269a6231e70016fd525c,True
xerces,org.apache.xerces.impl.dv.XSFacets,5750e391c2174b0d78bd2bc2b631baeb336ce4e99268383d0110f40d92a62f7e,True
xerces,org.apache.xerces.impl.dv.XSSimpleType,3cad5624d6442dad2efdb08ea46daad33619a3ca5f9658329206b70b9bcbe733,True
xerces,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,0225d51d69f317070203ccac3ff7926c47657d72593a333f70e95b5fcc161840,True
xerces,org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,c442b7a849f38fbb91bc582372835a282af448eaacb6bff2900419d1bf5fed11,True
xerces,org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,a674d745baa13e418d3d1adae8e468b99525cc912323d286c312edab3669fd30,True
xerces,org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,d9b57cee9da6489c876a5b9388c1aa1255e91ac13629424fd95ce861810ef8a7,True
xerces,org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,c61873fad115a1fd8d522f7b5996b0ae4471f6c59c866f514822b28db4c87668,True
xerces,org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator,4844260b6101b028fe9b767aa8a3813a1eb8ba7823d8e4f328c081d6c960a96d,True
xerces,org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator,934712c8919b9355de231509d0496c0b77e1b9445f80e4f11d41ee6a3fa5685b,True
xerces,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,67ef040b7dd397c464efa4b6710abc0f85a2a7fe85fac5badeb7fa0b704442f8,True
xerces,org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,a97527c3b647b39274c0f4c88b28e8ef1970a7fd6fb63f59553f930697bbeea3,True
xerces,org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,797295179bbafd4dd58fe9c5a7ba6cc5aafa66c3304c2c4723f60ccd83f01ffc,True
xerces,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,aface291ddb6dab4b28bd9e31f6fbdfa838526f2a72c62e3cd31c395bfe1b604,True
xerces,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,0c4d98db7e1f5710dbb0fb667660d21196660e11bb16c255f9a594fb7512ff77,True
xerces,org.apache.xerces.impl.dv.util.Base64,99b54c8ec3181a4a48574d688996112af776010cf0b8a4aaf0536e93aaf1d652,True
xerces,org.apache.xerces.impl.dv.util.ByteListImpl,a2decad09d602657762bd056981be74adef8ac1985504b84219d488aeb417269,True
xerces,org.apache.xerces.impl.dv.util.HexBin,b8be3d61984098d31cb4ed4e29e9c26fc520f12e87075086695e946814907811,True
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,51213beacb95024d1c27bfe27fedeca0b99edf86589f01db7798eb7aa73d9e79,True
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData,2dbeffbaa806f56fd9a5cd75e346317936961bf5836d21ff060ccc663f498cec,True
xerces,org.apache.xerces.impl.dv.xs.AnyAtomicDV,0cf9c7930e3c4e89edbbd885c010581f3eca4a85485d526e8c3596bb2cc393b3,True
xerces,org.apache.xerces.impl.dv.xs.AnySimpleDV,57b7650f87f1b5ea942a4120a2a6dbf1a613dacc989e6d0c059ed60a2083a9b4,True
xerces,org.apache.xerces.impl.dv.xs.AnyURIDV,2ef73c978038006e0234328b67deaa2d499a86654113bdd56767c943d5536217,True
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV,41a940a8f446ccf8e7de2b07b57c74cadfa086b84072577e505c6cd38509e9bb,True
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV$XBase64,9f3cb1b8e63c450505f1dc0a49c664f9daf1bd5bb93cf0bcb7e376f570b33647,True
xerces,org.apache.xerces.impl.dv.xs.BaseDVFactory,971788d612c7ade315bf94fbff28abe110c868e78143ae80564de18a8c2eebc3,True
xerces,org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory,ed1a1dfc923153af290e7eef5711641071f19c2b45f05837e4896ad0b05ec1c5,True
xerces,org.apache.xerces.impl.dv.xs.BooleanDV,676a953ac62da49576f031af92f9f6182437d69d9b860362c00d495a56852377,True
xerces,org.apache.xerces.impl.dv.xs.DateDV,05eaf876df7193445f09227379cf508df78b84ff84974c5f8d9e229331ff3c9f,True
xerces,org.apache.xerces.impl.dv.xs.DateTimeDV,fe9d541a36c7050552d3c0cb0afa8badea2905525acea5cbe3d91da59e4fd13c,True
xerces,org.apache.xerces.impl.dv.xs.DayDV,5bfb55e9f9de8b7c51ece840b529c85e5dbb4513340b784b4bc2d90496d7ac4c,True
xerces,org.apache.xerces.impl.dv.xs.DayTimeDurationDV,cd528f92feab5847d67bc9ea0df844ba1757c86f789e0cf9c090a9d2a3a9256d,True
xerces,org.apache.xerces.impl.dv.xs.DecimalDV,dcbd4185807eae284494bcfeea108925e71aa9cc4acf2c0ad66805632cddcbd3,True
xerces,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,982882cd75b45aedd891441a55d02b3700153ce7a2db8186342a405e9fe19cc5,True
xerces,org.apache.xerces.impl.dv.xs.DoubleDV,216f617376ae268592dcccf714e424591ebbecd6cacc3b2d8db033c3d3cc1b0e,True
xerces,org.apache.xerces.impl.dv.xs.DoubleDV$XDouble,a88062310f11b0e89bbaa7af05a3087ba69ada3064f52dc72554d542a6449728,True
xerces,org.apache.xerces.impl.dv.xs.DurationDV,a8a968be6b0a88fcc587cfdcd67720ccc42838e816565412d1a371df48a62cb4,True
xerces,org.apache.xerces.impl.dv.xs.EntityDV,955756d3594f5876583b330a8a5645429bc38106facd52f77a7858da6d455ed4,True
xerces,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl,ddd491faa15938866b15af88b96f78c2096dfb555b392a987e21290de3db2339,True
xerces,org.apache.xerces.impl.dv.xs.FloatDV,c7220106da5bd177c71e8243c556c3f690669e7679c7fbf24f486ac8122bf4d4,True
xerces,org.apache.xerces.impl.dv.xs.FloatDV$XFloat,c2b49367d6f5a551c2cf94198b20b8a7c0019c65864da5ca393776adcf4f3e84,True
xerces,org.apache.xerces.impl.dv.xs.FullDVFactory,42ce462d2f0545e15bca9a8dd49bb9ecc208e4c53173a549a9f37d9e53aa1f58,True
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV,83be141abe313aa50509ee43fb9d0231653f6fa0d5181e68f4ff9e2ba844055c,True
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV$XHex,4d46017c06a66c2ea50a46c8eefc81703fa4875207d8d17a2618c4ed84117f87,True
xerces,org.apache.xerces.impl.dv.xs.IDDV,16dc9b7f82950a23f48341d84fca25f1c365c800ca0ac59df002ede9bc023ab1,True
xerces,org.apache.xerces.impl.dv.xs.IDREFDV,c74ee0c19cdfa464ea9dddd489ba2325c83da3a470ca937b836aa0bc1e48db56,True
xerces,org.apache.xerces.impl.dv.xs.IntegerDV,7701897be107feb2126d800e28743c2b6074a84af796284137e326debd1e2637,True
xerces,org.apache.xerces.impl.dv.xs.ListDV,d7fb2bd87f5f5797e60da0be05a5f837b49577cd274f0fa7c868182257b23453,True
xerces,org.apache.xerces.impl.dv.xs.ListDV$ListData,85fbaa9b5bf8897f5f81ac14a6b56ab2d68c6fc0aa5cf37a00a44dea9b7dfbde,True
xerces,org.apache.xerces.impl.dv.xs.MonthDV,c0097787bd60d630328a7736697cb921e035f99debf5a37e04a031b2746d2ae9,True
xerces,org.apache.xerces.impl.dv.xs.MonthDayDV,bc98fff02bfda5582057b3c394af2d4949cea6836ac84ee9ae1b4a268814fb7e,True
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV,de9b15c90c0cbe1b27bedbfe49e0fe5decc979094226a57949ad1ac01e587369,True
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV$XPrecisionDecimal,6db1237e0fce3275371d603b489ef1ec023f8df049b19a76a25c2d8653e5ef9e,True
xerces,org.apache.xerces.impl.dv.xs.QNameDV,b985e6b5b8256cb4d39580d40dded4bace1a8401e80417ffee5cf07b9fc4004a,True
xerces,org.apache.xerces.impl.dv.xs.QNameDV$XQName,a240f1b29e1daedca76dcd16b942bba6e9bb5f2e5908fa50de0dacd0d061cbf5,True
xerces,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,e81cd3e927f112c9315440149cb545188b2b6ae7eee9633d878e9dd30c727ac3,True
xerces,org.apache.xerces.impl.dv.xs.SchemaDateTimeException,01d0f5be1ff61e49e295801ad351629b9f8d446857298e0371b994079f58366f,True
xerces,org.apache.xerces.impl.dv.xs.StringDV,d97e07b5174ae3b6705a042b8dcb15d91ab99520102a8f575cbd2326ddb199fd,True
xerces,org.apache.xerces.impl.dv.xs.TimeDV,175dfb6eb3594f8a3e0bcad2a2d3d77985d1764870d071cb6a189f61b936e697,True
xerces,org.apache.xerces.impl.dv.xs.TypeValidator,6ecc97a2f15b83b6e1edd21d4b7be60a3df8684cc9c47e4e0b9f655fb63a3168,True
xerces,org.apache.xerces.impl.dv.xs.TypeValidator$1,ab063bab902316f4407ef50f21e18cbcee3fad422b3bcc173ce667cd99dd4659,True
xerces,org.apache.xerces.impl.dv.xs.UnionDV,4a34da89c9c7c0c162effc73f44ff4395894aa23fee569dabac3a8d43c108e76,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,543195df50424fafec92ddce553868ca3f5f2cd7f9f1f87e4ebd43e405711779,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$1,2f1a11e3ed454872727f3f21eafb8a26f8a6108a05684a9e66c41704c649ef21,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$2,ecaa7c69a3486fce06c6acf7db545956e0e5b86fdfb3d229f373ff4028b7f6cc,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$3,1cc32b7dcfc0bfd01bac1a018c8b8b4a8bffafbc3853734bf4e66eba024595c3,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$4,45837096cf5a7744cbacd422e16ce56c8f9ffe79cb200b27cb5978f3a45e071b,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$AbstractObjectList,a02bfa2b28649e893a5cd08de81bc46914222a7450cc23e31cd6bbaf1d1f4f35,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$ValidationContextImpl,6793d5e313fc54520ef95e5c3eed044f1b536de73a0375a189927b00f13ed0aa,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSFacetImpl,9bcd91e8efad735cd1281dff187a2851dc41e22f87ee13683036cceceb267c3c,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSMVFacetImpl,2688e43998337784f8abe9caee156cdd562d616e96be1b94338bf226f72656ca,True
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDelegate,69cb7ff893a6f8ecce942b7b8f2779295cdf41e4d31508dabecd7dd751feafba,True
xerces,org.apache.xerces.impl.dv.xs.YearDV,43d61265dd00a0b9a67465e77e0ade9f16d2cbd541c67ddc99894b5c9b1ff917,True
xerces,org.apache.xerces.impl.dv.xs.YearMonthDV,a60c600120b6b233c5a8ed837ecbc8906e81d9a1d3b59ee2c6d8e59f8e554c78,True
xerces,org.apache.xerces.impl.dv.xs.YearMonthDurationDV,58da8f1d9a36501da80237b868aa736fea6ccef53fc562104cb378e28d4c9c86,True
xerces,org.apache.xerces.impl.io.ASCIIReader,f84e598337772badf5062f383eefe6f350b8a2b01912812f960bfd184a4d4be8,True
xerces,org.apache.xerces.impl.io.Latin1Reader,004388922bacf589c89925a42bf2c7f04d26cc8984683c3591641f5f90494350,True
xerces,org.apache.xerces.impl.io.MalformedByteSequenceException,1c3b44c98a6fbca3d042740d6c9cf43daa387cebbc1826e59761ed1150c69483,True
xerces,org.apache.xerces.impl.io.UCSReader,ff06f06fe27b402830ba80f87799c1b8dafa264b503cf4e53abdf037da54925d,True
xerces,org.apache.xerces.impl.io.UTF16Reader,928c45d8348cbf92de0ce5aff09ec687104be73fc8df7fd9ea6f06b15ace008c,True
xerces,org.apache.xerces.impl.io.UTF8Reader,f369b16ff1e665ab312fe6bde74f6f095bfc4df43ecb66423c3e605d3f26b1cb,True
xerces,org.apache.xerces.impl.msg.XMLMessageFormatter,7b9085b2596486c7217b7cf1389b572ce0e20c13c7ad428680ac678b8c997735,True
xerces,org.apache.xerces.impl.validation.ConfigurableValidationState,8abc073947f7e5159731d401a7e758006f69174fe6d2e540848723b50ce0feef,True
xerces,org.apache.xerces.impl.validation.EntityState,f31f802b0bb7bfcb230ed7bc48a914ae1fa3882b0a8036c810ce2e84a19e7d29,True
xerces,org.apache.xerces.impl.validation.ValidationManager,9b0c64a81a843a42c2a00c9b8869a37904d3f1a35435ffd858b21349c9ad8a73,True
xerces,org.apache.xerces.impl.validation.ValidationState,93ba0ece1f8dfc2023bcaa65e90ed4988eaae30265aba9ab51483950211766cf,True
xerces,org.apache.xerces.impl.xpath.XPath,9d76716156e5efe6f5e0190d02f51dd522df602319e8d989049ba2f624c743d8,True
xerces,org.apache.xerces.impl.xpath.XPath$1,d66055c8632b347b26e2026622ca262df6f71f55da48c59c7ba162d55487d603,True
