source,target,flow_type,weight,evidence_method,evidence_statement
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r175 = virtualinvoke $r163.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r152, $r162, $r161)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r176 = virtualinvoke $r175.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r164, $r174, $r173)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r178.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r179, $r180)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r178.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r179, $r180)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r205 = virtualinvoke $r178.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r181, $r192, $r191)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r218 = virtualinvoke $r205.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r193, $r204, $r203)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r231 = virtualinvoke $r218.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r206, $r217, $r216)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r232 = virtualinvoke $r231.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r219, $r230, $r229)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r234.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r235, $r236)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r234.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r235, $r236)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r262 = virtualinvoke $r234.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r237, $r248, $r247)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r263 = virtualinvoke $r262.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r249, $r261, $r260)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r265.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r266, $r267)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r265.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r266, $r267)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r293 = virtualinvoke $r265.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r268, $r279, $r278)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r306 = virtualinvoke $r293.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r280, $r292, $r291)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r307 = virtualinvoke $r306.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r294, $r305, $r304)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r309.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r310, $r311)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r309.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r310, $r311)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r325 = virtualinvoke $r309.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r312, $r324, $r323)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r327.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r328, $r329)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"specialinvoke $r327.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.Location)>($r328, $r329)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r356 = virtualinvoke $r327.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r330, $r342, $r341)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r369 = virtualinvoke $r356.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r343, $r355, $r354)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.SampleVoyages: void <clinit>()>,"$r370 = virtualinvoke $r369.<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r357, $r368, $r367)"
org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,return_value_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage: boolean sameIdentityAs(org.eclipse.cargotracker.domain.model.voyage.Voyage)>,$z0 = virtualinvoke $r3.<org.eclipse.cargotracker.domain.model.voyage.VoyageNumber: boolean sameValueAs(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber)>($r2)
org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage: boolean sameIdentityAs(org.eclipse.cargotracker.domain.model.voyage.Voyage)>,$z0 = virtualinvoke $r3.<org.eclipse.cargotracker.domain.model.voyage.VoyageNumber: boolean sameValueAs(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber)>($r2)
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <clinit>()>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Schedule)>($r1, $r2)"
org.eclipse.cargotracker.domain.model.voyage.Schedule,org.eclipse.cargotracker.domain.model.voyage.Voyage,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <clinit>()>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Schedule)>($r1, $r2)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.CarrierMovement,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder addMovement(org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>","specialinvoke $r1.<org.eclipse.cargotracker.domain.model.voyage.CarrierMovement: void <init>(org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r5, r2, r3, r4)"
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Voyage,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage build()>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Schedule)>($r4, $r2)"
org.eclipse.cargotracker.domain.model.voyage.Schedule,org.eclipse.cargotracker.domain.model.voyage.Voyage,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.voyage.Voyage$Builder: org.eclipse.cargotracker.domain.model.voyage.Voyage build()>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.voyage.Voyage: void <init>(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.Schedule)>($r4, $r2)"
org.eclipse.cargotracker.domain.shared.AbstractSpecification,org.eclipse.cargotracker.domain.shared.AndSpecification,argument_passing_flow,3,<org.eclipse.cargotracker.domain.shared.AbstractSpecification: org.eclipse.cargotracker.domain.shared.Specification and(org.eclipse.cargotracker.domain.shared.Specification)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.shared.AndSpecification: void <init>(org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.Specification)>(r1, r2)"
org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.AndSpecification,argument_passing_flow,3,<org.eclipse.cargotracker.domain.shared.AbstractSpecification: org.eclipse.cargotracker.domain.shared.Specification and(org.eclipse.cargotracker.domain.shared.Specification)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.shared.AndSpecification: void <init>(org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.Specification)>(r1, r2)"
org.eclipse.cargotracker.domain.shared.AbstractSpecification,org.eclipse.cargotracker.domain.shared.OrSpecification,argument_passing_flow,3,<org.eclipse.cargotracker.domain.shared.AbstractSpecification: org.eclipse.cargotracker.domain.shared.Specification or(org.eclipse.cargotracker.domain.shared.Specification)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.shared.OrSpecification: void <init>(org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.Specification)>(r1, r2)"
org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.OrSpecification,argument_passing_flow,3,<org.eclipse.cargotracker.domain.shared.AbstractSpecification: org.eclipse.cargotracker.domain.shared.Specification or(org.eclipse.cargotracker.domain.shared.Specification)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.shared.OrSpecification: void <init>(org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.Specification)>(r1, r2)"
org.eclipse.cargotracker.domain.shared.Specification,org.eclipse.cargotracker.domain.shared.NotSpecification,argument_passing_flow,3,<org.eclipse.cargotracker.domain.shared.AbstractSpecification: org.eclipse.cargotracker.domain.shared.Specification not(org.eclipse.cargotracker.domain.shared.Specification)>,specialinvoke $r0.<org.eclipse.cargotracker.domain.shared.NotSpecification: void <init>(org.eclipse.cargotracker.domain.shared.Specification)>(r1)
org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.application.CargoInspectionService,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.messaging.jms.CargoHandledConsumer: void onMessage(jakarta.jms.Message)>,interfaceinvoke $r4.<org.eclipse.cargotracker.application.CargoInspectionService: void inspectCargo(org.eclipse.cargotracker.domain.model.cargo.TrackingId)>($r3)
org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,org.eclipse.cargotracker.application.HandlingEventService,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.messaging.jms.HandlingEventRegistrationAttemptConsumer: void onMessage(jakarta.jms.Message)>,"interfaceinvoke $r4.<org.eclipse.cargotracker.application.HandlingEventService: void registerHandlingEvent(java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r9, $r8, $r7, $r6, $r5)"
org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,org.eclipse.cargotracker.application.HandlingEventService,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.messaging.jms.HandlingEventRegistrationAttemptConsumer: void onMessage(jakarta.jms.Message)>,"interfaceinvoke $r4.<org.eclipse.cargotracker.application.HandlingEventService: void registerHandlingEvent(java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r9, $r8, $r7, $r6, $r5)"
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService,org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService$1,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: java.util.List fetchRoutesForSpecification(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>,specialinvoke $r15.<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService$1: void <init>(org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService)>(r7)
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r2.<org.eclipse.cargotracker.domain.model.voyage.VoyageNumber: void <init>(java.lang.String)>($r5)
org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.location.UnLocode,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r6.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r8)
org.eclipse.cargotracker.domain.model.location.LocationRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.location.UnLocode,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r9.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r11)
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.cargo.Leg,return_value_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r2.<org.eclipse.cargotracker.domain.model.voyage.VoyageNumber: void <init>(java.lang.String)>($r5)
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,$r16 = interfaceinvoke $r4.<org.eclipse.cargotracker.domain.model.voyage.VoyageRepository: org.eclipse.cargotracker.domain.model.voyage.Voyage find(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber)>($r2)
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.location.UnLocode,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r6.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r8)
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.location.LocationRepository,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,$r15 = interfaceinvoke $r7.<org.eclipse.cargotracker.domain.model.location.LocationRepository: org.eclipse.cargotracker.domain.model.location.Location find(org.eclipse.cargotracker.domain.model.location.UnLocode)>($r6)
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.location.UnLocode,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,specialinvoke $r9.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r11)
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.location.LocationRepository,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,$r14 = interfaceinvoke $r10.<org.eclipse.cargotracker.domain.model.location.LocationRepository: org.eclipse.cargotracker.domain.model.location.Location find(org.eclipse.cargotracker.domain.model.location.UnLocode)>($r9)
org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
org.eclipse.cargotracker.domain.model.location.LocationRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
org.eclipse.pathfinder.api.TransitEdge,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,<org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService: org.eclipse.cargotracker.domain.model.cargo.Leg toLeg(org.eclipse.pathfinder.api.TransitEdge)>,"specialinvoke $r0.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>($r16, $r15, $r14, $r13, $r12)"
