subject,comparison_type,observation_id,ari,partition_distance
jpetstore,seed_variation,seed_00_vs_01,1,0
jpetstore,seed_variation,seed_00_vs_02,1,0
jpetstore,seed_variation,seed_00_vs_03,1,0
jpetstore,seed_variation,seed_00_vs_04,1,0
jpetstore,seed_variation,seed_00_vs_05,1,0
jpetstore,seed_variation,seed_00_vs_06,1,0
jpetstore,seed_variation,seed_00_vs_07,1,0
jpetstore,seed_variation,seed_00_vs_08,1,0
jpetstore,seed_variation,seed_00_vs_09,1,0
jpetstore,seed_variation,seed_00_vs_10,1,0
jpetstore,seed_variation,seed_00_vs_11,1,0
jpetstore,seed_variation,seed_00_vs_12,1,0
jpetstore,seed_variation,seed_00_vs_13,1,0
jpetstore,seed_variation,seed_00_vs_14,1,0
jpetstore,seed_variation,seed_00_vs_15,1,0
jpetstore,seed_variation,seed_00_vs_16,1,0
jpetstore,seed_variation,seed_00_vs_17,1,0
jpetstore,seed_variation,seed_00_vs_18,1,0
jpetstore,seed_variation,seed_00_vs_19,1,0
jpetstore,seed_variation,seed_00_vs_20,1,0
jpetstore,seed_variation,seed_00_vs_21,1,0
jpetstore,seed_variation,seed_00_vs_22,1,0
jpetstore,seed_variation,seed_00_vs_23,1,0
jpetstore,seed_variation,seed_00_vs_24,1,0
jpetstore,seed_variation,seed_00_vs_25,1,0
jpetstore,seed_variation,seed_00_vs_26,1,0
jpetstore,seed_variation,seed_00_vs_27,1,0
jpetstore,seed_variation,seed_00_vs_28,1,0
jpetstore,seed_variation,seed_00_vs_29,1,0
jpetstore,seed_variation,seed_01_vs_02,1,0
jpetstore,seed_variation,seed_01_vs_03,1,0
jpetstore,seed_variation,seed_01_vs_04,1,0
jpetstore,seed_variation,seed_01_vs_05,1,0
jpetstore,seed_variation,seed_01_vs_06,1,0
jpetstore,seed_variation,seed_01_vs_07,1,0
jpetstore,seed_variation,seed_01_vs_08,1,0
jpetstore,seed_variation,seed_01_vs_09,1,0
jpetstore,seed_variation,seed_01_vs_10,1,0
jpetstore,seed_variation,seed_01_vs_11,1,0
jpetstore,seed_variation,seed_01_vs_12,1,0
jpetstore,seed_variation,seed_01_vs_13,1,0
jpetstore,seed_variation,seed_01_vs_14,1,0
jpetstore,seed_variation,seed_01_vs_15,1,0
jpetstore,seed_variation,seed_01_vs_16,1,0
jpetstore,seed_variation,seed_01_vs_17,1,0
jpetstore,seed_variation,seed_01_vs_18,1,0
jpetstore,seed_variation,seed_01_vs_19,1,0
jpetstore,seed_variation,seed_01_vs_20,1,0
jpetstore,seed_variation,seed_01_vs_21,1,0
jpetstore,seed_variation,seed_01_vs_22,1,0
jpetstore,seed_variation,seed_01_vs_23,1,0
jpetstore,seed_variation,seed_01_vs_24,1,0
jpetstore,seed_variation,seed_01_vs_25,1,0
jpetstore,seed_variation,seed_01_vs_26,1,0
jpetstore,seed_variation,seed_01_vs_27,1,0
jpetstore,seed_variation,seed_01_vs_28,1,0
jpetstore,seed_variation,seed_01_vs_29,1,0
jpetstore,seed_variation,seed_02_vs_03,1,0
jpetstore,seed_variation,seed_02_vs_04,1,0
jpetstore,seed_variation,seed_02_vs_05,1,0
jpetstore,seed_variation,seed_02_vs_06,1,0
jpetstore,seed_variation,seed_02_vs_07,1,0
jpetstore,seed_variation,seed_02_vs_08,1,0
jpetstore,seed_variation,seed_02_vs_09,1,0
jpetstore,seed_variation,seed_02_vs_10,1,0
jpetstore,seed_variation,seed_02_vs_11,1,0
jpetstore,seed_variation,seed_02_vs_12,1,0
jpetstore,seed_variation,seed_02_vs_13,1,0
jpetstore,seed_variation,seed_02_vs_14,1,0
jpetstore,seed_variation,seed_02_vs_15,1,0
jpetstore,seed_variation,seed_02_vs_16,1,0
jpetstore,seed_variation,seed_02_vs_17,1,0
jpetstore,seed_variation,seed_02_vs_18,1,0
jpetstore,seed_variation,seed_02_vs_19,1,0
jpetstore,seed_variation,seed_02_vs_20,1,0
jpetstore,seed_variation,seed_02_vs_21,1,0
jpetstore,seed_variation,seed_02_vs_22,1,0
jpetstore,seed_variation,seed_02_vs_23,1,0
jpetstore,seed_variation,seed_02_vs_24,1,0
jpetstore,seed_variation,seed_02_vs_25,1,0
jpetstore,seed_variation,seed_02_vs_26,1,0
jpetstore,seed_variation,seed_02_vs_27,1,0
jpetstore,seed_variation,seed_02_vs_28,1,0
jpetstore,seed_variation,seed_02_vs_29,1,0
jpetstore,seed_variation,seed_03_vs_04,1,0
jpetstore,seed_variation,seed_03_vs_05,1,0
jpetstore,seed_variation,seed_03_vs_06,1,0
jpetstore,seed_variation,seed_03_vs_07,1,0
jpetstore,seed_variation,seed_03_vs_08,1,0
jpetstore,seed_variation,seed_03_vs_09,1,0
jpetstore,seed_variation,seed_03_vs_10,1,0
jpetstore,seed_variation,seed_03_vs_11,1,0
jpetstore,seed_variation,seed_03_vs_12,1,0
jpetstore,seed_variation,seed_03_vs_13,1,0
jpetstore,seed_variation,seed_03_vs_14,1,0
jpetstore,seed_variation,seed_03_vs_15,1,0
jpetstore,seed_variation,seed_03_vs_16,1,0
jpetstore,seed_variation,seed_03_vs_17,1,0
jpetstore,seed_variation,seed_03_vs_18,1,0
jpetstore,seed_variation,seed_03_vs_19,1,0
jpetstore,seed_variation,seed_03_vs_20,1,0
jpetstore,seed_variation,seed_03_vs_21,1,0
jpetstore,seed_variation,seed_03_vs_22,1,0
jpetstore,seed_variation,seed_03_vs_23,1,0
jpetstore,seed_variation,seed_03_vs_24,1,0
jpetstore,seed_variation,seed_03_vs_25,1,0
jpetstore,seed_variation,seed_03_vs_26,1,0
jpetstore,seed_variation,seed_03_vs_27,1,0
jpetstore,seed_variation,seed_03_vs_28,1,0
jpetstore,seed_variation,seed_03_vs_29,1,0
jpetstore,seed_variation,seed_04_vs_05,1,0
jpetstore,seed_variation,seed_04_vs_06,1,0
jpetstore,seed_variation,seed_04_vs_07,1,0
jpetstore,seed_variation,seed_04_vs_08,1,0
jpetstore,seed_variation,seed_04_vs_09,1,0
jpetstore,seed_variation,seed_04_vs_10,1,0
jpetstore,seed_variation,seed_04_vs_11,1,0
jpetstore,seed_variation,seed_04_vs_12,1,0
jpetstore,seed_variation,seed_04_vs_13,1,0
jpetstore,seed_variation,seed_04_vs_14,1,0
jpetstore,seed_variation,seed_04_vs_15,1,0
jpetstore,seed_variation,seed_04_vs_16,1,0
jpetstore,seed_variation,seed_04_vs_17,1,0
jpetstore,seed_variation,seed_04_vs_18,1,0
jpetstore,seed_variation,seed_04_vs_19,1,0
jpetstore,seed_variation,seed_04_vs_20,1,0
jpetstore,seed_variation,seed_04_vs_21,1,0
jpetstore,seed_variation,seed_04_vs_22,1,0
jpetstore,seed_variation,seed_04_vs_23,1,0
jpetstore,seed_variation,seed_04_vs_24,1,0
jpetstore,seed_variation,seed_04_vs_25,1,0
jpetstore,seed_variation,seed_04_vs_26,1,0
jpetstore,seed_variation,seed_04_vs_27,1,0
jpetstore,seed_variation,seed_04_vs_28,1,0
jpetstore,seed_variation,seed_04_vs_29,1,0
jpetstore,seed_variation,seed_05_vs_06,1,0
jpetstore,seed_variation,seed_05_vs_07,1,0
jpetstore,seed_variation,seed_05_vs_08,1,0
jpetstore,seed_variation,seed_05_vs_09,1,0
jpetstore,seed_variation,seed_05_vs_10,1,0
jpetstore,seed_variation,seed_05_vs_11,1,0
jpetstore,seed_variation,seed_05_vs_12,1,0
jpetstore,seed_variation,seed_05_vs_13,1,0
jpetstore,seed_variation,seed_05_vs_14,1,0
jpetstore,seed_variation,seed_05_vs_15,1,0
jpetstore,seed_variation,seed_05_vs_16,1,0
jpetstore,seed_variation,seed_05_vs_17,1,0
jpetstore,seed_variation,seed_05_vs_18,1,0
jpetstore,seed_variation,seed_05_vs_19,1,0
jpetstore,seed_variation,seed_05_vs_20,1,0
jpetstore,seed_variation,seed_05_vs_21,1,0
jpetstore,seed_variation,seed_05_vs_22,1,0
jpetstore,seed_variation,seed_05_vs_23,1,0
jpetstore,seed_variation,seed_05_vs_24,1,0
jpetstore,seed_variation,seed_05_vs_25,1,0
jpetstore,seed_variation,seed_05_vs_26,1,0
jpetstore,seed_variation,seed_05_vs_27,1,0
jpetstore,seed_variation,seed_05_vs_28,1,0
jpetstore,seed_variation,seed_05_vs_29,1,0
jpetstore,seed_variation,seed_06_vs_07,1,0
jpetstore,seed_variation,seed_06_vs_08,1,0
jpetstore,seed_variation,seed_06_vs_09,1,0
jpetstore,seed_variation,seed_06_vs_10,1,0
jpetstore,seed_variation,seed_06_vs_11,1,0
jpetstore,seed_variation,seed_06_vs_12,1,0
jpetstore,seed_variation,seed_06_vs_13,1,0
jpetstore,seed_variation,seed_06_vs_14,1,0
jpetstore,seed_variation,seed_06_vs_15,1,0
jpetstore,seed_variation,seed_06_vs_16,1,0
jpetstore,seed_variation,seed_06_vs_17,1,0
jpetstore,seed_variation,seed_06_vs_18,1,0
jpetstore,seed_variation,seed_06_vs_19,1,0
jpetstore,seed_variation,seed_06_vs_20,1,0
jpetstore,seed_variation,seed_06_vs_21,1,0
jpetstore,seed_variation,seed_06_vs_22,1,0
jpetstore,seed_variation,seed_06_vs_23,1,0
jpetstore,seed_variation,seed_06_vs_24,1,0
jpetstore,seed_variation,seed_06_vs_25,1,0
jpetstore,seed_variation,seed_06_vs_26,1,0
jpetstore,seed_variation,seed_06_vs_27,1,0
jpetstore,seed_variation,seed_06_vs_28,1,0
jpetstore,seed_variation,seed_06_vs_29,1,0
jpetstore,seed_variation,seed_07_vs_08,1,0
jpetstore,seed_variation,seed_07_vs_09,1,0
jpetstore,seed_variation,seed_07_vs_10,1,0
jpetstore,seed_variation,seed_07_vs_11,1,0
jpetstore,seed_variation,seed_07_vs_12,1,0
jpetstore,seed_variation,seed_07_vs_13,1,0
jpetstore,seed_variation,seed_07_vs_14,1,0
jpetstore,seed_variation,seed_07_vs_15,1,0
jpetstore,seed_variation,seed_07_vs_16,1,0
jpetstore,seed_variation,seed_07_vs_17,1,0
jpetstore,seed_variation,seed_07_vs_18,1,0
jpetstore,seed_variation,seed_07_vs_19,1,0
jpetstore,seed_variation,seed_07_vs_20,1,0
jpetstore,seed_variation,seed_07_vs_21,1,0
jpetstore,seed_variation,seed_07_vs_22,1,0
jpetstore,seed_variation,seed_07_vs_23,1,0
jpetstore,seed_variation,seed_07_vs_24,1,0
jpetstore,seed_variation,seed_07_vs_25,1,0
jpetstore,seed_variation,seed_07_vs_26,1,0
jpetstore,seed_variation,seed_07_vs_27,1,0
jpetstore,seed_variation,seed_07_vs_28,1,0
jpetstore,seed_variation,seed_07_vs_29,1,0
jpetstore,seed_variation,seed_08_vs_09,1,0
jpetstore,seed_variation,seed_08_vs_10,1,0
jpetstore,seed_variation,seed_08_vs_11,1,0
jpetstore,seed_variation,seed_08_vs_12,1,0
jpetstore,seed_variation,seed_08_vs_13,1,0
jpetstore,seed_variation,seed_08_vs_14,1,0
jpetstore,seed_variation,seed_08_vs_15,1,0
jpetstore,seed_variation,seed_08_vs_16,1,0
jpetstore,seed_variation,seed_08_vs_17,1,0
jpetstore,seed_variation,seed_08_vs_18,1,0
jpetstore,seed_variation,seed_08_vs_19,1,0
jpetstore,seed_variation,seed_08_vs_20,1,0
jpetstore,seed_variation,seed_08_vs_21,1,0
jpetstore,seed_variation,seed_08_vs_22,1,0
jpetstore,seed_variation,seed_08_vs_23,1,0
jpetstore,seed_variation,seed_08_vs_24,1,0
jpetstore,seed_variation,seed_08_vs_25,1,0
jpetstore,seed_variation,seed_08_vs_26,1,0
jpetstore,seed_variation,seed_08_vs_27,1,0
jpetstore,seed_variation,seed_08_vs_28,1,0
jpetstore,seed_variation,seed_08_vs_29,1,0
jpetstore,seed_variation,seed_09_vs_10,1,0
jpetstore,seed_variation,seed_09_vs_11,1,0
jpetstore,seed_variation,seed_09_vs_12,1,0
jpetstore,seed_variation,seed_09_vs_13,1,0
jpetstore,seed_variation,seed_09_vs_14,1,0
jpetstore,seed_variation,seed_09_vs_15,1,0
jpetstore,seed_variation,seed_09_vs_16,1,0
jpetstore,seed_variation,seed_09_vs_17,1,0
jpetstore,seed_variation,seed_09_vs_18,1,0
jpetstore,seed_variation,seed_09_vs_19,1,0
jpetstore,seed_variation,seed_09_vs_20,1,0
jpetstore,seed_variation,seed_09_vs_21,1,0
jpetstore,seed_variation,seed_09_vs_22,1,0
jpetstore,seed_variation,seed_09_vs_23,1,0
jpetstore,seed_variation,seed_09_vs_24,1,0
jpetstore,seed_variation,seed_09_vs_25,1,0
jpetstore,seed_variation,seed_09_vs_26,1,0
jpetstore,seed_variation,seed_09_vs_27,1,0
jpetstore,seed_variation,seed_09_vs_28,1,0
jpetstore,seed_variation,seed_09_vs_29,1,0
jpetstore,seed_variation,seed_10_vs_11,1,0
jpetstore,seed_variation,seed_10_vs_12,1,0
jpetstore,seed_variation,seed_10_vs_13,1,0
jpetstore,seed_variation,seed_10_vs_14,1,0
jpetstore,seed_variation,seed_10_vs_15,1,0
jpetstore,seed_variation,seed_10_vs_16,1,0
jpetstore,seed_variation,seed_10_vs_17,1,0
jpetstore,seed_variation,seed_10_vs_18,1,0
jpetstore,seed_variation,seed_10_vs_19,1,0
jpetstore,seed_variation,seed_10_vs_20,1,0
jpetstore,seed_variation,seed_10_vs_21,1,0
jpetstore,seed_variation,seed_10_vs_22,1,0
jpetstore,seed_variation,seed_10_vs_23,1,0
jpetstore,seed_variation,seed_10_vs_24,1,0
jpetstore,seed_variation,seed_10_vs_25,1,0
jpetstore,seed_variation,seed_10_vs_26,1,0
jpetstore,seed_variation,seed_10_vs_27,1,0
jpetstore,seed_variation,seed_10_vs_28,1,0
jpetstore,seed_variation,seed_10_vs_29,1,0
jpetstore,seed_variation,seed_11_vs_12,1,0
jpetstore,seed_variation,seed_11_vs_13,1,0
jpetstore,seed_variation,seed_11_vs_14,1,0
jpetstore,seed_variation,seed_11_vs_15,1,0
jpetstore,seed_variation,seed_11_vs_16,1,0
jpetstore,seed_variation,seed_11_vs_17,1,0
jpetstore,seed_variation,seed_11_vs_18,1,0
jpetstore,seed_variation,seed_11_vs_19,1,0
jpetstore,seed_variation,seed_11_vs_20,1,0
jpetstore,seed_variation,seed_11_vs_21,1,0
jpetstore,seed_variation,seed_11_vs_22,1,0
jpetstore,seed_variation,seed_11_vs_23,1,0
jpetstore,seed_variation,seed_11_vs_24,1,0
jpetstore,seed_variation,seed_11_vs_25,1,0
jpetstore,seed_variation,seed_11_vs_26,1,0
jpetstore,seed_variation,seed_11_vs_27,1,0
jpetstore,seed_variation,seed_11_vs_28,1,0
jpetstore,seed_variation,seed_11_vs_29,1,0
jpetstore,seed_variation,seed_12_vs_13,1,0
jpetstore,seed_variation,seed_12_vs_14,1,0
jpetstore,seed_variation,seed_12_vs_15,1,0
jpetstore,seed_variation,seed_12_vs_16,1,0
jpetstore,seed_variation,seed_12_vs_17,1,0
jpetstore,seed_variation,seed_12_vs_18,1,0
jpetstore,seed_variation,seed_12_vs_19,1,0
jpetstore,seed_variation,seed_12_vs_20,1,0
jpetstore,seed_variation,seed_12_vs_21,1,0
jpetstore,seed_variation,seed_12_vs_22,1,0
jpetstore,seed_variation,seed_12_vs_23,1,0
jpetstore,seed_variation,seed_12_vs_24,1,0
jpetstore,seed_variation,seed_12_vs_25,1,0
jpetstore,seed_variation,seed_12_vs_26,1,0
jpetstore,seed_variation,seed_12_vs_27,1,0
jpetstore,seed_variation,seed_12_vs_28,1,0
jpetstore,seed_variation,seed_12_vs_29,1,0
jpetstore,seed_variation,seed_13_vs_14,1,0
jpetstore,seed_variation,seed_13_vs_15,1,0
jpetstore,seed_variation,seed_13_vs_16,1,0
jpetstore,seed_variation,seed_13_vs_17,1,0
jpetstore,seed_variation,seed_13_vs_18,1,0
jpetstore,seed_variation,seed_13_vs_19,1,0
jpetstore,seed_variation,seed_13_vs_20,1,0
jpetstore,seed_variation,seed_13_vs_21,1,0
jpetstore,seed_variation,seed_13_vs_22,1,0
jpetstore,seed_variation,seed_13_vs_23,1,0
jpetstore,seed_variation,seed_13_vs_24,1,0
jpetstore,seed_variation,seed_13_vs_25,1,0
jpetstore,seed_variation,seed_13_vs_26,1,0
jpetstore,seed_variation,seed_13_vs_27,1,0
jpetstore,seed_variation,seed_13_vs_28,1,0
jpetstore,seed_variation,seed_13_vs_29,1,0
jpetstore,seed_variation,seed_14_vs_15,1,0
jpetstore,seed_variation,seed_14_vs_16,1,0
jpetstore,seed_variation,seed_14_vs_17,1,0
jpetstore,seed_variation,seed_14_vs_18,1,0
jpetstore,seed_variation,seed_14_vs_19,1,0
jpetstore,seed_variation,seed_14_vs_20,1,0
jpetstore,seed_variation,seed_14_vs_21,1,0
jpetstore,seed_variation,seed_14_vs_22,1,0
jpetstore,seed_variation,seed_14_vs_23,1,0
jpetstore,seed_variation,seed_14_vs_24,1,0
jpetstore,seed_variation,seed_14_vs_25,1,0
jpetstore,seed_variation,seed_14_vs_26,1,0
jpetstore,seed_variation,seed_14_vs_27,1,0
jpetstore,seed_variation,seed_14_vs_28,1,0
jpetstore,seed_variation,seed_14_vs_29,1,0
jpetstore,seed_variation,seed_15_vs_16,1,0
jpetstore,seed_variation,seed_15_vs_17,1,0
jpetstore,seed_variation,seed_15_vs_18,1,0
jpetstore,seed_variation,seed_15_vs_19,1,0
jpetstore,seed_variation,seed_15_vs_20,1,0
jpetstore,seed_variation,seed_15_vs_21,1,0
jpetstore,seed_variation,seed_15_vs_22,1,0
jpetstore,seed_variation,seed_15_vs_23,1,0
jpetstore,seed_variation,seed_15_vs_24,1,0
jpetstore,seed_variation,seed_15_vs_25,1,0
jpetstore,seed_variation,seed_15_vs_26,1,0
jpetstore,seed_variation,seed_15_vs_27,1,0
jpetstore,seed_variation,seed_15_vs_28,1,0
jpetstore,seed_variation,seed_15_vs_29,1,0
jpetstore,seed_variation,seed_16_vs_17,1,0
jpetstore,seed_variation,seed_16_vs_18,1,0
jpetstore,seed_variation,seed_16_vs_19,1,0
jpetstore,seed_variation,seed_16_vs_20,1,0
jpetstore,seed_variation,seed_16_vs_21,1,0
jpetstore,seed_variation,seed_16_vs_22,1,0
jpetstore,seed_variation,seed_16_vs_23,1,0
jpetstore,seed_variation,seed_16_vs_24,1,0
jpetstore,seed_variation,seed_16_vs_25,1,0
jpetstore,seed_variation,seed_16_vs_26,1,0
jpetstore,seed_variation,seed_16_vs_27,1,0
jpetstore,seed_variation,seed_16_vs_28,1,0
jpetstore,seed_variation,seed_16_vs_29,1,0
jpetstore,seed_variation,seed_17_vs_18,1,0
jpetstore,seed_variation,seed_17_vs_19,1,0
jpetstore,seed_variation,seed_17_vs_20,1,0
jpetstore,seed_variation,seed_17_vs_21,1,0
jpetstore,seed_variation,seed_17_vs_22,1,0
jpetstore,seed_variation,seed_17_vs_23,1,0
jpetstore,seed_variation,seed_17_vs_24,1,0
jpetstore,seed_variation,seed_17_vs_25,1,0
jpetstore,seed_variation,seed_17_vs_26,1,0
jpetstore,seed_variation,seed_17_vs_27,1,0
jpetstore,seed_variation,seed_17_vs_28,1,0
jpetstore,seed_variation,seed_17_vs_29,1,0
jpetstore,seed_variation,seed_18_vs_19,1,0
jpetstore,seed_variation,seed_18_vs_20,1,0
jpetstore,seed_variation,seed_18_vs_21,1,0
jpetstore,seed_variation,seed_18_vs_22,1,0
jpetstore,seed_variation,seed_18_vs_23,1,0
jpetstore,seed_variation,seed_18_vs_24,1,0
jpetstore,seed_variation,seed_18_vs_25,1,0
jpetstore,seed_variation,seed_18_vs_26,1,0
jpetstore,seed_variation,seed_18_vs_27,1,0
jpetstore,seed_variation,seed_18_vs_28,1,0
jpetstore,seed_variation,seed_18_vs_29,1,0
jpetstore,seed_variation,seed_19_vs_20,1,0
jpetstore,seed_variation,seed_19_vs_21,1,0
jpetstore,seed_variation,seed_19_vs_22,1,0
jpetstore,seed_variation,seed_19_vs_23,1,0
jpetstore,seed_variation,seed_19_vs_24,1,0
jpetstore,seed_variation,seed_19_vs_25,1,0
jpetstore,seed_variation,seed_19_vs_26,1,0
jpetstore,seed_variation,seed_19_vs_27,1,0
jpetstore,seed_variation,seed_19_vs_28,1,0
jpetstore,seed_variation,seed_19_vs_29,1,0
jpetstore,seed_variation,seed_20_vs_21,1,0
jpetstore,seed_variation,seed_20_vs_22,1,0
jpetstore,seed_variation,seed_20_vs_23,1,0
jpetstore,seed_variation,seed_20_vs_24,1,0
jpetstore,seed_variation,seed_20_vs_25,1,0
jpetstore,seed_variation,seed_20_vs_26,1,0
jpetstore,seed_variation,seed_20_vs_27,1,0
jpetstore,seed_variation,seed_20_vs_28,1,0
jpetstore,seed_variation,seed_20_vs_29,1,0
jpetstore,seed_variation,seed_21_vs_22,1,0
jpetstore,seed_variation,seed_21_vs_23,1,0
jpetstore,seed_variation,seed_21_vs_24,1,0
jpetstore,seed_variation,seed_21_vs_25,1,0
jpetstore,seed_variation,seed_21_vs_26,1,0
jpetstore,seed_variation,seed_21_vs_27,1,0
jpetstore,seed_variation,seed_21_vs_28,1,0
jpetstore,seed_variation,seed_21_vs_29,1,0
jpetstore,seed_variation,seed_22_vs_23,1,0
jpetstore,seed_variation,seed_22_vs_24,1,0
jpetstore,seed_variation,seed_22_vs_25,1,0
jpetstore,seed_variation,seed_22_vs_26,1,0
jpetstore,seed_variation,seed_22_vs_27,1,0
jpetstore,seed_variation,seed_22_vs_28,1,0
jpetstore,seed_variation,seed_22_vs_29,1,0
jpetstore,seed_variation,seed_23_vs_24,1,0
jpetstore,seed_variation,seed_23_vs_25,1,0
jpetstore,seed_variation,seed_23_vs_26,1,0
jpetstore,seed_variation,seed_23_vs_27,1,0
jpetstore,seed_variation,seed_23_vs_28,1,0
jpetstore,seed_variation,seed_23_vs_29,1,0
jpetstore,seed_variation,seed_24_vs_25,1,0
jpetstore,seed_variation,seed_24_vs_26,1,0
jpetstore,seed_variation,seed_24_vs_27,1,0
jpetstore,seed_variation,seed_24_vs_28,1,0
jpetstore,seed_variation,seed_24_vs_29,1,0
jpetstore,seed_variation,seed_25_vs_26,1,0
jpetstore,seed_variation,seed_25_vs_27,1,0
jpetstore,seed_variation,seed_25_vs_28,1,0
jpetstore,seed_variation,seed_25_vs_29,1,0
jpetstore,seed_variation,seed_26_vs_27,1,0
jpetstore,seed_variation,seed_26_vs_28,1,0
jpetstore,seed_variation,seed_26_vs_29,1,0
jpetstore,seed_variation,seed_27_vs_28,1,0
jpetstore,seed_variation,seed_27_vs_29,1,0
jpetstore,seed_variation,seed_28_vs_29,1,0
jpetstore,ssa_effect,seed_00,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_01,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_02,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_03,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_04,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_05,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_06,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_07,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_08,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_09,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_10,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_11,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_12,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_13,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_14,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_15,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_16,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_17,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_18,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_19,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_20,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_21,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_22,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_23,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_24,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_25,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_26,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_27,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_28,0.876592890677,0.123407109323
jpetstore,ssa_effect,seed_29,0.876592890677,0.123407109323
daytrader,seed_variation,seed_00_vs_01,0.782023647323,0.217976352677
daytrader,seed_variation,seed_00_vs_02,1,0
daytrader,seed_variation,seed_00_vs_03,1,0
daytrader,seed_variation,seed_00_vs_04,1,0
daytrader,seed_variation,seed_00_vs_05,1,0
daytrader,seed_variation,seed_00_vs_06,1,0
daytrader,seed_variation,seed_00_vs_07,1,0
daytrader,seed_variation,seed_00_vs_08,1,0
daytrader,seed_variation,seed_00_vs_09,1,0
daytrader,seed_variation,seed_00_vs_10,1,0
daytrader,seed_variation,seed_00_vs_11,1,0
daytrader,seed_variation,seed_00_vs_12,0.708767821592,0.291232178408
daytrader,seed_variation,seed_00_vs_13,1,0
daytrader,seed_variation,seed_00_vs_14,1,0
daytrader,seed_variation,seed_00_vs_15,1,0
daytrader,seed_variation,seed_00_vs_16,1,0
daytrader,seed_variation,seed_00_vs_17,1,0
daytrader,seed_variation,seed_00_vs_18,1,0
daytrader,seed_variation,seed_00_vs_19,1,0
daytrader,seed_variation,seed_00_vs_20,1,0
daytrader,seed_variation,seed_00_vs_21,1,0
daytrader,seed_variation,seed_00_vs_22,0.491248953947,0.508751046053
daytrader,seed_variation,seed_00_vs_23,1,0
daytrader,seed_variation,seed_00_vs_24,1,0
daytrader,seed_variation,seed_00_vs_25,1,0
daytrader,seed_variation,seed_00_vs_26,1,0
daytrader,seed_variation,seed_00_vs_27,1,0
daytrader,seed_variation,seed_00_vs_28,1,0
daytrader,seed_variation,seed_00_vs_29,1,0
daytrader,seed_variation,seed_01_vs_02,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_03,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_04,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_05,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_06,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_07,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_08,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_09,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_10,0.782023647323,0.217976352677
daytrader,seed_variation,seed_01_vs_11,0.782023647323,0.217976352677
