summary,stage,subject,budget,field,saved,recomputed,match,target,profile,profile_family,metric,reference
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.0055760517747272002,0.0055760517747272687,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,0,0,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.0099394298978573003,-0.0099394298978573159,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0.016872610213906,0.016872610213906,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.018358656550224901,0.018358656550224884,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,-0.14872589468235631,-0.14872589468235631,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.1211257440570121,-0.12112574405701212,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0.1131094379776558,0.11310943797765591,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.075457188568289701,0.075457188568289799,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,0,0,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.0043541364296080997,-0.0043541364296081153,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0,0,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.0113046167833071,0.011304616783307107,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,0,0,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.0014513788098693,-0.0014513788098693692,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0,0,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.012085143683402799,0.012085143683402747,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,-0.037735849056603703,-0.037735849056603703,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.037735849056603703,-0.03773584905660371,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0.037735849056603703,0.0377358490566038,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.0203796877308423,0.020379687730842328,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,0,0,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.0019222815436356999,-0.0019222815436357463,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0.00014999285140450001,0.00014999285140450001,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.0037780651565196,0.003778065156519613,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,daytrader,,n,13,13,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,median_change,-0.0061852371291240002,-0.0061852371291240002,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,mean_change,-0.0059698382296411003,-0.0059698382296411463,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,iqr_change,0.010274084809575,0.010274084809575,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,daytrader,,std_change,0.0049934825978657001,0.0049934825978657496,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0,0,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0,0,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0,0,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0,0,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0,0,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0,0,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.57738095238095155,-0.57738095238095155,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.56813492063492033,-0.5681349206349201,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,8.8817841970012523e-16,9.9920072216264089e-16,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.059850240660442401,0.059850240660442471,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.57738095238095255,-0.57738095238095255,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.5681349206349211,-0.5681349206349211,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,8.8817841970012523e-16,8.8817841970012523e-16,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.059850240660442401,0.059850240660442484,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0.022222222222222199,0.022222222222222199,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0.020329218106995901,0.020329218106995853,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0071233555872507997,0.0071233555872508543,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0.022222222222222199,0.022222222222222199,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0.020329218106995901,0.020329218106995853,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0071233555872507997,0.0071233555872508543,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.2041241452319314,-0.2041241452319314,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.1884106612055638,-0.18841066120556374,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.040746545505426501,0.040746545505426564,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.2041241452319314,-0.2041241452319314,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.1884106612055638,-0.18841066120556374,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.040746545505426501,0.040746545505426564,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.041666666666666602,-0.041666666666666602,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.036111111111111101,-0.036111111111111059,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0144060793184066,0.014406079318406664,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.041666666666666602,-0.041666666666666602,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.036111111111111101,-0.036111111111111059,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0144060793184066,0.014406079318406664,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0,0,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,0,0,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,0,0,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0,0,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0,0,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.014333180917543001,-0.014333180917543001,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.011124726921709099,-0.011124726921709047,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0.0063831732967534003,0.0063831732967535009,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0038372889805984001,0.0038372889805984257,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,jpetstore,,n,30,30,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,median_change,-0.014333180917543001,-0.014333180917543001,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,mean_change,-0.011124726921709099,-0.011124726921709047,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,iqr_change,0.0063831732967534003,0.0063831732967535009,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,jpetstore,,std_change,0.0038372889805984001,0.0038372889805984257,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-2,-2,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-1.6333333333333333,-1.6333333333333333,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,1,1,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.92785749995884881,0.92785749995884881,True,,,stage2_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-2,-2,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-2.1666666666666665,-2.1666666666666665,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,1,1,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.83390784793679384,0.83390784793679384,True,,,stage2_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,0.081328799302228902,0.081328799302228902,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-1.9443339496663372,-1.9443339496663372,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,5.0623768306190193,5.0623768306190193,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,3.0023313068286943,3.0023313068286943,True,,,stage2_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,0.20611064245445559,0.20611064245445559,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-1.9664983055831335,-1.966498305583134,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,4.9336853187918006,4.9336853187917997,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,2.9252237787444795,2.9252237787444795,True,,,stage2_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,0.028713156002875599,0.028713156002875599,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,0.0255595494847831,0.025559549484783079,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0106542056074766,0.010654205607476722,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0089440722041044998,0.0089440722041045344,True,,,stage2_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,0.029015097052480201,0.029015097052480201,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,0.026679127725856601,0.026679127725856646,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.011452192667145899,0.011452192667146019,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0073235005845136,0.0073235005845136572,True,,,stage2_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.084922655338283901,-0.084922655338283859,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.080381711500455796,-0.080381711500455824,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.060248188508705801,0.060248188508705829,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.036897117511679102,0.036897117511679171,True,,,stage2_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.10433198735427621,-0.10433198735427625,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.098837364711662906,-0.098837364711662865,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.042969365401761897,0.04296936540176198,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.033645319544281599,0.033645319544281606,True,,,stage2_balance,imbalance,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.0018427518427518001,-0.0018427518427518001,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.0022932022932022002,-0.002293202293202267,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0046068796068795999,0.0046068796068795747,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0024085136012459,0.0024085136012459807,True,,,stage2_balance,max_cluster_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.0012285012285012001,-0.0012285012285012001,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.0020884520884519998,-0.0020884520884520666,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0046068796068795999,0.0046068796068795747,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0025021273486155,0.0025021273486155659,True,,,stage2_balance,max_cluster_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.0073710073710073001,-0.0073710073710073001,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.0072481572481572004,-0.0072481572481572004,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0046068796068795999,0.004606879606879599,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0030835136113048999,0.0030835136113049398,True,,,stage2_balance,singleton_ratio,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.0079852579852579004,-0.0079852579852579507,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.0081490581490580999,-0.0081490581490581034,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0036855036855036002,0.0036855036855037004,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.002802961477937,0.0028029614779370182,True,,,stage2_balance,singleton_ratio,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.025284786816346799,-0.025284786816346751,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.0229124518837764,-0.02291245188377642,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0093646439238381993,0.0093646439238381785,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0081129414169841992,0.0081129414169842148,True,,,stage2_balance,weighted_modularity,conservative
preference_secondary_costs_summary.csv,stage2,xerces,,n,30,30,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,median_change,-0.025511882332815199,-0.02551188233281515,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,mean_change,-0.023907285212888998,-0.023907285212888978,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,iqr_change,0.0095264231753787003,0.0095264231753787523,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage2,xerces,,std_change,0.0066019019714488999,0.0066019019714489181,True,,,stage2_balance,weighted_modularity,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0,0,True,,,stage3_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,-0.20000000000000001,-0.20000000000000001,True,,,stage3_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,0,0,True,,,stage3_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,1.1516578439248717,1.1516578439248717,True,,,stage3_balance,cluster_count,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,-1,-1,True,,,stage3_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,-1.3,-1.3,True,,,stage3_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,1,1,True,,,stage3_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,0.86450472587061755,0.86450472587061755,True,,,stage3_balance,cluster_count,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0,0,True,,,stage3_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,-1.0122164599459258,-1.0122164599459258,True,,,stage3_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,0.19311660561660621,0.19311660561660621,True,,,stage3_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,2.843192933018833,2.843192933018833,True,,,stage3_balance,cohesion,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0.70866142835839785,0.70866142835839785,True,,,stage3_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,0.67041017449161433,0.67041017449161422,True,,,stage3_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,1.1169821382321383,1.1169821382321383,True,,,stage3_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,0.68303888602839624,0.68303888602839624,True,,,stage3_balance,cohesion,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0,0,True,,,stage3_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,-0.0042435424354243002,-0.0042435424354243601,True,,,stage3_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,0.00034594095940950002,0.00034594095940957499,True,,,stage3_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,0.020037336716391501,0.020037336716391501,True,,,stage3_balance,coupling,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0.0048431734317341997,0.00484317343173425,True,,,stage3_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,0.0065728782287821997,0.00657287822878225,True,,,stage3_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,iqr_change,0.0100322878228782,0.010032287822878301,True,,,stage3_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,std_change,0.0065246271502348999,0.0065246271502349537,True,,,stage3_balance,coupling,leiden
preference_secondary_costs_summary.csv,stage3a,daytrader,,n,20,20,True,,,stage3_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,median_change,0,0,True,,,stage3_balance,imbalance,conservative
preference_secondary_costs_summary.csv,stage3a,daytrader,,mean_change,-0.025286493003700099,-0.025286493003700179,True,,,stage3_balance,imbalance,conservative
