kind,stage,subject,seed,solution_id,field,production,reference,absolute_difference,match,rule,budget,projected_only
metric,stage3a,daytrader,29,seed29_solution007,coupling,0.2011070110701107,0.2011070110701107,0,True,,,
metric,stage3a,daytrader,29,seed29_solution007,cohesion,2.374360902255639,2.374360902255639,0,True,,,
metric,stage3a,daytrader,29,seed29_solution007,imbalance,1.3587525952746287,1.3587525952746287,0,True,,,
semantic,stage3a,daytrader,29,seed29_solution007,f_semantic,0.4596003543805003,0.4596003543805003,0,True,,,
selection,stage3a,daytrader,29,,,seed29_solution037,seed29_solution037,0,True,modularity,,False
selection,stage3a,daytrader,29,,,,,0,True,balance,0,False
selection,stage3a,daytrader,29,,,seed29_solution037,seed29_solution037,0,True,balance,0.050000000000000003,False
selection,stage3a,daytrader,29,,,seed29_solution037,seed29_solution037,0,True,semantic,0.050000000000000003,False
selection,stage3a,daytrader,29,,,,,0,True,balance,0.050000000000000003,True
metric,stage3a,xerces,0,seed0_solution014,weighted_modularity,0.6606681940646479,0.6606681940646677,1.9761969838327786e-14,True,,,
metric,stage3a,xerces,0,seed0_solution014,internal_edge_weight_ratio,0.7903953989935298,0.7903953989935298,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,internal_external_edge_ratio,3.7708876389079435,3.7708876389079435,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,cluster_count,30,30,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,average_cluster_size,27.133333333333333,27.133333333333333,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,singleton_ratio,0.011056511056511056,0.011056511056511056,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,cluster_size_cv,1.283054117080838,1.283054117080838,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,coupling,0.20960460100647016,0.20960460100647016,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,cohesion,8.340265924752346,8.340265924752346,0,True,,,
metric,stage3a,xerces,0,seed0_solution014,imbalance,1.283054117080838,1.283054117080838,0,True,,,
semantic,stage3a,xerces,0,seed0_solution014,f_semantic,0.3822528771332876,0.3822528771332878,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,0,seed0_solution000,weighted_modularity,0.10837030659766672,0.10837030659766236,4.3576253716537394e-15,True,,,
metric,stage3a,xerces,0,seed0_solution000,internal_edge_weight_ratio,0.8743637670740474,0.8743637670740474,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,internal_external_edge_ratio,6.959487296864271,6.959487296864271,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,cluster_count,160,160,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,average_cluster_size,5.0875,5.0875,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,max_cluster_size,325,325,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,max_cluster_ratio,0.39926289926289926,0.39926289926289926,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,singleton_ratio,0.15847665847665848,0.15847665847665848,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,cluster_size_cv,5.74095383293298,5.74095383293298,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,coupling,0.12563623292595255,0.12563623292595255,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,cohesion,1.8535521461564979,1.8535521461564979,0,True,,,
metric,stage3a,xerces,0,seed0_solution000,imbalance,5.74095383293298,5.74095383293298,0,True,,,
semantic,stage3a,xerces,0,seed0_solution000,f_semantic,0.5198359333636039,0.5198359333636041,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,0,seed0_solution099,weighted_modularity,-0.008441080149115111,-0.008441080149114981,1.3010426069826053e-16,True,,,
metric,stage3a,xerces,0,seed0_solution099,internal_edge_weight_ratio,0.059611790079079796,0.059611790079079796,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,internal_external_edge_ratio,0.06339061831080668,0.06339061831080668,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,cluster_count,19,19,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,average_cluster_size,42.8421052631579,42.8421052631579,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,max_cluster_size,76,76,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,max_cluster_ratio,0.09336609336609336,0.09336609336609336,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,cluster_size_cv,0.4481049799254023,0.4481049799254023,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,coupling,0.9403882099209202,0.9403882099209202,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,cohesion,11.615300510030355,11.615300510030355,0,True,,,
metric,stage3a,xerces,0,seed0_solution099,imbalance,0.4481049799254023,0.4481049799254023,0,True,,,
semantic,stage3a,xerces,0,seed0_solution099,f_semantic,0.917201487725302,0.917201487725302,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,weighted_modularity,0.633853996395644,0.6338539963956666,2.2648549702353193e-14,True,,,
metric,stage3a,xerces,0,seed0_solution019,internal_edge_weight_ratio,0.764255930984903,0.764255930984903,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,internal_external_edge_ratio,3.241888265430593,3.241888265430593,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,cluster_count,29,29,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,average_cluster_size,28.06896551724138,28.06896551724138,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,max_cluster_size,115,115,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,max_cluster_ratio,0.14127764127764128,0.14127764127764128,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,singleton_ratio,0.007371007371007371,0.007371007371007371,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,cluster_size_cv,1.2388799914050317,1.2388799914050317,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,coupling,0.23574406901509706,0.23574406901509706,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,cohesion,0.906903718188528,0.906903718188528,0,True,,,
metric,stage3a,xerces,0,seed0_solution019,imbalance,1.2388799914050317,1.2388799914050317,0,True,,,
semantic,stage3a,xerces,0,seed0_solution019,f_semantic,0.3987396548049855,0.39873965480498574,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,0,seed0_solution015,weighted_modularity,0.6598807761304184,0.6598807761304383,1.9872992140790302e-14,True,,,
metric,stage3a,xerces,0,seed0_solution015,internal_edge_weight_ratio,0.78921639108555,0.78921639108555,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,internal_external_edge_ratio,3.7442019099590724,3.7442019099590724,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,cluster_count,30,30,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,average_cluster_size,27.133333333333333,27.133333333333333,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,singleton_ratio,0.011056511056511056,0.011056511056511056,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,cluster_size_cv,1.2807583409102654,1.2807583409102654,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,coupling,0.21078360891445003,0.21078360891445003,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,cohesion,8.339267294058988,8.339267294058988,0,True,,,
metric,stage3a,xerces,0,seed0_solution015,imbalance,1.2807583409102654,1.2807583409102654,0,True,,,
semantic,stage3a,xerces,0,seed0_solution015,f_semantic,0.3810772659641819,0.3810772659641821,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,0,seed0_solution020,weighted_modularity,0.6281221511813905,0.628122151181413,2.2537527399890678e-14,True,,,
metric,stage3a,xerces,0,seed0_solution020,internal_edge_weight_ratio,0.7588785046728972,0.7588785046728972,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,internal_external_edge_ratio,3.147286821705426,3.147286821705426,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,cluster_count,28,28,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,average_cluster_size,29.071428571428573,29.071428571428573,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,max_cluster_size,113,113,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,max_cluster_ratio,0.13882063882063883,0.13882063882063883,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,singleton_ratio,0.006142506142506142,0.006142506142506142,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,cluster_size_cv,1.193812463975801,1.193812463975801,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,coupling,0.2411214953271028,0.2411214953271028,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,cohesion,8.772139421088925,8.772139421088925,0,True,,,
metric,stage3a,xerces,0,seed0_solution020,imbalance,1.193812463975801,1.193812463975801,0,True,,,
semantic,stage3a,xerces,0,seed0_solution020,f_semantic,0.40669982362442714,0.40669982362442736,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,0,seed0_solution080,weighted_modularity,0.009580167049032983,0.009580167049033694,7.1123662515049091e-16,True,,,
metric,stage3a,xerces,0,seed0_solution080,internal_edge_weight_ratio,0.21294033069734003,0.21294033069734003,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,internal_external_edge_ratio,0.27055169894044573,0.27055169894044573,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,cluster_count,5,5,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,average_cluster_size,162.8,162.8,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,max_cluster_size,171,171,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,min_cluster_size,154,154,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,max_cluster_ratio,0.21007371007371006,0.21007371007371006,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,cluster_size_cv,0.04520483904907641,0.04520483904907641,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,coupling,0.7870596693026599,0.7870596693026599,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,cohesion,0.10985213214536318,0.10985213214536318,0,True,,,
metric,stage3a,xerces,0,seed0_solution080,imbalance,0.04520483904907641,0.04520483904907641,0,True,,,
semantic,stage3a,xerces,0,seed0_solution080,f_semantic,0.8005774978222676,0.8005774978222677,1.1102230246251565e-16,True,,,
selection,stage3a,xerces,0,,,seed0_solution014,seed0_solution014,0,True,modularity,,False
selection,stage3a,xerces,0,,,,,0,True,balance,0,False
selection,stage3a,xerces,0,,,seed0_solution019,seed0_solution019,0,True,balance,0.050000000000000003,False
selection,stage3a,xerces,0,,,seed0_solution015,seed0_solution015,0,True,semantic,0.050000000000000003,False
selection,stage3a,xerces,0,,,seed0_solution019,seed0_solution019,0,True,balance,0.050000000000000003,True
metric,stage3a,xerces,7,seed7_solution013,weighted_modularity,0.6616014897040179,0.6616014897040359,1.7985612998927536e-14,True,,,
metric,stage3a,xerces,7,seed7_solution013,internal_edge_weight_ratio,0.7912868439971243,0.7912868439971243,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,internal_external_edge_ratio,3.7912648112427667,3.7912648112427667,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,cluster_count,31,31,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,average_cluster_size,26.258064516129032,26.258064516129032,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,singleton_ratio,0.013513513513513514,0.013513513513513514,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,cluster_size_cv,1.314917611423401,1.314917611423401,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,coupling,0.20871315600287563,0.20871315600287563,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,cohesion,8.070064878975547,8.070064878975547,0,True,,,
metric,stage3a,xerces,7,seed7_solution013,imbalance,1.314917611423401,1.314917611423401,0,True,,,
semantic,stage3a,xerces,7,seed7_solution013,f_semantic,0.3801027133979904,0.3801027133979906,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,7,seed7_solution000,weighted_modularity,0.10837001055878888,0.10837001055878447,4.4131365228849972e-15,True,,,
metric,stage3a,xerces,7,seed7_solution000,internal_edge_weight_ratio,0.8743637670740474,0.8743637670740474,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,internal_external_edge_ratio,6.959487296864271,6.959487296864271,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,cluster_count,161,161,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,average_cluster_size,5.055900621118012,5.055900621118012,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,max_cluster_size,325,325,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,max_cluster_ratio,0.39926289926289926,0.39926289926289926,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,singleton_ratio,0.16216216216216217,0.16216216216216217,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,cluster_size_cv,5.759957415656882,5.759957415656882,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,coupling,0.12563623292595255,0.12563623292595255,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,cohesion,1.8414552532049195,1.8414552532049195,0,True,,,
metric,stage3a,xerces,7,seed7_solution000,imbalance,5.759957415656882,5.759957415656882,0,True,,,
semantic,stage3a,xerces,7,seed7_solution000,f_semantic,0.5198359333636039,0.5198359333636041,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,7,seed7_solution099,weighted_modularity,0.005150861060706058,0.0051508610607061255,6.7654215563095477e-17,True,,,
metric,stage3a,xerces,7,seed7_solution099,internal_edge_weight_ratio,0.050869877785765634,0.050869877785765634,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,internal_external_edge_ratio,0.053596315821365814,0.053596315821365814,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,cluster_count,27,27,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,average_cluster_size,30.14814814814815,30.14814814814815,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,max_cluster_size,52,52,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,max_cluster_ratio,0.06388206388206388,0.06388206388206388,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,cluster_size_cv,0.37020920701216603,0.37020920701216603,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,coupling,0.9491301222142343,0.9491301222142343,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,cohesion,0.10610834090829799,0.10610834090829799,0,True,,,
metric,stage3a,xerces,7,seed7_solution099,imbalance,0.37020920701216603,0.37020920701216603,0,True,,,
semantic,stage3a,xerces,7,seed7_solution099,f_semantic,0.9272347741828239,0.9272347741828239,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,weighted_modularity,0.6340301941049605,0.6340301941049762,1.5654144647214707e-14,True,,,
metric,stage3a,xerces,7,seed7_solution016,internal_edge_weight_ratio,0.7602588066139468,0.7602588066139468,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,internal_external_edge_ratio,3.1711646875374835,3.1711646875374835,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,cluster_count,28,28,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,average_cluster_size,29.071428571428573,29.071428571428573,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,max_cluster_size,115,115,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,max_cluster_ratio,0.14127764127764128,0.14127764127764128,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,singleton_ratio,0.0012285012285012285,0.0012285012285012285,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,cluster_size_cv,1.1787800574833533,1.1787800574833533,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,coupling,0.2397411933860532,0.2397411933860532,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,cohesion,1.2376479848977266,1.2376479848977266,0,True,,,
metric,stage3a,xerces,7,seed7_solution016,imbalance,1.1787800574833533,1.1787800574833533,0,True,,,
semantic,stage3a,xerces,7,seed7_solution016,f_semantic,0.4205887328371051,0.4205887328371053,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,7,seed7_solution017,weighted_modularity,0.6333561813878993,0.6333561813879227,2.3425705819590803e-14,True,,,
metric,stage3a,xerces,7,seed7_solution017,internal_edge_weight_ratio,0.7594536304816679,0.7594536304816679,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,internal_external_edge_ratio,3.1572026300059775,3.1572026300059775,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,cluster_count,28,28,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,average_cluster_size,29.071428571428573,29.071428571428573,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,singleton_ratio,0.0012285012285012285,0.0012285012285012285,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,cluster_size_cv,1.1903384500850314,1.1903384500850314,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,coupling,0.24054636951833214,0.24054636951833214,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,cohesion,8.82927079309002,8.82927079309002,0,True,,,
metric,stage3a,xerces,7,seed7_solution017,imbalance,1.1903384500850314,1.1903384500850314,0,True,,,
semantic,stage3a,xerces,7,seed7_solution017,f_semantic,0.4126355960202627,0.4126355960202629,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,7,seed7_solution062,weighted_modularity,-0.003132559366700056,-0.0031325593666993268,7.2945122164824738e-16,True,,,
metric,stage3a,xerces,7,seed7_solution062,internal_edge_weight_ratio,0.33164629762760606,0.33164629762760606,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,internal_external_edge_ratio,0.496213750968075,0.496213750968075,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,cluster_count,3,3,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,average_cluster_size,271.3333333333333,271.3333333333333,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,max_cluster_size,278,278,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,min_cluster_size,263,263,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,max_cluster_ratio,0.3415233415233415,0.3415233415233415,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,cluster_size_cv,0.02298315348141242,0.02298315348141242,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,coupling,0.668353702372394,0.668353702372394,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,cohesion,0.10437080964546759,0.10437080964546759,0,True,,,
metric,stage3a,xerces,7,seed7_solution062,imbalance,0.02298315348141242,0.02298315348141242,0,True,,,
semantic,stage3a,xerces,7,seed7_solution062,f_semantic,0.6770432203838126,0.6770432203838127,1.1102230246251565e-16,True,,,
selection,stage3a,xerces,7,,,seed7_solution013,seed7_solution013,0,True,modularity,,False
selection,stage3a,xerces,7,,,seed7_solution014,seed7_solution014,0,True,balance,0,False
selection,stage3a,xerces,7,,,seed7_solution016,seed7_solution016,0,True,balance,0.050000000000000003,False
selection,stage3a,xerces,7,,,seed7_solution013,seed7_solution013,0,True,semantic,0.050000000000000003,False
selection,stage3a,xerces,7,,,seed7_solution016,seed7_solution016,0,True,balance,0.050000000000000003,True
metric,stage3a,xerces,29,seed29_solution011,weighted_modularity,0.6615191429343716,0.6615191429343901,1.8429702208777599e-14,True,,,
metric,stage3a,xerces,29,seed29_solution011,internal_edge_weight_ratio,0.7912005751258088,0.7912005751258088,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,internal_external_edge_ratio,3.789285222421154,3.789285222421154,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,cluster_count,30,30,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,average_cluster_size,27.133333333333333,27.133333333333333,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,singleton_ratio,0.012285012285012284,0.012285012285012284,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,cluster_size_cv,1.2845706063703295,1.2845706063703295,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,coupling,0.20879942487419123,0.20879942487419123,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,cohesion,8.337302013929023,8.337302013929023,0,True,,,
metric,stage3a,xerces,29,seed29_solution011,imbalance,1.2845706063703295,1.2845706063703295,0,True,,,
semantic,stage3a,xerces,29,seed29_solution011,f_semantic,0.38397989914667097,0.3839798991466712,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,29,seed29_solution000,weighted_modularity,0.10837022059754584,0.10837022059754145,4.3853809472693683e-15,True,,,
metric,stage3a,xerces,29,seed29_solution000,internal_edge_weight_ratio,0.8743637670740474,0.8743637670740474,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,internal_external_edge_ratio,6.959487296864271,6.959487296864271,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,cluster_count,160,160,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,average_cluster_size,5.0875,5.0875,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,max_cluster_size,325,325,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,max_cluster_ratio,0.39926289926289926,0.39926289926289926,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,singleton_ratio,0.15847665847665848,0.15847665847665848,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,cluster_size_cv,5.74095383293298,5.74095383293298,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,coupling,0.12563623292595255,0.12563623292595255,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,cohesion,1.8535521461564979,1.8535521461564979,0,True,,,
metric,stage3a,xerces,29,seed29_solution000,imbalance,5.74095383293298,5.74095383293298,0,True,,,
semantic,stage3a,xerces,29,seed29_solution000,f_semantic,0.5198359333636039,0.5198359333636041,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,29,seed29_solution099,weighted_modularity,-0.0004130875232120208,-0.0004130875232119811,3.9736009621593738e-17,True,,,
metric,stage3a,xerces,29,seed29_solution099,internal_edge_weight_ratio,0.03718188353702372,0.03718188353702372,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,internal_external_edge_ratio,0.03861776476912968,0.03861776476912968,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,cluster_count,33,33,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,average_cluster_size,24.666666666666668,24.666666666666668,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,max_cluster_size,38,38,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,min_cluster_size,14,14,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,max_cluster_ratio,0.04668304668304668,0.04668304668304668,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,cluster_size_cv,0.23610885960766365,0.23610885960766365,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,coupling,0.9628181164629763,0.9628181164629763,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,cohesion,0.12187536674382726,0.12187536674382726,0,True,,,
metric,stage3a,xerces,29,seed29_solution099,imbalance,0.23610885960766365,0.23610885960766365,0,True,,,
semantic,stage3a,xerces,29,seed29_solution099,f_semantic,0.9587959457871931,0.9587959457871931,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,weighted_modularity,0.6410616003774909,0.6410616003775104,1.9428902930940239e-14,True,,,
metric,stage3a,xerces,29,seed29_solution015,internal_edge_weight_ratio,0.7692595255212078,0.7692595255212078,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,internal_external_edge_ratio,3.3338733798604188,3.3338733798604188,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,cluster_count,29,29,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,average_cluster_size,28.06896551724138,28.06896551724138,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,singleton_ratio,0.007371007371007371,0.007371007371007371,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,cluster_size_cv,1.241879247099768,1.241879247099768,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,coupling,0.23074047447879223,0.23074047447879223,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,cohesion,8.586678215641117,8.586678215641117,0,True,,,
metric,stage3a,xerces,29,seed29_solution015,imbalance,1.241879247099768,1.241879247099768,0,True,,,
semantic,stage3a,xerces,29,seed29_solution015,f_semantic,0.39549555035466344,0.39549555035466366,2.2204460492503131e-16,True,,,
metric,stage3a,xerces,29,seed29_solution012,weighted_modularity,0.6612250651073631,0.6612250651073824,1.9317880628477724e-14,True,,,
metric,stage3a,xerces,29,seed29_solution012,internal_edge_weight_ratio,0.7909705248023005,0.7909705248023005,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,internal_external_edge_ratio,3.784014307332508,3.784014307332508,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,cluster_count,31,31,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,average_cluster_size,26.258064516129032,26.258064516129032,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,max_cluster_size,118,118,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,min_cluster_size,1,1,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,singleton_ratio,0.013513513513513514,0.013513513513513514,0,True,,,
metric,stage3a,xerces,29,seed29_solution012,cluster_size_cv,1.3165888417131688,1.3165888417131688,0,True,,,
