subject,seed,solution_id,source_front_row_index_zero_based,f_semantic,canonical_partition_sha256,feasible,semantic_graph,semantic_graph_sha256,semantic_total_weight,source_front,source_front_sha256,source_labels,source_labels_sha256
daytrader,27,seed27_solution054,54,0.68207239602387904,449bc078d43cb6ab6d14e2509b6c3f23f9a20bb68002f9a96897a9cde9be3d44,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution055,55,0.75696096765252385,895571ca7084f6a2c9336e16f38091afd2a763039089e1410f7c88a6693dd2db,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution056,56,0.82189055464954597,a320872abf25e6fc9d893b8c2b5df59cdc4ab2a58254fbe31ec5f621133be70b,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution057,57,0.7159221433349322,f8a024eae619698dceeb6a7ff6e3b9193a96194dce37350ae647ecb709360b07,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution058,58,0.70814525474037826,593a3bea859c6eaec25591ff4b6589056e6d6f15018425e82aff81245e80ed6d,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution059,59,0.75391448539085815,49ac5c01fd6b28fabd944afab21b67bf4e1240b97f31ffffd12b5a4bb9e3d642,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution060,60,0.70283331998435017,87ed922d90fb1dcdf969c2f1f8b35c31c6202119a6fe4f6c9c6d4c8f2b9729fd,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution061,61,0.69149306021885626,fd13f3f2931b81b94b190ca754f5f4981af7921c1c2a472a4553ffde706979a6,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution062,62,0.74601631615889286,f52a091f500cc706dbfb00a6b22d40538d9610754404a00a64c429ff03dfbc13,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution063,63,0.68074761599393796,cbed8faa5b2ecc834d0299e868ce6de61b7525f1f0cfe6ce498247a0f407933e,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution064,64,0.71917502840026892,87d2000f20be925b30015aad8c855dd857be2418a65de1b8d2c551df8130f7ac,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution065,65,0.8581558914260573,0966413e6ed38086f74f699a3852eb8aef3507060be4b75c52e2e0b1139f2e9f,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution066,66,0.83146196771806613,0192ae3501ca3bdc2a072738ac6f9db27b984cfc2f310489d2b6ffc5959ca59a,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution067,67,0.85770377117249874,9029b8f1b8df8f6676302aa878706aa6ccba9e061eb48b14d58e9e226525b847,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution068,68,0.80320471050502473,460ed93d6a0782bcc9ca6839d6b4bf713e6783b87491519ccc436d27afb564d4,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution069,69,0.82580091721865923,1a61dfc48bf379a405b0e79314d86e89b81cd9e63d4d3000295b5bcd0e7f8f95,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution070,70,0.76161643543347679,4081a72afefadf935d428865ba7552a7499a891eb57c33d6af442dbb0647aa64,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution071,71,0.72621888342982688,a4bb56c7b45358387e2e90a9bca1a9c300c9e270b1e8664622758bbfee9cbb08,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution072,72,0.81941437745807033,74d66a238c0bbf288360569979547cc85127020031eb181cf46ab4c518298260,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution073,73,0.81091472940159259,59f99c742c3a8091efaf96438cdf31beda02dd04fd83c9b692e6263dc60ae8e9,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution074,74,0.85887230505072787,72acff5dbb829ed291acb449a6115c97b745f1568a88bef1d772507c23080525,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution075,75,0.79648128745922664,6b89a83016cee6d3a8fd8632a30627c76fde50f29c7764f855433600b88a30f9,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution076,76,0.83309630453222117,225707e3099ca2f26bc480b171cc99ab3ab488cd1c6e1c2c2e066a886ddae1ce,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution077,77,0.84276031039124977,6872d7b08280b413cca9b743d1b52bac350e8105084b13d3dbc077d31e72e06d,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution078,78,0.77834944398355543,73beae2c97336a15c3658222775228ca1d2fecc34cc132da7a2c8619870ddbaa,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution079,79,0.78452076780254743,99622e2f187dedb84a6f0050baa7619db15604ae1e66fb9895cfb1e97954aa70,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution080,80,0.71165563524097353,e29ff38d4616be911dbe41c7783a98c780620ae2a1bb1f58135eb27784f1df32,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution081,81,0.83948046529211406,8ff6eb63636b6113db5e74c34aacbbce662aec283ea4504457ef1b67d26efdb6,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution082,82,0.88018950514046623,d6cffbda4b998d6854b9f59061cb11e01c7f89161ed8a4cf7cbf00574d50f8e1,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution083,83,0.78912068839262783,e597aa8301b5b2577cecf7e89b5ed83826c53b5771f08cba4d5110b65c5ad185,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution084,84,0.83008014655476325,e9a901c04cf1ca4fdbc2ffa1995f7492c18c62e933edaf29f525fa5f9ffb4330,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution085,85,0.79862102195290041,fe6eb28a731d23d3679a937dfb8a222a66be1f61c318c623a2663ce6751d95f3,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution086,86,0.85943244521111906,4c2ef0f5886fc59e7aa858617c13f4e296851928d847352c483fd441ac5af28c,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution087,87,0.855333537542878,e454071d6ca996f4fac55f6378c067ab72fe9ac9a0d18af88eeeef301f2e7a57,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution088,88,0.86222225982843792,4829dcb932cd4941ee0105bee114ed18da5f1fa38a5d87778a1e465a63eeb880,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution089,89,0.88434193602285283,a235cc7890aa65505e29378a1361c1c0d200f420509cd9bc0176cebf379fd04e,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution090,90,0.87712316861575534,d46dd989cc52a08abab18ab943d218dec6655793405ee722a3a1d9b4746f919c,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution091,91,0.82170026148783726,104a8a037c31ace7c140da8b799fa7ca256b58b36d45f1376b10a0de15ddfc4f,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution092,92,0.83419488821925158,18f21384d6a4125f042480baa61f475c3e1ac53c3038eba9c80c3a5e765c5fa3,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution093,93,0.87215362914255212,f30fbad559f84ecadaaa7ea9184d3c042f1c8609a6dbb9c03658d096fe49e219,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution094,94,0.87772215226398542,b2da09a3ac254ba9253afd47740761025e016137229f9bf823eb7a52c67906d2,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
daytrader,27,seed27_solution095,95,0.84761939033619083,4044936a18cf4f2b0746188d3012db9217680f8db3bd9fd86e4b1a94768a004d,True,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,66.895144934783588,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d
