result_family,subject,seed,front_hypervolume,leiden_only_hypervolume,hypervolume_gain_over_leiden,ssa_observed_overlap,ssa_observed_novelty,ssa_random_mean_overlap,ssa_delta_random,source,source_commit,source_sha256,copy_status,source_manifest,source_manifest_sha256
stage2_hypervolume,xerces,2,0.14115277382402339,0.10403318286394039,0.037119590960082903,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,3,0.1249790398633267,0.10403318286394039,0.020945856999386201,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,4,0.13888766367099459,0.10403318286394039,0.034854480807054097,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,5,0.13366918848832279,0.10403318286394039,0.029636005624382299,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,6,0.1234554666995543,0.10403318286394039,0.019422283835613799,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,7,0.1532506593007284,0.10403318286394039,0.049217476436787901,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,8,0.14932998361313449,0.10403318286394039,0.045296800749193997,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,9,0.13069933902078981,0.10403318286394039,0.026666156156849401,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,10,0.14250147396256241,0.10403318286394039,0.038468291098621897,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,11,0.12884043299249551,0.10403318286394039,0.024807250128554999,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
