subject,seed,stage,profile,profile_id,weighted_modularity,relative_modularity_loss,coupling,cohesion,imbalance,f_semantic,cluster_count,canonical_partition_sha256
daytrader,5,stage2,SEMANTIC,P4,0.17798811290695934,0,0.34501845018450183,5.6280864197530862,0.81416788718458177,0.66810918700495914,9,2aacc6a1fa95e00ec9ce53c6192a4b92f819143503a301cf448b4be686873765
daytrader,5,stage3,MODULARITY_ANCHOR,P0,0.31327326101904923,0,0.43357933579335795,4.5533648170011807,0.81022303975788257,0.58432734734644742,11,dd32846fb45735dfac1e146571675c812ace86304d73858446ff03645cd8bfa9
daytrader,5,stage3,BALANCE,P1,0.29865534068163546,0.046661883270417058,0.44557195571955721,9.2264143264143268,0.79827153967193121,0.59563224221651967,9,e96c06b8b24784ba0b6acccfc558c6c81e953a892c6baeda00737ff7a65c6235
daytrader,5,stage3,COUPLING,P2,0.31058062339156584,0.0085951722107545751,0.42527675276752769,4.674131928677383,0.83872116116576867,0.56248761180462803,11,991e4bab1861ed36cccf1c4986c4ba04d388bdf2bd473719663a878a9c4dad17
daytrader,5,stage3,COHESION,P3,0.29865534068163546,0.046661883270417058,0.44557195571955721,9.2264143264143268,0.79827153967193121,0.59563224221651967,9,e96c06b8b24784ba0b6acccfc558c6c81e953a892c6baeda00737ff7a65c6235
daytrader,5,stage3,SEMANTIC,P4,0.31058062339156584,0.0085951722107545751,0.42527675276752769,4.674131928677383,0.83872116116576867,0.56248761180462803,11,991e4bab1861ed36cccf1c4986c4ba04d388bdf2bd473719663a878a9c4dad17
daytrader,6,stage2,MODULARITY_ANCHOR,P0,0.31986401073650955,0,0.42158671586715868,7.6715963049296381,0.71797349397888477,0.58181152128561764,9,b3fd536920ae4cc20d204004da95c0215ec86392558e0ea27112cbe72079322b
daytrader,6,stage2,BALANCE,P1,0.31986401073650955,0,0.42158671586715868,7.6715963049296381,0.71797349397888477,0.58181152128561764,9,b3fd536920ae4cc20d204004da95c0215ec86392558e0ea27112cbe72079322b
daytrader,6,stage2,COUPLING,P2,0.31953232441687879,0.0010369604222339136,0.41236162361623618,6.9686413586413583,0.78726966207641746,0.56596471509061086,10,48a8ec80a40977775c1a6b642ad6c0a76114b73b57b640c7d804558ea2c5a646
daytrader,6,stage2,COHESION,P3,0.31986401073650955,0,0.42158671586715868,7.6715963049296381,0.71797349397888477,0.58181152128561764,9,b3fd536920ae4cc20d204004da95c0215ec86392558e0ea27112cbe72079322b
daytrader,6,stage2,SEMANTIC,P4,0.31953232441687879,0.0010369604222339136,0.41236162361623618,6.9686413586413583,0.78726966207641746,0.56596471509061086,10,48a8ec80a40977775c1a6b642ad6c0a76114b73b57b640c7d804558ea2c5a646
daytrader,6,stage3,MODULARITY_ANCHOR,P0,0.31407269100366292,0,0.42988929889298894,6.423271173271174,0.83872116116576867,0.59149350778491272,11,f5267ed01a94447ba7127c3d2ec3bc15a56e355be527f337bf3405f685dcf4bb
daytrader,6,stage3,BALANCE,P1,0.31407269100366292,0,0.42988929889298894,6.423271173271174,0.83872116116576867,0.59149350778491272,11,f5267ed01a94447ba7127c3d2ec3bc15a56e355be527f337bf3405f685dcf4bb
daytrader,6,stage3,COUPLING,P2,0.31407269100366292,0,0.42988929889298894,6.423271173271174,0.83872116116576867,0.59149350778491272,11,f5267ed01a94447ba7127c3d2ec3bc15a56e355be527f337bf3405f685dcf4bb
daytrader,6,stage3,COHESION,P3,0.31407269100366292,0,0.42988929889298894,6.423271173271174,0.83872116116576867,0.59149350778491272,11,f5267ed01a94447ba7127c3d2ec3bc15a56e355be527f337bf3405f685dcf4bb
daytrader,6,stage3,SEMANTIC,P4,0.31407269100366292,0,0.42988929889298894,6.423271173271174,0.83872116116576867,0.59149350778491272,11,f5267ed01a94447ba7127c3d2ec3bc15a56e355be527f337bf3405f685dcf4bb
daytrader,7,stage2,MODULARITY_ANCHOR,P0,0.19136970918832827,0,0.59963099630996308,6.9395833333333332,0.34533972108911559,0.73511672612756107,8,9de866be7dc163627b213eb803540cc08ae7229aabaeda8997458b2adcbbf980
