subject,seed,budget,canonical_operating_profile,selection_rule,solution_id,weighted_modularity,modularity_max_in_feasible_front,realised_modularity_loss,eligible_candidate_count,coupling,cohesion,imbalance,cluster_count,max_cluster_ratio,singleton_ratio,label_vector,leiden_weighted_modularity,leiden_imbalance,leiden_coupling,leiden_cohesion,leiden_cluster_count,imbalance_improvement_vs_leiden,coupling_change_vs_leiden,cohesion_change_vs_leiden,cluster_count_change_vs_leiden,weighted_modularity_change_vs_leiden,comparison_basis
jpetstore,0,0.05,True,minimum_imbalance_within_relative_modularity_band,seed0_solution006,0.4341197988111571,0.4420698064319465,0.0179836023748282,16,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,1,0.05,True,minimum_imbalance_within_relative_modularity_band,seed1_solution007,0.4277366255144036,0.4420698064319465,0.0324228904779303,18,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,2,0.05,True,minimum_imbalance_within_relative_modularity_band,seed2_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,25,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,3,0.05,True,minimum_imbalance_within_relative_modularity_band,seed3_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,18,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,4,0.05,True,minimum_imbalance_within_relative_modularity_band,seed4_solution007,0.4277366255144036,0.4420698064319465,0.0324228904779303,20,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,5,0.05,True,minimum_imbalance_within_relative_modularity_band,seed5_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,6,0.05,True,minimum_imbalance_within_relative_modularity_band,seed6_solution011,0.424499314128944,0.4420698064319465,0.0397459678253492,18,0.2839506172839506,4.833333333333334,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 1, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.032098765432098775,-0.644047619047619,0,-0.01757049230300234,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,7,0.05,True,minimum_imbalance_within_relative_modularity_band,seed7_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,17,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,8,0.05,True,minimum_imbalance_within_relative_modularity_band,seed8_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,25,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,9,0.05,True,minimum_imbalance_within_relative_modularity_band,seed9_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,10,0.05,True,minimum_imbalance_within_relative_modularity_band,seed10_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,20,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.08627301503417338,0.0,-0.5690476190476197,0,-0.005377229080932522,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,11,0.05,True,minimum_imbalance_within_relative_modularity_band,seed11_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,12,0.05,True,minimum_imbalance_within_relative_modularity_band,seed12_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,13,0.05,True,minimum_imbalance_within_relative_modularity_band,seed13_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,28,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,14,0.05,True,minimum_imbalance_within_relative_modularity_band,seed14_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,27,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,15,0.05,True,minimum_imbalance_within_relative_modularity_band,seed15_solution008,0.4341197988111571,0.4420698064319465,0.0179836023748282,22,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,16,0.05,True,minimum_imbalance_within_relative_modularity_band,seed16_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,22,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,17,0.05,True,minimum_imbalance_within_relative_modularity_band,seed17_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,15,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.08627301503417338,0.0,-0.5690476190476197,0,-0.005377229080932522,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,18,0.05,True,minimum_imbalance_within_relative_modularity_band,seed18_solution007,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,19,0.05,True,minimum_imbalance_within_relative_modularity_band,seed19_solution008,0.4341197988111571,0.4420698064319465,0.0179836023748282,18,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,20,0.05,True,minimum_imbalance_within_relative_modularity_band,seed20_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,14,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.08627301503417338,0.0,-0.5690476190476197,0,-0.005377229080932522,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,21,0.05,True,minimum_imbalance_within_relative_modularity_band,seed21_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,22,0.05,True,minimum_imbalance_within_relative_modularity_band,seed22_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,25,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,23,0.05,True,minimum_imbalance_within_relative_modularity_band,seed23_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,21,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,24,0.05,True,minimum_imbalance_within_relative_modularity_band,seed24_solution009,0.4365279682975159,0.4420698064319465,0.0125361154591401,15,0.2740740740740741,5.219047619047619,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.08627301503417338,0.022222222222222254,-0.25833333333333375,0,-0.005541838134430432,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,25,0.05,True,minimum_imbalance_within_relative_modularity_band,seed25_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,15,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,26,0.05,True,minimum_imbalance_within_relative_modularity_band,seed26_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,27,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,27,0.05,True,minimum_imbalance_within_relative_modularity_band,seed27_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,20,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,28,0.05,True,minimum_imbalance_within_relative_modularity_band,seed28_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,22,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809526,0,-0.01433318091754271,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
jpetstore,29,0.05,True,minimum_imbalance_within_relative_modularity_band,seed29_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,26,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",0.4420698064319463,0.2041241452319313,0.2518518518518518,5.477380952380953,4,0.2041241452319313,0.022222222222222254,-0.5773809523809534,0,-0.007950007620789235,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
xerces-j,0,0.05,True,minimum_imbalance_within_relative_modularity_band,seed0_solution021,0.6445400584325518,0.6544470652200516,0.0151379803103993,4,0.2290438533429187,3.7196161217625847,1.134130883083136,27,0.14004914004914,0.0012285012285012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 0, 7, 7, 7, 1, 1, 9, 0, 10, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 3, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 1, 1, 9, 9, 1, 9, 9, 1, 1, 1, 1, 1, 11, 9, 1, 1, 1, 1, 1, 3, 9, 1, 1, 9, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 1, 12, 1, 1, 1, 1, 13, 1, 13, 14, 15, 15, 13, 15, 15, 15, 15, 15, 15, 15, 15, 15, 6, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 13, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 1, 13, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 14, 13, 13, 13, 14, 14, 14, 16, 9, 9, 9, 9, 9, 1, 6, 6, 1, 6, 17, 17, 17, 17, 17, 17, 17, 17, 17, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 3, 6, 13, 13, 13, 13, 13, 13, 2, 16, 13, 13, 13, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 18, 13, 13, 13, 13, 6, 3, 13, 1, 13, 13, 12, 13, 13, 13, 6, 6, 17, 6, 6, 6, 6, 6, 17, 6, 6, 6, 12, 12, 13, 12, 12, 12, 12, 6, 12, 12, 12, 19, 19, 19, 19, 19, 1, 19, 19, 19, 19, 19, 19, 19, 1, 19, 13, 13, 13, 2, 13, 19, 13, 13, 13, 20, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 19, 3, 13, 13, 13, 13, 13, 13, 13, 6, 13, 6, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 19, 19, 19, 19, 1, 1, 3, 1, 1, 1, 1, 19, 19, 19, 1, 1, 1, 21, 21, 21, 21, 21, 21, 21, 21, 3, 2, 1, 0, 2, 2, 3, 3, 19, 3, 3, 3, 3, 3, 6, 1, 1, 1, 1, 1, 6, 6, 6, 6, 19, 19, 19, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 19, 19, 0, 22, 19, 1, 19, 1, 1, 3, 3, 3, 3, 19, 19, 1, 1, 18, 1, 1, 1, 1, 3, 3, 19, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 20, 1, 1, 1, 1, 1, 1, 3, 3, 19, 3, 3, 19, 1, 18, 18, 18, 23, 23, 23, 18, 18, 18, 23, 23, 18, 18, 18, 18, 18, 18, 23, 9, 23, 18, 18, 18, 1, 23, 23, 24, 23, 23, 3, 19, 24, 3, 13, 8, 21, 19, 2, 3, 19, 1, 19, 19, 3, 1, 19, 19, 9, 2, 2, 1, 2, 3, 2, 19, 3, 2, 2, 2, 2, 3, 10, 13, 13, 2, 2, 2, 9, 9, 20, 9, 9, 9, 9, 3, 24, 3, 3, 19, 3, 9, 11, 1, 25, 25, 25, 11, 11, 11, 11, 25, 25, 25, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 1, 9, 19, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 9, 17, 1, 1, 1, 3, 1, 3, 19, 19, 1, 2, 2, 2, 2, 1, 19, 1, 1, 1, 1, 2, 1, 1, 6, 6, 6, 3, 19, 6, 6, 13, 13, 13, 13, 13, 25, 13, 6, 13, 13, 6, 3, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 14, 13, 14, 14, 14, 14, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 20, 20, 22, 2, 22, 26, 2, 22, 20, 22, 20, 20, 20, 20, 20, 22, 2, 2, 2, 2, 2, 2, 2]",0.6615191429343716,1.3145261655890892,0.2087994248741912,8.068765336183423,31,0.18039528250595316,0.02024442846872751,-4.349149214420839,-4,-0.01697908450181984,frozen Stage 2 canonical 5% profile vs frozen Stage 1 raw Leiden
