subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
xerces,331,62331,1673,0.012552301255230125,,0.093843395098625229
xerces,332,62332,1673,0.009563658099222952,,0.074118350268977881
xerces,333,62333,1673,0.016736401673640166,,0.086670651524208012
xerces,334,62334,1673,0.0065750149432157803,,0.076509264793783616
xerces,335,62335,1673,0.014943215780035863,,0.089659294680215176
xerces,336,62336,1673,0.012552301255230125,,0.09025702331141662
xerces,337,62337,1673,0.008368200836820083,,0.073520621637776451
xerces,338,62338,1673,0.010759115361625823,,0.072325164375373577
xerces,339,62339,1673,0.008368200836820083,,0.079497907949790794
xerces,340,62340,1673,0.017334130304841603,,0.083682008368200833
xerces,341,62341,1673,0.017334130304841603,,0.09025702331141662
xerces,342,62342,1673,0.010759115361625823,,0.088463837417812316
xerces,343,62343,1673,0.012552301255230125,,0.086072922893006582
xerces,344,62344,1673,0.011954572624028692,,0.092050209205020925
xerces,345,62345,1673,0.013747758517632994,,0.078900179318589364
xerces,346,62346,1673,0.011356843992827256,,0.087268380155409442
xerces,347,62347,1673,0.01434548714883443,,0.092050209205020925
xerces,348,62348,1673,0.010759115361625823,,0.096832038254632394
xerces,349,62349,1673,0.010759115361625823,,0.090854751942618051
xerces,350,62350,1673,0.010161386730424387,,0.094441123729826659
xerces,351,62351,1673,0.0077704722056186493,,0.086072922893006582
xerces,352,62352,1673,0.013150029886431561,,0.080095636580992224
xerces,353,62353,1673,0.011356843992827256,,0.07830245068738792
xerces,354,62354,1673,0.013747758517632994,,0.094441123729826659
xerces,355,62355,1673,0.010759115361625823,,0.093245666467423785
xerces,356,62356,1673,0.012552301255230125,,0.080095636580992224
xerces,357,62357,1673,0.0077704722056186493,,0.07710699342498506
xerces,358,62358,1673,0.010759115361625823,,0.10101613867304243
xerces,359,62359,1673,0.011356843992827256,,0.086072922893006582
xerces,360,62360,1673,0.01434548714883443,,0.092647937836222355
xerces,361,62361,1673,0.010759115361625823,,0.091452480573819481
xerces,362,62362,1673,0.010161386730424387,,0.086670651524208012
xerces,363,62363,1673,0.013747758517632994,,0.089061566049013746
xerces,364,62364,1673,0.010161386730424387,,0.078900179318589364
xerces,365,62365,1673,0.012552301255230125,,0.084279736999402277
xerces,366,62366,1673,0.012552301255230125,,0.084877465630603707
xerces,367,62367,1673,0.011954572624028692,,0.084279736999402277
xerces,368,62368,1673,0.013747758517632994,,0.083084279736999403
xerces,369,62369,1673,0.01434548714883443,,0.094441123729826659
xerces,370,62370,1673,0.020322773460848775,,0.090854751942618051
xerces,371,62371,1673,0.013747758517632994,,0.083084279736999403
xerces,372,62372,1673,0.012552301255230125,,0.09025702331141662
xerces,373,62373,1673,0.011954572624028692,,0.10759115361625822
xerces,374,62374,1673,0.010759115361625823,,0.084877465630603707
xerces,375,62375,1673,0.011954572624028692,,0.098625224148236698
xerces,376,62376,1673,0.010759115361625823,,0.080095636580992224
xerces,377,62377,1673,0.01434548714883443,,0.083682008368200833
xerces,378,62378,1673,0.009563658099222952,,0.094441123729826659
xerces,379,62379,1673,0.010161386730424387,,0.084279736999402277
xerces,380,62380,1673,0.008368200836820083,,0.080095636580992224
xerces,381,62381,1673,0.010161386730424387,,0.095636580992229533
xerces,382,62382,1673,0.0089659294680215183,,0.094441123729826659
xerces,383,62383,1673,0.012552301255230125,,0.095038852361028089
xerces,384,62384,1673,0.01434548714883443,,0.089061566049013746
xerces,385,62385,1673,0.0089659294680215183,,0.095038852361028089
xerces,386,62386,1673,0.011356843992827256,,0.087866108786610872
xerces,387,62387,1673,0.008368200836820083,,0.083084279736999403
xerces,388,62388,1673,0.01434548714883443,,0.10639569635385535
