class_id,neighbor_rank,neighbor_class_id,cosine_similarity
com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,3,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.691709308489
com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.675617572244
com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.661324708363
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,1,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,0.719445545723
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,2,com.ibm.websphere.samples.daytrader.web.jsf.OrderData,0.652007871254
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,3,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.611563006451
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,4,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.584226601184
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,5,com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,0.573962537718
com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.732061964987
com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.722409006078
com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,3,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.677242967665
com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.655277231877
com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.648244112251
com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,1,com.ibm.websphere.samples.daytrader.TradeAction,0.613313589808
com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,2,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.496457470324
com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,3,com.ibm.websphere.samples.daytrader.TradeServices,0.481491452310
com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,4,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.474121256266
com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,5,com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,0.471592067007
com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.712407909046
com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.661324708363
com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,3,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.648244112251
com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.630424299036
com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.610651047303
com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,1,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.717146052231
com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.712407909046
com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,3,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.666024600165
com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.655277231877
com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.612195600262
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,1,com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,0.775956370347
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,2,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.712452307384
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,3,com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,0.569280171152
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,4,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,0.536206270987
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,0.403454282010
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,1,com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,0.712452307384
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,2,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,0.607596138213
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,3,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.477118836868
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,4,com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,0.475285323417
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,0.474121256266
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,1,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.607596138213
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,2,com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,0.536206270987
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,3,com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,0.396038190698
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,4,com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,0.376750847581
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,5,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.375754632224
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,1,com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,0.783164389855
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,2,com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,0.775956370347
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,3,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.493279320693
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,4,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.475285323417
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,5,com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,0.356369648818
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,1,com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,0.783164389855
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,2,com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,0.569280171152
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,3,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.479611737601
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,4,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,0.354728007275
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,5,com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,0.346069306105
com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,1,com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,0.493279320693
com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,2,com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,0.479611737601
com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,3,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.477118836868
com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,4,com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,0.393574934477
com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,5,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,0.375754632224
com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,1,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.579281306337
com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,2,com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,0.529061909572
com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,3,com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,0.526029803316
com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,4,com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,0.455765818060
com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.441695656621
com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,1,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,0.406669990803
com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,2,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.393574934477
com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,3,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.386210784935
com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,4,com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,0.318313042883
com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,5,com.ibm.websphere.samples.daytrader.web.jsf.OrderData,0.300849498708
